Wavelength (nm),Absorbance (AU) 2024-10-03 15:55:35,Absorbance (AU) 2024-10-03 16:10:41,Absorbance (AU) 2024-10-03 16:25:47,Absorbance (AU) 2024-10-03 16:40:52,Absorbance (AU) 2024-10-03 16:55:58,Absorbance (AU) 2024-10-03 17:11:04,Absorbance (AU) 2024-10-03 17:26:10,Absorbance (AU) 2024-10-03 17:41:16,Absorbance (AU) 2024-10-03 17:56:22,Absorbance (AU) 2024-10-03 18:11:27,Absorbance (AU) 2024-10-03 18:26:33,Absorbance (AU) 2024-10-03 18:41:39,Absorbance (AU) 2024-10-03 18:56:45,Absorbance (AU) 2024-10-03 19:11:51,Absorbance (AU) 2024-10-03 19:26:56,Absorbance (AU) 2024-10-03 19:42:02,Absorbance (AU) 2024-10-03 19:57:08,Absorbance (AU) 2024-10-03 20:12:14,Absorbance (AU) 2024-10-03 20:27:20,Absorbance (AU) 2024-10-03 20:42:26,Absorbance (AU) 2024-10-03 20:57:31,Absorbance (AU) 2024-10-03 21:12:37,Absorbance (AU) 2024-10-03 21:27:43,Absorbance (AU) 2024-10-03 21:42:49,Absorbance (AU) 2024-10-03 21:57:55,Absorbance (AU) 2024-10-03 22:13:00,Absorbance (AU) 2024-10-03 22:28:06,Absorbance (AU) 2024-10-03 22:43:12,Absorbance (AU) 2024-10-03 22:58:18,Absorbance (AU) 2024-10-03 23:13:24,Absorbance (AU) 2024-10-03 23:28:29,Absorbance (AU) 2024-10-03 23:43:35,Absorbance (AU) 2024-10-03 23:58:41,Absorbance (AU) 2024-10-04 00:14:03,Absorbance (AU) 2024-10-04 00:29:08,Absorbance (AU) 2024-10-04 00:44:14,Absorbance (AU) 2024-10-04 00:59:20,Absorbance (AU) 2024-10-04 01:14:26,Absorbance (AU) 2024-10-04 01:29:32,Absorbance (AU) 2024-10-04 01:44:38,Absorbance (AU) 2024-10-04 01:59:43,Absorbance (AU) 2024-10-04 02:14:49,Absorbance (AU) 2024-10-04 02:29:55,Absorbance (AU) 2024-10-04 02:45:01,Absorbance (AU) 2024-10-04 03:00:07,Absorbance (AU) 2024-10-04 03:15:13,Absorbance (AU) 2024-10-04 03:30:19,Absorbance (AU) 2024-10-04 03:45:24,Absorbance (AU) 2024-10-04 04:00:30,Absorbance (AU) 2024-10-04 04:15:36,Absorbance (AU) 2024-10-04 04:30:42,Absorbance (AU) 2024-10-04 04:45:47,Absorbance (AU) 2024-10-04 05:00:53,Absorbance (AU) 2024-10-04 05:15:59,Absorbance (AU) 2024-10-04 05:31:05,Absorbance (AU) 2024-10-04 05:46:11,Absorbance (AU) 2024-10-04 06:01:17,Absorbance (AU) 2024-10-04 06:16:22,Absorbance (AU) 2024-10-04 06:31:28,Absorbance (AU) 2024-10-04 06:46:34,Absorbance (AU) 2024-10-04 07:01:40,Absorbance (AU) 2024-10-04 07:16:46,Absorbance (AU) 2024-10-04 07:31:51,Absorbance (AU) 2024-10-04 07:46:57,Absorbance (AU) 2024-10-04 08:02:03,Absorbance (AU) 2024-10-04 08:17:09,Absorbance (AU) 2024-10-04 08:32:15,Absorbance (AU) 2024-10-04 08:47:21,Absorbance (AU) 2024-10-04 09:02:27,Absorbance (AU) 2024-10-04 09:17:32,Absorbance (AU) 2024-10-04 09:32:38,Absorbance (AU) 2024-10-04 09:47:44,Absorbance (AU) 2024-10-04 10:02:50,Absorbance (AU) 2024-10-04 10:17:56,Absorbance (AU) 2024-10-04 10:33:02,Absorbance (AU) 2024-10-04 10:48:08,Absorbance (AU) 2024-10-04 11:03:13,Absorbance (AU) 2024-10-04 11:18:19,Absorbance (AU) 2024-10-04 11:33:25,Absorbance (AU) 2024-10-04 11:48:31,Absorbance (AU) 2024-10-04 12:03:37,Absorbance (AU) 2024-10-04 12:18:43,Absorbance (AU) 2024-10-04 12:33:48,Absorbance (AU) 2024-10-04 12:48:54,Absorbance (AU) 2024-10-04 13:04:00,Absorbance (AU) 2024-10-04 13:19:06,Absorbance (AU) 2024-10-04 13:34:12,Absorbance (AU) 2024-10-04 13:49:18,Absorbance (AU) 2024-10-04 14:04:24,Absorbance (AU) 2024-10-04 14:19:30,Absorbance (AU) 2024-10-04 14:34:35,Absorbance (AU) 2024-10-04 14:49:41,Absorbance (AU) 2024-10-04 15:04:47,Absorbance (AU) 2024-10-04 15:19:53,Absorbance (AU) 2024-10-04 15:34:59,Absorbance (AU) 2024-10-04 15:50:05,Absorbance (AU) 2024-10-04 16:05:10,Absorbance (AU) 2024-10-04 16:20:16,Absorbance (AU) 2024-10-04 16:35:22,Absorbance (AU) 2024-10-04 16:50:28
1066.382326,0.255915942453482,0.26030568265412307,0.2541263004433003,0.24484990620592195,0.23495094523157792,0.22679752414998583,0.223991939736208,0.19878726266648508,0.17025313165925626,0.1598430710018336,0.12099053642243698,0.16380598542258623,0.19015731861163584,0.18331733046690535,0.16705443342370285,0.12263016003710858,0.15188431789665147,0.15790278887814507,0.16461789532820809,0.17243095143490347,0.1565507508951591,0.18286492086447728,0.1787292249306137,0.17946120094110807,0.18204787135998637,0.18527982350779493,0.18538555666173157,0.1974320290189505,0.19698356400114223,0.18465241780163147,0.2054462493671595,0.20472029404164713,0.20626913780128886,0.20139206101894205,0.20384579313957593,0.20701811606777448,0.21408658340641218,0.2004319244690422,0.2179346859733505,0.20725911238584147,0.22083375637476638,0.21973501412837215,0.21733978364180456,0.21962030180016642,0.2237923163158313,0.2210797696831016,0.223039448084483,0.2252937162964854,0.2171522989316168,0.22943599109393809,0.2146938823681629,0.22444379291019986,0.22665569747701514,0.228302069841535,0.22455222186398957,0.2143084954866538,0.22237837175859396,0.2197787615268347,0.22059901693305953,0.21569889074915746,0.21850931438178492,0.21297055712307275,0.2185925744631078,0.21876117216460306,0.22048636430572613,0.23159621346838483,0.20879517597838906,0.21154074129580647,0.21147093497294533,0.21149212873647485,0.2155473265868927,0.22035432170269653,0.22046175011692035,0.21267085253437676,0.21261640031643123,0.21756158436470943,0.21252902102482094,0.20519327198324666,0.20848999426411738,0.19883870553263158,0.2220704065335329,0.20353734690143602,0.2110465512579371,0.2207538006273904,0.2190042671143787,0.20618025189979203,0.21805079581947415,0.21972776752050624,0.2181287525258589,0.2140590721836972,0.21429090777366644,0.2172712234326396,0.22207077229794248,0.2250248504945987,0.21679326161013904,0.22745350677233836,0.22157523965370796,0.22005342468367453,0.2296912790858154,0.22263506001418226
1067.598235,0.25469397975519675,0.2628696452939478,0.24908886118416204,0.24761758969271705,0.23499265904445896,0.23169845366719735,0.2132971214747032,0.19288249416288808,0.1740043806011538,0.1386805734943995,0.12423127740926364,0.1712282646638738,0.1795051404048212,0.1874244280841586,0.16937950236187585,0.13940272530817477,0.15583223646749345,0.16127198858779657,0.17462783611196736,0.1647820887883434,0.1763042922685784,0.1770727553951208,0.17701988539030267,0.18370120041102847,0.1864050261337714,0.1795639973982965,0.1935999890123862,0.18543505590928266,0.1989048863665934,0.19709270674903076,0.20248894668199874,0.19683960435004244,0.2029842215045902,0.19213783651147645,0.20722332457520004,0.21900038537254377,0.20464660653164693,0.2056061409314664,0.21639713505988176,0.21384070443560038,0.20632386486168483,0.21786440547605693,0.22411787946456033,0.2268507939142563,0.21779722569292465,0.2169379983475044,0.22059374642471355,0.22150703236906208,0.2301504815813657,0.2256412014111199,0.2188725991338587,0.22050983929210063,0.2168041657140583,0.2174847879572205,0.2264653708707711,0.23698568557023175,0.22809463287133083,0.2286226356132216,0.2188086423264735,0.21665437183642391,0.22102982872751023,0.22846443749079012,0.2175293628118541,0.22639958392628162,0.22532612284405198,0.2115262924291556,0.22377700821417765,0.21585669497268198,0.1962675856695331,0.21164941438800078,0.2137291910225644,0.21279438663302339,0.21374361790682503,0.20752221250407796,0.2132487109196196,0.209804679584254,0.2107712497829094,0.19885231493510042,0.1967650936727982,0.20510459850730398,0.22005052577383313,0.1968793472832347,0.20483498175726123,0.21453825606485727,0.20603583910124418,0.21546464236364152,0.20910304210499614,0.21793790005041133,0.21337972582587436,0.21629529989160087,0.22068237213144878,0.2093719991781074,0.21531017195267108,0.21933072385203417,0.21614062478667886,0.23201940540243143,0.21867457938832863,0.22334104374448377,0.21434499403711677,0.21368236716761138
1070.028672,0.25771540561248063,0.26129904513655183,0.2508238846535925,0.24785050725557503,0.23425150465077338,0.2319690819344601,0.220922036105692,0.19021757281704532,0.17003598133672787,0.1498110214458036,0.12816773283892763,0.16803254247318072,0.1815275964075089,0.19046269591022907,0.17597375078865818,0.13721096966509078,0.16670617818490288,0.17330339008546705,0.17430243761749437,0.1652150349217619,0.17169477860883361,0.17496656575186703,0.1740594226197981,0.17634982361751103,0.19052629328092627,0.18393221783164526,0.1902954162897094,0.19431004622245093,0.18721541157942934,0.20059181784451607,0.2061423178067915,0.1980868076425994,0.20421549422362176,0.2035362625434921,0.2096863682286425,0.20920705294644673,0.21264307186847006,0.22112170987029545,0.21165420770216178,0.22244448402249797,0.2169730750291154,0.21661736196619108,0.22327896324652755,0.22898366964829375,0.21718452659418172,0.220894181700026,0.23466139297067864,0.21641494193453764,0.2214177483504325,0.22389957828453108,0.22597791170875087,0.226887231122087,0.22292894447954326,0.22422897056190477,0.22393854049867656,0.2251694516943999,0.2260827851193263,0.20964455322281114,0.2150855211798076,0.22120388588178497,0.21812952657236068,0.23200482030326355,0.21107407419517416,0.21703002776767064,0.21271484059750234,0.21591752486240545,0.21810916170117933,0.21706664120366154,0.2136445050591022,0.20523901530036506,0.21674546014296828,0.21888687470654936,0.2099669635488838,0.20861688669234782,0.22113843843751302,0.22120477629778745,0.20442529917079497,0.2074512150146572,0.20604242793445712,0.20468342758266572,0.20768071268205102,0.2047749557414681,0.20651700738301876,0.21879990739084784,0.21708472104598148,0.21766664188746268,0.21205454319436284,0.21788187349937443,0.21390073537024507,0.2158039892165146,0.21292445468391072,0.2076165733487442,0.2285464829613064,0.20771947023763115,0.21399195779562477,0.22615794676737763,0.22566129794891399,0.2252864627505806,0.2258097676284044,0.23004169577034878
1072.457267,0.25264862056747117,0.2588682278293151,0.253711589845777,0.24445956441982591,0.2419542926801434,0.23141253199325498,0.21952825018897035,0.21060547168453073,0.17448007221795273,0.15532966127594,0.12168869873633101,0.16522337468204046,0.17546918007393705,0.19058260369118885,0.16956221797109963,0.14161009084942255,0.14288097208204364,0.16604344373220906,0.16745970486315834,0.17023426025576074,0.16079493395841188,0.18114085101081437,0.18573659296259581,0.18068659578472382,0.18086764297227217,0.19363682453344547,0.18863359169425997,0.18466734412357186,0.18777466821040975,0.2008497124685946,0.20119205458667933,0.20188684881190364,0.21243676713246426,0.20624749882409388,0.2207341484087415,0.21436753374995818,0.20268469143551882,0.21591070515723607,0.21604796604542592,0.2236884019600076,0.21208331644345374,0.22434540711388867,0.2313329847371003,0.23368224475167734,0.2217222379290923,0.22249750181402833,0.22107948957619555,0.22452442930251018,0.21445772235656035,0.21504882585529334,0.2292352858643786,0.22841331997862901,0.22823438180595595,0.2204320355391996,0.2295018019662082,0.22903540746712836,0.22864889220985912,0.23017337547455172,0.21352772064761508,0.2229642888782906,0.22305054545976472,0.2268763002065288,0.21186489587889387,0.2220822046419755,0.22475540280948766,0.21981743284529406,0.21540454654920516,0.2167678989004928,0.21478928829915417,0.22038876453549439,0.2245099890032435,0.2134813996810269,0.21241185705322427,0.21415190471964377,0.21363431994534185,0.20978828099665878,0.21649669397837618,0.2066257218236141,0.21309937416552427,0.20727546694383084,0.2021809047058011,0.21907473333973035,0.21001876384535634,0.21864345232783294,0.21238276426290784,0.22966011250868598,0.20797171363524508,0.22106374159659156,0.23685677993026252,0.2183116393073988,0.21578708204117478,0.21387019867184356,0.2154657691590303,0.22109924485649868,0.22146961682094773,0.22033042142921308,0.21937507297748512,0.23357992469687885,0.22987148448351208,0.22955638629893235
1074.884022,0.2534102772975504,0.26304565273053077,0.2455221547001006,0.25827766606176084,0.2421206294958013,0.23146174669374636,0.22247139303379465,0.20539837156360616,0.1816298450298299,0.1485562153448974,0.12813511538206476,0.16804252095664143,0.19071733537779967,0.19010026957067477,0.1699452540119514,0.1297225473906088,0.1643664929396022,0.16629744370501734,0.175943356539615,0.1800478500132765,0.15751149078982524,0.18583934941289681,0.18032021393943176,0.187435766572638,0.19217655124503288,0.1860204332599634,0.18301388454248463,0.19991833778002663,0.19301855508745472,0.2090642405915363,0.20790220518370697,0.19981417694462536,0.20926372298149237,0.21106685548853746,0.21492631088945835,0.20590760696071958,0.21292187820222466,0.20523387342586463,0.21746957823278923,0.22345552533512564,0.22106678807361468,0.2121817779153447,0.22811806894676928,0.225203324623969,0.22818250729172973,0.23191489210172617,0.23394176494746985,0.23458893392838343,0.22171227606195867,0.23563128828810526,0.2213844267881023,0.224669242077332,0.2272561399022127,0.22677621054999175,0.2199946242407151,0.22179254362628884,0.22947633657017555,0.22861880024256984,0.22172722736497266,0.2146112798796228,0.22126293342644152,0.22876515808418174,0.21478859964964872,0.22084774206991106,0.22238328561003903,0.21985740399479078,0.2292773141073502,0.21050567783402077,0.22305784437190382,0.20641052106552712,0.2185100540937456,0.21103109745449936,0.21406640503767974,0.21720587703484964,0.21801710252936307,0.21473619011647377,0.21749199900756983,0.21153733321616874,0.21614777864078852,0.20334827738254377,0.20502568028821888,0.21100909840307777,0.20917717864925375,0.22013574958542784,0.2159915481078869,0.21735234268298959,0.2021975049682184,0.22284764528899031,0.2297899908474328,0.21959048440983764,0.23135992666540484,0.226255051077486,0.22503934338874013,0.2169433901636456,0.224001429902134,0.22347022828388158,0.21702065557667152,0.227832992419201,0.2290330602506416,0.23421397884622244
1077.308934,0.2626184888586754,0.26673932267172346,0.25751922167486685,0.26056341495991053,0.25453192024792914,0.23384471868697257,0.21910574154728837,0.2015891143362451,0.1833348583129624,0.15396937440284336,0.12158726637675861,0.1747344608040368,0.18669787874383154,0.1927323631829219,0.17861775762451154,0.13552963831499965,0.16736967057492805,0.16449382146872202,0.17588667106664874,0.16959026176204564,0.18108108857603916,0.1865058719370253,0.18777781156601392,0.17519449983549798,0.19606975745120755,0.19751680799149418,0.19278918244975293,0.2014765340610119,0.18912023248890672,0.19536630373646394,0.2065848427488431,0.20414741819379142,0.21361834048456357,0.2139392407970356,0.2157228087888585,0.21923432045588867,0.2204168808734818,0.214101537147716,0.22319410984025606,0.22471268698756672,0.2182229085497357,0.22332181291962142,0.22721400900674105,0.22181044630112165,0.2211701682078205,0.231614257977271,0.2359794050651094,0.22547157059815015,0.21681892309617765,0.2197300422865314,0.23554321115047097,0.22176326469562987,0.2283149453159926,0.22831358687288458,0.2287377536785328,0.2329647967749255,0.2327232436366857,0.22402828362829405,0.23169043072457723,0.21519385626135615,0.2272245170764251,0.22434277890228968,0.22815936843121418,0.2310420066785097,0.23170465264348034,0.21726018169724579,0.23051840059752587,0.21777425838757872,0.21742834084332097,0.2127890865592026,0.22760338424954402,0.22362853787947395,0.2295367295518752,0.21879190022645195,0.22358718784274628,0.2290705741589001,0.22213676138767918,0.20904723763812966,0.20263754574285056,0.1957338132550245,0.20899161539344244,0.22886062417449876,0.2287919598943269,0.22854534574820234,0.22278355730643354,0.21659202322566967,0.22460280262359664,0.21528184709884782,0.2169845264550596,0.21616275129545165,0.22264952592243012,0.22066154351737358,0.21891028156894718,0.2252415530678882,0.2281657381143617,0.21784559543673754,0.22640367808942308,0.23162609433126072,0.2312040317231005,0.2309232486062751
1079.732006,0.25942269545539315,0.26354886969646485,0.25686920785227063,0.252451359932475,0.24044529819636598,0.24209983099113289,0.2192615816109086,0.19700428898747177,0.17208187156568253,0.1541354738876246,0.13406074105833726,0.18163146176820974,0.18810946447111007,0.1985407506226789,0.1756223349736651,0.13839500877947744,0.1672824462585873,0.1673616516796345,0.18185529972285588,0.17874343745099242,0.18012596847652199,0.1821938477954072,0.19514852720778764,0.20183260106966694,0.1979771308836814,0.1933960921208659,0.20141755611075776,0.20136001973063483,0.20376079277215386,0.20671073121545133,0.20946419024929983,0.20930927362071014,0.21086960193123433,0.21695082025995496,0.22111395630410546,0.22446803156138112,0.21929896889462405,0.22711333188052538,0.2192406313627641,0.2267865067277907,0.22751360028037879,0.23185478515225988,0.23044023502046915,0.23560841963227808,0.23242147448088363,0.23913336108127628,0.23947180059080303,0.2320007877165105,0.22007949476769295,0.23094268864384024,0.23148714169253104,0.23627429503677042,0.2277699580818187,0.2263540418650936,0.22993216345452822,0.22919087240074057,0.23420231149254048,0.22134023253034052,0.22390943802822144,0.22489144684866844,0.2290344632108461,0.23727064509709206,0.22247435496311002,0.22231027966918748,0.23510087903808652,0.23476948455020788,0.22657454721534542,0.22235937810393933,0.21401561600991956,0.2293931905180807,0.21746853567900973,0.22712050454876048,0.2178271632573915,0.22089585803470288,0.22060356992942778,0.21475919668844948,0.21723256078422407,0.22198602411922302,0.2200505499204809,0.223435962269525,0.2130527192141601,0.21101707347205556,0.21096678755568216,0.22788362046940205,0.2269186894086192,0.21934890525901257,0.21081080085258308,0.22087831597079902,0.22808705468782794,0.22871797466955227,0.2264297267184116,0.22413017198560212,0.22349620173934728,0.2311723781027658,0.22585177471805307,0.22991427503640807,0.23378049582999388,0.23243363518273819,0.2260107476218442,0.23190289357743027
1082.153236,0.25717177822577014,0.2708592218400005,0.262891193562474,0.2546098253542869,0.24702498110792506,0.2327644566893988,0.2308193667944748,0.20940573646293914,0.18167692960583232,0.15950204516097002,0.13771698721412123,0.1780637487046825,0.20270286228615222,0.19648433547543342,0.1746633055343499,0.15323717391558578,0.1676472445719322,0.17193533891483645,0.19097291280741238,0.18632093506758715,0.18028904886001393,0.1830561179969303,0.193786115150902,0.18611581278155748,0.20437832138236153,0.2091646015863528,0.20276835459918283,0.20458549911947524,0.20561726771840674,0.20617467388208474,0.22326555766893375,0.2034556596857893,0.2107328568319227,0.22546251316844756,0.22226775815710284,0.2242513280529002,0.22420455834086037,0.21809319381861758,0.23088336744653384,0.22886309417917364,0.22227536012265717,0.23154141659706168,0.2311766682900019,0.23455197590837723,0.2347570605094231,0.22262954955912315,0.2453130319138024,0.23782379146715865,0.23535802421115237,0.23381907756517425,0.23724763983240574,0.23751316149153878,0.2385127923563716,0.22945490386877532,0.24777951973727183,0.24768634670834694,0.23377582358331603,0.22900320745348365,0.236005538389485,0.23071992313375747,0.22885914337730823,0.23666185973720416,0.2268462538945165,0.23216536507846733,0.22730562991851933,0.23036019375726982,0.2286071495467129,0.22447900021049513,0.21896338111060898,0.22261159236311132,0.22860533875858974,0.22489765185490163,0.22483179557864427,0.22002080150498154,0.21953012384077206,0.21925996873390957,0.23208099276021346,0.2196308642360223,0.20988741650079704,0.21861583733575315,0.22506890341457353,0.22909426559703375,0.2234845830763449,0.22966201246385226,0.2309011869201243,0.21571775888895728,0.22045606015290425,0.22881335785504972,0.23200201541472404,0.22381169502355722,0.23272658205296629,0.2347888100571242,0.2181269294804702,0.2268097422994321,0.2300485418683459,0.23476243026462346,0.23177999474861063,0.23334773189359626,0.23131796058640278,0.23943159204196482
1084.572625,0.2632523668407149,0.2747600507080963,0.2626569165988469,0.2540192551765369,0.25777891119283497,0.24305135622162574,0.2337621968887212,0.21941287943017665,0.18667053030316744,0.1663694801698893,0.143359160447263,0.1938834573189251,0.19781285091284095,0.20067444780426258,0.18989567941472954,0.1504232290306485,0.1738012872554305,0.18978606108143106,0.19722535085557535,0.18957767857442032,0.18170328875360192,0.19362096495297243,0.1904937548755977,0.19779855310240282,0.20642261633459963,0.18474023872598747,0.21202056474043787,0.20470057654506282,0.2123506853849764,0.22803260120950083,0.21873168085940914,0.22610409688986904,0.22334225839576144,0.2229329102664312,0.22944339645279455,0.23158446130543445,0.22316604770539036,0.22817072241186787,0.2271218652014267,0.23384030416640594,0.23547380087175881,0.2381294026099557,0.24427930751440657,0.25015346273015016,0.24244741184257057,0.24824973914311502,0.24731842773072396,0.24839350255953133,0.2390721567299346,0.23922957770394407,0.23647189424392492,0.22245275547713458,0.2491464272518935,0.2446842556372031,0.24708760058164678,0.24554428974310372,0.24550348290570764,0.2399795756456171,0.2294073937963875,0.24171924436332312,0.238792986695792,0.2308901658461232,0.23524568627279963,0.23092151851229295,0.23198755230198856,0.2333573375366892,0.23554632400232425,0.23170260952211172,0.22101170110021698,0.22148800998815651,0.23591391089718455,0.2327715995969338,0.21986416484185184,0.2325831069125767,0.23163391579390494,0.2318288896927669,0.2197622422247225,0.2194323888174496,0.22928860415676053,0.2261698732668388,0.22610741461825615,0.21514498585765512,0.22453154476380147,0.2234790009863323,0.23430315383672115,0.22683107980942135,0.22573677160535652,0.23148405958853707,0.23462380361835622,0.24285981299461593,0.2299612898740839,0.22897502729996205,0.23892983467613968,0.228930388036094,0.2326765843107444,0.2397156883636456,0.2391145560945469,0.23604330997188847,0.24640208331870564,0.24434321233020462
1086.990173,0.2635443918629778,0.2751178625552428,0.27587201613132845,0.2618212937187041,0.26178047633554347,0.24781823684484422,0.23107686251408088,0.21907709162465586,0.19946079006551382,0.17303924057659456,0.14241217571732773,0.1908030278381155,0.200863523361337,0.20635384185578062,0.17615860763430746,0.1567503824390013,0.18287386254493831,0.18591323392289433,0.18752686072640815,0.19559550639504109,0.18165501539735293,0.19181911884474878,0.2008612385212176,0.2060190114886621,0.19406865415416982,0.2102147223382827,0.21256560632800847,0.21810922347955536,0.2147367548506098,0.2092180525211749,0.22686186445972223,0.21450772638243318,0.2208223846042127,0.2331296766426282,0.22107270280453792,0.2312909290304042,0.22797318773472885,0.23321773304031457,0.24402801326285,0.22723799600781613,0.23997695606984873,0.2447643217742412,0.23715470336168354,0.2414677814887418,0.24213128870931622,0.23613180922259677,0.2451123908129848,0.24281758687047025,0.24825039894755632,0.2413970206102692,0.24020840265615148,0.2474017614282559,0.24839851467425117,0.24913991570938482,0.24346383267864224,0.24648426679655197,0.24183292261515593,0.23694098193840538,0.23185617808175035,0.24328730353307212,0.23467349572839244,0.243132835154034,0.24742897757172436,0.23192331760167506,0.23504860477448844,0.2399319852472883,0.2307629521005151,0.22441902706640465,0.23067323263667514,0.2286056654858528,0.24189205356477161,0.23465795912388118,0.23795039032007642,0.23750900961393118,0.22837699137031306,0.23814092312026255,0.22839233804360587,0.22579936153749575,0.22223968467817054,0.21837000114547395,0.2317514740291953,0.23099611511257145,0.23337803659622486,0.23461599115633855,0.22778111024769823,0.23554923145051368,0.2331323823521416,0.23315423925893422,0.23322313780824064,0.24137923104549666,0.23870321642610737,0.22291959303482425,0.24088574615505642,0.24268264227350247,0.23645045517425953,0.2279887545327849,0.2428290792001961,0.24333670978042612,0.2523314027801306,0.2521293492752308
1089.405879,0.2687715422646509,0.270870176192304,0.2687786997585669,0.25971725543476154,0.2609508782935906,0.2584233462131102,0.229315594538761,0.2268432883408452,0.19355434553059114,0.16610316415232074,0.14377838605675713,0.17961647187117813,0.20762419415510483,0.2060126901548829,0.19215039844434717,0.15880124669412146,0.17953598216698338,0.18840386373370735,0.19450143566747752,0.20163294042546676,0.19469446319273473,0.19928941620260907,0.19949289153833127,0.20238124992273976,0.22820989694922392,0.20562841559244324,0.22456709677397382,0.2123793839352168,0.21577974618479723,0.21933651056728162,0.21947779725189304,0.22564315072840796,0.22612002310341628,0.22841863390660683,0.23244098413174144,0.2311263991633351,0.23188338349744475,0.22658717261133807,0.23871174597540562,0.24061536661758937,0.24114779379360546,0.23707847329175608,0.2426596784404658,0.250059320147733,0.24707703744896675,0.2446935521069054,0.24757500657080958,0.24859401799362335,0.2412520316045572,0.25164140383752653,0.24995923308696147,0.24747225513911417,0.2527792521284766,0.2433170552490849,0.2469310024753247,0.24087859901221587,0.2447611086987438,0.24319516755007548,0.23555308993846416,0.24588215952246908,0.23949512135726642,0.2465731193101371,0.23317785444729347,0.24786962941702526,0.2513835144767012,0.2423566544824154,0.2330623390638283,0.2478475608008488,0.2233068866486364,0.24268623233443679,0.2433403606626563,0.24344403525134428,0.24206469506467973,0.23894406948818658,0.2369585246660697,0.23128507198626175,0.23221497241114097,0.24538517136409665,0.23212553031848815,0.23325952041217288,0.2255415264227066,0.2357229951483651,0.22930086374198008,0.23416206693578262,0.2423940253613223,0.24527304410038503,0.22975971515781407,0.24872895157558383,0.24304942099474425,0.24203961924790432,0.2338156917978632,0.2445752810197499,0.2369741313848576,0.2420230405847511,0.24280824059242617,0.24634197104757563,0.24364622569872013,0.25513768393714187,0.2535885066701758,0.25107718274279744
1091.819744,0.27108869276079817,0.27916776389769465,0.2611987118705691,0.2585775981751923,0.2640544675862932,0.24488302529369416,0.242008271290573,0.2219258019506228,0.20315776530685822,0.17035234652877862,0.14713736527333932,0.1950872610250351,0.22097436426727401,0.23091085414482376,0.19629841685375218,0.16616133887166096,0.17904055338477606,0.1990780354376182,0.19584872955487329,0.20034806157635632,0.19826229379638846,0.2041106263080944,0.21437644570616016,0.21614154655740364,0.21253189409660106,0.22040681906275125,0.2175585383628485,0.22721027364349208,0.2252449751221513,0.23730701520425318,0.23046668897863382,0.2342127114415729,0.23762071234025092,0.23129887498534793,0.24206500096718012,0.23793273423207864,0.23926792203750094,0.2434792375122976,0.2407231523407832,0.2375378085938768,0.25673236968860125,0.24764583814395905,0.24830079439340041,0.258920590757918,0.2522170742600683,0.2506621711188498,0.2523415300332276,0.2548506157179773,0.24275211643627753,0.2633032322838343,0.24752912187609136,0.25068171195346156,0.2528533918586059,0.2564974149341279,0.24798735442627262,0.24824013053184465,0.25460157627243707,0.2547746006133368,0.2521631376357391,0.24568849204130502,0.25225755340712663,0.25123028383200996,0.2420771894102458,0.23794798822206698,0.2553456963045762,0.253890053164085,0.2465730045936941,0.23842445249365865,0.240427522293324,0.23400615854347817,0.24490643910258506,0.24538118345930177,0.24983208419494307,0.23688226843644478,0.2340394326875372,0.23552486981377044,0.23315543807012323,0.23054983456462202,0.22947369099408385,0.2430565848179545,0.24695450491033177,0.2281242834002393,0.2435629961563793,0.23740952516909788,0.24133419089556118,0.24028429116730987,0.23096012130478002,0.24555210061398575,0.2416243000927645,0.25104891220588665,0.24200338765427712,0.24792952447643096,0.24988166673841913,0.2504985869162318,0.2557197515826723,0.24994069661854523,0.23799648106443938,0.2567354134884632,0.2592070902944388,0.2680492522404599
