Wavelength (nm),Absorbance (AU) 2024-09-12 23:57:14
1137.333321,0.7117299963764895
1139.710359,0.720629722108633
1142.085556,0.7246584998526433
1144.458911,0.7395320248507287
1145.644899,0.7436447279623859
1148.015492,0.7509029570010879
1150.384244,0.7733250115470136
1152.751154,0.7546325690494327
1155.116224,0.7778602637056503
1157.479452,0.7561258192460858
1159.840838,0.7590032486278984
1162.200383,0.7686853295369726
1164.558087,0.7785275210580426
1166.91395,0.7830316595962689
1169.267971,0.7523198425662598
1171.620151,0.7821778720872107
1173.970489,0.7779706893703873
1176.318986,0.7791699218294296
1178.665642,0.7853096809991899
1181.010457,0.7813005936520427
1183.35343,0.7690215342434586
1185.694562,0.7844807167373109
1188.033852,0.7861251987587863
1190.371301,0.7805747860253716
1192.706909,0.7879907300731321
1195.040675,0.8197448271704255
1197.3726,0.7914958782629886
1199.702684,0.7691000243242211
1202.030926,0.7741459782814478
1204.357327,0.7654599801884593
1206.681887,0.7628618230092659
1209.004605,0.7430540958123935
1211.325482,0.7772630970670718
1213.644518,0.7695452033536783
1215.961712,0.7488966779808361
1218.277065,0.7558745520673054
1220.590577,0.7646749963050815
1221.746642,0.7556175117100166
1224.057392,0.7657890368570628
1226.3663,0.7631214509450427
1228.673367,0.7445130681874395
1230.978592,0.7470810757370353
1233.281976,0.7547881686241039
1235.583519,0.7544217236577313
1237.883221,0.7493869158553378
1240.181081,0.7374514879560501
1242.4771,0.740574075743117
1244.771277,0.7367655025476458
1247.063613,0.7344725323416871
1249.354108,0.7139007690023502
1251.642762,0.738297398132796
1253.929574,0.7291619821560263
1256.214544,0.7365693866578141
1258.497674,0.7600076468311072
1260.778962,0.749021220252833
1263.058409,0.7252791861084327
1265.336014,0.7509159881990485
1267.611778,0.7422753125595228
1269.885701,0.7659675253929369
1272.157782,0.7697154998290346
1274.428022,0.7651646955837952
1276.696421,0.7562453009668488
1278.962978,0.7613815345134195
1281.227694,0.7938204300270228
1283.490568,0.766114455024763
1285.751602,0.7836405409070021
1288.010794,0.8124497632938463
1290.268144,0.8255270109419971
1292.523653,0.8038599968339547
1293.650717,0.8078333046327101
1295.903465,0.8215286143897289
1298.154371,0.8068927277381831
1300.403435,0.8515706428453954
1302.650658,0.8436543063490567
1304.89604,0.8661451314270736
1307.139581,0.8647096204909606
1309.38128,0.8894134377402345
1311.621137,0.9041763241527435
1313.859154,0.9127929670574868
1316.095329,0.9050431502553185
1318.329663,0.9228333343116543
1320.562155,0.9086519647514242
1322.792806,0.9007516384420594
1325.021616,0.9111318307289928
1327.248584,0.9285354104054229
1329.473711,0.932130917431138
1331.696997,0.9254802615019282
1333.918441,0.9354292737129845
1336.138044,0.9167709308759252
1338.355806,0.9220780289989802
1340.571726,0.9296307506603304
1342.785805,0.9192297096218558
1344.998043,0.9255613892949354
1347.208439,0.9110746852979533
1349.416994,0.9526840277986101
1351.623708,0.9363543491388456
1353.82858,0.9183562457685353
1356.031611,0.9093906666240642
1358.2328,0.9218615317949935
1360.432149,0.9142413790711083
1362.629656,0.912024004658335
1364.825321,0.9249086772875438
1365.922463,0.9383211845232006
1368.115367,0.8853816876976351
1370.306429,0.8736710967602442
1372.49565,0.9024577536146654
1374.683029,0.9123447275871147
1376.868567,0.9103502217272984
1379.052264,0.87262819486239
1381.234119,0.8905109170888205
1383.414134,0.9052117374271773
1385.592306,0.917667251566552
1387.768638,0.9049674160821516
1389.943128,0.9010922767085103
1392.115776,0.9055772859146649
1394.286584,0.9068162778192091
1396.45555,0.9169623423597563
1398.622674,0.9153972818290484
1400.787958,0.9160851100374565
1402.9514,0.9270548617189975
1405.113,0.9136161521326729
1407.27276,0.9211447463128566
1409.430678,0.8883468050323102
1411.586754,0.9199495975369636
1413.74099,0.8877998839342927
1415.893383,0.899097352267248
1418.043936,0.8967537348970801
1420.192647,0.9147085456130112
1422.339517,0.9215394285210599
1424.484546,0.9237076114240342
1426.627733,0.9185964050226786
1428.769079,0.8914716834704411
1430.908583,0.9206854607391345
1433.046246,0.9277748806736587
1435.182068,0.885061614577903
1436.249288,0.9079121749276448
1438.382348,0.9327779093285853
1440.513567,0.9140597909052448
1442.642944,0.9378107471602711
1444.77048,0.91882215424494
1446.896174,0.9306214073916587
1449.020027,0.9291259391983524
1451.142039,0.9250113568846188
1453.262209,0.9415929731725614
1455.380538,0.9232826340774423
1457.497026,0.9401548829550344
1459.611672,0.9155398013226699
1461.724477,0.9179440598811845
1463.835441,0.9208012679249045
1465.944563,0.9326407149313626
1468.051844,0.9433358303793908
1470.157284,0.9275727556959779
1472.260882,0.9301254148377351
1474.362639,0.9363792074777558
1476.462554,0.9461060220570902
1478.560629,0.9391735357352696
1480.656861,0.9438047559633255
1482.751253,0.9435919835895884
1484.843803,0.940703217130098
1486.934512,0.9529410715276423
1489.02338,0.9387899002434493
1491.110406,0.9440618835763599
1493.195591,0.9445533788281308
1495.278934,0.9331346684083918
1497.360436,0.9602418509125822
1499.440097,0.960226707548988
1501.517916,0.953657381490511
