Wavelength (nm),Absorbance (AU) 2024-09-25 00:01:10,Absorbance (AU) 2024-09-25 00:16:19,Absorbance (AU) 2024-09-25 00:31:29,Absorbance (AU) 2024-09-25 00:46:39,Absorbance (AU) 2024-09-25 01:01:48,Absorbance (AU) 2024-09-25 01:16:58,Absorbance (AU) 2024-09-25 01:32:07,Absorbance (AU) 2024-09-25 01:47:17,Absorbance (AU) 2024-09-25 02:02:26,Absorbance (AU) 2024-09-25 02:17:36,Absorbance (AU) 2024-09-25 02:32:46,Absorbance (AU) 2024-09-25 02:47:55,Absorbance (AU) 2024-09-25 03:03:05,Absorbance (AU) 2024-09-25 03:18:14,Absorbance (AU) 2024-09-25 03:33:24,Absorbance (AU) 2024-09-25 03:48:33,Absorbance (AU) 2024-09-25 04:03:43,Absorbance (AU) 2024-09-25 04:18:53,Absorbance (AU) 2024-09-25 04:34:02,Absorbance (AU) 2024-09-25 04:49:12,Absorbance (AU) 2024-09-25 05:04:22,Absorbance (AU) 2024-09-25 05:19:31,Absorbance (AU) 2024-09-25 05:34:41,Absorbance (AU) 2024-09-25 05:49:50,Absorbance (AU) 2024-09-25 06:05:00,Absorbance (AU) 2024-09-25 06:20:09,Absorbance (AU) 2024-09-25 06:35:19,Absorbance (AU) 2024-09-25 06:50:29,Absorbance (AU) 2024-09-25 07:05:38,Absorbance (AU) 2024-09-25 07:20:48,Absorbance (AU) 2024-09-25 07:35:58,Absorbance (AU) 2024-09-25 07:51:07,Absorbance (AU) 2024-09-25 08:06:17,Absorbance (AU) 2024-09-25 08:21:26,Absorbance (AU) 2024-09-25 08:36:36,Absorbance (AU) 2024-09-25 08:51:46,Absorbance (AU) 2024-09-25 09:06:55,Absorbance (AU) 2024-09-25 09:22:05,Absorbance (AU) 2024-09-25 09:37:14,Absorbance (AU) 2024-09-25 09:52:24,Absorbance (AU) 2024-09-25 10:07:34,Absorbance (AU) 2024-09-25 10:22:43,Absorbance (AU) 2024-09-25 10:37:53,Absorbance (AU) 2024-09-25 10:53:03,Absorbance (AU) 2024-09-25 11:08:12,Absorbance (AU) 2024-09-25 11:23:22,Absorbance (AU) 2024-09-25 11:38:32,Absorbance (AU) 2024-09-25 11:53:41,Absorbance (AU) 2024-09-25 12:08:51,Absorbance (AU) 2024-09-25 12:24:00,Absorbance (AU) 2024-09-25 12:39:10,Absorbance (AU) 2024-09-25 12:54:16,Absorbance (AU) 2024-09-25 13:09:25,Absorbance (AU) 2024-09-25 13:24:35,Absorbance (AU) 2024-09-25 13:39:45,Absorbance (AU) 2024-09-25 13:54:54,Absorbance (AU) 2024-09-25 14:10:04,Absorbance (AU) 2024-09-25 14:25:13,Absorbance (AU) 2024-09-25 14:40:23,Absorbance (AU) 2024-09-25 14:55:33,Absorbance (AU) 2024-09-25 15:10:42,Absorbance (AU) 2024-09-25 15:25:52,Absorbance (AU) 2024-09-25 15:41:02,Absorbance (AU) 2024-09-25 15:56:11,Absorbance (AU) 2024-09-25 16:11:21,Absorbance (AU) 2024-09-25 16:26:31,Absorbance (AU) 2024-09-25 16:41:41
1014.898464,1.839244,1.841141,1.835579,1.840613,1.840191,1.84294,1.842622,1.841035,1.838508,1.840402,1.843046,1.843364,1.84592,1.849565,1.841669,1.84624,1.847096,1.845173,1.847417,1.843364,1.852591,1.850104,1.84892,1.84806,1.851292,1.843789,1.853025,1.854547,1.856075,1.854547,1.858707,1.857937,1.863128,1.86047,1.860801,1.864352,1.860359,1.861133,1.865691,1.865579,1.864575,1.863573,1.864798,1.864129,1.862906,1.863795,1.867258,1.87313,1.867034,1.870184,1.822028,1.872789,1.871655,1.869846,1.87313,1.872789,1.880468,1.864909,1.859147,1.856622,1.859147,1.865803,1.878392,1.876554,1.87541,1.878162,1.878622
1017.36849,1.837988,1.830609,1.8334,1.836106,1.832468,1.834959,1.835063,1.835167,1.834127,1.831847,1.835376,1.836106,1.840301,1.836732,1.832986,1.84009,1.844218,1.835793,1.841145,1.838408,1.841145,1.841461,1.843474,1.841145,1.845282,1.843262,1.843368,1.846456,1.847848,1.858706,1.855529,1.852051,1.856403,1.854222,1.85706,1.862239,1.858816,1.856622,1.863015,1.861906,1.862793,1.858047,1.859146,1.856732,1.854984,1.858596,1.862793,1.865577,1.862239,1.862461,1.819016,1.863238,1.862017,1.86692,1.86748,1.872445,1.869617,1.853895,1.857828,1.856951,1.856513,1.864127,1.872105,1.868041,1.875177,1.871764,1.875748
1019.836674,1.830278,1.824039,1.828428,1.82771,1.824649,1.830484,1.829352,1.827198,1.825565,1.832964,1.828941,1.831206,1.830381,1.831,1.826994,1.83619,1.831826,1.835042,1.836712,1.834002,1.835772,1.839439,1.835147,1.837444,1.836503,1.835668,1.840914,1.846973,1.847723,1.848475,1.846118,1.844838,1.850628,1.846973,1.854423,1.852901,1.854423,1.853118,1.850952,1.851601,1.85475,1.853444,1.854206,1.847295,1.853118,1.851493,1.857045,1.858801,1.851493,1.858362,1.810543,1.856169,1.861339,1.861228,1.863002,1.864337,1.862336,1.851818,1.848905,1.852034,1.851169,1.851277,1.865229,1.866459,1.867467,1.867355,1.875052
1022.303017,1.826958,1.820965,1.81855,1.824713,1.821772,1.826038,1.820965,1.822784,1.821066,1.821166,1.823697,1.826345,1.826753,1.82706,1.829111,1.826958,1.826958,1.82614,1.82747,1.828187,1.828803,1.832827,1.831172,1.832309,1.833139,1.830862,1.83262,1.839093,1.840674,1.844384,1.838042,1.840568,1.84513,1.844917,1.84481,1.843533,1.84759,1.853204,1.849633,1.846091,1.844278,1.845023,1.843108,1.844597,1.847054,1.84279,1.854618,1.854727,1.848879,1.854401,1.811189,1.854401,1.855273,1.854727,1.859993,1.856476,1.86143,1.845984,1.843533,1.842366,1.847805,1.848664,1.859442,1.857901,1.861984,1.859662,1.860877
1024.767519,1.819799,1.818291,1.813997,1.814892,1.818492,1.818793,1.817589,1.815191,1.81549,1.819295,1.819799,1.820403,1.822121,1.82111,1.819698,1.821918,1.818391,1.820403,1.821817,1.823744,1.826189,1.825169,1.825067,1.824049,1.823744,1.830915,1.829472,1.83009,1.838208,1.837578,1.839997,1.833714,1.838523,1.840525,1.836949,1.840631,1.844024,1.838103,1.845411,1.845304,1.842218,1.842112,1.842112,1.841371,1.840842,1.834963,1.843918,1.849058,1.848735,1.848627,1.795899,1.847767,1.85165,1.848842,1.850784,1.854477,1.853061,1.841053,1.835485,1.837788,1.84477,1.841477,1.851867,1.857541,1.854804,1.856664,1.857212
1027.23018,1.811143,1.810057,1.811638,1.80917,1.808973,1.810451,1.810748,1.809366,1.810945,1.81412,1.815517,1.815617,1.81253,1.818625,1.817118,1.81933,1.816918,1.816617,1.819028,1.817821,1.818223,1.81772,1.823075,1.819028,1.819229,1.823788,1.822669,1.827161,1.836706,1.832011,1.839759,1.827983,1.833258,1.829631,1.834822,1.835763,1.835345,1.833883,1.837757,1.836496,1.836077,1.838599,1.835973,1.834718,1.835031,1.834405,1.836601,1.839653,1.841241,1.843899,1.794837,1.840499,1.845288,1.840605,1.846788,1.843046,1.847755,1.838072,1.833675,1.829424,1.835973,1.835973,1.846681,1.848186,1.84754,1.854916,1.851538
1029.690999,1.807031,1.80468,1.805952,1.799825,1.806442,1.805756,1.80762,1.800985,1.80429,1.809492,1.813759,1.80762,1.810085,1.815558,1.808112,1.810481,1.81177,1.812465,1.81636,1.81167,1.812962,1.814958,1.815859,1.812962,1.811968,1.817666,1.81817,1.823236,1.821608,1.824665,1.83126,1.822523,1.830016,1.826921,1.829085,1.826715,1.830741,1.828053,1.831571,1.829395,1.83126,1.829809,1.829705,1.827744,1.829809,1.830119,1.836903,1.833028,1.830637,1.837008,1.789235,1.834072,1.838589,1.837745,1.841024,1.841875,1.840918,1.829705,1.825382,1.824665,1.828053,1.832612,1.84326,1.844543,1.84863,1.841449,1.847766
1032.149977,1.799258,1.802071,1.80246,1.801584,1.800807,1.804608,1.799935,1.803728,1.80246,1.804314,1.802265,1.803826,1.802655,1.808442,1.804119,1.804314,1.808837,1.807259,1.809728,1.807456,1.806668,1.808936,1.80716,1.809431,1.812909,1.810719,1.811315,1.821168,1.822492,1.819443,1.82127,1.819949,1.828241,1.822084,1.826282,1.826385,1.8269,1.822492,1.824229,1.823513,1.825357,1.827003,1.822186,1.825974,1.823513,1.826179,1.827828,1.832082,1.831666,1.831457,1.782567,1.832708,1.834487,1.836273,1.836695,1.836484,1.837328,1.82546,1.822288,1.823922,1.830729,1.829587,1.834907,1.838702,1.840931,1.83955,1.84189
1034.607113,1.79326,1.794122,1.794313,1.790117,1.795945,1.794697,1.797294,1.793356,1.797487,1.797198,1.800004,1.795369,1.797391,1.800296,1.800004,1.800393,1.800393,1.80371,1.802341,1.801658,1.802731,1.805672,1.807052,1.802048,1.808436,1.805377,1.808733,1.812913,1.812913,1.812414,1.813614,1.809923,1.821194,1.820786,1.819769,1.823033,1.820888,1.816227,1.825394,1.821092,1.81987,1.822623,1.817236,1.820379,1.821398,1.819058,1.821092,1.8215,1.822316,1.823237,1.778783,1.8287,1.827044,1.828804,1.834758,1.830988,1.833183,1.822419,1.812613,1.815421,1.81987,1.819261,1.827768,1.836973,1.837608,1.834863,1.836973
1037.062409,1.793275,1.791744,1.790886,1.792987,1.791554,1.7927,1.79385,1.794138,1.792509,1.792413,1.79558,1.791172,1.794426,1.798285,1.793179,1.796738,1.797124,1.79945,1.796544,1.799547,1.801691,1.799936,1.79945,1.796255,1.800813,1.80091,1.79945,1.807493,1.807295,1.808782,1.812171,1.809975,1.815687,1.816596,1.809676,1.813775,1.814177,1.814076,1.818623,1.818623,1.815586,1.816394,1.812171,1.812671,1.817001,1.812171,1.817001,1.820353,1.821067,1.819741,1.771689,1.82291,1.820659,1.821476,1.824863,1.82755,1.827239,1.817203,1.810174,1.815788,1.815082,1.82476,1.827032,1.827239,1.833185,1.827446,1.83329
1039.515862,1.78828,1.782156,1.787048,1.786197,1.786481,1.787143,1.787711,1.787995,1.786103,1.791231,1.78828,1.792188,1.788565,1.794107,1.789801,1.791518,1.792284,1.791805,1.793146,1.797195,1.794203,1.800013,1.795938,1.798456,1.796324,1.799916,1.797195,1.803439,1.805803,1.805902,1.807188,1.805902,1.807585,1.810971,1.810272,1.812574,1.809076,1.812172,1.812975,1.814081,1.817214,1.813578,1.809474,1.808777,1.810372,1.811171,1.813176,1.815291,1.817113,1.817722,1.768253,1.816201,1.817417,1.822007,1.823343,1.824476,1.824992,1.812473,1.810372,1.808877,1.816404,1.814686,1.823034,1.823034,1.824579,1.826025,1.82644
1041.967475,1.786186,1.781569,1.784673,1.778116,1.780446,1.784013,1.782038,1.784485,1.78524,1.783919,1.787229,1.783354,1.789801,1.788085,1.782883,1.790565,1.787039,1.790852,1.790565,1.791907,1.791715,1.792868,1.791715,1.792483,1.795957,1.794024,1.793253,1.798678,1.802103,1.806151,1.804567,1.801809,1.806945,1.807541,1.802988,1.809336,1.80774,1.808537,1.810536,1.811038,1.81174,1.811038,1.802005,1.809336,1.809936,1.810136,1.809436,1.812746,1.814562,1.811439,1.771106,1.816386,1.814057,1.816894,1.819034,1.822625,1.819137,1.805061,1.80171,1.805754,1.805952,1.811339,1.819443,1.82139,1.823553,1.823037,1.82314
1044.417246,1.776406,1.777522,1.775663,1.778548,1.77995,1.785417,1.78117,1.779015,1.780982,1.782581,1.784564,1.784564,1.784564,1.786937,1.78961,1.785132,1.785986,1.786271,1.790473,1.785986,1.788654,1.790185,1.789514,1.790665,1.794328,1.7923,1.792107,1.800667,1.798316,1.804614,1.803723,1.799294,1.802439,1.80234,1.798511,1.803327,1.802932,1.805805,1.802834,1.803723,1.806601,1.8071,1.803327,1.803031,1.805209,1.80234,1.807199,1.812416,1.813831,1.811509,1.758569,1.812013,1.813224,1.811811,1.812618,1.817492,1.819642,1.800765,1.803525,1.801454,1.810302,1.81161,1.817696,1.819539,1.821699,1.817799,1.821184
1046.865176,1.780911,1.778005,1.781853,1.772619,1.772896,1.780347,1.779502,1.781099,1.779409,1.779784,1.782041,1.780817,1.787737,1.784595,1.783269,1.78564,1.784026,1.786878,1.784595,1.784595,1.787164,1.790325,1.786211,1.786687,1.787355,1.786687,1.78726,1.794672,1.797888,1.794381,1.800045,1.796813,1.800144,1.802312,1.802312,1.803004,1.801325,1.8034,1.804194,1.805585,1.806882,1.808883,1.802708,1.801424,1.803599,1.794575,1.806083,1.809084,1.806782,1.805386,1.759261,1.809988,1.81251,1.81019,1.812712,1.813624,1.817086,1.803202,1.797302,1.799456,1.802411,1.804094,1.813827,1.816473,1.812712,1.817086,1.818315
1049.311264,1.776928,1.776182,1.780114,1.776555,1.778143,1.775251,1.776462,1.775809,1.777769,1.775065,1.779644,1.778706,1.78049,1.781055,1.778143,1.782661,1.782471,1.780584,1.779926,1.77955,1.784937,1.783323,1.783323,1.783134,1.785508,1.785984,1.786175,1.791066,1.791838,1.795233,1.797283,1.792709,1.801016,1.796013,1.797087,1.8024,1.798066,1.799932,1.801609,1.800031,1.800425,1.804683,1.799834,1.799735,1.800721,1.800819,1.798949,1.804086,1.805879,1.806678,1.760082,1.80818,1.810091,1.806878,1.809688,1.812111,1.81414,1.79944,1.797968,1.799244,1.804584,1.804285,1.810091,1.813023,1.815056,1.815056,1.819667
1051.755511,1.773552,1.771701,1.772441,1.771701,1.771701,1.774295,1.77784,1.774946,1.775878,1.772071,1.775784,1.778309,1.777559,1.77953,1.776064,1.782929,1.77953,1.779906,1.780377,1.781132,1.782645,1.781604,1.786163,1.782929,1.785972,1.781793,1.785019,1.791834,1.794162,1.796894,1.794844,1.793094,1.795624,1.794941,1.798758,1.798562,1.797286,1.802113,1.796308,1.803204,1.79758,1.801717,1.799348,1.793482,1.799939,1.794844,1.798955,1.803304,1.803204,1.804199,1.760487,1.80991,1.805195,1.806794,1.813759,1.811527,1.81092,1.801025,1.792609,1.796308,1.798758,1.803204,1.8085,1.811628,1.81826,1.81672,1.815799
1054.197917,1.772358,1.769401,1.771339,1.76839,1.7731,1.776456,1.775054,1.770508,1.772543,1.775054,1.776549,1.777486,1.776737,1.779932,1.775334,1.776362,1.778237,1.778707,1.779743,1.780876,1.780121,1.781539,1.784102,1.779838,1.778707,1.779555,1.784484,1.785438,1.790821,1.791111,1.790338,1.787449,1.796076,1.791692,1.792566,1.796664,1.795587,1.801494,1.795684,1.797252,1.79344,1.800405,1.79735,1.797252,1.795098,1.79344,1.79686,1.802487,1.805478,1.804079,1.757147,1.805578,1.805277,1.80368,1.809195,1.807182,1.806579,1.793538,1.790821,1.795293,1.797842,1.798333,1.806981,1.811015,1.81325,1.80859,1.81683
1056.638481,1.76963,1.769722,1.771758,1.770184,1.768156,1.767053,1.772873,1.770462,1.770647,1.772687,1.771295,1.772966,1.780093,1.777266,1.77278,1.774457,1.777642,1.773431,1.778018,1.777172,1.778771,1.778771,1.777266,1.781229,1.785325,1.780566,1.783987,1.785612,1.792465,1.792855,1.78975,1.786955,1.793537,1.795688,1.795492,1.79854,1.794025,1.798737,1.796669,1.79854,1.794122,1.796866,1.793439,1.7951,1.796669,1.793147,1.800517,1.802803,1.801112,1.802504,1.75475,1.801212,1.8041,1.8044,1.806404,1.808216,1.806907,1.797259,1.790621,1.792855,1.796767,1.799725,1.806505,1.807813,1.812882,1.808116,1.812984
1059.077204,1.772686,1.766398,1.766582,1.76953,1.766674,1.769715,1.770549,1.770271,1.766215,1.770363,1.770271,1.773431,1.773338,1.776991,1.775489,1.771662,1.776615,1.774646,1.775395,1.773805,1.776897,1.780201,1.777839,1.77831,1.779255,1.781435,1.784582,1.788332,1.787946,1.787078,1.788525,1.789298,1.792308,1.789008,1.790946,1.79387,1.796027,1.791238,1.793089,1.794164,1.792016,1.797602,1.792601,1.794849,1.792893,1.793772,1.799679,1.797898,1.79958,1.800472,1.755609,1.801367,1.803661,1.800472,1.804162,1.805767,1.804963,1.794849,1.790461,1.794751,1.798689,1.798096,1.805566,1.807075,1.8094,1.807883,1.809502
1061.514086,1.769557,1.769371,1.770113,1.768447,1.767431,1.770669,1.768354,1.769279,1.769742,1.768169,1.772997,1.773277,1.776936,1.773651,1.777219,1.775619,1.774493,1.774587,1.776277,1.776371,1.77703,1.777596,1.779203,1.779013,1.777219,1.777219,1.776465,1.786749,1.789165,1.786268,1.791205,1.787135,1.790815,1.791497,1.788487,1.792765,1.79101,1.793939,1.792277,1.793449,1.795706,1.794822,1.79296,1.792179,1.790718,1.793939,1.795608,1.799659,1.798172,1.798172,1.747878,1.800155,1.800951,1.801848,1.801948,1.805455,1.804952,1.791107,1.78781,1.791302,1.79946,1.799064,1.804149,1.807674,1.806563,1.810718,1.811023
1063.949127,1.770887,1.768381,1.769771,1.766443,1.768752,1.771912,1.76903,1.768937,1.770515,1.771818,1.773032,1.771632,1.772565,1.776789,1.771352,1.777639,1.775189,1.772285,1.772658,1.776318,1.774813,1.779249,1.775283,1.777167,1.776129,1.776506,1.777828,1.786519,1.787485,1.787968,1.79215,1.786133,1.792053,1.78952,1.792737,1.793325,1.790298,1.794109,1.791564,1.796768,1.792053,1.796472,1.794208,1.79215,1.792933,1.792346,1.794502,1.800139,1.801535,1.796768,1.753199,1.796373,1.803336,1.805346,1.801435,1.804441,1.806557,1.795979,1.789423,1.787485,1.791662,1.796077,1.805649,1.803136,1.803938,1.807771,1.811945
1066.382326,1.7726,1.772787,1.766937,1.766384,1.764179,1.768138,1.765372,1.768138,1.768323,1.769249,1.770549,1.773535,1.767584,1.772507,1.772133,1.771201,1.771387,1.774379,1.77391,1.771108,1.775789,1.779475,1.778243,1.775694,1.776448,1.780045,1.781282,1.78985,1.785979,1.787233,1.787717,1.784056,1.78791,1.78985,1.791409,1.791897,1.794739,1.793462,1.79219,1.796019,1.79464,1.794346,1.791311,1.790142,1.796019,1.792973,1.792973,1.79859,1.799782,1.801077,1.752159,1.797897,1.801177,1.802376,1.801477,1.803579,1.802577,1.792288,1.788007,1.791506,1.795329,1.798194,1.801177,1.807814,1.807915,1.810967,1.809032
1067.598235,1.771174,1.770244,1.768296,1.765805,1.769408,1.767649,1.767003,1.768389,1.768019,1.768574,1.773602,1.770988,1.775197,1.771174,1.773883,1.774258,1.775385,1.772947,1.773883,1.777648,1.773883,1.775385,1.779733,1.777648,1.781256,1.777176,1.778879,1.781351,1.78798,1.78798,1.789921,1.789143,1.792848,1.792065,1.792554,1.787883,1.793926,1.79324,1.789435,1.796091,1.792163,1.796387,1.791382,1.790115,1.793828,1.79275,1.793436,1.801051,1.801051,1.800253,1.753292,1.795992,1.80506,1.804557,1.804859,1.80225,1.80235,1.795105,1.790212,1.78547,1.792456,1.795893,1.805765,1.806472,1.805261,1.806876,1.808193
1070.028672,1.770634,1.767021,1.768222,1.76813,1.768315,1.769056,1.771752,1.767113,1.766652,1.770355,1.77082,1.775311,1.770914,1.775499,1.776913,1.774653,1.771939,1.77597,1.778615,1.776158,1.774184,1.776819,1.777196,1.777858,1.77871,1.779754,1.779659,1.786456,1.787712,1.787616,1.786746,1.788293,1.790723,1.789846,1.789166,1.79082,1.793165,1.798291,1.79839,1.794048,1.796214,1.795622,1.790917,1.791991,1.792578,1.791405,1.797202,1.797499,1.800478,1.7974,1.753665,1.797202,1.804784,1.806903,1.804684,1.805994,1.805389,1.79513,1.793852,1.789846,1.794245,1.797697,1.804885,1.805187,1.807105,1.803578,1.811683
1072.457267,1.774469,1.76657,1.768878,1.768971,1.76962,1.775784,1.772317,1.767769,1.769063,1.77092,1.769898,1.77522,1.776914,1.775502,1.773158,1.772878,1.779373,1.776725,1.778142,1.778236,1.778236,1.779278,1.775784,1.776631,1.783854,1.780988,1.783662,1.785005,1.787801,1.78616,1.788381,1.787221,1.79374,1.789836,1.792272,1.796592,1.795902,1.792077,1.796198,1.79325,1.797976,1.79374,1.793348,1.795213,1.796592,1.790906,1.801355,1.799166,1.803054,1.801156,1.752347,1.805767,1.803856,1.805767,1.804158,1.805566,1.808092,1.797086,1.788478,1.791979,1.791784,1.79996,1.803555,1.803355,1.809818,1.807889,1.812471
