Wavelength (nm),Absorbance (AU) 2024-10-04 00:01:06,Absorbance (AU) 2024-10-04 00:16:12,Absorbance (AU) 2024-10-04 00:31:18,Absorbance (AU) 2024-10-04 00:46:24,Absorbance (AU) 2024-10-04 01:01:30,Absorbance (AU) 2024-10-04 01:16:35,Absorbance (AU) 2024-10-04 01:31:41,Absorbance (AU) 2024-10-04 01:46:47,Absorbance (AU) 2024-10-04 02:01:53,Absorbance (AU) 2024-10-04 02:16:59,Absorbance (AU) 2024-10-04 02:32:05,Absorbance (AU) 2024-10-04 02:47:10,Absorbance (AU) 2024-10-04 03:02:16,Absorbance (AU) 2024-10-04 03:17:22,Absorbance (AU) 2024-10-04 03:32:28,Absorbance (AU) 2024-10-04 03:47:34,Absorbance (AU) 2024-10-04 04:02:40,Absorbance (AU) 2024-10-04 04:17:45,Absorbance (AU) 2024-10-04 04:32:51,Absorbance (AU) 2024-10-04 04:47:57,Absorbance (AU) 2024-10-04 05:03:03,Absorbance (AU) 2024-10-04 05:18:09,Absorbance (AU) 2024-10-04 05:33:14,Absorbance (AU) 2024-10-04 05:48:20,Absorbance (AU) 2024-10-04 06:03:26,Absorbance (AU) 2024-10-04 06:18:32,Absorbance (AU) 2024-10-04 06:33:37,Absorbance (AU) 2024-10-04 06:48:43,Absorbance (AU) 2024-10-04 07:03:49,Absorbance (AU) 2024-10-04 07:18:55,Absorbance (AU) 2024-10-04 07:34:01,Absorbance (AU) 2024-10-04 07:49:07,Absorbance (AU) 2024-10-04 08:04:13,Absorbance (AU) 2024-10-04 08:19:18,Absorbance (AU) 2024-10-04 08:34:24,Absorbance (AU) 2024-10-04 08:49:30,Absorbance (AU) 2024-10-04 09:04:36,Absorbance (AU) 2024-10-04 09:19:42,Absorbance (AU) 2024-10-04 09:34:48,Absorbance (AU) 2024-10-04 09:49:54,Absorbance (AU) 2024-10-04 10:04:59,Absorbance (AU) 2024-10-04 10:20:05,Absorbance (AU) 2024-10-04 10:35:11,Absorbance (AU) 2024-10-04 10:50:17,Absorbance (AU) 2024-10-04 11:05:23,Absorbance (AU) 2024-10-04 11:20:28,Absorbance (AU) 2024-10-04 11:35:34,Absorbance (AU) 2024-10-04 11:50:40,Absorbance (AU) 2024-10-04 12:05:46,Absorbance (AU) 2024-10-04 12:20:52,Absorbance (AU) 2024-10-04 12:35:58,Absorbance (AU) 2024-10-04 12:51:04,Absorbance (AU) 2024-10-04 13:06:10,Absorbance (AU) 2024-10-04 13:21:15,Absorbance (AU) 2024-10-04 13:36:21,Absorbance (AU) 2024-10-04 13:51:27,Absorbance (AU) 2024-10-04 14:06:33,Absorbance (AU) 2024-10-04 14:21:39,Absorbance (AU) 2024-10-04 14:36:45,Absorbance (AU) 2024-10-04 14:51:51,Absorbance (AU) 2024-10-04 15:06:56,Absorbance (AU) 2024-10-04 15:22:02,Absorbance (AU) 2024-10-04 15:37:08,Absorbance (AU) 2024-10-04 15:52:14,Absorbance (AU) 2024-10-04 16:07:20,Absorbance (AU) 2024-10-04 16:22:26,Absorbance (AU) 2024-10-04 16:37:31,Absorbance (AU) 2024-10-04 16:52:37
978.876167,1.92583,1.919882,1.928117,1.924264,1.926543,1.924264,1.924264,1.9264,1.932294,1.934034,1.924833,1.931571,1.935198,1.937681,1.939443,1.934179,1.932583,1.935927,1.935781,1.930849,1.938708,1.933453,1.934761,1.939737,1.935781,1.932294,1.930705,1.933018,1.926829,1.940032,1.933018,1.929409,1.926258,1.925402,1.929984,1.926258,1.926115,1.921997,1.915683,1.928404,1.924833,1.915823,1.923413,1.922138,1.921291,1.908637,1.907269,1.909872,1.919039,1.913322,1.920445,1.924264,1.926115,1.9264,1.917498,1.930128,1.926972,1.933018,1.925545,1.922987,1.930705,1.926258,1.928117,1.927687,1.927687,1.930849,1.933163,1.938268
981.372892,1.916302,1.915477,1.915615,1.923517,1.923378,1.915752,1.916165,1.924778,1.924358,1.929718,1.929576,1.932708,1.931424,1.93057,1.93644,1.928018,1.92534,1.927877,1.931424,1.930144,1.923238,1.93457,1.932851,1.931139,1.932566,1.931709,1.930997,1.927877,1.923098,1.926325,1.922679,1.921563,1.925621,1.928018,1.926747,1.925621,1.91768,1.918509,1.912466,1.917542,1.91644,1.911921,1.9252,1.918095,1.91644,1.908934,1.905833,1.910832,1.911785,1.911376,1.92045,1.922539,1.920589,1.923517,1.920867,1.924498,1.923657,1.926888,1.921145,1.917542,1.918095,1.92915,1.925762,1.928442,1.926466,1.929434,1.930144,1.935576
983.867776,1.907399,1.912488,1.907798,1.915597,1.913432,1.913027,1.919139,1.91682,1.914784,1.924368,1.925338,1.9252,1.923815,1.929241,1.935587,1.921333,1.919139,1.924784,1.929942,1.918046,1.927704,1.929381,1.929661,1.919002,1.929942,1.9252,1.923262,1.919687,1.923538,1.928961,1.92271,1.916412,1.924645,1.916684,1.923538,1.91614,1.912892,1.918729,1.913027,1.91614,1.905274,1.915597,1.914107,1.914648,1.910606,1.900006,1.903423,1.903159,1.90448,1.908599,1.909802,1.911815,1.920372,1.920098,1.910472,1.914919,1.919413,1.916412,1.91519,1.910472,1.914242,1.916956,1.921883,1.919687,1.923815,1.922159,1.924507,1.92645
986.360819,1.909576,1.906283,1.906808,1.904973,1.912361,1.913827,1.917312,1.91893,1.91037,1.914896,1.919065,1.917177,1.917851,1.91503,1.923411,1.920825,1.915834,1.921776,1.919877,1.915164,1.919877,1.919741,1.921776,1.92069,1.9192,1.91893,1.91812,1.911962,1.913693,1.922184,1.918525,1.91276,1.9157,1.910767,1.914629,1.906283,1.908651,1.908124,1.902104,1.917177,1.905496,1.902495,1.909311,1.913827,1.907729,1.895271,1.896681,1.904711,1.903015,1.900548,1.911696,1.90003,1.912494,1.91143,1.908783,1.91866,1.909047,1.911032,1.906283,1.908651,1.914495,1.913427,1.917851,1.91396,1.912361,1.9109,1.921912,1.921504
987.60665,1.903453,1.898812,1.899325,1.906705,1.901642,1.905011,1.90762,1.908537,1.909719,1.914744,1.916744,1.914212,1.919559,1.922393,1.92307,1.918619,1.922528,1.919156,1.915143,1.914079,1.920232,1.917814,1.91196,1.91661,1.915276,1.914744,1.916076,1.911299,1.911827,1.916877,1.913947,1.909587,1.914744,1.913416,1.908668,1.905662,1.90762,1.909456,1.899197,1.905271,1.901126,1.904621,1.906705,1.906313,1.905531,1.895873,1.893206,1.897915,1.897787,1.896255,1.903194,1.904231,1.913416,1.912621,1.899454,1.911431,1.910772,1.90985,1.901255,1.899839,1.911695,1.908144,1.914478,1.916076,1.910904,1.911695,1.920367,1.921716
990.096931,1.897523,1.898283,1.895756,1.895378,1.899171,1.904923,1.904537,1.902229,1.906599,1.90647,1.911797,1.911536,1.911013,1.913763,1.914683,1.910492,1.91521,1.918915,1.915605,1.909841,1.917191,1.911275,1.913763,1.912844,1.913106,1.90971,1.90945,1.90958,1.905825,1.912975,1.908022,1.902101,1.908022,1.90647,1.903253,1.902229,1.901207,1.901718,1.899806,1.900952,1.899806,1.891867,1.902485,1.902485,1.899171,1.890496,1.88789,1.886284,1.896008,1.896765,1.900442,1.895504,1.901207,1.906599,1.902997,1.903766,1.91232,1.908931,1.902997,1.894749,1.904923,1.904409,1.90945,1.908931,1.908671,1.91219,1.916661,1.913763
992.58537,1.892611,1.886337,1.894224,1.894722,1.893231,1.888173,1.895096,1.902511,1.899983,1.901625,1.900362,1.906203,1.906971,1.907612,1.911865,1.905692,1.902892,1.901751,1.907997,1.906203,1.904544,1.913682,1.907612,1.910314,1.904926,1.903527,1.902384,1.902892,1.89747,1.909282,1.901372,1.897721,1.909025,1.898976,1.900362,1.895096,1.894971,1.898222,1.889278,1.89547,1.893479,1.886215,1.892735,1.894349,1.890386,1.88378,1.884874,1.88756,1.890386,1.885849,1.895844,1.889032,1.89747,1.896094,1.894598,1.890139,1.895969,1.896469,1.890633,1.891868,1.899102,1.898599,1.899857,1.906715,1.90429,1.902258,1.907227,1.911995
995.071968,1.888388,1.885595,1.887172,1.886322,1.887536,1.886565,1.890464,1.893165,1.891322,1.892181,1.899243,1.89638,1.901121,1.902503,1.902629,1.899618,1.896876,1.898494,1.91012,1.898245,1.906295,1.900118,1.903259,1.899618,1.898619,1.894646,1.896876,1.897125,1.892181,1.908586,1.900995,1.894522,1.898869,1.898245,1.897498,1.894029,1.889975,1.890219,1.883181,1.88778,1.88246,1.882941,1.887658,1.88973,1.889242,1.876137,1.873539,1.877442,1.883663,1.882099,1.883181,1.881499,1.895017,1.891567,1.885838,1.892673,1.894646,1.892058,1.88912,1.879346,1.900118,1.893042,1.89576,1.894152,1.895264,1.899243,1.898245,1.904774
997.556725,1.878317,1.876077,1.879027,1.879975,1.878435,1.880212,1.883189,1.883907,1.884147,1.888601,1.887272,1.892613,1.895185,1.892368,1.903746,1.889449,1.890663,1.892002,1.895062,1.889328,1.894816,1.893224,1.894081,1.893224,1.890541,1.889449,1.889934,1.887513,1.889085,1.89249,1.893591,1.887513,1.889813,1.887634,1.886428,1.887996,1.880687,1.881519,1.871982,1.884746,1.882473,1.871284,1.879856,1.879737,1.877845,1.870238,1.872215,1.879975,1.874669,1.871284,1.87596,1.875138,1.883787,1.887513,1.882115,1.884386,1.888238,1.881281,1.877845,1.882115,1.878435,1.891637,1.887151,1.889449,1.888843,1.892246,1.896046,1.90187
1000.03964,1.866711,1.869348,1.868774,1.877241,1.871308,1.87316,1.878883,1.879236,1.883968,1.881478,1.884325,1.881596,1.886474,1.879119,1.891286,1.88504,1.883731,1.887432,1.883137,1.885518,1.885756,1.88504,1.882662,1.883374,1.885876,1.884683,1.887432,1.881833,1.879707,1.890078,1.884564,1.874555,1.880296,1.882069,1.880769,1.878531,1.878766,1.878413,1.875137,1.877709,1.873741,1.872465,1.873625,1.872928,1.872349,1.861258,1.863068,1.868888,1.871308,1.865113,1.872117,1.873276,1.876188,1.877475,1.873044,1.879354,1.873276,1.877241,1.875837,1.868314,1.873973,1.883374,1.884206,1.883849,1.884802,1.884564,1.886833,1.882781
1002.520714,1.864632,1.865085,1.867128,1.8669,1.867355,1.862038,1.868838,1.866559,1.867697,1.874124,1.876676,1.877025,1.875978,1.875862,1.881001,1.878541,1.876792,1.881353,1.881118,1.881118,1.881118,1.879359,1.882295,1.884184,1.875746,1.878541,1.874587,1.8732,1.870899,1.877607,1.874587,1.872393,1.87505,1.872393,1.875282,1.873778,1.868952,1.864971,1.863051,1.867128,1.863389,1.866219,1.871473,1.866105,1.865085,1.850936,1.856895,1.856784,1.864858,1.855121,1.860466,1.862826,1.872048,1.876211,1.865992,1.874009,1.868952,1.869753,1.869409,1.863502,1.867697,1.874935,1.876095,1.87424,1.87424,1.875978,1.879476,1.881471
1004.999947,1.851872,1.850127,1.855164,1.856598,1.856598,1.854174,1.868586,1.865192,1.862831,1.871665,1.866207,1.86961,1.869724,1.874419,1.877075,1.87281,1.868019,1.871207,1.874189,1.865305,1.87488,1.870979,1.870066,1.87304,1.872122,1.87155,1.870864,1.865417,1.868473,1.873269,1.867792,1.865869,1.871321,1.863841,1.866773,1.864516,1.857594,1.858148,1.858814,1.865192,1.858148,1.855384,1.862383,1.864629,1.863168,1.843643,1.851326,1.851326,1.860149,1.855274,1.856819,1.854724,1.860818,1.863392,1.861041,1.86553,1.865192,1.864854,1.855936,1.854174,1.864066,1.863392,1.871893,1.8687,1.867225,1.867112,1.868927,1.874765
1007.477338,1.848786,1.848462,1.850736,1.849652,1.849652,1.854335,1.855651,1.859513,1.857964,1.858516,1.863856,1.86352,1.860844,1.866213,1.869262,1.86352,1.862292,1.863632,1.86464,1.866663,1.864865,1.864304,1.860511,1.867114,1.865089,1.861178,1.858295,1.86285,1.860733,1.865538,1.865314,1.853897,1.858848,1.857302,1.861957,1.853023,1.856201,1.852478,1.849435,1.856641,1.853897,1.850085,1.853679,1.852696,1.850302,1.835059,1.839375,1.842241,1.847922,1.842667,1.85226,1.848786,1.857743,1.857853,1.851933,1.855981,1.856311,1.859734,1.855871,1.852805,1.854664,1.858627,1.859513,1.85346,1.863185,1.86408,1.866889,1.866438
1009.952888,1.839066,1.847152,1.84224,1.845865,1.845009,1.842877,1.845544,1.848658,1.846615,1.851578,1.855063,1.856487,1.857146,1.856927,1.864572,1.852555,1.853099,1.857696,1.861453,1.856268,1.856597,1.85561,1.856049,1.863679,1.856487,1.857696,1.854189,1.855392,1.850061,1.858467,1.853099,1.847904,1.852773,1.853753,1.853971,1.849845,1.849629,1.848874,1.838645,1.844689,1.844155,1.839593,1.848443,1.847152,1.842984,1.831957,1.834244,1.836439,1.842452,1.838539,1.839699,1.842452,1.850602,1.85572,1.846615,1.850819,1.846937,1.850386,1.845651,1.840333,1.847367,1.851035,1.855939,1.855173,1.854408,1.853644,1.853862,1.860013
1012.426597,1.829302,1.837506,1.836982,1.840134,1.840979,1.842567,1.840767,1.840134,1.84544,1.844267,1.848654,1.849623,1.845119,1.852435,1.855811,1.848332,1.848009,1.848654,1.848332,1.847473,1.847795,1.849515,1.852978,1.855374,1.85146,1.847365,1.848009,1.84416,1.848547,1.848224,1.84758,1.845653,1.844267,1.845119,1.8493,1.842037,1.842567,1.839607,1.833644,1.843416,1.838135,1.833333,1.840979,1.839712,1.836563,1.829405,1.82725,1.825717,1.83271,1.82848,1.837296,1.840873,1.841296,1.843841,1.837506,1.841931,1.840767,1.840556,1.837191,1.831778,1.840873,1.84416,1.8493,1.842779,1.848117,1.847044,1.848547,1.849192
1014.898464,1.824156,1.829984,1.827521,1.828751,1.82947,1.831841,1.837355,1.82793,1.835996,1.837774,1.845493,1.844427,1.841141,1.844427,1.843577,1.842834,1.838928,1.842834,1.842622,1.841881,1.840507,1.843258,1.845173,1.845599,1.845386,1.842198,1.838088,1.839454,1.83725,1.844853,1.840718,1.832669,1.839244,1.83977,1.839454,1.834537,1.836205,1.834017,1.826498,1.832462,1.827111,1.827418,1.833291,1.835683,1.827623,1.819609,1.823648,1.822129,1.826805,1.827418,1.828443,1.827111,1.835892,1.838403,1.82793,1.836518,1.835683,1.838718,1.833291,1.822231,1.838193,1.837146,1.838193,1.840824,1.83537,1.837669,1.848383,1.846775
1017.36849,1.816714,1.818014,1.821128,1.826506,1.824774,1.823555,1.82457,1.826506,1.829374,1.834751,1.835897,1.835376,1.832157,1.84009,1.836732,1.835793,1.834439,1.837569,1.837779,1.830506,1.838933,1.83736,1.829785,1.838303,1.834335,1.835063,1.834231,1.832571,1.829888,1.835063,1.835688,1.82569,1.83548,1.830197,1.830197,1.833504,1.824367,1.825384,1.820524,1.822947,1.824164,1.819518,1.828758,1.826812,1.822239,1.807139,1.813334,1.817114,1.823454,1.818615,1.822745,1.822542,1.829477,1.827119,1.823657,1.832261,1.830094,1.829579,1.822441,1.818314,1.828552,1.826098,1.834751,1.830815,1.832364,1.834023,1.836628,1.840195
1019.836674,1.812615,1.812615,1.81222,1.812516,1.817689,1.817589,1.822013,1.816789,1.822924,1.822924,1.829249,1.829866,1.828428,1.834314,1.830793,1.825565,1.823938,1.831206,1.827608,1.826483,1.82771,1.827403,1.832964,1.832136,1.826687,1.827198,1.823126,1.824547,1.823228,1.829763,1.831103,1.819192,1.829249,1.825667,1.827301,1.822519,1.819092,1.8206,1.813804,1.818891,1.81629,1.809462,1.818691,1.81849,1.813605,1.801677,1.807795,1.810346,1.812022,1.810641,1.814896,1.815393,1.8205,1.825565,1.812318,1.82679,1.82171,1.822822,1.815194,1.812121,1.823126,1.8205,1.826585,1.824852,1.824446,1.825769,1.835251,1.834002
1022.303017,1.803757,1.809319,1.810007,1.806871,1.809319,1.808142,1.812671,1.813265,1.81396,1.816349,1.819957,1.821671,1.821267,1.825121,1.823697,1.823697,1.820965,1.825121,1.824713,1.818651,1.821469,1.822683,1.820965,1.821975,1.824002,1.817648,1.819253,1.815252,1.816648,1.826856,1.821066,1.814158,1.821368,1.816049,1.822987,1.816449,1.813662,1.813067,1.8057,1.813365,1.811288,1.804145,1.815252,1.812572,1.81109,1.794072,1.802208,1.804242,1.804922,1.807751,1.809221,1.807066,1.815451,1.812572,1.810696,1.813563,1.813265,1.81845,1.813166,1.807848,1.816249,1.813365,1.820058,1.81585,1.819354,1.823088,1.825732,1.826038
1024.767519,1.801655,1.800209,1.802816,1.800787,1.802042,1.802235,1.803688,1.808272,1.800498,1.809352,1.81569,1.81789,1.812807,1.819799,1.815092,1.816289,1.813005,1.813997,1.816788,1.816189,1.816788,1.815191,1.81559,1.821211,1.814196,1.812807,1.809647,1.812906,1.810337,1.81789,1.812906,1.808763,1.812114,1.813302,1.813104,1.811422,1.805828,1.802429,1.803688,1.806316,1.802042,1.798768,1.806316,1.80573,1.803882,1.790124,1.797235,1.792765,1.800209,1.794282,1.800113,1.802913,1.805438,1.808959,1.805049,1.808567,1.810337,1.812807,1.804854,1.800402,1.809254,1.80837,1.816289,1.812311,1.813699,1.812213,1.818994,1.819497
1027.23018,1.797513,1.791516,1.796842,1.794171,1.7936,1.795409,1.7956,1.802041,1.805639,1.80603,1.80799,1.810748,1.808383,1.811143,1.811935,1.806911,1.804469,1.810451,1.808579,1.805542,1.81144,1.811044,1.81144,1.811737,1.810254,1.808776,1.805737,1.806128,1.804567,1.810451,1.810155,1.800301,1.807303,1.80408,1.809071,1.805444,1.799145,1.803302,1.796077,1.799819,1.796842,1.791516,1.800494,1.80117,1.796077,1.783368,1.786908,1.792273,1.794551,1.796364,1.793126,1.794076,1.801654,1.802622,1.796842,1.801944,1.803496,1.799915,1.798953,1.791327,1.80088,1.80408,1.804664,1.806519,1.808579,1.80917,1.814818,1.812232
1029.690999,1.786417,1.788106,1.78999,1.790179,1.790557,1.789235,1.791219,1.790368,1.792262,1.799632,1.802149,1.802052,1.798764,1.804778,1.807522,1.803121,1.800888,1.806344,1.8039,1.800985,1.808605,1.804485,1.804778,1.80556,1.804974,1.799053,1.801082,1.798764,1.798378,1.806246,1.804192,1.795692,1.799632,1.79809,1.801567,1.79445,1.795214,1.797897,1.785855,1.795596,1.790368,1.785015,1.793021,1.794545,1.792262,1.778806,1.77945,1.785481,1.788952,1.784362,1.789329,1.793973,1.796458,1.799921,1.788764,1.797417,1.792546,1.795309,1.793783,1.785575,1.794641,1.797129,1.802829,1.796937,1.802537,1.805267,1.805267,1.808703
1032.149977,1.779045,1.780525,1.784525,1.784244,1.787432,1.788656,1.787526,1.787996,1.789412,1.794833,1.795887,1.797714,1.797617,1.799258,1.801973,1.794929,1.795695,1.796847,1.798485,1.798099,1.799741,1.801584,1.797617,1.799741,1.800322,1.795024,1.792542,1.793114,1.7934,1.800032,1.794068,1.791971,1.793209,1.792637,1.793495,1.788279,1.78621,1.787714,1.784525,1.792162,1.784992,1.780617,1.787338,1.786586,1.786961,1.770366,1.776653,1.776836,1.781823,1.780339,1.785741,1.781637,1.790263,1.792447,1.785179,1.795024,1.791686,1.789034,1.788562,1.783964,1.789223,1.793972,1.791686,1.793018,1.796847,1.795408,1.804608,1.801001
1034.607113,1.773453,1.775742,1.778783,1.777951,1.778228,1.777767,1.781565,1.78259,1.78521,1.78521,1.79221,1.793165,1.788507,1.794601,1.796042,1.79326,1.790117,1.792687,1.790117,1.790497,1.795081,1.793739,1.794217,1.794122,1.789833,1.790497,1.788696,1.78898,1.786902,1.792401,1.791067,1.783057,1.789264,1.787279,1.789927,1.783804,1.787374,1.780265,1.777582,1.783617,1.777214,1.776018,1.781472,1.78231,1.778783,1.765041,1.769996,1.770721,1.776109,1.774001,1.775375,1.774275,1.784835,1.789927,1.784272,1.789264,1.78315,1.788507,1.781286,1.77906,1.786714,1.786808,1.78879,1.791067,1.786714,1.788223,1.79393,1.793643
1037.062409,1.768691,1.7686,1.773424,1.775259,1.77434,1.776179,1.776824,1.774432,1.77664,1.7796,1.785301,1.786714,1.782301,1.786808,1.788605,1.784924,1.780809,1.786619,1.788795,1.783517,1.789079,1.789459,1.78483,1.790981,1.787091,1.782021,1.780809,1.779507,1.782021,1.788037,1.784924,1.777101,1.784455,1.783423,1.783049,1.776179,1.776824,1.773699,1.775534,1.776455,1.77251,1.770323,1.775534,1.777378,1.771142,1.759553,1.763024,1.764905,1.769688,1.769778,1.773882,1.773516,1.780437,1.778951,1.774432,1.782488,1.778951,1.78333,1.776916,1.775718,1.780158,1.780158,1.786808,1.782955,1.78728,1.785395,1.789839,1.789269
1039.515862,1.766174,1.765454,1.769615,1.766535,1.767529,1.767077,1.774643,1.770434,1.771619,1.779544,1.784407,1.780661,1.779823,1.782811,1.78582,1.780382,1.778801,1.782436,1.783749,1.780382,1.78328,1.783655,1.784501,1.781034,1.783655,1.780009,1.780941,1.777781,1.776486,1.785726,1.782062,1.775563,1.776855,1.778059,1.783374,1.773816,1.772167,1.773633,1.768435,1.771436,1.765814,1.765994,1.771071,1.771893,1.771436,1.756896,1.761243,1.762582,1.765904,1.764914,1.773083,1.770434,1.775379,1.778522,1.772625,1.778337,1.771893,1.778708,1.772716,1.77171,1.776948,1.775471,1.782905,1.779544,1.779265,1.786103,1.785631,1.784783
1041.967475,1.761873,1.760264,1.765651,1.762052,1.763668,1.765832,1.770284,1.770375,1.771198,1.775428,1.776909,1.778767,1.778488,1.781757,1.782414,1.779233,1.779419,1.780353,1.778395,1.779419,1.780073,1.779513,1.780259,1.78232,1.777094,1.775612,1.77793,1.77386,1.773032,1.782038,1.779046,1.773308,1.774228,1.770832,1.777465,1.775243,1.770558,1.769554,1.764659,1.772664,1.766013,1.760711,1.770558,1.768643,1.767734,1.755296,1.758394,1.759997,1.759195,1.763219,1.76538,1.766013,1.771564,1.769189,1.767825,1.774597,1.773768,1.769189,1.768734,1.76529,1.770284,1.773768,1.77432,1.774874,1.77515,1.777001,1.780166,1.784202
1044.417246,1.756701,1.759551,1.763141,1.763231,1.760446,1.760715,1.766851,1.763591,1.767032,1.773536,1.774182,1.773628,1.773167,1.774182,1.774552,1.774367,1.770226,1.776964,1.777243,1.773443,1.776499,1.773167,1.778641,1.77967,1.775663,1.772614,1.77243,1.77372,1.767578,1.780513,1.777615,1.767305,1.77409,1.77151,1.775663,1.765761,1.767032,1.765852,1.760894,1.768581,1.766396,1.760535,1.766033,1.764585,1.764675,1.753517,1.754222,1.754134,1.761252,1.758569,1.763411,1.75973,1.768489,1.771051,1.76278,1.767851,1.76986,1.76986,1.768216,1.760715,1.770409,1.772982,1.771051,1.769494,1.772522,1.772338,1.780044,1.776964
1046.865176,1.752688,1.758367,1.758367,1.755873,1.760605,1.761594,1.766025,1.765117,1.765208,1.768486,1.767482,1.771605,1.769951,1.769859,1.774283,1.769584,1.774654,1.772066,1.772711,1.77041,1.770593,1.772527,1.771881,1.777165,1.770318,1.77041,1.770502,1.767938,1.768669,1.771053,1.771329,1.765934,1.771145,1.76812,1.771881,1.765389,1.766662,1.764754,1.760067,1.763849,1.762584,1.755785,1.761954,1.763216,1.761504,1.745693,1.756229,1.749964,1.756673,1.758099,1.759171,1.757742,1.761504,1.765571,1.761684,1.763126,1.767026,1.770226,1.764211,1.760785,1.765208,1.765208,1.770043,1.771329,1.771053,1.771145,1.776699,1.778379
1049.311264,1.754904,1.751633,1.756326,1.756504,1.759364,1.756861,1.762152,1.764504,1.765594,1.768789,1.770626,1.769982,1.766778,1.771916,1.779268,1.770166,1.767874,1.770626,1.772101,1.768149,1.775716,1.767966,1.768973,1.772008,1.768423,1.770534,1.769615,1.765049,1.761521,1.772562,1.770074,1.760441,1.765504,1.765322,1.769248,1.75811,1.759543,1.762965,1.756415,1.764958,1.759902,1.754549,1.761521,1.760171,1.757485,1.746293,1.746467,1.753221,1.754195,1.754017,1.756415,1.757128,1.767326,1.764777,1.755348,1.764142,1.763417,1.767143,1.760082,1.754372,1.762694,1.765867,1.768332,1.766687,1.770074,1.769248,1.775158,1.775344
1051.755511,1.756812,1.75592,1.75503,1.755653,1.75592,1.754586,1.760127,1.759857,1.761117,1.764193,1.768664,1.77041,1.767107,1.76848,1.774667,1.76729,1.767016,1.766833,1.771701,1.769123,1.771517,1.768756,1.771055,1.770963,1.771424,1.766468,1.76848,1.764283,1.764465,1.769398,1.766651,1.758332,1.764738,1.764738,1.764556,1.759498,1.760127,1.7622,1.75503,1.757169,1.755386,1.752195,1.760757,1.756812,1.753522,1.74484,1.743973,1.747191,1.750873,1.750697,1.751225,1.754409,1.763739,1.765739,1.757884,1.760307,1.759498,1.768206,1.760397,1.753433,1.76211,1.764738,1.764829,1.765192,1.765283,1.766742,1.771978,1.772071
1054.197917,1.751367,1.74934,1.754381,1.755628,1.754114,1.753936,1.757594,1.75975,1.757415,1.760922,1.767472,1.765278,1.762822,1.768666,1.770323,1.766282,1.765004,1.766557,1.765004,1.769954,1.772543,1.763549,1.766648,1.766831,1.770785,1.763185,1.767197,1.760201,1.760381,1.765552,1.765278,1.758132,1.760742,1.76373,1.766008,1.758401,1.760742,1.75912,1.752428,1.758761,1.755182,1.749165,1.758581,1.754292,1.757057,1.743056,1.74488,1.750132,1.749956,1.751632,1.751367,1.756163,1.758132,1.75966,1.75661,1.761555,1.761284,1.761284,1.754381,1.751455,1.760381,1.763185,1.764549,1.763549,1.766648,1.767014,1.769862,1.770969
1056.638481,1.747146,1.749255,1.750489,1.756896,1.751285,1.755018,1.757344,1.755375,1.757793,1.761039,1.764491,1.763489,1.765039,1.765313,1.771017,1.760677,1.760948,1.765496,1.764948,1.763762,1.766961,1.766228,1.766686,1.767053,1.767145,1.762762,1.760406,1.761039,1.761129,1.767053,1.763034,1.760677,1.759684,1.756627,1.765222,1.757434,1.756179,1.753236,1.754304,1.754839,1.752614,1.749431,1.756985,1.752526,1.752348,1.741746,1.742179,1.746358,1.746095,1.747497,1.756448,1.753592,1.756717,1.75609,1.755643,1.760045,1.760225,1.757165,1.755911,1.751285,1.755464,1.758332,1.765496,1.763216,1.765587,1.766503,1.769261,1.773245
1059.077204,1.748328,1.750535,1.749033,1.749827,1.749651,1.752486,1.754804,1.754804,1.758394,1.760291,1.760291,1.76484,1.767041,1.766949,1.765939,1.763835,1.759025,1.767041,1.763927,1.7642,1.763835,1.765848,1.765115,1.770178,1.764657,1.762469,1.761016,1.762924,1.758665,1.767777,1.763197,1.756057,1.761106,1.761378,1.759477,1.754983,1.755609,1.754983,1.748592,1.75543,1.754268,1.749916,1.753109,1.753911,1.751776,1.740042,1.740734,1.745519,1.746132,1.743338,1.752842,1.750446,1.759477,1.760381,1.752042,1.757944,1.758665,1.760562,1.755162,1.750446,1.757944,1.758484,1.760925,1.759929,1.7642,1.762105,1.767593,1.768238
1061.514086,1.747526,1.749378,1.750884,1.752662,1.74876,1.750263,1.753197,1.75642,1.755343,1.759848,1.763852,1.761482,1.764126,1.766879,1.77002,1.763852,1.764126,1.767616,1.765592,1.763943,1.76376,1.763395,1.760029,1.764675,1.760029,1.761209,1.762847,1.759939,1.759577,1.764584,1.761391,1.75633,1.759215,1.75732,1.75741,1.754179,1.75804,1.753019,1.754537,1.7566,1.75409,1.748672,1.752573,1.752662,1.753019,1.736057,1.74158,1.746558,1.745856,1.746558,1.749555,1.751683,1.755253,1.755074,1.754985,1.758672,1.755522,1.759577,1.75741,1.748054,1.758401,1.758131,1.762027,1.760664,1.763943,1.762301,1.769279,1.767893
