Wavelength (nm),Absorbance (AU) 2024-09-25 00:02:15,Absorbance (AU) 2024-09-25 00:17:24,Absorbance (AU) 2024-09-25 00:32:34,Absorbance (AU) 2024-09-25 00:47:43,Absorbance (AU) 2024-09-25 01:02:53,Absorbance (AU) 2024-09-25 01:18:03,Absorbance (AU) 2024-09-25 01:33:12,Absorbance (AU) 2024-09-25 01:48:22,Absorbance (AU) 2024-09-25 02:03:31,Absorbance (AU) 2024-09-25 02:18:41,Absorbance (AU) 2024-09-25 02:33:50,Absorbance (AU) 2024-09-25 02:49:00,Absorbance (AU) 2024-09-25 03:04:10,Absorbance (AU) 2024-09-25 03:19:19,Absorbance (AU) 2024-09-25 03:34:29,Absorbance (AU) 2024-09-25 03:49:38,Absorbance (AU) 2024-09-25 04:04:48,Absorbance (AU) 2024-09-25 04:19:58,Absorbance (AU) 2024-09-25 04:35:07,Absorbance (AU) 2024-09-25 04:50:17,Absorbance (AU) 2024-09-25 05:05:27,Absorbance (AU) 2024-09-25 05:20:36,Absorbance (AU) 2024-09-25 05:35:46,Absorbance (AU) 2024-09-25 05:50:55,Absorbance (AU) 2024-09-25 06:06:05,Absorbance (AU) 2024-09-25 06:21:14,Absorbance (AU) 2024-09-25 06:36:24,Absorbance (AU) 2024-09-25 06:51:34,Absorbance (AU) 2024-09-25 07:06:43,Absorbance (AU) 2024-09-25 07:21:53,Absorbance (AU) 2024-09-25 07:37:03,Absorbance (AU) 2024-09-25 07:52:12,Absorbance (AU) 2024-09-25 08:07:22,Absorbance (AU) 2024-09-25 08:22:31,Absorbance (AU) 2024-09-25 08:37:41,Absorbance (AU) 2024-09-25 08:52:51,Absorbance (AU) 2024-09-25 09:08:00,Absorbance (AU) 2024-09-25 09:23:10,Absorbance (AU) 2024-09-25 09:38:19,Absorbance (AU) 2024-09-25 09:53:29,Absorbance (AU) 2024-09-25 10:08:39,Absorbance (AU) 2024-09-25 10:23:48,Absorbance (AU) 2024-09-25 10:38:58,Absorbance (AU) 2024-09-25 10:54:08,Absorbance (AU) 2024-09-25 11:09:17,Absorbance (AU) 2024-09-25 11:24:27,Absorbance (AU) 2024-09-25 11:39:37,Absorbance (AU) 2024-09-25 11:54:46,Absorbance (AU) 2024-09-25 12:09:56,Absorbance (AU) 2024-09-25 12:25:05,Absorbance (AU) 2024-09-25 12:40:15,Absorbance (AU) 2024-09-25 12:55:21,Absorbance (AU) 2024-09-25 13:10:30,Absorbance (AU) 2024-09-25 13:25:40,Absorbance (AU) 2024-09-25 13:40:50,Absorbance (AU) 2024-09-25 13:55:59,Absorbance (AU) 2024-09-25 14:11:09,Absorbance (AU) 2024-09-25 14:26:18,Absorbance (AU) 2024-09-25 14:41:28,Absorbance (AU) 2024-09-25 14:56:38,Absorbance (AU) 2024-09-25 15:11:47,Absorbance (AU) 2024-09-25 15:26:57,Absorbance (AU) 2024-09-25 15:42:07,Absorbance (AU) 2024-09-25 15:57:16,Absorbance (AU) 2024-09-25 16:12:26,Absorbance (AU) 2024-09-25 16:27:36,Absorbance (AU) 2024-09-25 16:42:47
981.372892,1.91124,1.91589,1.910425,1.908664,1.911921,1.908393,1.912602,1.907853,1.913695,1.909882,1.91124,1.917404,1.919202,1.910968,1.908664,1.913559,1.915203,1.918648,1.915203,1.918509,1.920728,1.918233,1.918786,1.91589,1.919617,1.922679,1.92534,1.925059,1.926747,1.926606,1.928584,1.929009,1.929434,1.932423,1.933853,1.930855,1.930428,1.940204,1.936584,1.938752,1.937739,1.939768,1.933424,1.935864,1.934857,1.93057,1.939187,1.940349,1.942683,1.941514,1.921285,1.936873,1.944441,1.944294,1.949165,1.953491,1.947535,1.932566,1.934427,1.931567,1.943268,1.940349,1.949165,1.949165,1.957406,1.953041,1.950205
983.867776,1.915733,1.907532,1.906867,1.906202,1.899876,1.910472,1.906468,1.901317,1.907932,1.907133,1.911009,1.905671,1.913162,1.913297,1.909267,1.910338,1.916548,1.911949,1.913432,1.909133,1.914242,1.908198,1.915055,1.911546,1.912488,1.914513,1.920646,1.920509,1.927704,1.925755,1.930082,1.925477,1.930784,1.929381,1.927285,1.931346,1.929801,1.929661,1.931909,1.927285,1.931909,1.930222,1.926867,1.931487,1.935161,1.929942,1.945066,1.936725,1.945648,1.942172,1.920235,1.93701,1.94102,1.945357,1.946375,1.943762,1.944631,1.935019,1.930222,1.936725,1.932896,1.941164,1.943906,1.947834,1.957438,1.948565,1.949298
986.360819,1.905496,1.906414,1.901455,1.899642,1.900418,1.898739,1.902495,1.900418,1.904189,1.903797,1.905235,1.901066,1.905235,1.906939,1.900289,1.908519,1.909311,1.911962,1.907334,1.912627,1.907334,1.908124,1.911298,1.908387,1.917312,1.913693,1.912627,1.917177,1.923547,1.924367,1.925189,1.921097,1.930151,1.920147,1.925052,1.930844,1.926974,1.9278,1.927938,1.927249,1.930844,1.924641,1.923957,1.921368,1.930428,1.929458,1.928352,1.933351,1.933909,1.936715,1.919471,1.933909,1.93377,1.937419,1.940248,1.94039,1.942952,1.933909,1.921232,1.925737,1.928767,1.932235,1.945099,1.941811,1.941811,1.939114,1.944812
987.60665,1.902288,1.899454,1.896893,1.896128,1.897021,1.90074,1.89894,1.898812,1.902805,1.903582,1.906966,1.903064,1.905792,1.905011,1.909324,1.906835,1.909587,1.909587,1.90762,1.904491,1.905922,1.90985,1.907228,1.903453,1.912356,1.911035,1.911695,1.915943,1.918887,1.917814,1.917279,1.916343,1.923885,1.92402,1.920367,1.926883,1.925109,1.925381,1.923206,1.927705,1.930041,1.927294,1.91621,1.926747,1.924428,1.925654,1.931836,1.932805,1.925791,1.929903,1.912621,1.930592,1.935169,1.93489,1.937686,1.931421,1.942764,1.924292,1.917279,1.9247,1.927979,1.934055,1.941772,1.937826,1.940359,1.940641,1.941065
990.096931,1.903638,1.894246,1.894372,1.899933,1.899933,1.891368,1.896638,1.896765,1.894749,1.89626,1.90108,1.903382,1.898283,1.900315,1.901846,1.897523,1.901335,1.899552,1.904023,1.905696,1.908931,1.905696,1.906599,1.910492,1.904537,1.905567,1.90647,1.914683,1.921046,1.91521,1.911536,1.91958,1.916926,1.921313,1.919979,1.919713,1.925206,1.920512,1.923457,1.919447,1.919713,1.923994,1.917985,1.922518,1.926556,1.922116,1.927775,1.929678,1.929678,1.928862,1.916001,1.926827,1.932275,1.932549,1.93118,1.932001,1.937098,1.917455,1.913106,1.919048,1.925746,1.926421,1.935991,1.93793,1.93077,1.936959,1.940018
992.58537,1.894224,1.891126,1.887437,1.893603,1.891991,1.889893,1.891868,1.891373,1.896219,1.892487,1.890879,1.898851,1.895345,1.896344,1.89547,1.901245,1.894847,1.901245,1.897972,1.895345,1.896719,1.902384,1.895719,1.899857,1.901498,1.900866,1.904035,1.905692,1.909798,1.916553,1.914073,1.907868,1.913292,1.914073,1.914203,1.91918,1.916422,1.91839,1.913682,1.918653,1.919971,1.918916,1.913812,1.917864,1.916684,1.919707,1.921028,1.921557,1.92222,1.921955,1.909411,1.923149,1.922087,1.929848,1.930388,1.929443,1.923682,1.915376,1.913422,1.911089,1.922353,1.925683,1.934871,1.932964,1.929848,1.92729,1.937749
995.071968,1.897374,1.890097,1.88246,1.88487,1.886322,1.885838,1.884387,1.884145,1.889486,1.88973,1.890464,1.889975,1.89255,1.88973,1.886807,1.891936,1.892058,1.890832,1.893535,1.893412,1.897374,1.891936,1.891199,1.897001,1.89477,1.894522,1.894646,1.901497,1.907439,1.906041,1.906168,1.900995,1.910248,1.911403,1.908713,1.908203,1.911274,1.909864,1.911788,1.906676,1.911531,1.91256,1.90948,1.910248,1.908331,1.907057,1.910376,1.918787,1.913592,1.919964,1.902755,1.914885,1.92062,1.917743,1.918787,1.923252,1.927097,1.910633,1.901623,1.903007,1.912689,1.915922,1.919441,1.924706,1.925236,1.928164,1.923252
997.556725,1.883548,1.88307,1.879382,1.880925,1.879619,1.877608,1.871865,1.878317,1.881162,1.882712,1.885586,1.887513,1.889085,1.886067,1.882234,1.887513,1.893346,1.887272,1.884866,1.889085,1.884746,1.88679,1.887392,1.891271,1.887151,1.89249,1.893958,1.900251,1.898762,1.899258,1.90828,1.900251,1.905755,1.903996,1.903245,1.909675,1.904247,1.906385,1.905126,1.907521,1.90689,1.913503,1.9005,1.907268,1.908534,1.905755,1.907395,1.90866,1.911075,1.911712,1.900998,1.909421,1.912479,1.914272,1.91827,1.92414,1.919178,1.905755,1.906007,1.904749,1.906385,1.909421,1.918011,1.922567,1.917235,1.923484,1.925851
1000.03964,1.879589,1.877358,1.876655,1.869233,1.881478,1.874322,1.875721,1.877592,1.877944,1.873044,1.879707,1.881359,1.878061,1.880769,1.878883,1.877123,1.881596,1.880769,1.878179,1.884564,1.882899,1.883137,1.883255,1.883255,1.885398,1.88516,1.887552,1.892376,1.894564,1.898975,1.895541,1.891165,1.898483,1.900455,1.896519,1.899468,1.900208,1.90194,1.898852,1.895785,1.899838,1.903057,1.896152,1.892255,1.900949,1.901197,1.903928,1.907179,1.906802,1.905926,1.886593,1.906677,1.908058,1.911339,1.909948,1.911213,1.917078,1.902064,1.8975,1.897622,1.90194,1.906928,1.914901,1.917335,1.908435,1.914518,1.919653
1002.520714,1.873316,1.867697,1.871129,1.871703,1.8669,1.87044,1.874124,1.869638,1.872624,1.872854,1.8732,1.874703,1.874819,1.875746,1.879359,1.872624,1.880883,1.875746,1.874935,1.877025,1.875746,1.875398,1.878307,1.880883,1.879827,1.88312,1.880883,1.886557,1.885844,1.889422,1.891824,1.886319,1.893514,1.895695,1.895088,1.891704,1.892789,1.893514,1.895695,1.895695,1.898744,1.89521,1.892427,1.891704,1.895574,1.893635,1.892668,1.901568,1.898377,1.900829,1.879125,1.900092,1.901198,1.909523,1.908521,1.906149,1.906274,1.890022,1.887868,1.890982,1.895939,1.899479,1.911031,1.912165,1.910025,1.909021,1.911283
1004.999947,1.869724,1.861265,1.864066,1.860818,1.865869,1.861376,1.862159,1.865869,1.863504,1.866886,1.869269,1.865417,1.869952,1.867679,1.867339,1.870979,1.87155,1.869269,1.875572,1.87304,1.872352,1.874534,1.867452,1.870979,1.872925,1.874074,1.874419,1.879748,1.883494,1.880915,1.885497,1.882437,1.889174,1.887985,1.886443,1.891563,1.883847,1.890128,1.889889,1.891443,1.887866,1.893243,1.893243,1.886443,1.887747,1.890128,1.892522,1.89505,1.890965,1.897108,1.881266,1.895413,1.896865,1.898201,1.900885,1.900151,1.901007,1.891084,1.881734,1.884435,1.891084,1.890367,1.896623,1.90211,1.906427,1.900029,1.907792
1007.477338,1.862738,1.859734,1.852696,1.856531,1.858185,1.852696,1.859845,1.857633,1.855761,1.859402,1.861735,1.861289,1.86352,1.861957,1.858516,1.865089,1.867679,1.863744,1.862962,1.863632,1.865538,1.868244,1.864304,1.86734,1.867227,1.868696,1.870624,1.873133,1.875196,1.878541,1.878194,1.877385,1.882963,1.88063,1.880746,1.882378,1.884721,1.883665,1.880979,1.885661,1.886958,1.886015,1.877385,1.880281,1.88625,1.886722,1.879468,1.888851,1.883314,1.887549,1.876923,1.887076,1.896144,1.890514,1.895542,1.895662,1.895181,1.880514,1.874278,1.880746,1.886604,1.888614,1.891825,1.894219,1.890395,1.898805,1.898078
1009.952888,1.848658,1.852229,1.853099,1.850602,1.851252,1.855392,1.847582,1.856378,1.85561,1.854735,1.854735,1.851035,1.856378,1.855939,1.853753,1.860234,1.859792,1.862342,1.856927,1.855939,1.858908,1.864237,1.856927,1.857696,1.863456,1.860899,1.864908,1.868164,1.866814,1.87338,1.874637,1.868615,1.87866,1.873038,1.873152,1.876586,1.871218,1.877737,1.873609,1.879238,1.876816,1.880975,1.872924,1.876012,1.87418,1.875668,1.88272,1.881789,1.880164,1.8797,1.864684,1.879122,1.882604,1.88272,1.885996,1.887644,1.88729,1.877852,1.869745,1.873723,1.87866,1.881092,1.88847,1.887526,1.892623,1.892981,1.890601
1012.426597,1.848009,1.844267,1.843522,1.846615,1.846508,1.844054,1.845867,1.847258,1.844054,1.843522,1.853521,1.846081,1.847473,1.848762,1.847365,1.85603,1.852543,1.852326,1.850594,1.854501,1.854283,1.850378,1.848762,1.852543,1.857784,1.857454,1.857345,1.862422,1.8622,1.862089,1.867334,1.864313,1.872643,1.871282,1.870716,1.871395,1.870263,1.869585,1.868008,1.87344,1.871395,1.870942,1.867671,1.869021,1.871168,1.86936,1.872643,1.870489,1.873668,1.876411,1.861534,1.87401,1.878594,1.875952,1.880558,1.886149,1.885213,1.869247,1.864871,1.864759,1.868233,1.872303,1.877673,1.885915,1.884044,1.886267,1.88533
1014.898464,1.838298,1.83998,1.838718,1.836832,1.838298,1.83998,1.840718,1.838718,1.839875,1.841563,1.843258,1.848812,1.845386,1.844746,1.848597,1.849889,1.844534,1.843152,1.843364,1.847096,1.841352,1.847096,1.84806,1.848705,1.848597,1.852049,1.848383,1.85706,1.854547,1.852808,1.861686,1.856075,1.863017,1.86625,1.861465,1.861797,1.863017,1.863128,1.860691,1.865244,1.867034,1.865803,1.858597,1.862462,1.863795,1.860359,1.866922,1.870184,1.86962,1.872108,1.857718,1.86782,1.870523,1.870297,1.877817,1.874725,1.878162,1.861243,1.865803,1.864352,1.86058,1.868269,1.876554,1.883136,1.877817,1.881858,1.879429
1017.36849,1.837674,1.83621,1.829991,1.836001,1.838093,1.834231,1.837151,1.834751,1.834647,1.835793,1.839879,1.839248,1.838828,1.836419,1.837779,1.837569,1.841145,1.838618,1.840722,1.84125,1.840933,1.838408,1.844643,1.841673,1.84443,1.845816,1.841567,1.850537,1.852484,1.852267,1.850969,1.850753,1.859697,1.860138,1.858157,1.856185,1.856403,1.860579,1.859587,1.855966,1.859366,1.86069,1.855311,1.857498,1.860911,1.859587,1.859146,1.865019,1.86435,1.864907,1.846991,1.868829,1.867592,1.86692,1.872218,1.872785,1.87052,1.85717,1.85151,1.852592,1.859917,1.865354,1.866472,1.873467,1.873467,1.878386,1.877352
1019.836674,1.830278,1.826687,1.828735,1.821508,1.831619,1.831516,1.829557,1.825361,1.830587,1.829969,1.831412,1.834418,1.831412,1.835876,1.831516,1.83421,1.837759,1.836921,1.833898,1.836921,1.837968,1.837654,1.836085,1.837968,1.836712,1.836817,1.838913,1.846332,1.848475,1.845691,1.84826,1.847616,1.852034,1.850305,1.85106,1.855077,1.848367,1.851818,1.85052,1.853336,1.851818,1.858252,1.847295,1.85052,1.854859,1.852468,1.854532,1.857264,1.858362,1.861892,1.842395,1.857812,1.862003,1.861782,1.861339,1.86456,1.864671,1.85475,1.849766,1.849227,1.84869,1.858142,1.863113,1.867692,1.868591,1.865676,1.873684
1022.303017,1.8239,1.82157,1.824205,1.821368,1.82451,1.819555,1.82451,1.820965,1.823799,1.825121,1.824408,1.828906,1.830346,1.832724,1.823291,1.826856,1.832309,1.826753,1.829934,1.829522,1.828084,1.82829,1.82942,1.833035,1.833969,1.830243,1.831999,1.843852,1.84099,1.840885,1.842472,1.840568,1.843746,1.845664,1.843746,1.848879,1.84545,1.845877,1.846626,1.843639,1.851577,1.84931,1.842154,1.848127,1.846412,1.843214,1.848341,1.849525,1.850496,1.853638,1.834906,1.853638,1.853312,1.857572,1.853747,1.860545,1.858781,1.84577,1.843639,1.842154,1.846519,1.849417,1.862539,1.858891,1.86577,1.864653,1.866554
1024.767519,1.821514,1.817489,1.821413,1.813997,1.819295,1.816089,1.818994,1.813302,1.818391,1.816688,1.820706,1.823439,1.820807,1.82111,1.821009,1.820908,1.824761,1.821817,1.820302,1.824049,1.825883,1.82202,1.828957,1.827315,1.820706,1.824761,1.827315,1.83361,1.835485,1.840208,1.837998,1.835276,1.839259,1.836635,1.841371,1.840948,1.842112,1.84328,1.839154,1.840842,1.842642,1.842218,1.834755,1.838208,1.839154,1.840314,1.842536,1.845731,1.845518,1.84723,1.82793,1.848197,1.845945,1.851109,1.852953,1.849381,1.853279,1.8419,1.837368,1.836739,1.844024,1.84477,1.854259,1.858751,1.857212,1.859192,1.854586
1027.23018,1.813722,1.810057,1.808186,1.810254,1.810748,1.808383,1.81144,1.811935,1.813623,1.809465,1.817319,1.815717,1.815717,1.817118,1.814021,1.816818,1.815617,1.815517,1.819834,1.819229,1.814519,1.821553,1.819834,1.821452,1.820238,1.823279,1.818323,1.826648,1.830561,1.830871,1.8317,1.828909,1.835449,1.832426,1.832842,1.836496,1.833883,1.833883,1.838915,1.838388,1.836601,1.835763,1.835031,1.832842,1.834092,1.834405,1.836706,1.842089,1.84294,1.840076,1.826853,1.841453,1.841877,1.84294,1.846788,1.847003,1.845288,1.834718,1.828703,1.834509,1.834927,1.840923,1.850671,1.852407,1.850021,1.851321,1.851104
1029.690999,1.807424,1.808014,1.807227,1.802634,1.804876,1.806736,1.803802,1.80556,1.80468,1.807031,1.80605,1.80762,1.81058,1.812266,1.808014,1.813261,1.815058,1.813759,1.814758,1.808802,1.811571,1.812962,1.815158,1.81626,1.817264,1.81346,1.819886,1.821913,1.825382,1.822829,1.827641,1.820898,1.828982,1.826305,1.831156,1.831779,1.826613,1.829602,1.834072,1.829188,1.836482,1.829912,1.829292,1.827229,1.827847,1.829809,1.828775,1.831987,1.834072,1.831675,1.818976,1.834072,1.840282,1.839329,1.841768,1.842513,1.847874,1.824972,1.82487,1.825279,1.828775,1.835852,1.84007,1.843901,1.851557,1.847443,1.847658
1032.149977,1.80324,1.801099,1.801487,1.801293,1.799645,1.801099,1.800807,1.801584,1.802265,1.802947,1.805392,1.802947,1.811315,1.805294,1.805,1.807752,1.810422,1.805784,1.808146,1.80598,1.808442,1.810521,1.804706,1.806079,1.808936,1.811713,1.813508,1.819139,1.820355,1.824536,1.818937,1.824434,1.824434,1.825049,1.825871,1.824639,1.82127,1.824741,1.824536,1.826076,1.828035,1.826179,1.82239,1.825049,1.827828,1.825768,1.829483,1.835327,1.831457,1.83344,1.815711,1.828965,1.832187,1.833963,1.836484,1.836063,1.839762,1.821677,1.816214,1.826076,1.824229,1.829483,1.83849,1.837539,1.84008,1.840187,1.842316
1034.607113,1.797873,1.792592,1.796523,1.794026,1.79221,1.794217,1.797198,1.795465,1.796523,1.798744,1.798067,1.800393,1.799325,1.801658,1.801074,1.798744,1.801853,1.804003,1.802048,1.801366,1.80469,1.804494,1.804396,1.806066,1.802829,1.807941,1.808832,1.810321,1.817539,1.812713,1.814015,1.814015,1.820277,1.819464,1.821296,1.815824,1.822623,1.820582,1.817741,1.824365,1.821194,1.823852,1.816933,1.819159,1.817741,1.817337,1.819261,1.826321,1.823135,1.824879,1.807447,1.827871,1.82694,1.826424,1.829947,1.832869,1.833079,1.822623,1.816933,1.815924,1.821704,1.822521,1.832869,1.834443,1.838031,1.835074,1.838561
1037.062409,1.7927,1.791744,1.792127,1.787564,1.792796,1.791077,1.792127,1.791554,1.791458,1.792892,1.790505,1.796834,1.792509,1.792892,1.794618,1.799547,1.797221,1.794618,1.797317,1.796158,1.799062,1.795966,1.800131,1.798092,1.79877,1.799159,1.803159,1.806405,1.807889,1.810473,1.807493,1.811771,1.814982,1.811171,1.815082,1.814478,1.812571,1.820047,1.814881,1.818014,1.819436,1.813373,1.81599,1.817912,1.81478,1.814478,1.816394,1.81964,1.818623,1.818623,1.806208,1.822192,1.826515,1.827861,1.828484,1.825172,1.82838,1.812972,1.814478,1.809776,1.8169,1.818724,1.827446,1.83245,1.830358,1.829941,1.832765
1039.515862,1.791327,1.78961,1.78667,1.78253,1.787616,1.789801,1.785914,1.786386,1.792475,1.78923,1.790372,1.78847,1.794973,1.794396,1.78885,1.792667,1.791614,1.794973,1.79305,1.795841,1.798068,1.797002,1.798456,1.800696,1.794973,1.793819,1.795841,1.806693,1.805309,1.807288,1.806199,1.800989,1.811271,1.812473,1.807883,1.811371,1.811972,1.813277,1.813981,1.808578,1.813277,1.812875,1.80828,1.812574,1.808379,1.811371,1.810272,1.817925,1.818026,1.817214,1.805309,1.815089,1.8217,1.818128,1.822726,1.823034,1.825301,1.810072,1.807486,1.809275,1.813779,1.810871,1.825818,1.823445,1.825612,1.827477,1.828412
1041.967475,1.785334,1.781851,1.784013,1.78232,1.784202,1.782132,1.782508,1.785334,1.78799,1.784202,1.790852,1.789514,1.786755,1.792387,1.788561,1.79114,1.792387,1.789132,1.790278,1.78685,1.788942,1.787134,1.792099,1.78799,1.795957,1.793253,1.792868,1.802496,1.803382,1.804665,1.804863,1.801907,1.807243,1.805853,1.808637,1.805556,1.804172,1.807541,1.806448,1.811439,1.80516,1.81174,1.808238,1.806945,1.81164,1.805655,1.812142,1.808837,1.812243,1.813855,1.797899,1.815575,1.819137,1.816386,1.817708,1.820262,1.821904,1.812746,1.803875,1.80122,1.807342,1.809536,1.819034,1.823759,1.820057,1.822934,1.826973
1044.417246,1.783524,1.782392,1.781076,1.778548,1.777615,1.780607,1.78428,1.780888,1.782675,1.785417,1.784091,1.783619,1.787318,1.782487,1.787318,1.788558,1.786081,1.785322,1.789132,1.786842,1.787795,1.788845,1.790473,1.787985,1.792204,1.79153,1.788081,1.794522,1.801552,1.798902,1.800274,1.793651,1.803525,1.804614,1.804317,1.803031,1.805507,1.805408,1.806601,1.806502,1.807798,1.807998,1.799392,1.80313,1.803624,1.80402,1.806104,1.810101,1.811912,1.814034,1.794135,1.812214,1.811509,1.816778,1.813427,1.814947,1.820361,1.806104,1.796755,1.805011,1.805905,1.808098,1.817901,1.818924,1.816472,1.81831,1.821184
1046.865176,1.778659,1.782419,1.778005,1.778753,1.777445,1.779315,1.781288,1.776606,1.777165,1.783553,1.783175,1.781947,1.783553,1.784026,1.784405,1.783269,1.778566,1.781382,1.784121,1.783932,1.786592,1.786211,1.78564,1.787642,1.787642,1.788311,1.790133,1.794963,1.797204,1.800537,1.800045,1.795158,1.798965,1.801424,1.803599,1.799161,1.800635,1.805486,1.804591,1.802708,1.803797,1.804194,1.801325,1.79975,1.803301,1.802905,1.800832,1.810592,1.805884,1.808583,1.793025,1.812409,1.816576,1.813421,1.813827,1.813421,1.817803,1.803202,1.798279,1.801029,1.806782,1.807381,1.812409,1.81525,1.819033,1.818828,1.818623
1049.311264,1.777115,1.774322,1.772655,1.773025,1.775065,1.778799,1.779174,1.774136,1.776741,1.775344,1.776182,1.781904,1.779456,1.779174,1.781999,1.782471,1.784082,1.781999,1.786652,1.778706,1.783228,1.775716,1.781999,1.78627,1.784652,1.783892,1.790584,1.790199,1.791355,1.795623,1.794552,1.794163,1.801313,1.799637,1.799834,1.799342,1.801016,1.803689,1.799932,1.802004,1.800031,1.798753,1.798851,1.796794,1.798655,1.799342,1.803689,1.80548,1.80359,1.802499,1.787321,1.804982,1.806578,1.811706,1.811807,1.809285,1.813632,1.801115,1.795233,1.795915,1.797968,1.804982,1.81353,1.815056,1.809889,1.812617,1.815158
1051.755511,1.775971,1.775598,1.770502,1.767931,1.775412,1.774016,1.774016,1.773924,1.774946,1.776624,1.78132,1.778028,1.776811,1.781415,1.777747,1.780849,1.781698,1.777372,1.783593,1.781415,1.780566,1.780189,1.781509,1.781509,1.781604,1.782266,1.788077,1.7929,1.794454,1.794357,1.793579,1.793579,1.794941,1.799644,1.797188,1.795039,1.800926,1.79925,1.799447,1.800926,1.803006,1.801223,1.794065,1.799545,1.800827,1.799644,1.800531,1.8039,1.799152,1.806594,1.787215,1.803204,1.808199,1.804099,1.810717,1.80991,1.812946,1.799742,1.795624,1.798267,1.799644,1.806794,1.808299,1.816004,1.813048,1.813658,1.819702
1054.197917,1.776175,1.769862,1.771154,1.774495,1.773193,1.771062,1.772358,1.773843,1.774961,1.776549,1.775708,1.777205,1.776175,1.777018,1.775895,1.77899,1.775801,1.779366,1.776362,1.776737,1.779838,1.779743,1.780498,1.781255,1.78116,1.779555,1.781917,1.787257,1.790821,1.791014,1.794805,1.786873,1.792177,1.795098,1.79637,1.795293,1.796566,1.794707,1.796958,1.799319,1.795098,1.79637,1.791886,1.796664,1.799615,1.796958,1.800207,1.803979,1.800405,1.801692,1.789083,1.805478,1.804179,1.805978,1.806078,1.810205,1.809094,1.798629,1.790048,1.793149,1.797154,1.802586,1.804179,1.811319,1.812538,1.811218,1.809801
1056.638481,1.777266,1.772501,1.771202,1.770462,1.770092,1.772222,1.771109,1.772687,1.77689,1.768064,1.775765,1.77483,1.774924,1.776327,1.776515,1.776609,1.778206,1.775484,1.775484,1.774924,1.780472,1.775765,1.779432,1.781988,1.783892,1.780945,1.783892,1.782559,1.789943,1.794513,1.792855,1.793342,1.794025,1.794122,1.793439,1.796375,1.796276,1.795198,1.795982,1.79608,1.795982,1.792757,1.791397,1.791009,1.799527,1.794416,1.798342,1.79933,1.79854,1.801609,1.785804,1.797653,1.800022,1.805702,1.806404,1.810746,1.810543,1.793927,1.795394,1.791688,1.792855,1.800022,1.809125,1.810543,1.810239,1.810036,1.809732
1059.077204,1.769161,1.768238,1.771198,1.769438,1.769346,1.768976,1.76953,1.769715,1.767961,1.772127,1.776333,1.771384,1.774085,1.776333,1.773338,1.776145,1.773525,1.777839,1.775114,1.776709,1.777556,1.775208,1.776052,1.776803,1.778688,1.779728,1.78115,1.785924,1.788815,1.786597,1.790073,1.783817,1.790558,1.793089,1.790655,1.792114,1.792503,1.794262,1.795929,1.795241,1.795536,1.794164,1.79387,1.791238,1.793577,1.794751,1.796125,1.799778,1.802163,1.799877,1.786693,1.801168,1.798689,1.808489,1.806572,1.803061,1.805566,1.793089,1.787174,1.795143,1.800472,1.797109,1.805767,1.807378,1.81286,1.813269,1.814088
1061.514086,1.769094,1.769464,1.768909,1.763852,1.769001,1.766971,1.768724,1.768724,1.770298,1.77002,1.773184,1.770113,1.777596,1.77309,1.772158,1.777219,1.775056,1.776277,1.775431,1.776747,1.776089,1.773558,1.778068,1.779297,1.781862,1.780246,1.781577,1.787617,1.788874,1.78781,1.792277,1.785114,1.791302,1.790718,1.792765,1.793743,1.795411,1.794527,1.793156,1.79296,1.795313,1.799361,1.789747,1.794233,1.79257,1.796395,1.798865,1.798766,1.795411,1.800354,1.783581,1.798667,1.801449,1.803147,1.806765,1.804952,1.807269,1.793254,1.786653,1.788874,1.795903,1.795313,1.805656,1.810107,1.812044,1.810006,1.815839
1063.949127,1.772285,1.769586,1.76755,1.767827,1.770887,1.765247,1.76903,1.766627,1.768844,1.770329,1.770794,1.772285,1.771352,1.770608,1.772191,1.773032,1.773594,1.774531,1.779438,1.775377,1.777356,1.779723,1.777356,1.779344,1.778017,1.780198,1.780008,1.784882,1.784498,1.790395,1.790006,1.787002,1.7902,1.794306,1.791369,1.79176,1.794502,1.794699,1.793423,1.796768,1.79588,1.791077,1.787002,1.79059,1.79176,1.794404,1.795781,1.794994,1.799642,1.797757,1.786712,1.798252,1.801036,1.802835,1.809395,1.803036,1.805649,1.789909,1.792248,1.794895,1.796373,1.798153,1.804541,1.801535,1.807872,1.808887,1.808684
1066.382326,1.771201,1.765924,1.768046,1.770177,1.769528,1.765464,1.770363,1.767953,1.768323,1.768879,1.773255,1.77176,1.77288,1.772507,1.77204,1.776637,1.775694,1.776825,1.777108,1.773723,1.776637,1.776542,1.774661,1.776637,1.773535,1.777392,1.780425,1.786075,1.789656,1.785593,1.790726,1.787426,1.792777,1.790726,1.793364,1.791311,1.791311,1.793855,1.792483,1.794739,1.791213,1.792973,1.791116,1.791409,1.796907,1.791409,1.796512,1.794346,1.795822,1.797501,1.780521,1.801477,1.799683,1.803579,1.800778,1.803077,1.802877,1.79307,1.786171,1.791311,1.790239,1.796808,1.803178,1.805792,1.806499,1.804885,1.808118
