Wavelength (nm),Absorbance (AU) 2024-10-02 00:02:13,Absorbance (AU) 2024-10-02 00:17:23,Absorbance (AU) 2024-10-02 00:32:34,Absorbance (AU) 2024-10-02 00:47:45,Absorbance (AU) 2024-10-02 01:02:56,Absorbance (AU) 2024-10-02 01:18:07,Absorbance (AU) 2024-10-02 01:33:19,Absorbance (AU) 2024-10-02 01:48:30,Absorbance (AU) 2024-10-02 02:03:42,Absorbance (AU) 2024-10-02 02:18:54,Absorbance (AU) 2024-10-02 02:34:06,Absorbance (AU) 2024-10-02 02:49:18,Absorbance (AU) 2024-10-02 03:04:30,Absorbance (AU) 2024-10-02 03:19:42,Absorbance (AU) 2024-10-02 03:34:55,Absorbance (AU) 2024-10-02 03:50:07,Absorbance (AU) 2024-10-02 04:05:20,Absorbance (AU) 2024-10-02 04:20:32,Absorbance (AU) 2024-10-02 04:35:45,Absorbance (AU) 2024-10-02 04:50:58,Absorbance (AU) 2024-10-02 05:06:11,Absorbance (AU) 2024-10-02 05:21:24,Absorbance (AU) 2024-10-02 05:36:37,Absorbance (AU) 2024-10-02 05:51:51,Absorbance (AU) 2024-10-02 06:07:04,Absorbance (AU) 2024-10-02 06:22:18,Absorbance (AU) 2024-10-02 06:37:32,Absorbance (AU) 2024-10-02 06:52:45,Absorbance (AU) 2024-10-02 07:07:59,Absorbance (AU) 2024-10-02 07:23:14,Absorbance (AU) 2024-10-02 07:38:28,Absorbance (AU) 2024-10-02 07:53:42,Absorbance (AU) 2024-10-02 08:08:57,Absorbance (AU) 2024-10-02 08:24:12,Absorbance (AU) 2024-10-02 08:39:26,Absorbance (AU) 2024-10-02 08:54:41,Absorbance (AU) 2024-10-02 09:09:56,Absorbance (AU) 2024-10-02 09:25:11,Absorbance (AU) 2024-10-02 09:40:26,Absorbance (AU) 2024-10-02 09:55:41,Absorbance (AU) 2024-10-02 10:10:57,Absorbance (AU) 2024-10-02 10:26:12,Absorbance (AU) 2024-10-02 10:41:28,Absorbance (AU) 2024-10-02 10:56:43,Absorbance (AU) 2024-10-02 11:11:59,Absorbance (AU) 2024-10-02 11:27:15,Absorbance (AU) 2024-10-02 11:42:31,Absorbance (AU) 2024-10-02 11:57:47,Absorbance (AU) 2024-10-02 12:13:03,Absorbance (AU) 2024-10-02 12:28:19,Absorbance (AU) 2024-10-02 12:43:36,Absorbance (AU) 2024-10-02 12:58:52,Absorbance (AU) 2024-10-02 13:14:09,Absorbance (AU) 2024-10-02 13:29:26,Absorbance (AU) 2024-10-02 13:44:43,Absorbance (AU) 2024-10-02 14:00:00,Absorbance (AU) 2024-10-02 14:15:18,Absorbance (AU) 2024-10-02 14:30:36,Absorbance (AU) 2024-10-02 14:45:53,Absorbance (AU) 2024-10-02 15:01:11,Absorbance (AU) 2024-10-02 15:16:29,Absorbance (AU) 2024-10-02 15:31:47,Absorbance (AU) 2024-10-02 15:47:05
986.360819,1.929458,1.921504,1.930844,1.933211,1.931122,1.923274,1.931956,1.927938,1.930012,1.929873,1.931817,1.934749,1.928076,1.928628,1.935871,1.933071,1.939964,1.93517,1.933211,1.937137,1.936012,1.936434,1.9314,1.934889,1.933351,1.942952,1.937419,1.938831,1.934049,1.936293,1.933909,1.937419,1.94039,1.944668,1.941526,1.94039,1.93869,1.94039,1.93869,1.93503,1.936152,1.934189,1.929181,1.936434,1.931122,1.933071,1.929181,1.928628,1.9314,1.930289,1.956289,1.968835,1.958651,1.957173,1.953354,1.948411,1.942666,1.936434,1.949714,1.945242,1.948122,1.955995,1.954086
987.60665,1.921311,1.920906,1.925245,1.925518,1.929903,1.928665,1.930317,1.931559,1.9247,1.930179,1.935727,1.932805,1.927157,1.927979,1.929628,1.928253,1.933916,1.931283,1.934751,1.931006,1.927842,1.932528,1.936705,1.936985,1.92894,1.930454,1.936985,1.927979,1.935867,1.934612,1.937125,1.937406,1.938247,1.942764,1.936286,1.938247,1.935727,1.937826,1.94248,1.930592,1.928803,1.928253,1.930179,1.929765,1.936845,1.92702,1.933083,1.930868,1.92949,1.932805,1.957629,1.96593,1.961908,1.953828,1.952085,1.944327,1.940217,1.935448,1.942906,1.943758,1.944755,1.952956,1.949484
990.096931,1.917058,1.922384,1.920913,1.927504,1.921447,1.922652,1.919846,1.921982,1.926962,1.931316,1.927775,1.930087,1.926421,1.92225,1.925611,1.92764,1.928454,1.928454,1.930633,1.928318,1.931316,1.937791,1.931453,1.937236,1.92764,1.932549,1.935576,1.931043,1.931864,1.937375,1.933235,1.927233,1.933647,1.935024,1.936544,1.934611,1.932549,1.933235,1.934886,1.930633,1.926827,1.924398,1.923188,1.928318,1.92859,1.926827,1.923725,1.926151,1.925341,1.927098,1.953478,1.962199,1.953909,1.949609,1.944928,1.933922,1.935438,1.942817,1.942536,1.942256,1.944223,1.947617,1.945917
992.58537,1.909669,1.910443,1.912773,1.917996,1.92169,1.912513,1.916422,1.914724,1.915638,1.925148,1.920763,1.925816,1.919575,1.924348,1.92222,1.923415,1.925282,1.924348,1.927424,1.918522,1.925816,1.923415,1.930388,1.927962,1.918522,1.927156,1.919048,1.917864,1.920763,1.929578,1.927424,1.922751,1.930388,1.926352,1.929578,1.927424,1.93242,1.934462,1.932556,1.921955,1.919311,1.919443,1.923149,1.930253,1.926754,1.923948,1.919707,1.922087,1.920631,1.919839,1.946498,1.955999,1.959454,1.94903,1.93954,1.932149,1.929848,1.930929,1.931335,1.930523,1.940369,1.940369,1.942449
995.071968,1.903889,1.908458,1.910248,1.914755,1.911917,1.913463,1.916441,1.909864,1.908841,1.918395,1.915792,1.920226,1.909992,1.911531,1.911788,1.919964,1.915144,1.922065,1.92312,1.915403,1.922856,1.919179,1.919833,1.922065,1.909352,1.916441,1.92062,1.916441,1.918526,1.918656,1.916701,1.926565,1.926831,1.924971,1.925236,1.917743,1.925502,1.923912,1.924839,1.911788,1.915533,1.911017,1.913076,1.915792,1.921014,1.919833,1.912947,1.911531,1.916311,1.916701,1.935841,1.951474,1.949507,1.946154,1.93462,1.930976,1.920226,1.92723,1.928564,1.927763,1.929233,1.938021,1.940074
997.556725,1.897278,1.904247,1.90689,1.90212,1.905126,1.90362,1.909041,1.905001,1.908154,1.915429,1.916331,1.91082,1.903495,1.907142,1.911202,1.907395,1.913759,1.91299,1.919828,1.913247,1.914529,1.913375,1.915944,1.910311,1.90828,1.912607,1.915429,1.913503,1.915429,1.916847,1.913503,1.916073,1.917235,1.917752,1.917106,1.915944,1.917494,1.917752,1.91827,1.911457,1.90689,1.909929,1.910056,1.911457,1.909041,1.914401,1.915429,1.912223,1.905378,1.910311,1.935045,1.941694,1.938696,1.931825,1.930623,1.921913,1.919958,1.920348,1.924929,1.921783,1.9277,1.927303,1.924797
1000.03964,1.890561,1.894443,1.897009,1.894808,1.905425,1.893712,1.896764,1.899468,1.898606,1.902436,1.911339,1.908813,1.901073,1.898114,1.900949,1.902312,1.901073,1.907807,1.904053,1.911213,1.903555,1.908813,1.909822,1.907053,1.901568,1.908309,1.90343,1.907053,1.909822,1.909443,1.909443,1.904676,1.909569,1.912735,1.914263,1.91299,1.915157,1.910074,1.91058,1.90555,1.90743,1.907681,1.9053,1.908058,1.904926,1.904177,1.901197,1.905051,1.912481,1.903057,1.930904,1.937178,1.933829,1.932098,1.930771,1.918106,1.914774,1.909191,1.919653,1.912862,1.920817,1.924589,1.926946
1002.520714,1.889542,1.88751,1.892668,1.894724,1.888824,1.893272,1.891463,1.891223,1.897888,1.894724,1.903172,1.896303,1.898744,1.895817,1.89424,1.895574,1.903543,1.903172,1.898622,1.899111,1.900706,1.901814,1.905527,1.896912,1.89303,1.893272,1.900338,1.899356,1.896303,1.903419,1.901568,1.904038,1.901445,1.908896,1.906149,1.909398,1.905279,1.904038,1.908771,1.898622,1.89801,1.900706,1.900829,1.898499,1.899356,1.899111,1.895939,1.896425,1.895331,1.901075,1.924454,1.935632,1.925624,1.930205,1.921865,1.912039,1.90777,1.909272,1.913176,1.90827,1.916605,1.917627,1.917499
1004.999947,1.880448,1.879748,1.88977,1.883024,1.892882,1.888817,1.890606,1.890128,1.891683,1.892762,1.895896,1.893363,1.885497,1.888222,1.891563,1.895534,1.897593,1.895775,1.89505,1.89735,1.894086,1.897836,1.892882,1.894688,1.890367,1.896744,1.899175,1.891443,1.896502,1.893965,1.898079,1.896744,1.901375,1.899297,1.896138,1.899785,1.899785,1.898688,1.90556,1.893363,1.891324,1.889174,1.891204,1.892162,1.891324,1.893123,1.894206,1.892882,1.887391,1.892282,1.914811,1.928938,1.926595,1.921176,1.912291,1.903585,1.898931,1.903216,1.905065,1.903585,1.914811,1.918364,1.913549
1007.477338,1.877038,1.880746,1.881212,1.8797,1.876923,1.879584,1.884956,1.884251,1.878309,1.883314,1.888022,1.884134,1.881562,1.883431,1.888851,1.892064,1.890871,1.890038,1.88684,1.88625,1.883197,1.891825,1.891706,1.887549,1.888732,1.88684,1.889563,1.883548,1.892662,1.890038,1.89326,1.892303,1.8935,1.896989,1.896144,1.89314,1.897835,1.89338,1.89314,1.889919,1.885191,1.884604,1.889919,1.887903,1.887903,1.885661,1.885309,1.884134,1.884369,1.88814,1.910485,1.922873,1.920826,1.912609,1.90479,1.901238,1.899048,1.898562,1.901238,1.900872,1.902337,1.907381,1.905898
1009.952888,1.869067,1.871105,1.868502,1.880395,1.869519,1.873609,1.87498,1.878544,1.875783,1.885644,1.880743,1.878429,1.878429,1.87281,1.88144,1.88272,1.882954,1.887055,1.885292,1.88729,1.881789,1.886466,1.883771,1.884941,1.876357,1.883304,1.88729,1.884706,1.881905,1.881556,1.889534,1.886466,1.887526,1.890008,1.886466,1.887055,1.887879,1.887761,1.885761,1.884238,1.877507,1.880627,1.878544,1.879816,1.880859,1.879932,1.879238,1.877507,1.884121,1.877392,1.907297,1.914009,1.913634,1.90398,1.900566,1.897299,1.887172,1.888233,1.900201,1.891789,1.895615,1.90166,1.900687
1012.426597,1.86076,1.863979,1.86711,1.865318,1.872757,1.866885,1.867334,1.869811,1.870489,1.870829,1.87538,1.871508,1.870829,1.87344,1.874923,1.874124,1.873668,1.875838,1.872416,1.877788,1.872303,1.879979,1.876067,1.879979,1.870602,1.874808,1.876984,1.877099,1.878364,1.876525,1.877904,1.880326,1.878479,1.879171,1.883461,1.881253,1.884394,1.881485,1.880789,1.868683,1.87253,1.868909,1.878249,1.877788,1.876181,1.871849,1.866997,1.871395,1.873668,1.870489,1.900089,1.9068,1.910752,1.905082,1.896953,1.884628,1.884394,1.886149,1.889327,1.887794,1.896112,1.903615,1.890865
1014.898464,1.858927,1.856731,1.863906,1.862795,1.85542,1.860801,1.86224,1.863573,1.859477,1.865021,1.87041,1.86424,1.867932,1.866474,1.867034,1.868719,1.867146,1.873244,1.867707,1.870184,1.869507,1.873244,1.871428,1.870297,1.86224,1.867932,1.868831,1.864018,1.869846,1.873472,1.87041,1.875524,1.874953,1.876554,1.871995,1.872903,1.880352,1.872335,1.873358,1.868381,1.864909,1.86058,1.864686,1.865244,1.87041,1.865467,1.86424,1.867707,1.865021,1.86625,1.891001,1.908035,1.900583,1.90022,1.888285,1.878277,1.875296,1.875982,1.883019,1.88151,1.885235,1.888756,1.892425
1017.36849,1.850861,1.850106,1.855529,1.856513,1.859917,1.854984,1.853678,1.856294,1.859477,1.861132,1.862682,1.863127,1.857937,1.857828,1.860138,1.859807,1.859587,1.860248,1.864796,1.864684,1.863015,1.868716,1.86435,1.868829,1.861574,1.862017,1.864684,1.861021,1.862904,1.869054,1.86636,1.868829,1.867929,1.872331,1.867144,1.869392,1.869279,1.870746,1.872331,1.861021,1.863127,1.863238,1.859036,1.858486,1.859587,1.863015,1.862017,1.859807,1.861353,1.861685,1.890164,1.899484,1.891229,1.884527,1.879308,1.874492,1.87052,1.871425,1.877123,1.874492,1.883711,1.886281,1.883129
1019.836674,1.844838,1.842606,1.84912,1.850736,1.850736,1.845798,1.847402,1.853988,1.846866,1.853553,1.859021,1.855623,1.853662,1.851818,1.853336,1.857483,1.854314,1.856279,1.857922,1.859572,1.859792,1.855732,1.856279,1.860234,1.858911,1.854968,1.858142,1.854641,1.857045,1.859903,1.855732,1.858691,1.865006,1.865676,1.862114,1.861339,1.865787,1.861671,1.862669,1.855077,1.854532,1.853118,1.853444,1.851926,1.856826,1.858911,1.852684,1.854859,1.849981,1.852793,1.88312,1.89623,1.892172,1.881843,1.874824,1.869718,1.868029,1.868366,1.869492,1.87471,1.876425,1.882772,1.879298
1022.303017,1.837099,1.835949,1.83689,1.850064,1.847697,1.842472,1.841413,1.844065,1.841625,1.844704,1.851685,1.845664,1.845557,1.846626,1.844171,1.845984,1.848879,1.853312,1.854292,1.851577,1.853204,1.850928,1.854183,1.851036,1.847054,1.851252,1.85028,1.852118,1.854837,1.853965,1.853421,1.851252,1.85571,1.859442,1.858341,1.863539,1.855055,1.854727,1.856147,1.85028,1.848341,1.848449,1.844491,1.853095,1.852227,1.847161,1.848556,1.848556,1.844278,1.843108,1.877446,1.888265,1.887558,1.874127,1.870946,1.857023,1.863094,1.858011,1.864542,1.863985,1.870154,1.876872,1.870267
1024.767519,1.829163,1.834859,1.834546,1.836949,1.838628,1.838103,1.831639,1.839154,1.838944,1.839365,1.849812,1.841688,1.838418,1.839892,1.8419,1.840736,1.845731,1.846159,1.84648,1.845945,1.8419,1.850784,1.850028,1.847874,1.844984,1.846266,1.847767,1.84992,1.84477,1.846587,1.847982,1.84723,1.849489,1.850893,1.850028,1.85046,1.848412,1.853932,1.856335,1.845731,1.844237,1.843386,1.841159,1.844237,1.845197,1.840631,1.843067,1.841688,1.841582,1.844024,1.869343,1.886259,1.877661,1.874795,1.868892,1.857981,1.856883,1.854586,1.863848,1.858421,1.860296,1.866979,1.864405
1027.23018,1.826853,1.829528,1.827366,1.833779,1.835763,1.831285,1.833779,1.8317,1.831596,1.836916,1.838704,1.841029,1.832323,1.834196,1.835554,1.838704,1.837231,1.839442,1.841453,1.840182,1.838493,1.837862,1.84711,1.843686,1.836182,1.841453,1.840182,1.840076,1.839231,1.842834,1.845502,1.840499,1.842834,1.845502,1.843686,1.843153,1.846466,1.844432,1.846573,1.833571,1.834613,1.837651,1.835658,1.838809,1.839759,1.837546,1.836077,1.837651,1.839548,1.840499,1.864316,1.881183,1.870394,1.866332,1.858983,1.849373,1.848186,1.853605,1.854916,1.854479,1.85755,1.861752,1.860975
1029.690999,1.818674,1.819178,1.821507,1.827229,1.831987,1.823746,1.825279,1.822727,1.82487,1.833341,1.831987,1.834281,1.828362,1.825997,1.827332,1.831156,1.833863,1.831364,1.831883,1.836587,1.831467,1.833341,1.836482,1.838694,1.83282,1.833445,1.832924,1.835957,1.833445,1.836587,1.840176,1.840176,1.837429,1.836272,1.841237,1.841343,1.839011,1.839117,1.83764,1.830016,1.832924,1.832091,1.829912,1.832195,1.831883,1.833133,1.830637,1.830119,1.83282,1.83126,1.862463,1.871709,1.867851,1.863133,1.854504,1.8423,1.84113,1.844864,1.849495,1.846796,1.852755,1.859794,1.857362
1032.149977,1.817623,1.814809,1.819949,1.823104,1.819139,1.820965,1.818532,1.822084,1.82066,1.824024,1.828448,1.824229,1.824536,1.822288,1.824741,1.825357,1.827312,1.833022,1.830417,1.830937,1.829691,1.832813,1.832395,1.832291,1.824229,1.828552,1.833231,1.832917,1.830002,1.829069,1.831353,1.830313,1.832291,1.83775,1.833231,1.836589,1.835432,1.832917,1.836063,1.823206,1.82546,1.828241,1.826488,1.826694,1.83021,1.826694,1.82546,1.828448,1.822798,1.827003,1.856091,1.865335,1.861636,1.86119,1.852251,1.840931,1.841357,1.843278,1.845531,1.843599,1.848986,1.850181,1.853016
1034.607113,1.810918,1.812414,1.813113,1.81764,1.816227,1.810918,1.814818,1.81764,1.817539,1.815924,1.821296,1.819769,1.817842,1.819362,1.819464,1.820074,1.818652,1.819667,1.825806,1.819159,1.820481,1.828908,1.821296,1.82293,1.818855,1.823545,1.824468,1.822828,1.823955,1.828182,1.825806,1.824982,1.825806,1.830675,1.831405,1.8287,1.83245,1.829739,1.831092,1.817337,1.820888,1.824674,1.823955,1.820277,1.819972,1.821194,1.822112,1.82201,1.821296,1.824058,1.849304,1.860319,1.859427,1.853896,1.842827,1.837925,1.830259,1.831928,1.842719,1.835706,1.841543,1.844114,1.844007
1037.062409,1.803453,1.805123,1.807493,1.811771,1.810872,1.810174,1.814076,1.810573,1.808087,1.815687,1.816697,1.815385,1.813173,1.811071,1.816091,1.818318,1.818928,1.819233,1.8169,1.818724,1.817811,1.819233,1.825275,1.822397,1.812371,1.817912,1.820251,1.821783,1.818623,1.818318,1.823937,1.818623,1.827965,1.827032,1.824451,1.825894,1.821374,1.825791,1.827239,1.817912,1.817811,1.818014,1.815082,1.819131,1.817304,1.816596,1.812671,1.816697,1.815183,1.811671,1.842098,1.854495,1.853393,1.848688,1.841455,1.827136,1.826928,1.827343,1.836136,1.834131,1.838362,1.844248,1.841562
1039.515862,1.796518,1.799721,1.806594,1.807486,1.809574,1.807684,1.806891,1.80699,1.809374,1.809574,1.811371,1.812072,1.804324,1.806792,1.806495,1.809175,1.807486,1.813578,1.813679,1.815493,1.814787,1.821495,1.820472,1.814283,1.815797,1.814384,1.816302,1.816404,1.819349,1.816606,1.813176,1.818433,1.819044,1.820676,1.817823,1.823137,1.822726,1.822931,1.819961,1.813277,1.814888,1.807883,1.812473,1.813578,1.812273,1.811371,1.811071,1.810771,1.808181,1.811872,1.83916,1.855132,1.847888,1.845608,1.833542,1.825198,1.824476,1.826025,1.832595,1.8281,1.831022,1.83852,1.836183
1041.967475,1.795763,1.80073,1.80024,1.803974,1.806151,1.801514,1.806051,1.80171,1.803875,1.806945,1.807342,1.810036,1.80427,1.804863,1.808438,1.810536,1.807243,1.815575,1.809836,1.809136,1.809636,1.815068,1.814765,1.813149,1.807939,1.810536,1.809836,1.810536,1.812947,1.814765,1.817606,1.808737,1.815777,1.816589,1.816589,1.816183,1.818422,1.818932,1.813451,1.811539,1.809536,1.810036,1.806349,1.808837,1.808637,1.809236,1.806746,1.808438,1.809836,1.808338,1.841682,1.849501,1.848516,1.837931,1.830525,1.823759,1.822625,1.820877,1.830106,1.82438,1.830211,1.833367,1.836972
1044.417246,1.791337,1.797242,1.79998,1.797535,1.801946,1.801847,1.798609,1.803822,1.800372,1.806701,1.80511,1.804218,1.80106,1.804416,1.803229,1.804713,1.806203,1.806303,1.803723,1.811106,1.80313,1.8069,1.810201,1.806502,1.803229,1.805408,1.808398,1.804912,1.807798,1.810603,1.806203,1.809399,1.812618,1.819334,1.8098,1.813326,1.815556,1.812315,1.815556,1.808798,1.804317,1.805805,1.80402,1.806701,1.807598,1.807199,1.803723,1.800864,1.808398,1.803723,1.837875,1.845759,1.843693,1.839591,1.830764,1.823766,1.814338,1.819847,1.825115,1.82387,1.825635,1.831818,1.831923
1046.865176,1.789365,1.793218,1.793799,1.79926,1.799554,1.796326,1.795255,1.79975,1.797986,1.802806,1.806183,1.803202,1.798965,1.798084,1.799849,1.801029,1.803301,1.802806,1.807381,1.802806,1.805884,1.806981,1.808382,1.808382,1.804194,1.804988,1.804491,1.803202,1.806183,1.808583,1.806682,1.809988,1.807381,1.810995,1.811702,1.811197,1.810894,1.808583,1.810794,1.800439,1.800832,1.802213,1.800635,1.804591,1.805585,1.807581,1.80479,1.79926,1.802312,1.804293,1.830163,1.843211,1.838245,1.832699,1.829006,1.819547,1.813726,1.816065,1.820783,1.813827,1.822229,1.832699,1.829006
1049.311264,1.791066,1.78991,1.793484,1.795623,1.797968,1.792902,1.793387,1.79329,1.793581,1.799539,1.800721,1.802598,1.799342,1.79611,1.800622,1.798556,1.798262,1.806178,1.801708,1.799735,1.802598,1.807178,1.805281,1.804484,1.800425,1.804285,1.804584,1.798262,1.801905,1.803987,1.807779,1.804783,1.807378,1.808783,1.808984,1.80999,1.803094,1.808883,1.809285,1.804186,1.801905,1.801016,1.799047,1.803193,1.798949,1.800918,1.798262,1.800425,1.798949,1.802004,1.830726,1.84316,1.835187,1.832314,1.824119,1.816179,1.814547,1.81669,1.821008,1.817202,1.821836,1.827253,1.828408
1051.755511,1.785972,1.790771,1.795039,1.790096,1.794357,1.792221,1.794065,1.79758,1.793482,1.801124,1.802212,1.79709,1.793676,1.795429,1.798365,1.800038,1.799939,1.804497,1.802014,1.798562,1.799644,1.802807,1.804398,1.806494,1.797286,1.802212,1.803403,1.804199,1.803801,1.80251,1.805594,1.802807,1.805894,1.804697,1.8085,1.807596,1.806895,1.808601,1.808299,1.799348,1.798955,1.795331,1.797874,1.797972,1.803006,1.804298,1.800531,1.800334,1.800827,1.800432,1.828034,1.841165,1.835565,1.832048,1.821148,1.811122,1.810313,1.811527,1.819805,1.815084,1.825622,1.830565,1.825727
1054.197917,1.782107,1.789565,1.789855,1.791595,1.790531,1.788891,1.791014,1.790724,1.790821,1.798137,1.797449,1.796762,1.791111,1.795,1.794122,1.79637,1.796174,1.79853,1.798727,1.799615,1.795196,1.804578,1.803481,1.79922,1.79794,1.800603,1.799121,1.798333,1.797252,1.79686,1.802189,1.797449,1.80368,1.810813,1.801792,1.804378,1.806579,1.800603,1.804478,1.796076,1.794415,1.798727,1.797449,1.800702,1.798727,1.79686,1.795978,1.793246,1.797645,1.797743,1.820853,1.836256,1.833046,1.830283,1.820439,1.817241,1.804378,1.812741,1.819715,1.81203,1.818476,1.824705,1.817652
1056.638481,1.780472,1.786283,1.787821,1.790912,1.78975,1.787532,1.786091,1.789943,1.790137,1.795394,1.790912,1.793537,1.79004,1.792757,1.791494,1.794709,1.793244,1.79608,1.797456,1.795982,1.79608,1.800517,1.795688,1.797062,1.791979,1.79785,1.799923,1.795394,1.796276,1.800418,1.797062,1.803002,1.802205,1.8047,1.800716,1.798836,1.8037,1.806806,1.803201,1.797062,1.794807,1.792952,1.796276,1.795884,1.801212,1.793244,1.794318,1.796375,1.797161,1.794709,1.822888,1.836669,1.835164,1.831742,1.822054,1.812271,1.809125,1.812067,1.815234,1.813086,1.816055,1.826345,1.820909
1059.077204,1.783244,1.784295,1.788042,1.790752,1.790946,1.785445,1.787946,1.788911,1.788525,1.794849,1.795438,1.791238,1.789589,1.789105,1.791238,1.79642,1.791919,1.792698,1.798096,1.796912,1.797307,1.799877,1.800274,1.793772,1.793675,1.79642,1.795732,1.796912,1.798491,1.802562,1.802662,1.800075,1.803361,1.803361,1.804061,1.804162,1.802562,1.801367,1.801964,1.798195,1.793968,1.794164,1.794947,1.795241,1.794947,1.797307,1.793479,1.794457,1.793772,1.790558,1.823617,1.836262,1.833253,1.827615,1.81893,1.808995,1.809603,1.807782,1.819137,1.809806,1.818723,1.823931,1.820903
1061.514086,1.777973,1.785787,1.782912,1.787328,1.784826,1.785979,1.786268,1.78473,1.788004,1.794724,1.796198,1.794037,1.7881,1.786557,1.792277,1.794135,1.795313,1.7961,1.797085,1.799064,1.796198,1.800155,1.797876,1.798271,1.794625,1.797085,1.796691,1.795903,1.795116,1.801649,1.797974,1.798667,1.797678,1.802547,1.799659,1.799262,1.800653,1.798568,1.803447,1.796888,1.792374,1.79257,1.799659,1.794331,1.794625,1.798073,1.793254,1.790718,1.795018,1.795018,1.824792,1.834901,1.833933,1.825845,1.818734,1.808078,1.809396,1.808686,1.815942,1.810107,1.818526,1.822275,1.819772
1063.949127,1.779723,1.781722,1.784114,1.789034,1.788646,1.789423,1.786905,1.788937,1.789714,1.792639,1.796176,1.791369,1.790979,1.793619,1.7902,1.795191,1.791857,1.799145,1.793325,1.792542,1.796966,1.795683,1.798252,1.799046,1.790979,1.794208,1.797856,1.795092,1.799244,1.798649,1.797262,1.797658,1.800936,1.801535,1.799443,1.799046,1.801335,1.803036,1.803637,1.794895,1.794109,1.791174,1.793129,1.796571,1.798649,1.797262,1.792737,1.791272,1.794109,1.792444,1.824395,1.834296,1.832899,1.825977,1.818333,1.812047,1.806456,1.808176,1.812047,1.812354,1.81523,1.824185,1.815849
1066.382326,1.780425,1.77976,1.78569,1.787717,1.785979,1.782332,1.78492,1.788588,1.785979,1.794739,1.792679,1.792581,1.788394,1.790531,1.79219,1.790045,1.793757,1.794837,1.7976,1.795822,1.796512,1.797996,1.798293,1.797501,1.790434,1.795329,1.792679,1.795526,1.797204,1.798194,1.802777,1.794935,1.79869,1.802677,1.801776,1.799186,1.799882,1.799087,1.80378,1.791701,1.792875,1.795428,1.792385,1.795526,1.799981,1.794542,1.791116,1.793168,1.797798,1.796216,1.820043,1.831233,1.831982,1.820043,1.822237,1.810559,1.803178,1.810967,1.813526,1.813013,1.817652,1.822237,1.825707
1067.598235,1.783645,1.782497,1.785663,1.787593,1.789046,1.788174,1.787496,1.787303,1.786337,1.792065,1.794515,1.793142,1.78924,1.790797,1.786241,1.791772,1.792163,1.795992,1.795204,1.795007,1.79275,1.795893,1.797969,1.795696,1.793436,1.796979,1.794122,1.792554,1.796189,1.796683,1.797375,1.795696,1.798266,1.80265,1.799457,1.800951,1.796584,1.799955,1.798167,1.796584,1.795007,1.791089,1.794909,1.792456,1.798365,1.794122,1.792946,1.795204,1.794319,1.792554,1.822629,1.834103,1.831206,1.821477,1.817729,1.811655,1.804456,1.806472,1.814733,1.810634,1.815042,1.819287,1.81659
1070.028672,1.778331,1.781468,1.786167,1.793656,1.793656,1.785685,1.792089,1.79043,1.788681,1.795425,1.795721,1.795425,1.788972,1.788681,1.79297,1.788584,1.793558,1.791015,1.79395,1.796905,1.795524,1.798787,1.797202,1.798093,1.79297,1.792284,1.800977,1.794638,1.796806,1.798093,1.797004,1.803177,1.800977,1.801476,1.800677,1.802676,1.804483,1.79988,1.80559,1.800279,1.795721,1.794539,1.793067,1.794834,1.796806,1.794048,1.793361,1.794539,1.79121,1.795622,1.824026,1.832847,1.835431,1.826029,1.818693,1.811478,1.805792,1.808524,1.814247,1.810662,1.821612,1.824131,1.823185
1072.457267,1.789351,1.780893,1.786063,1.788188,1.786256,1.789739,1.788478,1.788091,1.786545,1.792761,1.797679,1.796099,1.788866,1.794132,1.795311,1.795213,1.795016,1.796296,1.801555,1.796099,1.796494,1.802254,1.795705,1.800458,1.795213,1.795902,1.798075,1.795311,1.79867,1.798868,1.79867,1.79867,1.800657,1.803255,1.807686,1.80607,1.800458,1.803656,1.806171,1.800159,1.79374,1.79758,1.794132,1.799066,1.799066,1.798868,1.794721,1.797284,1.797086,1.79482,1.824088,1.834408,1.831939,1.826513,1.81793,1.814214,1.807282,1.809411,1.816894,1.811959,1.815552,1.826196,1.822514
1074.884022,1.783671,1.786839,1.790905,1.786743,1.787418,1.792659,1.788383,1.792269,1.792757,1.796682,1.798163,1.798757,1.793344,1.792952,1.794421,1.793637,1.798361,1.802337,1.799451,1.795993,1.79305,1.798757,1.801041,1.802337,1.79757,1.797768,1.799153,1.796978,1.799848,1.803838,1.804439,1.801539,1.804339,1.805645,1.804239,1.803637,1.805343,1.800046,1.802737,1.798262,1.797471,1.795206,1.79501,1.800643,1.802337,1.797866,1.799352,1.797373,1.799649,1.79305,1.827731,1.84347,1.832094,1.826462,1.823936,1.813361,1.808472,1.811623,1.818512,1.814797,1.82007,1.825197,1.822574
1077.308934,1.786515,1.788535,1.78815,1.791924,1.793873,1.789404,1.791439,1.792313,1.792508,1.798585,1.798091,1.801457,1.798289,1.797303,1.799375,1.799672,1.794948,1.800662,1.800365,1.799276,1.800464,1.803948,1.800365,1.800365,1.798091,1.797303,1.802153,1.805449,1.802451,1.802252,1.806554,1.806152,1.804748,1.810391,1.805349,1.805449,1.801059,1.806051,1.807459,1.797303,1.79987,1.80285,1.798289,1.803648,1.799474,1.797697,1.797303,1.797008,1.800563,1.799079,1.829465,1.840521,1.835979,1.833832,1.826719,1.815081,1.814467,1.814979,1.818065,1.813648,1.822422,1.825037,1.826087
