Wavelength (nm),Absorbance (AU) 2024-10-30 00:01:11,Absorbance (AU) 2024-10-30 00:17:21,Absorbance (AU) 2024-10-30 00:32:27,Absorbance (AU) 2024-10-30 00:47:33,Absorbance (AU) 2024-10-30 01:02:39,Absorbance (AU) 2024-10-30 01:17:45,Absorbance (AU) 2024-10-30 01:32:52,Absorbance (AU) 2024-10-30 01:47:57,Absorbance (AU) 2024-10-30 02:03:03,Absorbance (AU) 2024-10-30 02:18:09,Absorbance (AU) 2024-10-30 02:33:15,Absorbance (AU) 2024-10-30 02:48:21,Absorbance (AU) 2024-10-30 03:03:27,Absorbance (AU) 2024-10-30 03:18:33,Absorbance (AU) 2024-10-30 03:33:39,Absorbance (AU) 2024-10-30 03:48:45,Absorbance (AU) 2024-10-30 04:03:51,Absorbance (AU) 2024-10-30 04:18:57,Absorbance (AU) 2024-10-30 04:34:03,Absorbance (AU) 2024-10-30 04:49:09,Absorbance (AU) 2024-10-30 05:04:15,Absorbance (AU) 2024-10-30 05:19:21,Absorbance (AU) 2024-10-30 05:34:27,Absorbance (AU) 2024-10-30 05:49:33,Absorbance (AU) 2024-10-30 06:04:39,Absorbance (AU) 2024-10-30 06:19:45,Absorbance (AU) 2024-10-30 06:34:51,Absorbance (AU) 2024-10-30 06:49:57,Absorbance (AU) 2024-10-30 07:05:03,Absorbance (AU) 2024-10-30 07:20:09,Absorbance (AU) 2024-10-30 07:35:15,Absorbance (AU) 2024-10-30 07:50:21,Absorbance (AU) 2024-10-30 08:05:27,Absorbance (AU) 2024-10-30 08:20:33,Absorbance (AU) 2024-10-30 08:35:39,Absorbance (AU) 2024-10-30 08:50:45,Absorbance (AU) 2024-10-30 09:05:51,Absorbance (AU) 2024-10-30 09:20:57,Absorbance (AU) 2024-10-30 09:36:03,Absorbance (AU) 2024-10-30 09:51:09,Absorbance (AU) 2024-10-30 10:06:15,Absorbance (AU) 2024-10-30 10:21:21,Absorbance (AU) 2024-10-30 10:36:27,Absorbance (AU) 2024-10-30 10:51:33,Absorbance (AU) 2024-10-30 11:06:39,Absorbance (AU) 2024-10-30 11:21:45,Absorbance (AU) 2024-10-30 11:36:51,Absorbance (AU) 2024-10-30 11:51:57,Absorbance (AU) 2024-10-30 12:07:03,Absorbance (AU) 2024-10-30 12:22:09,Absorbance (AU) 2024-10-30 12:37:15,Absorbance (AU) 2024-10-30 12:52:21,Absorbance (AU) 2024-10-30 13:07:27,Absorbance (AU) 2024-10-30 13:22:33,Absorbance (AU) 2024-10-30 13:37:39,Absorbance (AU) 2024-10-30 13:52:45,Absorbance (AU) 2024-10-30 14:07:51,Absorbance (AU) 2024-10-30 14:22:57,Absorbance (AU) 2024-10-30 14:38:03,Absorbance (AU) 2024-10-30 14:53:09,Absorbance (AU) 2024-10-30 15:08:15,Absorbance (AU) 2024-10-30 15:23:21,Absorbance (AU) 2024-10-30 15:38:27,Absorbance (AU) 2024-10-30 15:53:33,Absorbance (AU) 2024-10-30 16:08:38,Absorbance (AU) 2024-10-30 16:23:45,Absorbance (AU) 2024-10-30 16:38:50,Absorbance (AU) 2024-10-30 16:53:57,Absorbance (AU) 2024-10-30 17:09:03
976.3776,1.99903,1.993755,1.993586,1.997492,1.992573,1.992742,1.997833,1.999715,1.997322,2.004716,2.009951,2.008374,2.00385,2.004369,2.015072,2.007326,2.012415,2.006628,2.008024,2.009249,2.009775,2.007849,2.006106,2.009775,2.015249,2.0096,2.011181,2.008374,2.021694,2.01383,2.021874,2.010126,2.016852,2.012239,2.016317,2.016673,2.016852,2.015961,2.015249,2.012239,2.018102,2.015605,2.017923,2.023501,2.018639,2.010654,2.023682,2.014717,2.015605,2.022235,2.020973,2.023864,2.015427,2.020793,2.019356,2.015961,2.014184,2.019535,2.01703,2.018997,2.022055,2.013653,2.013653,2.019176,2.014007,2.010654,2.016852,2.012415,2.017387
978.876167,1.989604,1.990265,1.988779,2.000303,1.99242,2.001829,1.990596,1.996763,1.989439,2.000472,1.996931,2.002679,1.995757,2.004726,2.006439,2.005239,2.008504,1.999457,2.00319,2.001829,2.005239,1.999457,2.005924,2.006611,2.016335,2.008159,2.006954,2.006439,2.006096,2.009886,2.016863,2.012141,2.014758,2.011967,2.019685,2.015633,2.011272,2.005239,2.018095,2.00954,2.010405,2.012663,2.013709,2.012141,2.012141,2.020571,2.011446,2.018448,2.008676,2.015984,2.010232,2.015809,2.014408,2.021458,2.010752,2.012489,2.013535,2.009367,2.027362,2.019508,2.014233,2.008331,2.013709,2.020039,2.010925,2.003019,2.00747,2.010059,2.013011
981.372892,1.984236,1.984558,1.990231,1.98087,1.985848,1.997635,1.994164,1.991702,1.992849,1.995318,1.994659,1.992357,1.999631,1.996475,1.996144,1.996475,1.995318,1.991375,1.995979,2.005675,2.000967,2.005675,2.009069,2.003147,2.007539,2.008388,2.003315,2.005844,2.00686,2.007878,2.001134,2.007878,2.004493,2.005844,2.002475,2.002643,2.002979,2.00941,2.002979,2.015938,2.009751,2.012662,2.007539,2.019589,2.014383,2.010264,2.008048,2.011119,2.008388,2.010264,2.001302,2.004156,2.008218,2.011633,2.010093,2.01249,2.006013,2.003988,2.004325,2.008048,2.010776,2.008899,2.007708,2.006691,2.002475,2.009751,2.003147,2.006352,2.000299
983.867776,1.985835,1.978874,1.984402,1.977463,1.983291,1.984879,1.980761,1.985835,1.993884,1.981234,1.985835,1.989197,1.988074,1.988555,1.987753,1.987433,1.994046,1.991131,1.999114,1.995349,1.990969,1.999773,1.996655,2.003411,1.99291,2.001423,1.999114,1.996655,1.996164,1.993721,2.00391,1.99895,1.997801,2.005075,2.000927,2.003743,2.001753,2.005242,2.000597,2.003577,2.002085,2.001092,2.003245,2.004575,2.000102,2.006913,2.008254,1.997309,2.005242,2.003411,2.003411,2.006745,2.010781,2.002582,2.00708,2.004242,2.001588,1.996328,1.999608,2.000762,1.995838,2.000432,2.002085,2.003079,1.995838,2.004575,1.999937,1.996001,1.996001
986.360819,1.971418,1.968078,1.970201,1.97617,1.982222,1.975708,1.982066,1.980351,1.977869,1.981754,1.979263,1.98662,1.983788,1.983161,1.980196,1.980351,1.982222,1.983161,1.985359,1.986778,1.988519,1.993783,1.998138,1.991063,1.993462,1.987569,1.986463,1.996036,1.983318,1.991702,1.994586,1.996359,1.996843,1.988519,1.996197,1.994104,1.991382,1.995069,1.995713,1.995552,1.990426,1.997167,1.998625,1.997328,1.999925,1.993462,1.9983,1.99895,1.997814,1.9996,1.994586,2.001393,1.995069,1.99895,1.991223,2.003029,2.000577,1.997005,2.001883,1.991542,1.999437,1.996036,1.992661,1.995069,1.992821,2.001066,1.983788,1.998463,1.990585
987.60665,1.96803,1.970292,1.973782,1.977455,1.967129,1.971654,1.97485,1.980385,1.976687,1.976841,1.979766,1.98023,1.981624,1.984895,1.980694,1.981159,1.98349,1.987246,1.989452,1.990085,1.98961,1.982401,1.987246,1.987089,1.983179,1.985834,1.986304,1.993739,1.992146,1.995177,1.991988,1.989927,1.991035,1.990718,1.992624,1.991352,1.99342,1.997424,1.991988,1.99646,1.994058,1.992942,1.996139,1.990085,1.997103,1.996781,1.990718,1.990085,1.993101,1.996139,1.993261,1.988506,1.997263,1.989452,1.992465,1.991829,1.994857,1.993899,1.993101,1.992146,1.99167,1.991194,1.992942,1.986461,1.985521,1.988663,1.990877,1.990718,1.98819
990.096931,1.96826,1.969752,1.964259,1.966181,1.966774,1.968856,1.962052,1.970949,1.967814,1.970051,1.975618,1.976679,1.973804,1.975466,1.973202,1.980031,1.982025,1.982486,1.983564,1.976527,1.976679,1.984645,1.982794,1.984645,1.976224,1.985419,1.979115,1.984645,1.984181,1.985109,1.985109,1.982332,1.989308,1.982486,1.987281,1.982794,1.981871,1.986504,1.985574,1.988216,1.993548,1.987904,1.991031,1.989465,1.994022,1.983564,1.996557,1.999267,1.985574,1.993233,1.988528,1.9848,1.981104,1.984027,1.991031,1.985884,1.986194,1.979878,1.999747,1.989621,1.987126,1.984336,1.980337,1.98449,1.982486,1.994496,1.98697,1.981257,1.979726
992.58537,1.954139,1.953569,1.962937,1.958011,1.964104,1.958588,1.963374,1.962791,1.962937,1.966888,1.966154,1.965274,1.974601,1.971618,1.967035,1.970728,1.9663,1.970728,1.972511,1.973406,1.968361,1.973107,1.974901,1.973555,1.979568,1.974452,1.978057,1.977906,1.979568,1.973555,1.980477,1.969987,1.977605,1.978963,1.981084,1.979265,1.981236,1.984286,1.980022,1.973406,1.983369,1.984899,1.989056,1.98154,1.98154,1.980022,1.982454,1.981388,1.979719,1.979265,1.98398,1.980629,1.982454,1.973854,1.978812,1.982301,1.978812,1.974003,1.980629,1.978661,1.973256,1.977755,1.9755,1.974601,1.981845,1.980022,1.968213,1.970283,1.979265
995.071968,1.953309,1.948107,1.945042,1.952179,1.950489,1.96217,1.953592,1.951615,1.958146,1.958862,1.954301,1.957431,1.960153,1.955721,1.962314,1.961016,1.963471,1.96813,1.961449,1.963906,1.958575,1.967253,1.96989,1.962748,1.960729,1.966669,1.966232,1.973284,1.966815,1.972396,1.973284,1.967545,1.9721,1.973284,1.96594,1.975958,1.980603,1.968423,1.971362,1.972396,1.97775,1.973877,1.971068,1.967107,1.973284,1.974619,1.974916,1.978799,1.974619,1.972692,1.973284,1.970184,1.967107,1.970479,1.968716,1.9721,1.976853,1.967838,1.971658,1.96945,1.963616,1.971215,1.964196,1.967545,1.966815,1.966669,1.963182,1.967253,1.964486
997.556725,1.937882,1.941284,1.946921,1.944713,1.947753,1.947614,1.949281,1.946921,1.947891,1.952633,1.948863,1.94942,1.955729,1.95587,1.956012,1.953756,1.955588,1.955729,1.957853,1.959417,1.961702,1.954319,1.95587,1.956719,1.956577,1.962132,1.96113,1.965874,1.958137,1.960272,1.958563,1.963855,1.960272,1.962705,1.965874,1.960558,1.964143,1.964575,1.967903,1.965441,1.967758,1.965874,1.964864,1.969212,1.964719,1.964287,1.965008,1.96013,1.963424,1.967613,1.964431,1.97111,1.965152,1.96013,1.960272,1.960987,1.957569,1.962705,1.963136,1.965441,1.960415,1.961702,1.964575,1.961845,1.959132,1.961559,1.964575,1.951793,1.956861
1000.03964,1.932231,1.932098,1.939199,1.935835,1.938794,1.943544,1.940281,1.940688,1.941502,1.94409,1.947381,1.942317,1.947381,1.947519,1.947519,1.945869,1.945595,1.951252,1.949727,1.951391,1.951252,1.95376,1.952226,1.95783,1.948484,1.949727,1.948484,1.955579,1.958959,1.955159,1.955579,1.958253,1.956844,1.956844,1.957971,1.956844,1.957407,1.95572,1.95572,1.954039,1.961369,1.964365,1.960233,1.960801,1.95153,1.95376,1.957971,1.960943,1.960517,1.959666,1.958253,1.958818,1.956141,1.962223,1.962223,1.961227,1.956562,1.954598,1.956844,1.960233,1.956281,1.95362,1.954039,1.958959,1.954319,1.953062,1.952226,1.95042,1.949174
1002.520714,1.923416,1.924065,1.926145,1.929679,1.931654,1.927712,1.93205,1.931654,1.934169,1.933374,1.929941,1.934568,1.937502,1.934834,1.938842,1.938976,1.936166,1.939513,1.939513,1.945468,1.936166,1.93911,1.941534,1.944515,1.942074,1.944651,1.947106,1.946696,1.940994,1.953444,1.9493,1.949851,1.946286,1.951367,1.946286,1.949851,1.949163,1.950402,1.954,1.94615,1.950264,1.950815,1.952612,1.95192,1.950126,1.95289,1.94697,1.947243,1.951091,1.943022,1.954,1.947517,1.946013,1.946013,1.954835,1.9437,1.943836,1.946833,1.947106,1.951506,1.946286,1.947243,1.949026,1.948339,1.947517,1.944515,1.942887,1.945877,1.943564
1004.999947,1.915697,1.917727,1.918491,1.916457,1.920919,1.923877,1.918236,1.920535,1.925169,1.927374,1.926076,1.922846,1.932214,1.930245,1.934191,1.933927,1.932082,1.929199,1.935249,1.933663,1.93991,1.933927,1.937773,1.939776,1.938573,1.936045,1.938173,1.938974,1.93631,1.93991,1.937241,1.937906,1.940714,1.944215,1.935514,1.941385,1.936842,1.942461,1.93804,1.940044,1.939642,1.940982,1.942057,1.944215,1.93844,1.942192,1.939375,1.940178,1.938306,1.94273,1.943,1.941519,1.945298,1.943675,1.934059,1.939241,1.941788,1.943675,1.934985,1.937374,1.940982,1.93804,1.937773,1.941385,1.935249,1.937906,1.936576,1.936443,1.934588
1007.477338,1.908,1.91036,1.915751,1.907628,1.910734,1.913988,1.914491,1.919552,1.91424,1.914743,1.923129,1.916888,1.922232,1.920188,1.918027,1.926737,1.924929,1.921976,1.923257,1.925187,1.926995,1.924672,1.925574,1.928811,1.926478,1.927254,1.932335,1.929722,1.928941,1.928811,1.931942,1.935756,1.93286,1.934832,1.927384,1.932335,1.935624,1.931811,1.928941,1.931942,1.931681,1.941607,1.932466,1.932335,1.935624,1.936417,1.936417,1.937477,1.933516,1.929071,1.936417,1.932729,1.934701,1.929853,1.931158,1.934174,1.928941,1.932598,1.935888,1.930766,1.932204,1.932729,1.921464,1.926607,1.927513,1.925961,1.929592,1.929202,1.926219
1009.952888,1.899111,1.904224,1.90582,1.905451,1.903857,1.907174,1.909771,1.906188,1.905942,1.907544,1.913509,1.909771,1.913258,1.907667,1.915515,1.915515,1.915892,1.917026,1.919176,1.916144,1.922101,1.919049,1.919303,1.92402,1.922868,1.920064,1.921974,1.921464,1.920318,1.921719,1.918796,1.915892,1.923507,1.922484,1.92274,1.922612,1.925689,1.923507,1.924276,1.922996,1.923763,1.927882,1.925689,1.927236,1.923892,1.927882,1.923507,1.925947,1.927236,1.927107,1.923892,1.924148,1.925818,1.922996,1.921591,1.926849,1.923123,1.91981,1.928789,1.927753,1.919429,1.921591,1.919429,1.91627,1.920954,1.920954,1.919556,1.916018,1.922612
1012.426597,1.893242,1.891221,1.895393,1.896832,1.90021,1.896472,1.897434,1.898759,1.898518,1.90118,1.901787,1.90021,1.903127,1.905449,1.907046,1.910504,1.904959,1.909513,1.912244,1.908154,1.910132,1.909513,1.907046,1.911746,1.909019,1.913491,1.912369,1.91212,1.914992,1.91675,1.915368,1.914741,1.914616,1.916624,1.91978,1.915493,1.911746,1.917757,1.912244,1.913241,1.917001,1.922703,1.918136,1.911498,1.911995,1.914116,1.912992,1.918388,1.917001,1.918767,1.920414,1.915243,1.914491,1.914992,1.918894,1.915243,1.908401,1.914867,1.914616,1.915744,1.914116,1.912244,1.908401,1.912493,1.910256,1.911373,1.910009,1.911249,1.914616
1014.898464,1.884534,1.883601,1.889346,1.886288,1.89302,1.891713,1.889818,1.896245,1.893615,1.895048,1.896605,1.897807,1.896725,1.897206,1.895886,1.894689,1.900583,1.900099,1.902282,1.900341,1.909021,1.899736,1.90619,1.899978,1.90521,1.903256,1.902769,1.904965,1.906927,1.904843,1.905945,1.903744,1.905088,1.909763,1.907419,1.910754,1.908651,1.908404,1.907419,1.909021,1.906681,1.907911,1.904476,1.905455,1.906681,1.910754,1.914614,1.91001,1.910506,1.907173,1.908898,1.906559,1.908528,1.91001,1.909639,1.907911,1.907665,1.905088,1.906927,1.908898,1.902891,1.90411,1.907296,1.908528,1.903622,1.904843,1.897686,1.901675,1.899374
1017.36849,1.872105,1.875634,1.876664,1.878156,1.885578,1.88441,1.88,1.886632,1.88675,1.888748,1.890046,1.890992,1.887454,1.890282,1.887571,1.892178,1.892178,1.893963,1.892773,1.895756,1.893606,1.896595,1.897676,1.89456,1.897916,1.896235,1.893129,1.896715,1.895397,1.894441,1.89888,1.895875,1.904219,1.899967,1.901299,1.900209,1.900088,1.899363,1.898037,1.899363,1.901542,1.901663,1.902635,1.897315,1.906055,1.89888,1.904097,1.903853,1.899242,1.900088,1.895157,1.899363,1.897075,1.898037,1.897796,1.892773,1.892535,1.895397,1.901178,1.896475,1.897195,1.891822,1.891111,1.89888,1.891941,1.895756,1.896475,1.896955,1.893606
1019.836674,1.863002,1.865341,1.866347,1.870508,1.869605,1.875281,1.870395,1.878952,1.877572,1.877687,1.880684,1.877802,1.882772,1.880337,1.884285,1.884169,1.88557,1.882772,1.887564,1.885103,1.887799,1.890276,1.883936,1.890276,1.892291,1.886507,1.892767,1.889921,1.888388,1.891579,1.88639,1.895272,1.886977,1.892648,1.89599,1.89599,1.894555,1.895391,1.890868,1.889567,1.894077,1.893124,1.889803,1.888623,1.890986,1.895751,1.894674,1.892172,1.893839,1.894316,1.889331,1.892886,1.887799,1.891935,1.892886,1.89241,1.89146,1.892886,1.895631,1.894316,1.890276,1.887329,1.885687,1.888859,1.88557,1.890276,1.890512,1.888977,1.884986
1022.303017,1.865547,1.859993,1.865882,1.863206,1.862983,1.868913,1.867564,1.869816,1.868801,1.867676,1.87242,1.873557,1.876872,1.872534,1.876757,1.878251,1.873329,1.876069,1.876413,1.879288,1.872874,1.876642,1.879288,1.877561,1.882996,1.884979,1.880675,1.883462,1.884161,1.883928,1.883462,1.886501,1.884045,1.883928,1.883229,1.881486,1.885447,1.882531,1.883345,1.888736,1.887088,1.883229,1.882182,1.887088,1.885681,1.888265,1.886619,1.88615,1.881022,1.889562,1.882647,1.887794,1.883229,1.885681,1.883345,1.884045,1.886971,1.881718,1.880559,1.886032,1.880907,1.88288,1.882996,1.888147,1.882531,1.886971,1.881138,1.880328,1.878366
1024.767519,1.850568,1.854804,1.856773,1.854368,1.860517,1.859082,1.861403,1.859413,1.862512,1.859413,1.868779,1.862068,1.867991,1.867429,1.869682,1.871606,1.871833,1.867541,1.868892,1.869343,1.875252,1.871039,1.866755,1.871039,1.873539,1.876742,1.871379,1.878006,1.875138,1.878698,1.876168,1.873084,1.877316,1.880315,1.883102,1.879506,1.876283,1.874223,1.876627,1.879044,1.874452,1.881126,1.879159,1.881939,1.877316,1.879853,1.876627,1.87571,1.875366,1.878813,1.875366,1.874109,1.879275,1.880084,1.879044,1.875481,1.873995,1.876283,1.872515,1.878237,1.875023,1.872515,1.873881,1.87297,1.870473,1.874452,1.871266,1.874109,1.871379
1027.23018,1.845716,1.853605,1.848078,1.848402,1.854042,1.851213,1.853169,1.85799,1.851972,1.860199,1.855573,1.855244,1.855683,1.859535,1.866557,1.860088,1.861863,1.866782,1.862642,1.867457,1.861641,1.863199,1.865883,1.864651,1.863757,1.86881,1.866557,1.869262,1.869149,1.869602,1.86757,1.86802,1.86881,1.868923,1.870962,1.863645,1.871984,1.871302,1.870962,1.870168,1.871757,1.871984,1.869828,1.875755,1.869262,1.86802,1.870848,1.871757,1.869828,1.868584,1.870735,1.869036,1.871189,1.867232,1.871302,1.864651,1.874152,1.867344,1.869375,1.870054,1.864651,1.870168,1.869149,1.869262,1.872212,1.866108,1.866782,1.864539,1.865659
1029.690999,1.837956,1.840388,1.844222,1.842194,1.846259,1.847874,1.8454,1.845078,1.846044,1.850145,1.84863,1.853301,1.847982,1.850688,1.853957,1.860682,1.854504,1.850796,1.859351,1.85659,1.853083,1.860682,1.861906,1.86046,1.858024,1.860127,1.861015,1.863245,1.859794,1.859019,1.858797,1.863804,1.865149,1.861015,1.865486,1.860127,1.863804,1.866836,1.864924,1.86571,1.863357,1.870116,1.866385,1.86414,1.861794,1.865823,1.865261,1.864364,1.869889,1.862352,1.864476,1.86291,1.858355,1.86616,1.861349,1.857692,1.862129,1.85924,1.867964,1.866273,1.861683,1.862352,1.866048,1.860571,1.861238,1.856811,1.859572,1.861238,1.857031
1032.149977,1.835642,1.835117,1.835642,1.840824,1.837961,1.837328,1.840293,1.839337,1.843492,1.847687,1.844564,1.842637,1.844135,1.843814,1.848336,1.844994,1.844886,1.850725,1.850181,1.849203,1.850289,1.85543,1.853235,1.854661,1.856532,1.85247,1.854331,1.861525,1.85236,1.859743,1.856642,1.855761,1.860744,1.857747,1.858079,1.85543,1.860856,1.856311,1.862083,1.861301,1.860188,1.856201,1.858855,1.856863,1.859299,1.859521,1.857526,1.859521,1.859077,1.860076,1.860856,1.856201,1.860521,1.85819,1.856532,1.854441,1.854331,1.856091,1.862866,1.857968,1.853016,1.856091,1.853893,1.854661,1.853454,1.856532,1.85236,1.852251,1.849203
1034.607113,1.826734,1.827768,1.829739,1.827147,1.830571,1.829531,1.834443,1.836656,1.837502,1.834758,1.834969,1.841115,1.838137,1.842505,1.842291,1.841649,1.842077,1.844329,1.84519,1.844437,1.845514,1.84876,1.845406,1.849413,1.843148,1.843577,1.842184,1.847567,1.849848,1.849957,1.84963,1.848001,1.854226,1.849304,1.84963,1.848652,1.848326,1.854116,1.85072,1.853567,1.854336,1.849413,1.854556,1.855438,1.853237,1.854336,1.852689,1.854446,1.851922,1.848109,1.850284,1.853127,1.848978,1.847675,1.852798,1.853018,1.847892,1.848652,1.848543,1.853237,1.849739,1.846053,1.846161,1.846053,1.847892,1.84519,1.843792,1.845837,1.837608
1037.062409,1.821271,1.819945,1.822704,1.824451,1.826928,1.827343,1.830045,1.828796,1.83015,1.829733,1.831089,1.840066,1.83245,1.831508,1.834974,1.83603,1.837937,1.836665,1.839426,1.840707,1.838894,1.842098,1.839639,1.839746,1.841562,1.843817,1.8406,1.845002,1.842635,1.852294,1.841991,1.84242,1.841455,1.845326,1.846949,1.849996,1.846408,1.847275,1.846299,1.845975,1.843494,1.849668,1.846841,1.849014,1.848796,1.846624,1.84414,1.849232,1.845867,1.844463,1.849996,1.849123,1.844463,1.845759,1.848688,1.842313,1.846733,1.844787,1.844571,1.843064,1.841991,1.8373,1.843064,1.839107,1.842849,1.843494,1.841884,1.840814,1.843602
1039.515862,1.818942,1.818738,1.818331,1.821597,1.820983,1.820472,1.824992,1.82211,1.826854,1.8281,1.827685,1.831441,1.831546,1.832911,1.83523,1.831965,1.83249,1.832806,1.832595,1.833332,1.835442,1.836289,1.835336,1.837138,1.83884,1.83884,1.841513,1.840763,1.840014,1.841084,1.83523,1.840977,1.842157,1.841406,1.837138,1.839693,1.839266,1.841191,1.841942,1.844203,1.845283,1.84291,1.841191,1.840228,1.843879,1.839053,1.841835,1.842265,1.840442,1.841406,1.838094,1.84087,1.840549,1.840763,1.83916,1.840442,1.83948,1.839693,1.844959,1.841835,1.835759,1.838414,1.833858,1.836395,1.840335,1.838627,1.837138,1.837881,1.83948
1041.967475,1.810536,1.812847,1.813956,1.819341,1.820672,1.821904,1.82016,1.81975,1.818524,1.823553,1.823347,1.826765,1.825934,1.825623,1.826765,1.825311,1.830525,1.827077,1.831786,1.828119,1.829582,1.829791,1.83305,1.834636,1.835484,1.831155,1.836121,1.831155,1.833895,1.832734,1.83084,1.833472,1.839963,1.836333,1.833684,1.838358,1.834212,1.83559,1.841144,1.841144,1.838038,1.839749,1.84222,1.839749,1.837611,1.835484,1.840178,1.8405,1.837824,1.835908,1.837398,1.832839,1.838038,1.839213,1.837078,1.836227,1.838251,1.837718,1.836015,1.833684,1.832945,1.83506,1.835378,1.838145,1.83506,1.835166,1.833578,1.83105,1.834742
1044.417246,1.808698,1.81373,1.811005,1.81171,1.814744,1.813326,1.816269,1.819232,1.815455,1.817696,1.822628,1.821081,1.823663,1.819847,1.824492,1.824181,1.825843,1.82626,1.826781,1.824077,1.826468,1.828977,1.832346,1.830974,1.832663,1.82699,1.828768,1.832874,1.829502,1.830132,1.828454,1.83638,1.829922,1.830027,1.837234,1.837341,1.832769,1.833298,1.834358,1.835315,1.835315,1.834995,1.835208,1.839484,1.832346,1.83224,1.835634,1.839269,1.832451,1.83606,1.83404,1.83638,1.833828,1.828558,1.829712,1.835421,1.83224,1.83574,1.8367,1.828663,1.829292,1.828873,1.831501,1.831923,1.829922,1.829922,1.830132,1.832769,1.827199
1046.865176,1.806981,1.810391,1.811601,1.807581,1.813726,1.813421,1.813219,1.812814,1.813929,1.817086,1.816576,1.81852,1.819959,1.819547,1.819547,1.820164,1.823472,1.820783,1.822229,1.825969,1.822332,1.825135,1.822746,1.826386,1.82576,1.825865,1.82576,1.829531,1.829111,1.830479,1.82848,1.829111,1.832381,1.825552,1.827118,1.830796,1.829847,1.830479,1.834398,1.832911,1.832699,1.827956,1.833017,1.832699,1.830058,1.830796,1.830585,1.835463,1.827956,1.830374,1.826491,1.833017,1.829952,1.830479,1.831746,1.829111,1.824927,1.827328,1.831323,1.829216,1.829847,1.829531,1.830585,1.832275,1.8289,1.825865,1.826491,1.826073,1.827537
1049.311264,1.803391,1.801905,1.8024,1.804683,1.810897,1.807479,1.812414,1.81577,1.814343,1.811301,1.813429,1.817304,1.816997,1.818741,1.818227,1.819358,1.817612,1.820595,1.819667,1.822769,1.822457,1.823495,1.823495,1.827777,1.820079,1.827777,1.825266,1.826939,1.825057,1.828723,1.827777,1.823184,1.826624,1.82652,1.827463,1.826624,1.833269,1.825683,1.831784,1.832314,1.828197,1.830092,1.828513,1.828513,1.828513,1.833269,1.831466,1.828408,1.829249,1.827148,1.827567,1.828828,1.827463,1.826415,1.833482,1.827148,1.822665,1.827567,1.827358,1.82946,1.825788,1.824953,1.826101,1.82652,1.825683,1.822665,1.825997,1.824328,1.820389
1051.755511,1.801915,1.803403,1.807095,1.807998,1.807095,1.806494,1.806594,1.810515,1.812642,1.812033,1.812845,1.816208,1.816516,1.817438,1.815288,1.814574,1.815595,1.820115,1.822288,1.819805,1.820631,1.823952,1.821459,1.822392,1.821252,1.822808,1.827508,1.823327,1.824265,1.821148,1.821252,1.822808,1.827929,1.823848,1.823015,1.823015,1.822808,1.826459,1.827718,1.828244,1.823327,1.828876,1.828244,1.827613,1.827718,1.826879,1.829825,1.826145,1.824265,1.825831,1.823431,1.825936,1.825622,1.825099,1.824995,1.823848,1.824473,1.822392,1.82972,1.824786,1.827613,1.820631,1.827088,1.822808,1.820735,1.81898,1.819083,1.82364,1.82177
1054.197917,1.797252,1.803979,1.805377,1.805778,1.805578,1.803183,1.806279,1.806279,1.810813,1.812538,1.811319,1.81376,1.817035,1.812436,1.815087,1.81427,1.817241,1.818167,1.815292,1.813658,1.815087,1.818064,1.823557,1.822723,1.816419,1.820025,1.822619,1.822619,1.821995,1.825752,1.820439,1.822619,1.821268,1.822619,1.826697,1.824183,1.825438,1.824705,1.827012,1.827117,1.827854,1.822099,1.823348,1.827643,1.826802,1.823765,1.825752,1.827959,1.825752,1.824078,1.825124,1.828592,1.82387,1.826487,1.823348,1.826592,1.823765,1.824287,1.825019,1.821476,1.822307,1.818579,1.821579,1.821891,1.822619,1.822827,1.82314,1.821061,1.821995
1056.638481,1.79854,1.80141,1.798737,1.803201,1.8039,1.809125,1.805301,1.8051,1.807008,1.808822,1.807108,1.810746,1.809935,1.813494,1.811863,1.814414,1.812678,1.814926,1.813392,1.814721,1.819044,1.819976,1.820287,1.818527,1.817804,1.820183,1.819872,1.81863,1.822679,1.819665,1.823305,1.817908,1.821949,1.819561,1.821429,1.821013,1.824665,1.82624,1.823201,1.825504,1.821013,1.822575,1.823514,1.82247,1.822783,1.823305,1.828348,1.824037,1.824875,1.824665,1.82645,1.822783,1.825294,1.825819,1.825714,1.822575,1.819354,1.821325,1.81894,1.820702,1.817083,1.81863,1.818527,1.82247,1.821741,1.821429,1.818011,1.81626,1.818114
1059.077204,1.79958,1.799976,1.798096,1.803361,1.804863,1.805365,1.801068,1.805666,1.802463,1.807277,1.812349,1.809299,1.810009,1.812962,1.809806,1.807782,1.817998,1.813371,1.812247,1.8146,1.812145,1.817379,1.811127,1.816863,1.818412,1.816863,1.820695,1.816347,1.818826,1.819759,1.823198,1.818723,1.816553,1.818723,1.820175,1.826348,1.822989,1.822467,1.822362,1.822049,1.820071,1.819344,1.829734,1.824141,1.82278,1.826876,1.822675,1.823408,1.819137,1.820071,1.823512,1.825191,1.824246,1.821528,1.824351,1.822675,1.820799,1.822571,1.821007,1.821319,1.820175,1.821007,1.819863,1.816656,1.817688,1.817275,1.819759,1.81573,1.814908
