Wavelength (nm),Absorbance (AU) 2024-09-12 23:57:08
1253.929574,0.7474353878875115
1256.214544,0.7526210067243861
1258.497674,0.7457945732270608
1260.778962,0.7470647947236128
1263.058409,0.7534051603755344
1265.336014,0.7469184372784498
1267.611778,0.754005360173588
1269.885701,0.7630499817388876
1272.157782,0.7637884826089758
1274.428022,0.7774977442155241
1276.696421,0.7699462371366577
1278.962978,0.7829545942810493
1281.227694,0.7845712398221153
1283.490568,0.7978978237050723
1285.751602,0.8021341332416697
1288.010794,0.8164677637656562
1290.268144,0.8179944464734569
1292.523653,0.828648999935549
1293.650717,0.8324744344426065
1295.903465,0.8422293595720454
1298.154371,0.8448839345177993
1300.403435,0.8583112230648593
1302.650658,0.8683333512363847
1304.89604,0.8792054267729392
1307.139581,0.8894853588845683
1309.38128,0.8907824349582143
1311.621137,0.9018559198229746
1313.859154,0.9092919522203365
1316.095329,0.90226545212366
1318.329663,0.9230065847423035
1320.562155,0.9213818828281093
1322.792806,0.9248877478677466
1325.021616,0.9264332287795132
1327.248584,0.9388897243646207
1329.473711,0.9429447655058328
1331.696997,0.9364916106301159
1333.918441,0.9358336734913097
1336.138044,0.9402834769158055
1338.355806,0.93656411798827
1340.571726,0.9306829656046577
1342.785805,0.9400270157045567
1344.998043,0.9350146088899391
1347.208439,0.9458880271553484
1349.416994,0.9371952005499817
1351.623708,0.9406554128085591
1353.82858,0.9367534427567834
1356.031611,0.946689636281608
1358.2328,0.9444768191290523
1360.432149,0.9230535802522182
1362.629656,0.9233207832943048
1364.825321,0.9222989666358735
1365.922463,0.9245681784003266
1368.115367,0.9141257760972781
1370.306429,0.9155960641931811
1372.49565,0.9192751412550756
1374.683029,0.905156347347842
1376.868567,0.9000284658517199
1379.052264,0.9080351580123317
1381.234119,0.9157545061980364
1383.414134,0.9077451285797151
1385.592306,0.9133537070058221
1387.768638,0.911782714245816
1389.943128,0.9223486476034976
1392.115776,0.9198619137645819
1394.286584,0.9147340322684597
1396.45555,0.9246124884525319
1398.622674,0.917798139514899
1400.787958,0.9195933679936408
1402.9514,0.914623928502374
1405.113,0.9264748533740091
1407.27276,0.9117598878552862
1409.430678,0.9267541409757879
1411.586754,0.9247561604399855
1413.74099,0.9289401035512492
1415.893383,0.9163439641652523
1418.043936,0.9203761789159344
1420.192647,0.9135578017917375
1422.339517,0.9282996218875545
1424.484546,0.9209656368831505
1426.627733,0.9230616366253463
1428.769079,0.9321868219219284
1430.908583,0.9216074612756999
1433.046246,0.9314738329000795
1435.182068,0.9294355704986358
1436.249288,0.922127097342471
1438.382348,0.9309394268159066
1440.513567,0.9292032784067717
1442.642944,0.9355127612950352
1444.77048,0.934801115002041
1446.896174,0.9234684834683223
1449.020027,0.9236094699980664
1451.142039,0.9449024641759943
1453.262209,0.9329508346402562
1455.380538,0.9327265989215202
1457.497026,0.9327158570906825
1459.611672,0.9259471609341096
1461.724477,0.935234816422111
1463.835441,0.9396241970481448
1465.944563,0.9458101488817754
1468.051844,0.9456919887425613
1470.157284,0.9402687068984038
1472.260882,0.955910155326874
1474.362639,0.944090113218897
1476.462554,0.9387339678174748
1478.560629,0.9475127290695426
1480.656861,0.9442619825122994
1482.751253,0.9550400670290244
1484.843803,0.9517570949792683
1486.934512,0.9532945195179066
1489.02338,0.9547970331063227
1491.110406,0.9495671042172429
1493.195591,0.9485103766085892
1495.278934,0.9577443229424023
1497.360436,0.9608245429350979
1499.440097,0.9583297527230542
1501.517916,0.9583874900638065
