Wavelength (nm),Absorbance (AU) 2024-10-30 00:00:06,Absorbance (AU) 2024-10-30 00:16:17,Absorbance (AU) 2024-10-30 00:31:23,Absorbance (AU) 2024-10-30 00:46:29,Absorbance (AU) 2024-10-30 01:01:35,Absorbance (AU) 2024-10-30 01:16:41,Absorbance (AU) 2024-10-30 01:31:47,Absorbance (AU) 2024-10-30 01:46:53,Absorbance (AU) 2024-10-30 02:01:59,Absorbance (AU) 2024-10-30 02:17:04,Absorbance (AU) 2024-10-30 02:32:10,Absorbance (AU) 2024-10-30 02:47:16,Absorbance (AU) 2024-10-30 03:02:23,Absorbance (AU) 2024-10-30 03:17:29,Absorbance (AU) 2024-10-30 03:32:35,Absorbance (AU) 2024-10-30 03:47:40,Absorbance (AU) 2024-10-30 04:02:47,Absorbance (AU) 2024-10-30 04:17:52,Absorbance (AU) 2024-10-30 04:32:58,Absorbance (AU) 2024-10-30 04:48:04,Absorbance (AU) 2024-10-30 05:03:10,Absorbance (AU) 2024-10-30 05:18:17,Absorbance (AU) 2024-10-30 05:33:23,Absorbance (AU) 2024-10-30 05:48:29,Absorbance (AU) 2024-10-30 06:03:35,Absorbance (AU) 2024-10-30 06:18:40,Absorbance (AU) 2024-10-30 06:33:47,Absorbance (AU) 2024-10-30 06:48:52,Absorbance (AU) 2024-10-30 07:03:59,Absorbance (AU) 2024-10-30 07:19:05,Absorbance (AU) 2024-10-30 07:34:10,Absorbance (AU) 2024-10-30 07:49:16,Absorbance (AU) 2024-10-30 08:04:22,Absorbance (AU) 2024-10-30 08:19:28,Absorbance (AU) 2024-10-30 08:34:34,Absorbance (AU) 2024-10-30 08:49:40,Absorbance (AU) 2024-10-30 09:04:46,Absorbance (AU) 2024-10-30 09:19:52,Absorbance (AU) 2024-10-30 09:34:58,Absorbance (AU) 2024-10-30 09:50:04,Absorbance (AU) 2024-10-30 10:05:10,Absorbance (AU) 2024-10-30 10:20:16,Absorbance (AU) 2024-10-30 10:35:22,Absorbance (AU) 2024-10-30 10:50:28,Absorbance (AU) 2024-10-30 11:05:34,Absorbance (AU) 2024-10-30 11:20:40,Absorbance (AU) 2024-10-30 11:35:46,Absorbance (AU) 2024-10-30 11:50:52,Absorbance (AU) 2024-10-30 12:05:58,Absorbance (AU) 2024-10-30 12:21:04,Absorbance (AU) 2024-10-30 12:36:10,Absorbance (AU) 2024-10-30 12:51:16,Absorbance (AU) 2024-10-30 13:06:22,Absorbance (AU) 2024-10-30 13:21:28,Absorbance (AU) 2024-10-30 13:36:34,Absorbance (AU) 2024-10-30 13:51:40,Absorbance (AU) 2024-10-30 14:06:46,Absorbance (AU) 2024-10-30 14:21:52,Absorbance (AU) 2024-10-30 14:36:58,Absorbance (AU) 2024-10-30 14:52:04,Absorbance (AU) 2024-10-30 15:07:10,Absorbance (AU) 2024-10-30 15:22:16,Absorbance (AU) 2024-10-30 15:37:22,Absorbance (AU) 2024-10-30 15:52:28,Absorbance (AU) 2024-10-30 16:07:34,Absorbance (AU) 2024-10-30 16:22:40,Absorbance (AU) 2024-10-30 16:37:46,Absorbance (AU) 2024-10-30 16:52:52,Absorbance (AU) 2024-10-30 17:07:58
1012.426597,1.895393,1.891102,1.894555,1.894555,1.896832,1.898759,1.896112,1.90337,1.907785,1.903492,1.903492,1.900089,1.90337,1.905817,1.906185,1.906431,1.903737,1.91212,1.910628,1.90939,1.909761,1.906308,1.907908,1.908278,1.909885,1.915117,1.913491,1.909885,1.910628,1.917757,1.912867,1.911746,1.91801,1.918767,1.918136,1.916372,1.91212,1.912618,1.915368,1.915243,1.916121,1.917253,1.916876,1.916121,1.914616,1.916121,1.919526,1.918515,1.917757,1.9194,1.913491,1.916247,1.914241,1.913616,1.918388,1.920414,1.915493,1.912992,1.914992,1.911995,1.911125,1.917127,1.913491,1.913741,1.913366,1.911125,1.911249,1.908525,1.913491
1014.898464,1.884534,1.884884,1.886992,1.885352,1.889346,1.88911,1.888521,1.892663,1.893735,1.894689,1.893615,1.894928,1.891475,1.898771,1.897326,1.897326,1.90022,1.899253,1.901311,1.899374,1.899616,1.900099,1.9035,1.901432,1.904598,1.906436,1.90619,1.910258,1.906436,1.910382,1.905823,1.904965,1.9035,1.906436,1.903012,1.905945,1.901675,1.905332,1.908651,1.907419,1.907296,1.905332,1.90521,1.908035,1.906068,1.907788,1.906927,1.909887,1.908281,1.909516,1.906681,1.905455,1.903378,1.90521,1.905823,1.905823,1.907173,1.907665,1.910878,1.903988,1.90705,1.910382,1.903134,1.90705,1.906681,1.902525,1.904843,1.904965,1.903744
1017.36849,1.881851,1.872785,1.883827,1.878501,1.882083,1.879423,1.880462,1.878616,1.88162,1.883944,1.887454,1.888866,1.88922,1.88922,1.886398,1.88922,1.889928,1.888159,1.891229,1.890874,1.892297,1.896715,1.893129,1.89888,1.895756,1.895397,1.898278,1.897315,1.897315,1.898519,1.896475,1.902027,1.900693,1.891941,1.902149,1.897556,1.895756,1.900572,1.899604,1.90033,1.899363,1.897676,1.900572,1.901906,1.909254,1.902513,1.906055,1.901056,1.900572,1.899604,1.90227,1.900451,1.896235,1.894083,1.896115,1.897195,1.897796,1.897556,1.90142,1.896355,1.895756,1.899484,1.896115,1.899725,1.894202,1.891704,1.895636,1.890874,1.892654
1019.836674,1.87096,1.870847,1.867917,1.868704,1.874596,1.87232,1.87631,1.873456,1.874367,1.877916,1.874482,1.876768,1.880916,1.879068,1.881727,1.886859,1.884636,1.883703,1.878377,1.885454,1.884636,1.887446,1.889921,1.888741,1.884869,1.892053,1.892053,1.894555,1.891223,1.888741,1.888859,1.894674,1.891342,1.895751,1.895511,1.892648,1.892291,1.890749,1.895391,1.893839,1.893124,1.891579,1.894794,1.894316,1.891579,1.893481,1.8936,1.890986,1.894794,1.894435,1.900084,1.895391,1.892529,1.888505,1.894316,1.893243,1.894913,1.895631,1.891579,1.885922,1.895751,1.892291,1.895631,1.890394,1.885687,1.886977,1.885805,1.888388,1.888388
1022.303017,1.863762,1.860545,1.86443,1.865882,1.869139,1.867676,1.867339,1.865547,1.87038,1.86835,1.872988,1.873216,1.871512,1.872534,1.876642,1.87584,1.878481,1.876757,1.881138,1.876872,1.879634,1.881486,1.882066,1.880675,1.881138,1.880444,1.87584,1.883113,1.881834,1.885447,1.886267,1.88533,1.881486,1.88288,1.884862,1.882066,1.884278,1.887676,1.883928,1.88615,1.884862,1.888147,1.884862,1.882415,1.885798,1.890982,1.8885,1.891219,1.889799,1.887558,1.882299,1.884161,1.887558,1.883578,1.883578,1.886736,1.879981,1.884512,1.883113,1.886267,1.885798,1.877101,1.880675,1.880328,1.878942,1.880675,1.883695,1.878827,1.882647
1024.767519,1.854804,1.852084,1.857871,1.860738,1.857541,1.860296,1.861957,1.862846,1.859523,1.861625,1.863513,1.868441,1.862401,1.866531,1.870813,1.868216,1.867316,1.871153,1.870473,1.870021,1.877891,1.867541,1.875824,1.87206,1.878582,1.872401,1.87939,1.871833,1.874109,1.87468,1.875252,1.875939,1.874223,1.876397,1.876054,1.875138,1.875023,1.877661,1.875595,1.875595,1.879737,1.883802,1.877661,1.87939,1.879275,1.879275,1.880084,1.875824,1.879275,1.874109,1.881707,1.882055,1.87468,1.876512,1.87939,1.879159,1.877316,1.87939,1.875366,1.876512,1.874566,1.874566,1.872628,1.875138,1.880779,1.873881,1.871493,1.873653,1.871266
1027.23018,1.850021,1.851104,1.848617,1.850562,1.849589,1.855902,1.855573,1.854807,1.856121,1.855573,1.855244,1.85766,1.859093,1.862419,1.862531,1.859867,1.860864,1.863757,1.861641,1.860864,1.865211,1.865323,1.864875,1.86757,1.867344,1.865323,1.869602,1.867682,1.867344,1.871075,1.866557,1.86881,1.868246,1.867232,1.866669,1.869715,1.868472,1.869149,1.869828,1.870962,1.870054,1.869036,1.870394,1.875067,1.868697,1.867908,1.869602,1.870621,1.87244,1.871416,1.874724,1.869375,1.870054,1.870962,1.870281,1.865547,1.871189,1.869941,1.868359,1.871757,1.863199,1.868697,1.864204,1.862976,1.866332,1.861752,1.864875,1.865323,1.865659
1029.690999,1.841981,1.837534,1.838483,1.844329,1.842833,1.845293,1.849278,1.845936,1.849495,1.848954,1.851448,1.847119,1.852646,1.853301,1.85648,1.85648,1.852101,1.856041,1.85659,1.85626,1.857692,1.857141,1.859019,1.858576,1.861794,1.86046,1.858134,1.861683,1.861572,1.863245,1.867964,1.86358,1.864252,1.863468,1.864028,1.857913,1.866385,1.859794,1.865373,1.863916,1.868077,1.863357,1.866273,1.872393,1.866273,1.863692,1.858576,1.862798,1.860238,1.868416,1.867287,1.861127,1.866611,1.868643,1.864364,1.861238,1.862017,1.857251,1.859019,1.859683,1.865373,1.859351,1.861906,1.862575,1.857803,1.86046,1.858687,1.857803,1.855382
1032.149977,1.837644,1.834487,1.834487,1.840612,1.835012,1.838702,1.840931,1.84125,1.842316,1.845101,1.845316,1.847147,1.846285,1.844242,1.845209,1.852142,1.851923,1.848336,1.847904,1.854222,1.852142,1.852251,1.852033,1.852142,1.850725,1.853893,1.852251,1.857415,1.856422,1.852251,1.85488,1.85532,1.855981,1.853564,1.85819,1.852142,1.85521,1.857968,1.859743,1.859077,1.860633,1.856311,1.857084,1.854331,1.858522,1.861859,1.857305,1.858744,1.856311,1.861413,1.856973,1.860856,1.863874,1.856863,1.856973,1.856753,1.854661,1.857858,1.853893,1.85499,1.851923,1.857747,1.854661,1.854002,1.857194,1.854222,1.853564,1.856311,1.849746
1034.607113,1.830155,1.828804,1.831928,1.824468,1.831823,1.833813,1.832137,1.837184,1.835601,1.837925,1.838137,1.839624,1.838561,1.842827,1.839624,1.841863,1.847351,1.839517,1.842827,1.840795,1.841756,1.849739,1.843685,1.847026,1.846053,1.848869,1.848652,1.847459,1.850829,1.850066,1.846809,1.847675,1.853127,1.850066,1.849086,1.85247,1.851485,1.847892,1.855107,1.854556,1.853237,1.849957,1.850175,1.850502,1.851375,1.852689,1.850938,1.853018,1.851048,1.856874,1.848869,1.849521,1.854226,1.844437,1.849957,1.849195,1.850175,1.847567,1.848652,1.842934,1.849521,1.848869,1.850502,1.848978,1.847567,1.847675,1.850611,1.845083,1.845298
1037.062409,1.821885,1.821578,1.826618,1.824451,1.830463,1.829212,1.825585,1.829837,1.831089,1.836241,1.832031,1.828796,1.83603,1.834974,1.836347,1.839107,1.837407,1.837513,1.83932,1.83932,1.840493,1.841884,1.84242,1.838787,1.842957,1.839639,1.844248,1.841027,1.843709,1.845218,1.84242,1.846299,1.846624,1.842957,1.841348,1.847275,1.844787,1.847058,1.840386,1.843709,1.846949,1.847926,1.846841,1.8476,1.844248,1.850323,1.846624,1.841348,1.845867,1.846733,1.844679,1.846841,1.846408,1.846624,1.845002,1.846408,1.847709,1.843817,1.842527,1.843817,1.841348,1.84511,1.845975,1.846299,1.844463,1.844787,1.843602,1.841777,1.843709
1039.515862,1.820779,1.816302,1.817113,1.82211,1.823137,1.823754,1.8217,1.82324,1.823445,1.826543,1.825612,1.830185,1.833016,1.833648,1.833121,1.831232,1.834175,1.832911,1.835019,1.835336,1.836501,1.835759,1.835336,1.834808,1.837988,1.835442,1.838946,1.836607,1.841191,1.840121,1.840442,1.841942,1.838733,1.841191,1.838094,1.843448,1.839266,1.841299,1.842695,1.843125,1.839907,1.83735,1.845067,1.844203,1.841835,1.847235,1.844095,1.842802,1.837244,1.841513,1.841406,1.841084,1.841835,1.843233,1.84291,1.839693,1.838733,1.83852,1.838414,1.841835,1.837138,1.836607,1.839587,1.836289,1.836289,1.834913,1.839053,1.840763,1.836289
1041.967475,1.816793,1.813451,1.812142,1.817708,1.817505,1.817199,1.82057,1.82438,1.824276,1.823759,1.827285,1.821904,1.824069,1.822934,1.828119,1.831365,1.824483,1.828641,1.83126,1.827285,1.836546,1.83147,1.831891,1.831365,1.834954,1.832523,1.829582,1.837291,1.830211,1.832734,1.837504,1.837718,1.836121,1.833789,1.834212,1.834212,1.834848,1.838145,1.839535,1.841467,1.83453,1.835378,1.840607,1.836121,1.841574,1.838679,1.837078,1.842652,1.838892,1.834318,1.83932,1.837931,1.836865,1.838358,1.839213,1.835908,1.838251,1.834424,1.83559,1.83506,1.839213,1.839428,1.835378,1.831786,1.830211,1.837078,1.836546,1.832628,1.833789
1044.417246,1.813933,1.811912,1.816472,1.811509,1.815353,1.811912,1.816676,1.819437,1.816982,1.81739,1.81831,1.819745,1.823766,1.822938,1.822628,1.825011,1.821802,1.8247,1.828454,1.824388,1.828349,1.826156,1.828349,1.828139,1.833298,1.82699,1.831923,1.833934,1.832346,1.828768,1.832557,1.834252,1.831923,1.833722,1.834358,1.834146,1.835953,1.831818,1.835315,1.831923,1.833828,1.829817,1.83351,1.83457,1.837555,1.83606,1.833616,1.833404,1.834889,1.832029,1.834252,1.837555,1.837875,1.831712,1.836593,1.832346,1.832134,1.83224,1.833722,1.831607,1.828558,1.830343,1.834358,1.828035,1.831501,1.827826,1.83108,1.828454,1.827408
1046.865176,1.807481,1.806183,1.810995,1.808783,1.813219,1.8115,1.810492,1.815861,1.816065,1.814233,1.82037,1.816371,1.821815,1.818725,1.821815,1.818828,1.82451,1.821505,1.823368,1.823991,1.823472,1.822125,1.829847,1.825552,1.824823,1.822332,1.82848,1.825656,1.828271,1.827956,1.826804,1.833017,1.831746,1.829742,1.829636,1.829216,1.831323,1.826178,1.830163,1.833123,1.83557,1.831007,1.829847,1.834079,1.829742,1.832805,1.834398,1.831218,1.833548,1.83525,1.829636,1.829847,1.832911,1.830585,1.831746,1.829426,1.831746,1.828376,1.830901,1.824614,1.830268,1.829321,1.831746,1.824095,1.8267,1.828061,1.826073,1.826282,1.822643
1049.311264,1.805779,1.806978,1.804584,1.807178,1.806178,1.807779,1.813023,1.814445,1.812313,1.809486,1.814343,1.813835,1.815056,1.81905,1.81577,1.816588,1.821112,1.820183,1.817714,1.820802,1.821732,1.821629,1.82464,1.824432,1.82308,1.823703,1.826624,1.828197,1.821732,1.82652,1.827987,1.824744,1.828828,1.827882,1.826206,1.829776,1.828302,1.827567,1.827987,1.827253,1.82652,1.828933,1.827253,1.831784,1.831255,1.833057,1.831784,1.826834,1.831784,1.830937,1.833057,1.832314,1.828723,1.830409,1.824432,1.828513,1.827463,1.829039,1.825683,1.82225,1.82225,1.823599,1.827253,1.824224,1.826729,1.822769,1.825683,1.823911,1.820595
1051.755511,1.808601,1.807897,1.805794,1.805894,1.803105,1.805295,1.810414,1.808701,1.811527,1.812236,1.809809,1.811729,1.817746,1.815697,1.820011,1.817643,1.813861,1.815595,1.819186,1.825099,1.818877,1.822392,1.819908,1.823952,1.819599,1.82364,1.825413,1.824995,1.823848,1.829614,1.82416,1.824056,1.826879,1.824473,1.825727,1.820528,1.826774,1.821563,1.825936,1.823744,1.826145,1.827718,1.826355,1.829931,1.828349,1.827613,1.827193,1.828139,1.824786,1.824056,1.824265,1.829403,1.825936,1.826984,1.827088,1.826145,1.826459,1.824265,1.824682,1.825517,1.823223,1.824995,1.819083,1.827403,1.821977,1.819599,1.824995,1.822288,1.825831
1054.197917,1.803282,1.799615,1.801494,1.804378,1.808087,1.805078,1.80859,1.807182,1.813556,1.80688,1.814781,1.812131,1.812334,1.813964,1.817343,1.817138,1.813964,1.814985,1.819095,1.816316,1.816009,1.816009,1.815804,1.82075,1.821891,1.818167,1.823557,1.821579,1.821683,1.82314,1.824287,1.82387,1.819715,1.822827,1.827222,1.823244,1.822931,1.823244,1.825438,1.82314,1.82387,1.830283,1.824078,1.820232,1.822619,1.825333,1.830072,1.825648,1.823974,1.826907,1.821787,1.822619,1.823348,1.824705,1.82481,1.821683,1.826382,1.818992,1.827328,1.823765,1.820542,1.820232,1.819095,1.822515,1.819611,1.817035,1.819611,1.822099,1.818167
1056.638481,1.802703,1.80141,1.801907,1.8037,1.8041,1.805401,1.803601,1.808015,1.810442,1.806505,1.809429,1.809935,1.812169,1.812576,1.81329,1.813801,1.81421,1.814312,1.817598,1.815952,1.817804,1.817186,1.816363,1.818114,1.81863,1.820909,1.820494,1.816157,1.820494,1.818114,1.822992,1.820909,1.821013,1.821013,1.820183,1.822366,1.819872,1.821949,1.823828,1.82341,1.821325,1.823932,1.824351,1.824246,1.827398,1.825294,1.81698,1.823096,1.82498,1.827082,1.820806,1.819976,1.822366,1.819768,1.823305,1.826029,1.825084,1.822679,1.819354,1.821117,1.819044,1.820909,1.822262,1.822992,1.821117,1.822783,1.81329,1.816363,1.816157
1059.077204,1.797011,1.801964,1.798293,1.80087,1.805064,1.806773,1.802263,1.805164,1.810618,1.808894,1.808793,1.809502,1.808489,1.807378,1.813985,1.813064,1.811025,1.811432,1.816244,1.814805,1.817172,1.816244,1.819967,1.817895,1.814395,1.819241,1.817069,1.817275,1.823408,1.821423,1.816966,1.817482,1.823722,1.824246,1.823303,1.819967,1.818723,1.822049,1.824036,1.823512,1.823512,1.822989,1.820383,1.825717,1.823408,1.824981,1.822049,1.820487,1.819033,1.823512,1.822467,1.824351,1.825296,1.825191,1.824141,1.822571,1.822258,1.818309,1.818619,1.820591,1.821945,1.822675,1.821632,1.817585,1.815833,1.823303,1.818826,1.817379,1.819344
1061.514086,1.803147,1.79748,1.801848,1.803848,1.800155,1.805455,1.808078,1.806462,1.806563,1.809193,1.808382,1.810616,1.807067,1.810311,1.812452,1.815221,1.81553,1.811941,1.810616,1.811533,1.817491,1.817801,1.815324,1.818838,1.819564,1.815633,1.817077,1.818319,1.814913,1.819564,1.810412,1.817905,1.81998,1.81998,1.821752,1.821126,1.820813,1.82574,1.823741,1.81946,1.823007,1.823846,1.825002,1.828913,1.826689,1.824792,1.823636,1.821126,1.820188,1.818526,1.824056,1.824266,1.820501,1.821439,1.820292,1.818838,1.820292,1.820292,1.818423,1.815942,1.819876,1.824161,1.817801,1.81998,1.817284,1.816664,1.82123,1.817077,1.816252
1063.949127,1.798351,1.801236,1.799741,1.801435,1.805649,1.803236,1.803437,1.80434,1.805649,1.808481,1.811229,1.809598,1.807872,1.807265,1.807771,1.808887,1.814509,1.815024,1.813481,1.813071,1.814921,1.816262,1.822505,1.813379,1.814509,1.816365,1.818229,1.815952,1.817814,1.81958,1.81771,1.821353,1.818229,1.817814,1.821876,1.819788,1.818852,1.823029,1.824817,1.82031,1.822714,1.822086,1.82031,1.821772,1.822714,1.822714,1.823869,1.823344,1.821144,1.822086,1.816882,1.8224,1.820831,1.824606,1.82261,1.820518,1.821458,1.820622,1.823344,1.821667,1.820936,1.818748,1.821458,1.819684,1.814509,1.818125,1.81958,1.810311,1.816159
1066.382326,1.798293,1.80038,1.798293,1.79869,1.804785,1.803579,1.804382,1.808321,1.805187,1.808118,1.807308,1.806499,1.808118,1.813013,1.812295,1.815584,1.809845,1.807105,1.815275,1.816824,1.81672,1.814451,1.814863,1.819626,1.817238,1.817445,1.815584,1.819522,1.818067,1.818898,1.816617,1.823706,1.814554,1.816927,1.819418,1.817859,1.821086,1.824232,1.820668,1.822656,1.821086,1.822027,1.823286,1.820982,1.824653,1.822761,1.830272,1.824653,1.823496,1.823811,1.819418,1.820982,1.824758,1.820773,1.824337,1.821504,1.823706,1.824337,1.820251,1.821295,1.821923,1.817031,1.815687,1.819106,1.819522,1.817134,1.816617,1.819522,1.817134
1067.598235,1.800851,1.795992,1.799159,1.80165,1.803552,1.803251,1.806674,1.807889,1.806472,1.805765,1.805161,1.810124,1.805866,1.812986,1.811042,1.807483,1.810838,1.809106,1.820224,1.810736,1.815557,1.814527,1.815454,1.819807,1.816177,1.818767,1.817107,1.821164,1.82242,1.817522,1.819807,1.821373,1.817004,1.815764,1.822734,1.821373,1.820955,1.820746,1.820955,1.820433,1.825258,1.822839,1.8169,1.823889,1.821268,1.821268,1.826844,1.82242,1.823049,1.821896,1.819391,1.82221,1.820537,1.821477,1.822524,1.820746,1.821477,1.821687,1.823259,1.820537,1.819912,1.817004,1.820224,1.822629,1.817107,1.816693,1.818351,1.817833,1.82012
1070.028672,1.799781,1.796806,1.799781,1.802676,1.801875,1.804885,1.802876,1.806903,1.81107,1.808119,1.809541,1.807308,1.811581,1.810458,1.818277,1.811172,1.814968,1.816516,1.813836,1.81807,1.816206,1.815999,1.813733,1.818381,1.818901,1.820046,1.819213,1.818174,1.822555,1.817551,1.822555,1.820881,1.824131,1.8235,1.824341,1.826029,1.822975,1.820881,1.822555,1.82245,1.821717,1.823605,1.824341,1.822765,1.823605,1.827511,1.821926,1.825923,1.829105,1.825923,1.825501,1.824341,1.822345,1.822345,1.822031,1.82529,1.826558,1.821299,1.821194,1.819733,1.821508,1.822241,1.827723,1.822136,1.820985,1.822975,1.81724,1.820672,1.821299
1072.457267,1.804459,1.803555,1.803856,1.802454,1.806473,1.807889,1.807788,1.81053,1.808092,1.813701,1.809309,1.815037,1.809818,1.812061,1.812675,1.816274,1.820633,1.820112,1.817619,1.814728,1.814523,1.820424,1.818137,1.816068,1.818241,1.817205,1.821991,1.816688,1.818344,1.821991,1.82472,1.821886,1.818241,1.826831,1.824404,1.824404,1.823038,1.823668,1.825036,1.828739,1.825985,1.825879,1.824509,1.827466,1.824299,1.829271,1.823668,1.823668,1.82736,1.829058,1.828633,1.824614,1.828952,1.826408,1.823983,1.821155,1.825141,1.821468,1.824194,1.824299,1.825985,1.825879,1.823668,1.819903,1.816584,1.823458,1.823248,1.820008,1.821677
1074.884022,1.805142,1.805343,1.807056,1.808269,1.808978,1.807157,1.811725,1.813873,1.8149,1.815414,1.814797,1.814078,1.818202,1.810299,1.814489,1.813873,1.819135,1.816548,1.817995,1.820382,1.822469,1.815414,1.818202,1.824041,1.826357,1.824146,1.823516,1.823621,1.824566,1.822678,1.824251,1.827625,1.828897,1.830492,1.828049,1.826462,1.826568,1.824776,1.827202,1.828791,1.825092,1.827308,1.829322,1.824251,1.829003,1.823726,1.826673,1.830279,1.823936,1.827413,1.828791,1.829641,1.830279,1.831132,1.830812,1.82604,1.826357,1.829109,1.829216,1.826251,1.824461,1.826357,1.82699,1.826462,1.824146,1.822678,1.823726,1.824987,1.818512
1077.308934,1.807762,1.807963,1.809074,1.812118,1.809681,1.812322,1.813648,1.81161,1.816108,1.816931,1.811711,1.821277,1.818788,1.819927,1.820653,1.822631,1.820134,1.819202,1.820342,1.822318,1.822944,1.822735,1.821277,1.825352,1.826508,1.826193,1.828936,1.82378,1.82378,1.830739,1.826193,1.826824,1.827246,1.827035,1.828407,1.828724,1.829359,1.827035,1.827773,1.830633,1.828936,1.83287,1.831697,1.83159,1.829571,1.830314,1.835012,1.83042,1.830952,1.826403,1.828936,1.833618,1.828618,1.827984,1.829042,1.830102,1.830633,1.832763,1.828513,1.825247,1.82378,1.827668,1.828936,1.82809,1.825772,1.82714,1.830314,1.826508,1.824408
1079.732006,1.812205,1.81251,1.813629,1.812713,1.811192,1.81424,1.815159,1.818132,1.817721,1.818235,1.820816,1.82206,1.819782,1.820712,1.821126,1.826967,1.826338,1.823933,1.82362,1.824872,1.826967,1.829706,1.835236,1.826757,1.831188,1.831506,1.825709,1.830976,1.831931,1.832781,1.833527,1.8296,1.832249,1.83438,1.834808,1.835022,1.834594,1.836093,1.829917,1.838027,1.831718,1.832568,1.834274,1.835343,1.834274,1.831612,1.839214,1.835236,1.83087,1.838027,1.832462,1.837166,1.828861,1.83087,1.835985,1.83374,1.832675,1.834167,1.832888,1.835664,1.833314,1.831931,1.83087,1.82844,1.8362,1.832568,1.827387,1.834915,1.8314
1082.153236,1.815336,1.813913,1.814015,1.817071,1.817685,1.818299,1.818505,1.825119,1.819531,1.823664,1.822938,1.824807,1.826893,1.82356,1.830569,1.827207,1.828885,1.830464,1.830991,1.82857,1.834063,1.833744,1.834276,1.836302,1.832472,1.831414,1.834063,1.835448,1.835341,1.837479,1.834489,1.836515,1.835341,1.833851,1.836515,1.839627,1.838337,1.837908,1.835874,1.836088,1.833638,1.838874,1.841354,1.840705,1.842978,1.843304,1.835448,1.841354,1.83823,1.841137,1.833426,1.8378,1.837908,1.838659,1.838982,1.838337,1.838982,1.83995,1.834915,1.835661,1.835768,1.835981,1.83332,1.83332,1.833957,1.839304,1.835874,1.829516,1.832577
1084.572625,1.822195,1.820858,1.819423,1.822505,1.822195,1.82364,1.824261,1.827898,1.826648,1.830936,1.830096,1.828629,1.829153,1.83463,1.83336,1.831567,1.836117,1.832199,1.834842,1.83463,1.834948,1.835479,1.833994,1.840392,1.840822,1.838142,1.839319,1.835267,1.838891,1.839212,1.839319,1.835904,1.842654,1.843735,1.844168,1.8405,1.840177,1.84136,1.841145,1.842654,1.83857,1.845688,1.843086,1.840392,1.844385,1.845145,1.848524,1.839641,1.84093,1.841037,1.846886,1.844602,1.843194,1.843843,1.84136,1.837715,1.845036,1.843194,1.842114,1.841899,1.84136,1.836755,1.840392,1.842007,1.838463,1.839212,1.838463,1.838677,1.839427
1086.990173,1.827753,1.825163,1.824337,1.826818,1.827753,1.830462,1.8263,1.831404,1.834032,1.832138,1.831719,1.833715,1.833189,1.834876,1.837524,1.83361,1.834981,1.841367,1.835298,1.839761,1.839121,1.840082,1.841367,1.838588,1.843301,1.840296,1.842333,1.840403,1.844163,1.846001,1.842655,1.839761,1.846435,1.845568,1.848828,1.846652,1.848283,1.847956,1.846001,1.847847,1.846869,1.8485,1.848719,1.849373,1.848609,1.846869,1.847412,1.847738,1.846869,1.845243,1.84763,1.850795,1.84676,1.841474,1.846977,1.845676,1.845568,1.844919,1.840831,1.845027,1.84201,1.845676,1.845893,1.842655,1.844163,1.843839,1.84287,1.844055,1.844919
1089.405879,1.830994,1.829434,1.829538,1.831203,1.835392,1.83256,1.836024,1.835602,1.837184,1.834971,1.835076,1.83994,1.838242,1.842714,1.838454,1.842714,1.83856,1.842821,1.845613,1.845829,1.844537,1.84486,1.843786,1.850162,1.847341,1.841112,1.847665,1.849075,1.847665,1.848641,1.846908,1.849727,1.848098,1.852126,1.850053,1.853331,1.847665,1.851689,1.849509,1.849836,1.849075,1.852892,1.852345,1.852345,1.850925,1.85377,1.856192,1.849836,1.850271,1.85158,1.852126,1.849944,1.847016,1.849944,1.85355,1.852126,1.85355,1.851252,1.848532,1.847232,1.847232,1.849183,1.849292,1.849727,1.850162,1.848424,1.844645,1.8468,1.847665
1091.819744,1.834267,1.83678,1.838041,1.837095,1.834267,1.835417,1.843657,1.835312,1.840999,1.841423,1.841636,1.844191,1.844511,1.845474,1.843764,1.850646,1.84816,1.845689,1.849996,1.847622,1.849131,1.850754,1.849996,1.849671,1.854347,1.851731,1.851514,1.85588,1.85566,1.855331,1.854675,1.856428,1.856319,1.854128,1.856319,1.856538,1.859625,1.858852,1.855331,1.855441,1.858189,1.856868,1.860844,1.858962,1.856428,1.856099,1.856648,1.855222,1.861066,1.855551,1.858189,1.854019,1.855003,1.854784,1.852928,1.857418,1.852057,1.853691,1.856978,1.857638,1.850321,1.8538,1.85566,1.855989,1.854019,1.853255,1.85391,1.854675,1.854784
1094.231768,1.84083,1.842412,1.840409,1.843364,1.847086,1.846126,1.845806,1.847086,1.849013,1.849228,1.846873,1.85041,1.8473,1.84912,1.850087,1.853543,1.85246,1.852136,1.855063,1.859327,1.854954,1.858339,1.856917,1.854302,1.851812,1.856371,1.857791,1.862082,1.858668,1.85452,1.858668,1.861419,1.857573,1.862746,1.86164,1.865189,1.862635,1.862857,1.860537,1.86731,1.864633,1.868543,1.863078,1.865412,1.863744,1.867982,1.860427,1.860647,1.8653,1.861861,1.859107,1.866192,1.860317,1.862525,1.86441,1.862746,1.860207,1.858668,1.866974,1.86441,1.860537,1.860978,1.859437,1.860427,1.857573,1.858888,1.859107,1.855498,1.859437
