Wavelength (nm),Absorbance (AU) 2024-10-04 00:00:02,Absorbance (AU) 2024-10-04 00:15:07,Absorbance (AU) 2024-10-04 00:30:13,Absorbance (AU) 2024-10-04 00:45:19,Absorbance (AU) 2024-10-04 01:00:25,Absorbance (AU) 2024-10-04 01:15:31,Absorbance (AU) 2024-10-04 01:30:36,Absorbance (AU) 2024-10-04 01:45:42,Absorbance (AU) 2024-10-04 02:00:48,Absorbance (AU) 2024-10-04 02:15:54,Absorbance (AU) 2024-10-04 02:31:00,Absorbance (AU) 2024-10-04 02:46:06,Absorbance (AU) 2024-10-04 03:01:12,Absorbance (AU) 2024-10-04 03:16:17,Absorbance (AU) 2024-10-04 03:31:23,Absorbance (AU) 2024-10-04 03:46:29,Absorbance (AU) 2024-10-04 04:01:35,Absorbance (AU) 2024-10-04 04:16:41,Absorbance (AU) 2024-10-04 04:31:46,Absorbance (AU) 2024-10-04 04:46:52,Absorbance (AU) 2024-10-04 05:01:58,Absorbance (AU) 2024-10-04 05:17:04,Absorbance (AU) 2024-10-04 05:32:10,Absorbance (AU) 2024-10-04 05:47:15,Absorbance (AU) 2024-10-04 06:02:21,Absorbance (AU) 2024-10-04 06:17:27,Absorbance (AU) 2024-10-04 06:32:33,Absorbance (AU) 2024-10-04 06:47:39,Absorbance (AU) 2024-10-04 07:02:44,Absorbance (AU) 2024-10-04 07:17:50,Absorbance (AU) 2024-10-04 07:32:56,Absorbance (AU) 2024-10-04 07:48:02,Absorbance (AU) 2024-10-04 08:03:08,Absorbance (AU) 2024-10-04 08:18:14,Absorbance (AU) 2024-10-04 08:33:20,Absorbance (AU) 2024-10-04 08:48:26,Absorbance (AU) 2024-10-04 09:03:31,Absorbance (AU) 2024-10-04 09:18:37,Absorbance (AU) 2024-10-04 09:33:43,Absorbance (AU) 2024-10-04 09:48:49,Absorbance (AU) 2024-10-04 10:03:55,Absorbance (AU) 2024-10-04 10:19:01,Absorbance (AU) 2024-10-04 10:34:06,Absorbance (AU) 2024-10-04 10:49:12,Absorbance (AU) 2024-10-04 11:04:18,Absorbance (AU) 2024-10-04 11:19:24,Absorbance (AU) 2024-10-04 11:34:30,Absorbance (AU) 2024-10-04 11:49:35,Absorbance (AU) 2024-10-04 12:04:41,Absorbance (AU) 2024-10-04 12:19:47,Absorbance (AU) 2024-10-04 12:34:53,Absorbance (AU) 2024-10-04 12:49:59,Absorbance (AU) 2024-10-04 13:05:05,Absorbance (AU) 2024-10-04 13:20:11,Absorbance (AU) 2024-10-04 13:35:17,Absorbance (AU) 2024-10-04 13:50:23,Absorbance (AU) 2024-10-04 14:05:28,Absorbance (AU) 2024-10-04 14:20:34,Absorbance (AU) 2024-10-04 14:35:40,Absorbance (AU) 2024-10-04 14:50:46,Absorbance (AU) 2024-10-04 15:05:52,Absorbance (AU) 2024-10-04 15:20:58,Absorbance (AU) 2024-10-04 15:36:03,Absorbance (AU) 2024-10-04 15:51:09,Absorbance (AU) 2024-10-04 16:06:15,Absorbance (AU) 2024-10-04 16:21:21,Absorbance (AU) 2024-10-04 16:36:27,Absorbance (AU) 2024-10-04 16:51:33
978.876167,1.91932,1.918618,1.920023,1.924406,1.928117,1.92526,1.924975,1.925687,1.931426,1.933453,1.932873,1.927544,1.926829,1.939885,1.938708,1.939737,1.92783,1.931137,1.934615,1.933308,1.937242,1.931571,1.938121,1.933453,1.935052,1.92826,1.924122,1.930128,1.919601,1.935635,1.929265,1.928978,1.92826,1.922421,1.931426,1.921714,1.920868,1.922846,1.932583,1.923413,1.920304,1.919882,1.921856,1.923696,1.916659,1.907816,1.900088,1.916659,1.918759,1.917498,1.918759,1.923129,1.923554,1.928547,1.921856,1.930416,1.925545,1.930128,1.92826,1.925687,1.929121,1.931715,1.938855,1.932438,1.930416,1.931571,1.935635,1.939737
981.372892,1.917266,1.910968,1.922539,1.921702,1.918095,1.917542,1.91934,1.922818,1.926888,1.927312,1.922679,1.929718,1.927312,1.931709,1.933137,1.938608,1.921285,1.932423,1.930997,1.929434,1.92986,1.929009,1.928867,1.930712,1.92986,1.928301,1.924358,1.921285,1.917404,1.927029,1.924077,1.913422,1.921145,1.924077,1.923657,1.918509,1.915752,1.918786,1.920172,1.920728,1.919479,1.915203,1.915615,1.921006,1.91438,1.907448,1.901157,1.905833,1.916165,1.911785,1.915065,1.916991,1.918786,1.919063,1.917818,1.919895,1.923238,1.920867,1.918095,1.916853,1.918648,1.922121,1.923937,1.928442,1.924358,1.932423,1.930286,1.93228
983.867776,1.907932,1.909534,1.911815,1.914242,1.912488,1.911411,1.918183,1.921746,1.917228,1.922848,1.923953,1.928122,1.926033,1.929241,1.928402,1.92645,1.921058,1.927007,1.929801,1.924645,1.927007,1.920646,1.926589,1.928542,1.919002,1.926311,1.919276,1.91519,1.91519,1.924368,1.9234,1.926867,1.919002,1.920098,1.922159,1.913027,1.914648,1.913972,1.913027,1.914648,1.915326,1.916276,1.910338,1.911949,1.91007,1.899614,1.89532,1.902764,1.909133,1.918592,1.909668,1.905539,1.913837,1.917773,1.908065,1.915733,1.917501,1.916684,1.915733,1.914107,1.917501,1.917501,1.924507,1.929521,1.918866,1.921608,1.929381,1.922159
986.360819,1.90003,1.902885,1.907465,1.909047,1.907597,1.91316,1.907597,1.913827,1.914629,1.919741,1.919877,1.92069,1.920825,1.918525,1.921912,1.917581,1.910767,1.916908,1.922184,1.925737,1.923411,1.920554,1.925189,1.923274,1.91812,1.914361,1.913827,1.914228,1.911829,1.92164,1.917312,1.919877,1.912361,1.91396,1.912095,1.911829,1.911962,1.910105,1.911962,1.906414,1.912893,1.906808,1.91037,1.907597,1.902495,1.892085,1.887286,1.898095,1.904189,1.905496,1.903797,1.906808,1.91037,1.906152,1.904711,1.911032,1.904842,1.911298,1.91664,1.911298,1.911829,1.912627,1.913693,1.916102,1.91276,1.92069,1.919606,1.919741
987.60665,1.903582,1.90074,1.899325,1.904751,1.90074,1.908275,1.906705,1.914212,1.912356,1.912356,1.916744,1.918082,1.915543,1.919828,1.921716,1.917948,1.914744,1.913681,1.919559,1.917814,1.912886,1.915809,1.91768,1.919021,1.915809,1.914611,1.918887,1.907228,1.908668,1.91501,1.921446,1.915543,1.910904,1.910245,1.911827,1.910508,1.89971,1.906444,1.904621,1.907489,1.903971,1.904101,1.904881,1.906705,1.903323,1.892953,1.88332,1.895618,1.901771,1.897148,1.902029,1.904101,1.905011,1.908537,1.899325,1.911695,1.909982,1.913548,1.913548,1.909587,1.909719,1.910508,1.920232,1.90985,1.911695,1.90893,1.918753,1.919963
990.096931,1.900442,1.894372,1.897144,1.901718,1.90108,1.900952,1.902485,1.898663,1.907634,1.910361,1.911928,1.912059,1.910361,1.91442,1.906858,1.908671,1.908541,1.916001,1.909971,1.913238,1.910101,1.90958,1.912844,1.915869,1.907504,1.905567,1.908541,1.905825,1.90159,1.910492,1.910622,1.89626,1.913238,1.905825,1.907634,1.906599,1.899933,1.899552,1.90108,1.902997,1.905438,1.898029,1.901207,1.900952,1.897017,1.888261,1.880529,1.890745,1.898536,1.894623,1.899806,1.894246,1.901846,1.906858,1.896891,1.902869,1.90428,1.905954,1.901846,1.900825,1.901846,1.905438,1.911405,1.904794,1.913631,1.910753,1.910101,1.916529
992.58537,1.894847,1.889893,1.895719,1.896094,1.893851,1.891373,1.897094,1.898599,1.900993,1.905054,1.909927,1.90429,1.902384,1.908253,1.914854,1.906203,1.904035,1.907099,1.910314,1.906331,1.904544,1.902638,1.907997,1.908253,1.905181,1.903654,1.903908,1.906459,1.893727,1.90074,1.902004,1.907099,1.901498,1.900235,1.90074,1.897595,1.898725,1.894598,1.893231,1.894473,1.898976,1.89522,1.895345,1.8941,1.888173,1.88378,1.877153,1.880152,1.887437,1.890509,1.891744,1.886948,1.898097,1.896219,1.887315,1.897972,1.895719,1.899102,1.896094,1.89162,1.898222,1.897721,1.904926,1.897721,1.905564,1.901751,1.904672,1.912643
995.071968,1.88851,1.882219,1.884025,1.894893,1.883422,1.886807,1.891445,1.891322,1.892796,1.894522,1.90087,1.896132,1.899743,1.897001,1.900619,1.899993,1.893535,1.898744,1.901246,1.903889,1.897622,1.901372,1.902629,1.900243,1.895512,1.893658,1.892673,1.895884,1.893042,1.900243,1.894893,1.894893,1.890097,1.893905,1.894152,1.89255,1.88608,1.88487,1.887172,1.892181,1.891199,1.883663,1.888632,1.886807,1.883422,1.874954,1.86526,1.87401,1.884749,1.878393,1.88851,1.887172,1.888754,1.88912,1.885474,1.889853,1.885353,1.89169,1.892058,1.889364,1.892673,1.893165,1.891077,1.895388,1.895017,1.895017,1.897622,1.901246
997.556725,1.877726,1.879027,1.877726,1.886308,1.878435,1.87879,1.885106,1.882712,1.884506,1.887272,1.894326,1.890784,1.891515,1.897032,1.891758,1.898515,1.890177,1.892979,1.894939,1.892124,1.889449,1.895923,1.891149,1.895185,1.89188,1.889328,1.893958,1.885466,1.882234,1.893224,1.894448,1.892002,1.887996,1.885827,1.889328,1.887513,1.882115,1.877373,1.878317,1.885586,1.882473,1.880925,1.879856,1.881639,1.875607,1.871284,1.861738,1.870007,1.879027,1.870238,1.877255,1.876313,1.883428,1.882592,1.875138,1.884626,1.884266,1.882234,1.884866,1.878672,1.881639,1.889934,1.88679,1.887996,1.886428,1.891515,1.894939,1.897278
1000.03964,1.872117,1.868888,1.871539,1.875137,1.875254,1.873973,1.877944,1.877827,1.877827,1.878766,1.881714,1.885756,1.882069,1.886833,1.88516,1.887792,1.882188,1.889475,1.888993,1.882899,1.883731,1.88504,1.883374,1.886115,1.879707,1.88516,1.876889,1.88065,1.874788,1.885518,1.878179,1.877241,1.88065,1.881123,1.883374,1.876188,1.878061,1.873044,1.879589,1.877592,1.875137,1.876889,1.871423,1.875954,1.874671,1.859793,1.854092,1.86694,1.866597,1.8705,1.874788,1.873625,1.877006,1.875371,1.871655,1.872581,1.881478,1.877123,1.876305,1.876071,1.874322,1.878766,1.879943,1.881833,1.877709,1.885279,1.888633,1.885995
1002.520714,1.863277,1.865085,1.86215,1.865878,1.864067,1.869295,1.869181,1.869066,1.872163,1.876211,1.87819,1.881471,1.879125,1.883947,1.881824,1.877491,1.872854,1.880648,1.880531,1.875166,1.881941,1.882059,1.879593,1.881471,1.882177,1.872048,1.870325,1.871588,1.870096,1.877141,1.873431,1.876559,1.869066,1.870784,1.872048,1.87424,1.86861,1.873431,1.871473,1.870899,1.872048,1.867014,1.865992,1.869867,1.863728,1.85501,1.844516,1.858008,1.860915,1.86069,1.856895,1.868153,1.871014,1.871358,1.863728,1.872163,1.871933,1.867811,1.869867,1.868838,1.867014,1.870899,1.877141,1.871243,1.872854,1.876559,1.880531,1.881588
1004.999947,1.854394,1.853405,1.85693,1.859036,1.858592,1.862607,1.86026,1.863168,1.867452,1.867565,1.871665,1.870979,1.871207,1.872466,1.872695,1.87075,1.864966,1.871207,1.879282,1.874189,1.871665,1.87155,1.872695,1.880565,1.871665,1.865756,1.8687,1.866433,1.863841,1.873499,1.870408,1.868814,1.866546,1.866546,1.865305,1.863617,1.8616,1.860372,1.86328,1.863504,1.860706,1.855715,1.853954,1.858592,1.856267,1.847522,1.839161,1.849691,1.855936,1.853296,1.855715,1.858925,1.862047,1.865417,1.857594,1.860483,1.860483,1.866207,1.862607,1.859147,1.866546,1.866546,1.869041,1.865756,1.867679,1.869724,1.872237,1.87488
1007.477338,1.848354,1.841708,1.851062,1.853241,1.850411,1.85128,1.855651,1.855651,1.856751,1.857633,1.863073,1.865988,1.86218,1.868017,1.866776,1.864865,1.855981,1.86464,1.866213,1.862962,1.865426,1.865651,1.867453,1.867679,1.864304,1.866326,1.858516,1.853788,1.853569,1.863968,1.862627,1.8604,1.859623,1.855432,1.857853,1.856421,1.850845,1.853351,1.852587,1.858627,1.856531,1.852151,1.850845,1.856311,1.849002,1.836738,1.833281,1.842667,1.852369,1.84288,1.850085,1.851715,1.854116,1.855761,1.853351,1.85346,1.853569,1.854993,1.854554,1.85226,1.858406,1.862069,1.857302,1.861957,1.863856,1.860733,1.866326,1.86813
1009.952888,1.84309,1.840121,1.844155,1.844903,1.838434,1.844689,1.847152,1.845758,1.852555,1.848982,1.857586,1.858026,1.85572,1.858026,1.856049,1.857806,1.851035,1.855063,1.854626,1.854298,1.85946,1.862453,1.860677,1.855282,1.85935,1.851686,1.854517,1.853099,1.847045,1.85572,1.855501,1.854626,1.851469,1.850711,1.853426,1.849413,1.84683,1.845865,1.848658,1.850386,1.847045,1.847045,1.846723,1.845865,1.842771,1.834348,1.82323,1.838855,1.840121,1.843303,1.840756,1.841815,1.84683,1.845223,1.843303,1.846401,1.847045,1.850602,1.847797,1.844049,1.848443,1.851469,1.850711,1.853644,1.85299,1.855173,1.858026,1.857256
1012.426597,1.832918,1.830435,1.837925,1.840556,1.835832,1.839712,1.840662,1.842673,1.84544,1.845013,1.853739,1.849731,1.848977,1.850486,1.850811,1.850378,1.845546,1.848547,1.845974,1.850811,1.847687,1.850811,1.855374,1.851893,1.85363,1.846937,1.844906,1.845333,1.839607,1.849947,1.843522,1.85027,1.849408,1.848762,1.842037,1.839502,1.841931,1.836354,1.842355,1.839818,1.840134,1.835518,1.837401,1.842567,1.832918,1.82684,1.820545,1.826432,1.831882,1.834684,1.833644,1.832606,1.840873,1.83887,1.83604,1.841931,1.839712,1.842355,1.842037,1.83604,1.842991,1.842991,1.843735,1.846294,1.842885,1.84331,1.852652,1.854937
1014.898464,1.826294,1.82834,1.829881,1.833394,1.827009,1.831118,1.833914,1.834433,1.835058,1.838508,1.840296,1.843258,1.837984,1.842092,1.842092,1.84464,1.835162,1.844002,1.845813,1.841141,1.844534,1.844002,1.842834,1.846989,1.846026,1.843258,1.838508,1.83725,1.829778,1.843152,1.835787,1.83725,1.836727,1.841035,1.839138,1.835787,1.832565,1.833914,1.833914,1.836414,1.834433,1.830499,1.82793,1.830912,1.825376,1.82304,1.811445,1.818004,1.824664,1.827828,1.828545,1.828135,1.833291,1.833394,1.829059,1.835266,1.836936,1.835162,1.834121,1.830499,1.834641,1.837984,1.843046,1.83725,1.838193,1.842728,1.847096,1.842834
1017.36849,1.814127,1.817914,1.820021,1.822846,1.820524,1.821028,1.825894,1.831744,1.830712,1.832882,1.836628,1.832261,1.837255,1.836001,1.836001,1.837884,1.835063,1.837779,1.839248,1.834023,1.838828,1.834855,1.836001,1.835688,1.832054,1.832882,1.830506,1.830094,1.821734,1.838408,1.831124,1.834023,1.827937,1.830506,1.836837,1.82763,1.828245,1.825894,1.822037,1.82845,1.829579,1.822644,1.824672,1.825384,1.819217,1.813037,1.804704,1.814524,1.821936,1.819116,1.823961,1.824672,1.828758,1.825588,1.820021,1.827937,1.829682,1.828552,1.823758,1.825588,1.831228,1.82804,1.827937,1.836001,1.835063,1.832882,1.840617,1.834543
1019.836674,1.815493,1.808677,1.813605,1.816789,1.816889,1.817589,1.821306,1.822114,1.819695,1.821004,1.828838,1.830793,1.82853,1.830896,1.830175,1.82771,1.818089,1.830793,1.825259,1.827198,1.828223,1.83069,1.82771,1.831722,1.832033,1.824242,1.818791,1.823633,1.818891,1.830484,1.825973,1.835459,1.822418,1.823735,1.823025,1.824141,1.818089,1.815692,1.821811,1.817889,1.821508,1.816091,1.811134,1.8205,1.810641,1.803997,1.797263,1.806818,1.812121,1.811726,1.81074,1.815095,1.82171,1.821912,1.813704,1.819293,1.821811,1.819494,1.824039,1.815792,1.820399,1.81839,1.825973,1.824242,1.825769,1.822418,1.829249,1.833483
1022.303017,1.805214,1.809909,1.809417,1.811386,1.810598,1.808044,1.816548,1.812078,1.819253,1.818651,1.820763,1.822177,1.823596,1.826447,1.822177,1.821772,1.819354,1.824612,1.82614,1.825528,1.824307,1.821368,1.82319,1.822886,1.82157,1.819454,1.821772,1.814854,1.813265,1.821066,1.817048,1.816149,1.817648,1.818952,1.816349,1.814556,1.810795,1.811584,1.81188,1.813265,1.807848,1.809123,1.807555,1.813067,1.808338,1.800761,1.790954,1.799319,1.809516,1.806285,1.805993,1.809319,1.812473,1.813464,1.807457,1.816249,1.814258,1.81855,1.812968,1.806968,1.812869,1.812177,1.817248,1.819052,1.82036,1.825222,1.826345,1.826038
1024.767519,1.800498,1.797618,1.802042,1.801945,1.79896,1.807195,1.804951,1.809549,1.808665,1.812906,1.818793,1.81809,1.8136,1.816988,1.817589,1.817188,1.810829,1.81569,1.816688,1.821413,1.817188,1.814295,1.816888,1.818692,1.812609,1.808763,1.807978,1.811916,1.806316,1.81789,1.812807,1.818492,1.813203,1.807587,1.811323,1.807978,1.803494,1.805535,1.805925,1.806023,1.808174,1.798576,1.805828,1.804951,1.798768,1.787312,1.780544,1.793807,1.801173,1.799632,1.800691,1.796376,1.805925,1.808959,1.805146,1.808861,1.81241,1.811817,1.802913,1.8033,1.808076,1.81014,1.810829,1.810731,1.815989,1.812311,1.819799,1.821009
1027.23018,1.793031,1.793031,1.792557,1.797417,1.79876,1.80146,1.800205,1.798088,1.798088,1.803691,1.808088,1.812232,1.807303,1.813424,1.81253,1.812927,1.805835,1.811242,1.813623,1.805835,1.809761,1.808579,1.812629,1.812927,1.810945,1.811341,1.803302,1.804177,1.796459,1.811044,1.802429,1.808579,1.80603,1.805054,1.807793,1.803302,1.800108,1.795504,1.799723,1.799915,1.802622,1.798376,1.795982,1.797896,1.794171,1.788219,1.779857,1.794932,1.794932,1.795028,1.797704,1.795028,1.802429,1.803108,1.794932,1.801944,1.798856,1.808973,1.797992,1.797608,1.806421,1.802429,1.808973,1.809071,1.803108,1.807891,1.812431,1.814519
1029.690999,1.788388,1.78651,1.790462,1.790368,1.788106,1.791314,1.793021,1.789424,1.798956,1.797321,1.799439,1.802926,1.80468,1.803121,1.805658,1.80762,1.800888,1.802537,1.801955,1.800115,1.803121,1.805365,1.803802,1.805658,1.803023,1.798956,1.800792,1.797513,1.793878,1.800018,1.795023,1.794736,1.801857,1.797225,1.80244,1.793973,1.793687,1.791977,1.789235,1.791124,1.792356,1.789047,1.788106,1.790746,1.789424,1.778622,1.772503,1.781019,1.789518,1.789895,1.791408,1.789895,1.794641,1.791787,1.787448,1.798186,1.792262,1.799246,1.798282,1.793497,1.794927,1.801179,1.798571,1.796266,1.802246,1.799825,1.803705,1.804095
1032.149977,1.780988,1.783125,1.780339,1.781823,1.782753,1.785179,1.792257,1.789317,1.792923,1.795216,1.797328,1.798195,1.795791,1.801001,1.797714,1.799645,1.796847,1.798292,1.798581,1.796655,1.803533,1.797136,1.796751,1.799258,1.795791,1.793877,1.793591,1.789696,1.791117,1.799161,1.796655,1.796559,1.796559,1.79512,1.791876,1.790548,1.788091,1.790453,1.791496,1.788468,1.788562,1.783125,1.785835,1.785086,1.782567,1.7784,1.769101,1.77537,1.783871,1.781359,1.782195,1.784338,1.787432,1.789506,1.786492,1.793495,1.792352,1.792162,1.788562,1.790453,1.794546,1.791686,1.792066,1.793877,1.796847,1.796367,1.802265,1.798581
1034.607113,1.774825,1.775558,1.776293,1.779986,1.776385,1.780172,1.783711,1.780822,1.78521,1.786149,1.789738,1.791734,1.795561,1.791162,1.795561,1.794793,1.786431,1.790497,1.793165,1.792496,1.79221,1.789074,1.794313,1.798647,1.794601,1.790402,1.786808,1.78794,1.780543,1.790497,1.787562,1.786996,1.786243,1.785304,1.788696,1.781472,1.777582,1.780265,1.778505,1.785491,1.780357,1.78259,1.777214,1.779894,1.776753,1.768368,1.763342,1.771539,1.778875,1.77391,1.777398,1.776845,1.781938,1.783898,1.776569,1.787279,1.784835,1.787279,1.781193,1.777121,1.787091,1.786337,1.78794,1.791829,1.791543,1.784272,1.79326,1.79221
1037.062409,1.769053,1.769506,1.772236,1.777655,1.770687,1.772601,1.775259,1.777747,1.785018,1.783423,1.785959,1.785865,1.78728,1.789364,1.785395,1.787848,1.782675,1.787942,1.7887,1.783049,1.786714,1.785018,1.786431,1.790886,1.788605,1.78333,1.782301,1.779322,1.777378,1.787469,1.782768,1.784924,1.783892,1.779136,1.786336,1.77747,1.778025,1.771689,1.775075,1.778395,1.777008,1.775259,1.773699,1.774983,1.773699,1.763919,1.756637,1.765533,1.76996,1.767967,1.77315,1.774065,1.780065,1.777932,1.771962,1.77858,1.776363,1.7796,1.781647,1.778025,1.781368,1.780902,1.785959,1.785583,1.784549,1.783423,1.787848,1.788416
1039.515862,1.767167,1.763926,1.76907,1.771619,1.766535,1.771345,1.776394,1.775932,1.776486,1.779637,1.781408,1.784972,1.785066,1.781128,1.786954,1.786009,1.777503,1.781221,1.781688,1.781408,1.785537,1.783843,1.77973,1.784689,1.784219,1.777966,1.773541,1.779358,1.770707,1.783655,1.780755,1.790372,1.777781,1.776763,1.778893,1.774092,1.77235,1.769433,1.770069,1.773541,1.775748,1.766716,1.767077,1.771893,1.769251,1.762046,1.751021,1.764015,1.766806,1.767529,1.769251,1.769342,1.776301,1.773083,1.768979,1.775656,1.776855,1.775195,1.774459,1.772167,1.774183,1.77741,1.777318,1.782436,1.780102,1.781688,1.78828,1.784783
1041.967475,1.760264,1.760353,1.764929,1.76538,1.766194,1.766103,1.771656,1.771472,1.773768,1.777372,1.775982,1.778953,1.780446,1.780446,1.779046,1.781663,1.77552,1.783072,1.782696,1.777558,1.776538,1.779046,1.781288,1.777837,1.781663,1.777558,1.774781,1.772756,1.770466,1.77793,1.775428,1.777465,1.776445,1.769645,1.776816,1.771198,1.764839,1.767644,1.770466,1.767916,1.765561,1.764839,1.767553,1.773032,1.761068,1.752657,1.745526,1.759017,1.76286,1.762321,1.764839,1.766556,1.771381,1.770375,1.760621,1.773308,1.771381,1.773583,1.772664,1.765471,1.775058,1.773768,1.777558,1.775612,1.77589,1.778581,1.780166,1.780259
1044.417246,1.76305,1.756879,1.75848,1.76233,1.760267,1.760356,1.767851,1.76549,1.763862,1.770592,1.773536,1.777429,1.77483,1.773905,1.780794,1.775107,1.769494,1.776406,1.775849,1.77715,1.778921,1.774367,1.772062,1.77715,1.774275,1.775107,1.770776,1.770959,1.763411,1.774182,1.77372,1.772246,1.772982,1.769128,1.774459,1.767032,1.761342,1.759998,1.76558,1.768034,1.768216,1.764042,1.760983,1.767851,1.76242,1.752285,1.749133,1.754399,1.757768,1.75546,1.763141,1.761611,1.765037,1.767851,1.759462,1.770226,1.764223,1.769403,1.767305,1.764404,1.773074,1.769494,1.774275,1.77197,1.77289,1.776871,1.777802,1.780982
1046.865176,1.755341,1.753747,1.754898,1.761594,1.757118,1.761684,1.761414,1.763036,1.768303,1.771053,1.769218,1.772896,1.772619,1.771329,1.774191,1.774283,1.76648,1.772711,1.774376,1.771697,1.774376,1.769951,1.774561,1.772158,1.773728,1.769035,1.769493,1.768486,1.76403,1.770134,1.773266,1.770777,1.768486,1.768395,1.762584,1.766753,1.761684,1.762404,1.759708,1.765571,1.76403,1.763126,1.756406,1.762044,1.761504,1.75172,1.742668,1.748391,1.758277,1.757742,1.759529,1.760336,1.763939,1.763849,1.75801,1.765298,1.765571,1.766571,1.763758,1.759171,1.766389,1.766753,1.769859,1.769584,1.768943,1.775675,1.77614,1.777911
1049.311264,1.753221,1.754195,1.756861,1.759812,1.756593,1.758737,1.759902,1.763327,1.760711,1.76514,1.771178,1.772193,1.773858,1.768881,1.77358,1.771547,1.764777,1.772932,1.776182,1.769431,1.770626,1.769248,1.76687,1.77358,1.768423,1.765231,1.763327,1.76396,1.757932,1.769799,1.767783,1.780208,1.768698,1.766687,1.766505,1.759364,1.759633,1.755437,1.759543,1.759364,1.764958,1.757485,1.754283,1.761791,1.756148,1.751545,1.739903,1.748999,1.75384,1.751017,1.755081,1.755703,1.762062,1.759902,1.755081,1.765049,1.762784,1.765049,1.763689,1.764777,1.764686,1.767052,1.76824,1.770442,1.769982,1.773117,1.776182,1.771731
1051.755511,1.754142,1.748765,1.754853,1.757169,1.756187,1.75878,1.760847,1.761478,1.760217,1.764829,1.763648,1.772071,1.769306,1.768206,1.772718,1.770963,1.766651,1.772348,1.770686,1.769215,1.771424,1.769031,1.768939,1.772626,1.769031,1.764193,1.768572,1.761749,1.759228,1.767473,1.761027,1.76392,1.763648,1.762652,1.761658,1.765648,1.761117,1.75878,1.760487,1.761839,1.758242,1.757884,1.75708,1.755208,1.754142,1.747016,1.735733,1.747278,1.753965,1.753079,1.754764,1.754231,1.761117,1.763105,1.756009,1.763648,1.763014,1.758421,1.762471,1.758869,1.762743,1.764647,1.766377,1.766559,1.76501,1.770594,1.772626,1.775318
1054.197917,1.75296,1.748287,1.752517,1.752074,1.753226,1.755895,1.757863,1.758401,1.757594,1.766557,1.761645,1.768849,1.762913,1.767747,1.76674,1.769401,1.762641,1.768849,1.767747,1.765734,1.768574,1.766008,1.770231,1.7661,1.769862,1.761374,1.760201,1.756968,1.75993,1.767381,1.765643,1.762098,1.760561,1.75948,1.763095,1.761374,1.755271,1.756074,1.760651,1.75661,1.75903,1.75652,1.753581,1.757684,1.751014,1.746711,1.737546,1.747498,1.753315,1.751367,1.752251,1.750749,1.758851,1.757236,1.752783,1.758581,1.757057,1.763095,1.758222,1.760832,1.76011,1.763367,1.764094,1.764276,1.761917,1.76464,1.771432,1.770877
1056.638481,1.748287,1.753058,1.748023,1.75377,1.750843,1.750843,1.755107,1.758512,1.757255,1.762489,1.765587,1.76632,1.761401,1.764491,1.765953,1.769907,1.758602,1.766503,1.766411,1.764583,1.763944,1.765313,1.763944,1.765222,1.761763,1.760406,1.761129,1.756,1.759143,1.761854,1.767145,1.76513,1.760858,1.758602,1.760767,1.757075,1.754037,1.754571,1.757344,1.755822,1.758962,1.755732,1.750489,1.754839,1.751197,1.743133,1.735472,1.74496,1.750136,1.749343,1.749872,1.74899,1.760315,1.756627,1.753325,1.758962,1.758512,1.760858,1.759954,1.758962,1.760225,1.760587,1.762489,1.760225,1.766961,1.763944,1.768616,1.7688
1059.077204,1.745519,1.751066,1.749386,1.750801,1.751687,1.752309,1.756865,1.758484,1.756057,1.761106,1.763379,1.767409,1.760019,1.763744,1.767041,1.7642,1.761469,1.764018,1.763015,1.764932,1.764566,1.765298,1.761378,1.762833,1.763653,1.760834,1.760019,1.757314,1.755699,1.767133,1.762105,1.758394,1.761741,1.758304,1.758845,1.756326,1.751953,1.75302,1.757134,1.754804,1.753911,1.750181,1.752398,1.753644,1.747888,1.742729,1.731572,1.739438,1.74482,1.749121,1.748152,1.749562,1.755162,1.757134,1.750623,1.756237,1.759748,1.760019,1.757494,1.752398,1.757584,1.760744,1.760019,1.759748,1.766215,1.759477,1.769068,1.768146
1061.514086,1.748319,1.74158,1.752217,1.752217,1.746734,1.752039,1.755164,1.755791,1.759577,1.760301,1.762939,1.765684,1.763304,1.764492,1.768447,1.766143,1.754806,1.76495,1.766879,1.765592,1.764309,1.764767,1.762027,1.767431,1.765409,1.762756,1.759034,1.75669,1.752484,1.762209,1.760392,1.760936,1.757049,1.754179,1.759848,1.75633,1.752484,1.750263,1.75284,1.754269,1.754269,1.751062,1.751062,1.75759,1.749025,1.738896,1.730858,1.739847,1.74779,1.748407,1.75195,1.751683,1.757229,1.755253,1.750884,1.760029,1.755522,1.75759,1.757049,1.752929,1.762574,1.763121,1.761027,1.764858,1.76012,1.762027,1.766235,1.767063
