Wavelength (nm),Absorbance (AU) 2024-09-27 00:02:13,Absorbance (AU) 2024-09-27 00:17:19,Absorbance (AU) 2024-09-27 00:32:25,Absorbance (AU) 2024-09-27 00:47:31,Absorbance (AU) 2024-09-27 01:02:37,Absorbance (AU) 2024-09-27 01:17:43,Absorbance (AU) 2024-09-27 01:32:50,Absorbance (AU) 2024-09-27 01:47:56,Absorbance (AU) 2024-09-27 02:03:02,Absorbance (AU) 2024-09-27 02:18:08,Absorbance (AU) 2024-09-27 02:33:14,Absorbance (AU) 2024-09-27 02:48:20,Absorbance (AU) 2024-09-27 03:03:26,Absorbance (AU) 2024-09-27 03:18:32,Absorbance (AU) 2024-09-27 03:33:38,Absorbance (AU) 2024-09-27 03:48:44,Absorbance (AU) 2024-09-27 04:03:50,Absorbance (AU) 2024-09-27 04:18:56,Absorbance (AU) 2024-09-27 04:34:02,Absorbance (AU) 2024-09-27 04:49:06,Absorbance (AU) 2024-09-27 05:04:12,Absorbance (AU) 2024-09-27 05:19:18,Absorbance (AU) 2024-09-27 05:34:24,Absorbance (AU) 2024-09-27 05:49:30,Absorbance (AU) 2024-09-27 06:04:36,Absorbance (AU) 2024-09-27 06:19:42,Absorbance (AU) 2024-09-27 06:34:48,Absorbance (AU) 2024-09-27 06:49:54,Absorbance (AU) 2024-09-27 07:05:00,Absorbance (AU) 2024-09-27 07:20:06,Absorbance (AU) 2024-09-27 07:35:12,Absorbance (AU) 2024-09-27 07:50:18,Absorbance (AU) 2024-09-27 08:05:24,Absorbance (AU) 2024-09-27 08:20:31,Absorbance (AU) 2024-09-27 08:35:37,Absorbance (AU) 2024-09-27 08:50:43,Absorbance (AU) 2024-09-27 09:05:49,Absorbance (AU) 2024-09-27 09:20:55,Absorbance (AU) 2024-09-27 09:36:01,Absorbance (AU) 2024-09-27 09:51:07,Absorbance (AU) 2024-09-27 10:06:13,Absorbance (AU) 2024-09-27 10:21:19,Absorbance (AU) 2024-09-27 10:36:25,Absorbance (AU) 2024-09-27 10:51:31,Absorbance (AU) 2024-09-27 11:06:37,Absorbance (AU) 2024-09-27 11:21:43,Absorbance (AU) 2024-09-27 11:36:49,Absorbance (AU) 2024-09-27 11:51:55,Absorbance (AU) 2024-09-27 12:07:01,Absorbance (AU) 2024-09-27 12:22:07,Absorbance (AU) 2024-09-27 12:37:13,Absorbance (AU) 2024-09-27 12:52:19,Absorbance (AU) 2024-09-27 13:07:25,Absorbance (AU) 2024-09-27 13:22:31,Absorbance (AU) 2024-09-27 13:37:37,Absorbance (AU) 2024-09-27 13:52:43,Absorbance (AU) 2024-09-27 14:07:49,Absorbance (AU) 2024-09-27 14:22:55,Absorbance (AU) 2024-09-27 14:38:01,Absorbance (AU) 2024-09-27 14:53:07,Absorbance (AU) 2024-09-27 15:08:13,Absorbance (AU) 2024-09-27 15:23:19,Absorbance (AU) 2024-09-27 15:38:25,Absorbance (AU) 2024-09-27 15:53:31,Absorbance (AU) 2024-09-27 16:08:37,Absorbance (AU) 2024-09-27 16:23:43
981.372892,1.871371,1.88588,1.888712,1.894563,1.897452,1.89417,1.892604,1.892995,1.894694,1.895218,1.898904,1.897847,1.901024,1.905028,1.905565,1.890783,1.886779,1.886394,1.886779,1.887037,1.887552,1.892734,1.886779,1.889617,1.89404,1.888583,1.891303,1.895218,1.890654,1.890913,1.889747,1.891433,1.888067,1.889617,1.885368,1.891953,1.89404,1.891563,1.882557,1.880905,1.884216,1.886522,1.889358,1.88294,1.891043,1.886908,1.886522,1.887165,1.88768,1.893517,1.887294,1.893647,1.888583,1.88154,1.884344,1.88588,1.900228,1.883705,1.887552,1.888454,1.883705,1.883322,1.888712,1.88768,1.889488,1.884727
983.867776,1.869067,1.884198,1.880053,1.888638,1.889021,1.885589,1.889659,1.892995,1.888383,1.891709,1.896227,1.893511,1.899876,1.897657,1.899352,1.889021,1.880178,1.883442,1.884198,1.880178,1.888893,1.885083,1.888766,1.88118,1.889276,1.886984,1.888766,1.886222,1.887365,1.887619,1.886857,1.889276,1.887747,1.880303,1.886349,1.88382,1.888001,1.882686,1.879179,1.881807,1.880053,1.88319,1.883442,1.884577,1.886222,1.87188,1.883568,1.881305,1.882812,1.889021,1.886857,1.889276,1.881932,1.88483,1.879553,1.884451,1.896746,1.88382,1.881305,1.879054,1.882686,1.877809,1.877933,1.88319,1.880929,1.880678
986.360819,1.870171,1.87576,1.883161,1.88254,1.886157,1.884781,1.889174,1.888418,1.889552,1.891197,1.889552,1.895911,1.897323,1.893739,1.905235,1.878336,1.885656,1.885406,1.88254,1.879939,1.879815,1.882167,1.884157,1.888166,1.884781,1.878705,1.880433,1.884781,1.886282,1.881175,1.884407,1.887286,1.884033,1.882167,1.883784,1.885281,1.886032,1.881299,1.880186,1.881795,1.883286,1.878829,1.88068,1.882167,1.880433,1.87393,1.879568,1.879815,1.880062,1.884781,1.880309,1.880062,1.879075,1.877476,1.877722,1.879815,1.885781,1.87576,1.878582,1.874173,1.877476,1.877353,1.879075,1.876495,1.878459,1.879815
987.60665,1.869799,1.87438,1.879624,1.884311,1.880606,1.884187,1.887547,1.888173,1.887547,1.882825,1.888298,1.888924,1.894347,1.895236,1.89384,1.886424,1.882084,1.882702,1.881715,1.880238,1.879747,1.881222,1.877177,1.880729,1.885429,1.888047,1.889175,1.880484,1.885553,1.884311,1.883568,1.883196,1.884187,1.878888,1.883073,1.879624,1.875594,1.879501,1.870039,1.876689,1.878766,1.870759,1.873412,1.876933,1.876689,1.872807,1.877421,1.883073,1.880852,1.888047,1.883939,1.878888,1.882208,1.874259,1.87523,1.870279,1.882084,1.876081,1.880361,1.874259,1.880238,1.876933,1.881222,1.881591,1.874865,1.876202
990.096931,1.864878,1.869123,1.874248,1.87786,1.878708,1.880529,1.887766,1.889129,1.884194,1.881259,1.885176,1.892117,1.894497,1.892367,1.892742,1.879435,1.877256,1.875329,1.87581,1.879192,1.87581,1.875209,1.880529,1.878102,1.880164,1.878829,1.878587,1.877619,1.879799,1.882846,1.877015,1.877498,1.875209,1.877256,1.880285,1.881381,1.876774,1.869834,1.869004,1.873769,1.874728,1.870191,1.873889,1.875088,1.875209,1.876051,1.87329,1.873769,1.872812,1.887024,1.878708,1.876412,1.874848,1.874728,1.872692,1.869953,1.885299,1.870785,1.870547,1.871738,1.877619,1.870547,1.872573,1.872453,1.876171,1.874128
992.58537,1.859233,1.86851,1.867808,1.877392,1.876317,1.874649,1.881962,1.880393,1.877153,1.876914,1.880634,1.887805,1.887193,1.889401,1.884752,1.873462,1.876555,1.87453,1.872396,1.87453,1.869097,1.871451,1.870979,1.871687,1.876197,1.869802,1.874174,1.87572,1.871569,1.872278,1.872159,1.87919,1.876197,1.876317,1.873818,1.875959,1.872159,1.87453,1.86734,1.86734,1.865357,1.865706,1.869214,1.873225,1.872159,1.868042,1.870272,1.865823,1.872396,1.876078,1.871687,1.872514,1.868393,1.866872,1.865241,1.868745,1.87907,1.869919,1.869802,1.870155,1.869919,1.866406,1.872041,1.869684,1.867808,1.870743
995.071968,1.85623,1.862956,1.863991,1.871425,1.872598,1.874246,1.874128,1.872833,1.871777,1.87166,1.878393,1.877679,1.884266,1.880541,1.88102,1.867228,1.868739,1.868157,1.861579,1.870489,1.868041,1.867112,1.872363,1.867692,1.870022,1.866648,1.868739,1.870489,1.864798,1.870255,1.873186,1.869555,1.871425,1.872363,1.869205,1.872481,1.872011,1.865029,1.861923,1.859067,1.865375,1.860093,1.865029,1.861694,1.865375,1.865607,1.864914,1.862152,1.867925,1.872481,1.865838,1.869788,1.864337,1.861122,1.862497,1.86055,1.879346,1.865838,1.868157,1.861465,1.863071,1.862382,1.863761,1.868041,1.861122,1.863531
997.556725,1.847858,1.856425,1.859583,1.86505,1.868156,1.870354,1.871051,1.867925,1.867233,1.870354,1.870122,1.877373,1.87549,1.8742,1.877491,1.865279,1.864706,1.864821,1.864706,1.861738,1.864821,1.861284,1.864821,1.866312,1.863448,1.862649,1.867233,1.864134,1.861966,1.865738,1.864019,1.863676,1.862877,1.861852,1.862308,1.859356,1.864591,1.86208,1.853067,1.851953,1.853178,1.858339,1.863562,1.860149,1.862763,1.855191,1.861625,1.860035,1.865508,1.866427,1.864477,1.861056,1.857212,1.858114,1.856537,1.858114,1.871633,1.861397,1.859696,1.860716,1.85913,1.861056,1.854631,1.8571,1.860149,1.86208
1000.03964,1.844429,1.846606,1.854204,1.859905,1.863408,1.857772,1.864544,1.866026,1.864203,1.865227,1.865341,1.872465,1.872002,1.872928,1.87409,1.862615,1.859006,1.858109,1.857325,1.859905,1.861371,1.858669,1.861597,1.862388,1.861597,1.861258,1.858669,1.859343,1.864203,1.859118,1.862049,1.861597,1.860356,1.859231,1.861371,1.859905,1.858445,1.863068,1.858221,1.853759,1.855984,1.852098,1.856989,1.855873,1.85387,1.850994,1.850223,1.855873,1.858221,1.86171,1.860243,1.855984,1.85243,1.855761,1.854648,1.853538,1.865797,1.853205,1.854982,1.851988,1.855316,1.852098,1.855538,1.85766,1.855093,1.855427
1002.520714,1.835008,1.849294,1.851374,1.854679,1.855896,1.856895,1.858566,1.859012,1.857674,1.860018,1.864519,1.863728,1.867014,1.867014,1.864632,1.853464,1.844624,1.849404,1.854237,1.851484,1.855675,1.851813,1.850607,1.856229,1.856784,1.854126,1.851484,1.85634,1.855564,1.85812,1.855675,1.852033,1.852363,1.856118,1.855786,1.850607,1.856562,1.852143,1.843976,1.848313,1.850826,1.845381,1.851813,1.849513,1.846248,1.847551,1.850278,1.852033,1.847442,1.855453,1.852583,1.854016,1.851265,1.846031,1.848422,1.850936,1.862938,1.846681,1.850169,1.852583,1.848749,1.847225,1.850388,1.848749,1.850388,1.846573
1004.999947,1.831272,1.839905,1.840224,1.853954,1.851982,1.851435,1.854614,1.858259,1.85078,1.853296,1.854504,1.857483,1.860595,1.858703,1.862383,1.851654,1.842572,1.849365,1.852419,1.850453,1.845686,1.850018,1.851982,1.847305,1.851326,1.852529,1.844609,1.852857,1.845255,1.854284,1.85231,1.850127,1.85089,1.849365,1.854394,1.84504,1.849148,1.843429,1.843965,1.844502,1.844932,1.845578,1.842144,1.847197,1.847197,1.84097,1.844932,1.846873,1.845578,1.85089,1.845363,1.846873,1.845686,1.848171,1.84418,1.847413,1.855054,1.843214,1.84161,1.84504,1.845147,1.842679,1.845147,1.843643,1.84504,1.843429
1007.477338,1.826758,1.832031,1.836107,1.845018,1.84256,1.847383,1.848786,1.85226,1.84706,1.846737,1.850736,1.855981,1.857522,1.853897,1.857081,1.839375,1.840116,1.845769,1.839798,1.842134,1.84256,1.842667,1.841815,1.841815,1.845447,1.842454,1.845877,1.845984,1.844055,1.843627,1.841815,1.841071,1.841815,1.840646,1.846092,1.836212,1.843841,1.84256,1.839586,1.838424,1.836633,1.838212,1.836843,1.843093,1.842241,1.842773,1.83874,1.839269,1.837896,1.840222,1.838952,1.837159,1.834326,1.839798,1.836107,1.838529,1.849869,1.838212,1.841177,1.842987,1.835478,1.839586,1.842028,1.840752,1.834744,1.841177
1009.952888,1.822012,1.826393,1.831542,1.837383,1.844049,1.839066,1.841497,1.844262,1.841391,1.841073,1.846723,1.848658,1.849413,1.851144,1.851361,1.834557,1.836229,1.838434,1.838961,1.837383,1.836648,1.833099,1.838539,1.834974,1.842877,1.835915,1.837383,1.837593,1.838013,1.839066,1.841497,1.839593,1.831957,1.839066,1.836648,1.832787,1.835079,1.832372,1.832683,1.833099,1.83487,1.834244,1.829681,1.832164,1.833827,1.830094,1.832787,1.833515,1.834661,1.836858,1.83602,1.829784,1.835497,1.834765,1.830714,1.831957,1.843729,1.834557,1.831024,1.83581,1.834557,1.836439,1.829166,1.834974,1.829372,1.834661
1012.426597,1.809496,1.820242,1.826534,1.833644,1.834893,1.838555,1.837506,1.83887,1.834789,1.839186,1.841507,1.845333,1.846723,1.841825,1.844693,1.832192,1.830642,1.831985,1.831571,1.829611,1.82848,1.829199,1.829611,1.831261,1.829508,1.832399,1.83271,1.836145,1.833748,1.829817,1.829611,1.834164,1.831468,1.835414,1.83458,1.833436,1.829097,1.830126,1.827865,1.831054,1.824596,1.826432,1.827045,1.830642,1.830229,1.824393,1.830745,1.829199,1.827967,1.83354,1.830126,1.827865,1.82287,1.829405,1.828275,1.82766,1.841825,1.830951,1.82807,1.830023,1.826738,1.825717,1.829817,1.826636,1.829817,1.830229
1014.898464,1.807517,1.814116,1.821624,1.824461,1.830602,1.830293,1.830087,1.833083,1.829264,1.832565,1.833602,1.83725,1.836832,1.835474,1.838823,1.824969,1.82609,1.826907,1.820515,1.820314,1.825886,1.824258,1.829984,1.823648,1.828238,1.82793,1.826192,1.826703,1.82793,1.827828,1.829367,1.828033,1.825682,1.82834,1.828033,1.82834,1.825376,1.825071,1.822939,1.822332,1.819911,1.82112,1.824054,1.826703,1.82375,1.816505,1.821624,1.822028,1.823547,1.827521,1.824258,1.822838,1.823344,1.819609,1.821422,1.81981,1.8361,1.821422,1.821826,1.825275,1.826396,1.824258,1.819911,1.821927,1.823648,1.824664
1017.36849,1.804899,1.811949,1.817413,1.824469,1.82569,1.825996,1.823555,1.829991,1.825282,1.824774,1.826608,1.8303,1.830197,1.833089,1.8334,1.821633,1.822846,1.821532,1.816714,1.821835,1.823049,1.824875,1.817014,1.823758,1.818515,1.823454,1.819518,1.824875,1.822441,1.819116,1.822239,1.820222,1.821431,1.820524,1.818815,1.81982,1.820927,1.821028,1.814127,1.815518,1.820222,1.816614,1.820322,1.819719,1.817613,1.814127,1.817714,1.81373,1.818715,1.822947,1.817014,1.817014,1.815021,1.81373,1.817613,1.816714,1.825486,1.817014,1.81522,1.817513,1.821229,1.816814,1.822037,1.815916,1.818615,1.816116
1019.836674,1.800713,1.805844,1.808187,1.817489,1.818089,1.816091,1.819092,1.818791,1.81859,1.823938,1.825361,1.824547,1.827608,1.830072,1.832964,1.815095,1.815294,1.814995,1.814995,1.812714,1.816789,1.812813,1.816889,1.816789,1.821004,1.817989,1.817089,1.815095,1.815294,1.81839,1.815692,1.817289,1.81619,1.820097,1.816889,1.81311,1.816589,1.819393,1.810937,1.811035,1.811134,1.810248,1.813308,1.813506,1.811923,1.811923,1.812615,1.812022,1.811134,1.814796,1.810445,1.810543,1.8143,1.814002,1.80956,1.814101,1.822013,1.810051,1.809658,1.811824,1.812121,1.812121,1.811233,1.813308,1.81222,1.812912
1022.303017,1.793978,1.801532,1.805019,1.810598,1.810401,1.814258,1.814059,1.818149,1.816249,1.817048,1.816748,1.823393,1.821874,1.825324,1.82614,1.810007,1.811386,1.808632,1.812177,1.807946,1.811189,1.81109,1.808338,1.81188,1.810893,1.808436,1.81109,1.811683,1.811584,1.813464,1.811683,1.812078,1.807359,1.808632,1.80824,1.809319,1.810105,1.808632,1.805214,1.803563,1.809417,1.804825,1.807555,1.810302,1.809319,1.804436,1.80648,1.809123,1.804242,1.812177,1.810007,1.805603,1.809221,1.802595,1.803369,1.805019,1.817548,1.806773,1.809319,1.809712,1.810007,1.805214,1.810302,1.804922,1.804922,1.81109
1024.767519,1.789936,1.79628,1.798864,1.804659,1.810534,1.808174,1.808076,1.807587,1.809156,1.810731,1.810238,1.814395,1.818391,1.818793,1.819799,1.804854,1.803009,1.803203,1.801848,1.804951,1.802525,1.803397,1.803882,1.805535,1.809156,1.810928,1.810534,1.806023,1.806121,1.803494,1.809352,1.805535,1.804271,1.806218,1.806609,1.802913,1.805243,1.803785,1.800209,1.797618,1.800498,1.798001,1.8033,1.805243,1.79992,1.800594,1.803494,1.799248,1.799056,1.810435,1.802525,1.803397,1.802235,1.799824,1.801076,1.796185,1.810534,1.804951,1.802525,1.799536,1.802525,1.804562,1.803785,1.801559,1.79992,1.800498
1027.23018,1.784111,1.79076,1.794266,1.797513,1.800301,1.803885,1.805151,1.802235,1.803399,1.805347,1.808186,1.805347,1.815317,1.812133,1.81432,1.798088,1.796938,1.795791,1.800494,1.79828,1.797321,1.798953,1.797129,1.799626,1.801364,1.799626,1.797129,1.802041,1.799337,1.801751,1.802817,1.803108,1.798568,1.803496,1.797608,1.802041,1.79876,1.799626,1.796746,1.794647,1.791989,1.797417,1.794551,1.794076,1.798376,1.794551,1.798664,1.796268,1.794171,1.79953,1.798953,1.797896,1.798664,1.796268,1.79398,1.796364,1.811836,1.799145,1.798184,1.799626,1.797321,1.796651,1.797129,1.799241,1.796651,1.797129
1029.690999,1.775963,1.782316,1.789895,1.795692,1.793973,1.795405,1.795118,1.801663,1.79809,1.796075,1.803413,1.804095,1.80556,1.808802,1.807424,1.79617,1.793973,1.791219,1.792926,1.793878,1.793878,1.799535,1.795883,1.790935,1.796362,1.795596,1.793021,1.790273,1.795023,1.792831,1.797705,1.795596,1.798571,1.7955,1.792167,1.793307,1.793402,1.794927,1.785388,1.790462,1.791503,1.78651,1.792546,1.790746,1.790462,1.787354,1.789707,1.79084,1.790368,1.79445,1.793783,1.792736,1.792546,1.793687,1.78651,1.792356,1.80468,1.790179,1.788012,1.789707,1.791977,1.789047,1.791219,1.792736,1.790746,1.790557
1032.149977,1.775461,1.78071,1.784525,1.789506,1.789979,1.792923,1.795216,1.795599,1.795216,1.789979,1.796847,1.801099,1.802947,1.80324,1.80363,1.792447,1.788656,1.787149,1.788751,1.790642,1.789317,1.78894,1.7934,1.792066,1.793781,1.788751,1.794546,1.792637,1.786774,1.793781,1.794833,1.787902,1.790832,1.793686,1.791876,1.788185,1.789885,1.789412,1.787902,1.783778,1.785929,1.785741,1.78668,1.786023,1.787526,1.787055,1.786116,1.789034,1.788091,1.789696,1.789223,1.785554,1.786586,1.788091,1.785367,1.784058,1.797617,1.785367,1.786867,1.786867,1.786586,1.787902,1.784618,1.790927,1.783871,1.78762
1034.607113,1.770358,1.776477,1.77749,1.785961,1.78521,1.786902,1.788885,1.791543,1.791924,1.786431,1.793165,1.796138,1.798163,1.794889,1.797101,1.782777,1.785398,1.782777,1.785304,1.784366,1.783524,1.784741,1.784928,1.784366,1.786996,1.784647,1.788696,1.790497,1.787657,1.785585,1.786526,1.786996,1.786055,1.787185,1.780079,1.786055,1.784928,1.783804,1.779245,1.781565,1.780079,1.77869,1.78287,1.782497,1.781565,1.78231,1.780543,1.77869,1.783431,1.785022,1.785867,1.786808,1.783617,1.781752,1.779153,1.782404,1.794697,1.784179,1.785491,1.782124,1.781752,1.782683,1.782124,1.779523,1.781658,1.784647
1037.062409,1.764277,1.769325,1.775902,1.78333,1.783798,1.781274,1.785959,1.787659,1.784079,1.782581,1.786525,1.78889,1.789269,1.79041,1.794138,1.779044,1.78053,1.777655,1.7796,1.783986,1.779786,1.781181,1.775718,1.779972,1.780158,1.781274,1.778025,1.781274,1.780995,1.777563,1.784924,1.786054,1.78053,1.782394,1.785301,1.780065,1.782488,1.774799,1.774432,1.775995,1.777193,1.777378,1.779507,1.776547,1.778765,1.776547,1.777101,1.777101,1.777285,1.784924,1.778858,1.783517,1.779507,1.781741,1.778488,1.77664,1.787942,1.77747,1.779879,1.777563,1.778488,1.781461,1.776547,1.780437,1.775442,1.778488
1039.515862,1.760352,1.763388,1.774,1.777133,1.781688,1.778986,1.780941,1.782156,1.778801,1.783186,1.786575,1.788565,1.78847,1.78923,1.790087,1.776394,1.777225,1.776301,1.777873,1.777503,1.776209,1.778337,1.775287,1.777225,1.775563,1.778151,1.779637,1.77704,1.779451,1.778429,1.782249,1.777595,1.778708,1.77973,1.777966,1.778059,1.775195,1.774643,1.771436,1.770434,1.776394,1.769251,1.776209,1.773266,1.775563,1.772442,1.774643,1.774,1.774092,1.777873,1.773724,1.774183,1.771528,1.777318,1.775011,1.775011,1.784219,1.773357,1.774275,1.773449,1.773266,1.779451,1.770798,1.774092,1.773724,1.77235
1041.967475,1.758394,1.762321,1.769189,1.771472,1.774412,1.776909,1.778302,1.780259,1.775982,1.777651,1.780166,1.781569,1.784579,1.78279,1.788846,1.77432,1.771472,1.772573,1.770649,1.774874,1.772848,1.771106,1.777001,1.773491,1.773216,1.771564,1.773768,1.775705,1.774044,1.77515,1.77432,1.773216,1.771381,1.774597,1.771015,1.772664,1.774597,1.771839,1.768007,1.773032,1.772573,1.769736,1.773399,1.771564,1.772756,1.769827,1.771106,1.775797,1.768825,1.778116,1.769645,1.774966,1.771106,1.774412,1.767099,1.769919,1.782132,1.771381,1.771015,1.773124,1.772848,1.77552,1.771198,1.771198,1.770284,1.770375
1044.417246,1.756612,1.759015,1.764494,1.769128,1.770501,1.774459,1.776685,1.77715,1.775293,1.775293,1.783052,1.783997,1.784469,1.78343,1.782675,1.768216,1.768763,1.773628,1.76558,1.766124,1.771602,1.769494,1.772246,1.772614,1.775756,1.773997,1.773905,1.769951,1.773443,1.766669,1.771143,1.770684,1.77197,1.770043,1.769311,1.772522,1.773167,1.772338,1.768307,1.76242,1.769494,1.767032,1.769494,1.766941,1.76776,1.766851,1.768125,1.765399,1.766124,1.774644,1.765308,1.765761,1.770501,1.767578,1.76776,1.766669,1.779482,1.767214,1.770318,1.769768,1.771878,1.770226,1.767669,1.768672,1.768946,1.770134
1046.865176,1.754278,1.758545,1.761324,1.768852,1.768486,1.770869,1.771329,1.77382,1.774098,1.774191,1.77382,1.779502,1.781382,1.776978,1.784121,1.767573,1.766662,1.768395,1.766935,1.766389,1.769584,1.766389,1.769951,1.766753,1.770869,1.768029,1.771237,1.770318,1.768212,1.767299,1.772158,1.769126,1.769493,1.764754,1.765752,1.766389,1.765661,1.768303,1.766753,1.761054,1.765934,1.761414,1.766207,1.770043,1.76739,1.762945,1.767026,1.763939,1.764211,1.774561,1.764482,1.764301,1.766298,1.767938,1.764845,1.762675,1.778566,1.764754,1.765208,1.766753,1.764754,1.764392,1.763126,1.768852,1.764211,1.762044
1049.311264,1.753398,1.759274,1.762784,1.765049,1.766323,1.772008,1.76989,1.768332,1.774786,1.770534,1.774693,1.780867,1.776089,1.776928,1.778331,1.76614,1.768698,1.766687,1.763779,1.767417,1.766232,1.76396,1.762603,1.764504,1.767691,1.766049,1.767326,1.766323,1.766505,1.769523,1.767417,1.768881,1.768332,1.762965,1.766961,1.76824,1.769248,1.762694,1.760711,1.759543,1.766323,1.764595,1.76387,1.766778,1.761431,1.765322,1.766687,1.762513,1.763327,1.771363,1.767143,1.763508,1.764686,1.764051,1.763236,1.765049,1.774786,1.764504,1.764686,1.765049,1.761521,1.764595,1.763508,1.762965,1.764686,1.765594
1051.755511,1.750521,1.754942,1.75869,1.765739,1.766194,1.764829,1.771055,1.76995,1.770871,1.768022,1.772533,1.776344,1.777279,1.774574,1.779154,1.76501,1.763105,1.763648,1.769123,1.761658,1.76229,1.767016,1.762924,1.766925,1.767382,1.76729,1.765557,1.766194,1.766012,1.7622,1.771886,1.767199,1.764374,1.76492,1.76583,1.763376,1.767016,1.764647,1.761839,1.761478,1.763467,1.759228,1.76229,1.76492,1.762381,1.761749,1.764102,1.764738,1.767107,1.770226,1.76229,1.763376,1.763195,1.764102,1.761568,1.761568,1.77041,1.761658,1.7622,1.76392,1.761658,1.76501,1.766833,1.764647,1.761749,1.767382
1054.197917,1.744793,1.755182,1.758132,1.760832,1.763821,1.768114,1.7661,1.7661,1.763549,1.768757,1.76839,1.773657,1.776549,1.775895,1.778519,1.761284,1.757236,1.758671,1.762913,1.75993,1.763185,1.762822,1.761193,1.761374,1.760742,1.763367,1.764549,1.762913,1.761826,1.764549,1.764185,1.764822,1.763912,1.764003,1.764094,1.760471,1.760561,1.763185,1.75921,1.758851,1.755984,1.758132,1.763549,1.760651,1.761917,1.7593,1.762007,1.76011,1.761013,1.766008,1.75975,1.758851,1.762732,1.760651,1.761826,1.75975,1.768757,1.75993,1.760922,1.762913,1.76002,1.762279,1.7593,1.762369,1.757147,1.762822
1056.638481,1.747497,1.75226,1.756448,1.762126,1.760677,1.764765,1.769353,1.767145,1.767512,1.762762,1.770739,1.769999,1.772966,1.775859,1.776515,1.758332,1.760225,1.761582,1.758782,1.759143,1.760496,1.763944,1.763307,1.758872,1.761129,1.765313,1.758962,1.761763,1.764856,1.760677,1.762762,1.759323,1.764036,1.762853,1.763216,1.757614,1.759774,1.760315,1.76258,1.757255,1.760677,1.757344,1.763307,1.758422,1.761582,1.759593,1.759593,1.758602,1.761492,1.765587,1.760496,1.764036,1.761582,1.761492,1.760315,1.756627,1.769445,1.759774,1.759593,1.761401,1.760315,1.760225,1.761129,1.760315,1.761854,1.762943
1059.077204,1.744034,1.751332,1.752575,1.759658,1.766215,1.761832,1.764657,1.766123,1.76484,1.763379,1.766031,1.765756,1.773898,1.769438,1.773898,1.760019,1.757584,1.758034,1.760019,1.756147,1.757764,1.762287,1.761016,1.760653,1.763106,1.763653,1.760744,1.759658,1.761469,1.76347,1.762469,1.765848,1.762833,1.758755,1.759025,1.761378,1.761469,1.761288,1.758124,1.759658,1.757404,1.757494,1.756416,1.758394,1.760019,1.758034,1.760834,1.756147,1.756506,1.766123,1.764383,1.761288,1.762287,1.756775,1.755609,1.756237,1.769161,1.762378,1.756865,1.760562,1.759206,1.760291,1.759116,1.756685,1.759296,1.758034
1061.514086,1.74779,1.745768,1.75678,1.761118,1.759848,1.762756,1.762665,1.765225,1.765684,1.763852,1.767339,1.764401,1.770855,1.771506,1.772904,1.759939,1.757139,1.753733,1.760664,1.760029,1.760936,1.758221,1.75759,1.762392,1.759667,1.759034,1.759758,1.761572,1.758582,1.762118,1.762574,1.760936,1.761663,1.7613,1.758943,1.761027,1.758492,1.759758,1.75615,1.753019,1.755522,1.755433,1.754537,1.758401,1.758492,1.758943,1.761391,1.759034,1.75633,1.764675,1.76012,1.755971,1.760755,1.76376,1.755433,1.75642,1.769649,1.754626,1.755522,1.75741,1.76012,1.758763,1.759124,1.758943,1.75624,1.757139
1063.949127,1.74453,1.751238,1.753378,1.759952,1.764513,1.765063,1.762409,1.76177,1.760043,1.766996,1.770236,1.770143,1.772285,1.775095,1.773875,1.760043,1.756968,1.761497,1.757418,1.755169,1.762044,1.75787,1.76086,1.759589,1.761953,1.762865,1.759317,1.759861,1.75968,1.760224,1.7549,1.763688,1.757509,1.763322,1.758955,1.757689,1.759498,1.759317,1.760406,1.756337,1.752217,1.75472,1.752574,1.755618,1.758864,1.755259,1.758683,1.759952,1.756697,1.763322,1.7549,1.759861,1.755438,1.754362,1.755708,1.754989,1.770236,1.755798,1.757238,1.759317,1.758864,1.75481,1.757509,1.756607,1.755348,1.76177
1066.382326,1.739422,1.749316,1.752159,1.759803,1.762442,1.760893,1.76299,1.764454,1.76153,1.767122,1.767768,1.766661,1.768601,1.774942,1.77288,1.760347,1.75529,1.757721,1.757631,1.756729,1.75556,1.758534,1.758444,1.756189,1.762259,1.757721,1.75718,1.759893,1.761348,1.760075,1.760984,1.760529,1.761257,1.758987,1.76153,1.756819,1.762807,1.76062,1.754304,1.753409,1.756189,1.754931,1.757541,1.762442,1.759349,1.756909,1.758625,1.754214,1.755739,1.765556,1.75944,1.758987,1.758987,1.754572,1.756639,1.756369,1.767676,1.756819,1.76062,1.756189,1.756459,1.758715,1.758354,1.756909,1.757902,1.754931
1067.598235,1.740782,1.749023,1.758689,1.760139,1.76123,1.76023,1.763512,1.763695,1.759595,1.765346,1.766358,1.769965,1.772386,1.770988,1.771081,1.762597,1.759051,1.757604,1.759141,1.759504,1.758779,1.756882,1.759323,1.759957,1.75887,1.758327,1.758508,1.758146,1.763329,1.76342,1.760048,1.761048,1.761048,1.759504,1.761048,1.759595,1.762963,1.761048,1.757694,1.755353,1.754725,1.754815,1.756792,1.762232,1.760139,1.756612,1.756522,1.755443,1.755263,1.766081,1.758146,1.760593,1.75374,1.757243,1.754008,1.756882,1.765254,1.756612,1.756432,1.758508,1.760866,1.755892,1.754994,1.759232,1.753471,1.759776
