Wavelength (nm),Absorbance (AU) 2024-09-13 00:10:14,Absorbance (AU) 2024-09-13 00:25:28,Absorbance (AU) 2024-09-13 00:40:42,Absorbance (AU) 2024-09-13 00:55:56,Absorbance (AU) 2024-09-13 01:11:11,Absorbance (AU) 2024-09-13 01:26:25,Absorbance (AU) 2024-09-13 01:41:39,Absorbance (AU) 2024-09-13 01:56:53,Absorbance (AU) 2024-09-13 02:12:07,Absorbance (AU) 2024-09-13 02:27:21,Absorbance (AU) 2024-09-13 02:42:35,Absorbance (AU) 2024-09-13 02:57:50,Absorbance (AU) 2024-09-13 03:13:04,Absorbance (AU) 2024-09-13 03:28:18,Absorbance (AU) 2024-09-13 03:43:32,Absorbance (AU) 2024-09-13 03:58:46,Absorbance (AU) 2024-09-13 04:14:00,Absorbance (AU) 2024-09-13 04:29:15,Absorbance (AU) 2024-09-13 04:44:29,Absorbance (AU) 2024-09-13 04:59:43,Absorbance (AU) 2024-09-13 05:14:57,Absorbance (AU) 2024-09-13 05:30:11,Absorbance (AU) 2024-09-13 05:45:25,Absorbance (AU) 2024-09-13 06:00:40,Absorbance (AU) 2024-09-13 06:15:54,Absorbance (AU) 2024-09-13 06:31:08,Absorbance (AU) 2024-09-13 06:46:22,Absorbance (AU) 2024-09-13 07:01:36,Absorbance (AU) 2024-09-13 07:16:50,Absorbance (AU) 2024-09-13 07:32:04,Absorbance (AU) 2024-09-13 07:47:19,Absorbance (AU) 2024-09-13 08:02:33,Absorbance (AU) 2024-09-13 08:17:47,Absorbance (AU) 2024-09-13 08:33:01,Absorbance (AU) 2024-09-13 08:48:15,Absorbance (AU) 2024-09-13 09:03:29,Absorbance (AU) 2024-09-13 09:18:43,Absorbance (AU) 2024-09-13 09:33:58,Absorbance (AU) 2024-09-13 09:49:12,Absorbance (AU) 2024-09-13 10:04:26,Absorbance (AU) 2024-09-13 10:19:40,Absorbance (AU) 2024-09-13 10:34:54,Absorbance (AU) 2024-09-13 10:50:08,Absorbance (AU) 2024-09-13 11:05:23,Absorbance (AU) 2024-09-13 11:20:37,Absorbance (AU) 2024-09-13 11:35:51,Absorbance (AU) 2024-09-13 11:51:05,Absorbance (AU) 2024-09-13 12:06:19,Absorbance (AU) 2024-09-13 12:21:33,Absorbance (AU) 2024-09-13 12:36:47,Absorbance (AU) 2024-09-13 12:52:02,Absorbance (AU) 2024-09-13 13:07:16,Absorbance (AU) 2024-09-13 13:22:30,Absorbance (AU) 2024-09-13 13:37:44,Absorbance (AU) 2024-09-13 13:52:58,Absorbance (AU) 2024-09-13 14:08:12,Absorbance (AU) 2024-09-13 14:23:27,Absorbance (AU) 2024-09-13 14:38:41,Absorbance (AU) 2024-09-13 14:53:55,Absorbance (AU) 2024-09-13 15:09:09,Absorbance (AU) 2024-09-13 15:24:23,Absorbance (AU) 2024-09-13 15:39:37,Absorbance (AU) 2024-09-13 15:54:51
978.876167,0.077317,0.069549,0.082261,0.074141,0.077052,0.084551,0.087125,0.094664,0.077982,0.080919,0.090399,0.093974,0.066558,0.083472,0.091633,0.074272,0.089715,0.086447,0.077317,0.091084,0.09425,0.098553,0.089305,0.08835,0.088896,0.088759,0.096882,0.081992,0.078248,0.105869,0.096882,0.092871,0.094526,0.080919,0.088623,0.085633,0.097578,0.063073,0.065393,0.069288,0.066299,0.068506,0.062174,0.066947,0.071642,0.066558,0.067856,0.066169,0.072824,0.071118,0.067596,0.065135,0.064231,0.06604,0.068116,0.069288,0.073087,0.065264,0.067986,0.070987,0.069158,0.075858,0.068767
981.372892,0.068919,0.070588,0.079553,0.076544,0.078242,0.084173,0.081527,0.090858,0.073685,0.07798,0.097922,0.092343,0.071102,0.081659,0.08351,0.071618,0.086968,0.081659,0.077719,0.092208,0.088172,0.097101,0.092478,0.08777,0.095737,0.095328,0.088842,0.088708,0.082055,0.097785,0.092478,0.097375,0.087904,0.086701,0.082451,0.083245,0.09424,0.063571,0.064965,0.061425,0.067384,0.069817,0.060545,0.065855,0.065982,0.06256,0.067129,0.064585,0.067257,0.069175,0.07033,0.066364,0.064204,0.063698,0.066364,0.068151,0.067512,0.069303,0.066619,0.070073,0.065219,0.066746,0.065982
983.867776,0.063093,0.054686,0.06246,0.06284,0.069345,0.072182,0.073218,0.082525,0.064235,0.071924,0.08332,0.081995,0.061197,0.068832,0.076865,0.065252,0.08279,0.078831,0.069217,0.079488,0.08425,0.085049,0.081334,0.07765,0.085183,0.086384,0.081334,0.075038,0.065634,0.08585,0.078174,0.08173,0.084783,0.079225,0.075168,0.078962,0.081995,0.055931,0.058932,0.053198,0.053322,0.04999,0.052085,0.060189,0.055433,0.059686,0.056305,0.052085,0.052208,0.050851,0.055184,0.052579,0.054811,0.056554,0.05956,0.059183,0.058807,0.060818,0.059686,0.053694,0.058807,0.061449,0.061197
986.360819,0.058406,0.061364,0.066589,0.063471,0.073146,0.078645,0.075695,0.081744,0.069225,0.063596,0.084214,0.081355,0.05718,0.068345,0.077232,0.065464,0.081744,0.071498,0.070234,0.07813,0.084474,0.083953,0.085258,0.080709,0.083692,0.080579,0.084735,0.072004,0.069099,0.088668,0.085127,0.082393,0.081485,0.071498,0.072258,0.069603,0.084735,0.057793,0.050134,0.05425,0.055225,0.059267,0.061611,0.058038,0.049291,0.055469,0.057915,0.054859,0.04809,0.059021,0.055347,0.05425,0.053642,0.054859,0.055713,0.052551,0.059267,0.052672,0.052187,0.062478,0.056813,0.057425,0.055957
987.60665,0.055062,0.048869,0.057761,0.054329,0.064333,0.05641,0.072277,0.076368,0.055552,0.065334,0.077525,0.074189,0.053353,0.061966,0.064708,0.057761,0.071387,0.064833,0.060353,0.074317,0.07701,0.079461,0.076496,0.068854,0.071514,0.074317,0.074701,0.068728,0.06709,0.076753,0.077396,0.073551,0.075341,0.070879,0.064458,0.06772,0.078686,0.044311,0.042763,0.046944,0.050803,0.049352,0.048869,0.047906,0.047064,0.04899,0.04899,0.048869,0.045506,0.044073,0.043358,0.05153,0.050076,0.046944,0.046824,0.043358,0.049593,0.049956,0.052745,0.043477,0.049593,0.048628,0.050803
990.096931,0.048744,0.043994,0.056698,0.05162,0.052221,0.060117,0.06716,0.070286,0.05403,0.060975,0.071543,0.073814,0.047552,0.057916,0.062205,0.053668,0.062575,0.063315,0.058282,0.072551,0.067036,0.073687,0.070537,0.067784,0.067908,0.073687,0.070412,0.055362,0.062945,0.080571,0.06991,0.06716,0.066413,0.062329,0.063068,0.059627,0.075335,0.044822,0.039763,0.04305,0.041638,0.048148,0.043522,0.044585,0.05006,0.043168,0.045769,0.043876,0.04779,0.040465,0.041873,0.041286,0.043404,0.041051,0.047314,0.045888,0.045058,0.04494,0.047195,0.044703,0.046125,0.046719,0.046838
992.58537,0.037594,0.037711,0.044406,0.03958,0.050485,0.04678,0.052169,0.061179,0.045473,0.046542,0.058725,0.05946,0.042988,0.049406,0.05398,0.04346,0.056164,0.050125,0.045473,0.063647,0.059215,0.063152,0.063152,0.055313,0.066004,0.058114,0.062534,0.049047,0.051206,0.070003,0.062041,0.058725,0.056651,0.054586,0.056042,0.054949,0.064266,0.028371,0.033189,0.033881,0.03585,0.034922,0.032958,0.030888,0.028713,0.035966,0.029399,0.032267,0.034691,0.032037,0.033189,0.036663,0.036082,0.033073,0.033997,0.032958,0.033535,0.036198,0.034807,0.036779,0.036431,0.037711,0.037711
995.071968,0.035186,0.030956,0.043421,0.041552,0.043773,0.045887,0.04683,0.052652,0.037952,0.042485,0.050623,0.046358,0.035301,0.047539,0.042369,0.037259,0.05325,0.043773,0.044007,0.055773,0.056858,0.05325,0.056134,0.050504,0.056134,0.056014,0.059645,0.045769,0.044476,0.062205,0.055773,0.05831,0.052174,0.049078,0.048249,0.047184,0.062694,0.024855,0.022952,0.03016,0.024182,0.025191,0.023846,0.03016,0.029479,0.027217,0.029819,0.03016,0.031981,0.028686,0.025641,0.029819,0.032323,0.028121,0.030501,0.031981,0.030842,0.027217,0.031525,0.028234,0.030501,0.031183,0.028121
997.556725,0.01442,0.015309,0.020572,0.019897,0.035004,0.029105,0.029334,0.039335,0.024192,0.024647,0.042404,0.037105,0.015532,0.030947,0.034771,0.023398,0.039217,0.03326,0.023171,0.039688,0.041812,0.041103,0.037339,0.03512,0.039688,0.041694,0.042641,0.037222,0.02876,0.044422,0.039805,0.044184,0.040159,0.030716,0.033841,0.032913,0.049691,0.013754,0.012978,0.013421,0.010219,0.012204,0.011431,0.014975,0.01542,0.01121,0.01442,0.018437,0.020459,0.017429,0.017317,0.013865,0.016423,0.012535,0.016089,0.012757,0.016758,0.017653,0.016423,0.016089,0.018549,0.015643,0.019559
1000.03964,0.018895,0.017471,0.024083,0.019993,0.032266,0.033853,0.030346,0.045477,0.023306,0.030459,0.041761,0.047465,0.021095,0.030571,0.036701,0.024972,0.035332,0.033739,0.030459,0.042803,0.043035,0.040952,0.047231,0.038419,0.046412,0.042339,0.040605,0.033285,0.032266,0.047114,0.042803,0.043964,0.040952,0.035674,0.035674,0.033626,0.041761,0.018675,0.016706,0.015071,0.015506,0.011605,0.014419,0.01431,0.012685,0.015398,0.017471,0.017033,0.015724,0.013443,0.019554,0.01518,0.016706,0.019883,0.016487,0.019554,0.017252,0.019224,0.018456,0.013443,0.017799,0.019004,0.016706
1002.520714,0.000529,0.003822,0.011893,0.006281,0.011134,0.020118,0.023787,0.030878,0.011893,0.017029,0.030424,0.030764,0.00671,0.021893,0.023117,0.015383,0.027374,0.022338,0.012111,0.029858,0.029518,0.030651,0.031445,0.02401,0.032128,0.030424,0.027487,0.020561,0.023563,0.034982,0.025689,0.028275,0.027712,0.021115,0.028614,0.019565,0.036819,0.0,0.001058,0.007355,0.003182,0.002438,0.001801,0.008,0.004996,0.008108,0.005103,0.004355,0.005424,0.00521,0.005531,0.002119,0.005103,0.003715,0.005638,0.006281,0.00127,0.001801,0.004355,0.008431,0.00265,0.005745,0.005424
1004.999947,-0.001791,-0.002002,0.005526,0.001481,0.009825,0.013948,0.01373,0.016793,0.004885,0.009285,0.02054,0.023651,0.001481,0.012968,0.018002,0.010041,0.013404,0.016793,0.00767,0.02354,0.022204,0.024321,0.025887,0.017122,0.022315,0.022649,0.024991,0.015149,0.011231,0.028924,0.026223,0.023317,0.018773,0.011014,0.018552,0.016683,0.029262,-0.006394,-0.004935,-0.002842,-0.007433,-0.000422,-0.005143,-0.003051,-0.002002,-0.006394,-0.003261,-0.007121,-0.007641,-0.001581,-0.004726,-0.003471,-0.000422,-0.002527,-0.001686,-0.005977,0.001163,-0.004203,-0.005977,-0.000528,-0.000528,-0.000211,-0.002737
1007.477338,-0.010783,-0.011403,-0.003484,-0.004639,-0.001059,0.007916,0.004047,0.007269,-0.003169,0.002445,0.013238,0.01008,-0.009748,-0.000212,0.004797,-0.003274,0.008672,0.001912,0.001487,0.011167,0.013129,0.014004,0.013675,0.007592,0.012801,0.013675,0.013785,0.003726,0.000849,0.014771,0.011711,0.017301,0.006085,0.00673,0.005762,0.006945,0.01719,-0.01786,-0.009748,-0.016944,-0.012125,-0.0149,-0.015719,-0.010783,-0.013977,-0.009644,-0.0149,-0.015719,-0.013772,-0.011713,-0.012022,-0.015616,-0.011816,-0.0113,-0.012435,-0.009955,-0.009022,-0.015002,-0.014593,-0.011816,-0.009333,-0.01068,-0.012641
1009.952888,-0.010642,-0.015716,-0.006231,-0.01105,0.001572,0.002623,0.008023,0.005368,-0.007467,0.001572,0.009411,0.00877,-0.00962,-0.004682,0.005685,-0.003957,0.010052,0.002412,-0.001566,0.012199,0.007704,0.013599,0.012629,0.00845,0.013815,0.012306,0.013384,0.000314,-0.001566,0.014896,0.017176,0.014247,0.009197,0.004733,0.00664,0.003676,0.024971,-0.015615,-0.018331,-0.013085,-0.014807,-0.011865,-0.013997,-0.019632,-0.016321,-0.01278,-0.02103,-0.017025,-0.017528,-0.013389,-0.013389,-0.011662,-0.0142,-0.0142,-0.017025,-0.011356,-0.017528,-0.016925,-0.016623,-0.013693,-0.012476,-0.013186,-0.016119
1012.426597,-0.022045,-0.021445,-0.013972,-0.021445,-0.015396,-0.010906,-0.009982,-0.00377,-0.016612,-0.013565,0.001264,0.000737,-0.019237,-0.005954,-0.003144,-0.011521,0.001475,-0.009776,-0.011623,0.000421,0.000316,-0.001784,0.004015,-0.00304,0.003591,0.001792,0.004866,-0.009468,-0.01029,0.01054,0.00232,0.004972,0.001264,-0.006265,-0.009262,-0.003144,0.009034,-0.021745,-0.024338,-0.027213,-0.028298,-0.026719,-0.026323,-0.026026,-0.028002,-0.025927,-0.022445,-0.024239,-0.02394,-0.023044,-0.026323,-0.024537,-0.022744,-0.020643,-0.023442,-0.025629,-0.025927,-0.025927,-0.024537,-0.021244,-0.022345,-0.021845,-0.023343
1014.898464,-0.033765,-0.035137,-0.028135,-0.030712,-0.022833,-0.016548,-0.019904,-0.00611,-0.02684,-0.022531,-0.012031,-0.005062,-0.031798,-0.021018,-0.013884,-0.024941,-0.016139,-0.011618,-0.02243,-0.011412,-0.009444,-0.005062,-0.01265,-0.016037,-0.0059,-0.008717,-0.004012,-0.018585,-0.019702,-0.004748,-0.009651,-0.011928,-0.011721,-0.015628,-0.014706,-0.014808,-0.001483,-0.03913,-0.035822,-0.034844,-0.039324,-0.033373,-0.0367,-0.039808,-0.033078,-0.034648,-0.03091,-0.036602,-0.034942,-0.036212,-0.03298,-0.034354,-0.034256,-0.037965,-0.035822,-0.034942,-0.031897,-0.035137,-0.036992,-0.03091,-0.034158,-0.036505,-0.033274
1017.36849,-0.033787,-0.035054,-0.03016,-0.03134,-0.027395,-0.021712,-0.020002,-0.015749,-0.031634,-0.02131,-0.016765,-0.010116,-0.039219,-0.025111,-0.019195,-0.027395,-0.017374,-0.021008,-0.027791,-0.008049,-0.013914,-0.011249,-0.011454,-0.018589,-0.012481,-0.010013,-0.015953,-0.024513,-0.025907,-0.004514,-0.013198,-0.006805,-0.01473,-0.020405,-0.021209,-0.018184,-0.008464,-0.039509,-0.042198,-0.040951,-0.03893,-0.041719,-0.041143,-0.0369,-0.03893,-0.037577,-0.039316,-0.039797,-0.037384,-0.038448,-0.037384,-0.04325,-0.036026,-0.039894,-0.041239,-0.038448,-0.040086,-0.036221,-0.040086,-0.036609,-0.036318,-0.039509,-0.036803
1019.836674,-0.04292,-0.044915,-0.034163,-0.038323,-0.030748,-0.02473,-0.02214,-0.020136,-0.033969,-0.031237,-0.021139,-0.018124,-0.041775,-0.025524,-0.024233,-0.030846,-0.02194,-0.02204,-0.031433,-0.018426,-0.017215,-0.013765,-0.01671,-0.02154,-0.017619,-0.016001,-0.015697,-0.02174,-0.028882,-0.009877,-0.017417,-0.018023,-0.019131,-0.02194,-0.023935,-0.024531,-0.010698,-0.048222,-0.04501,-0.046335,-0.04643,-0.043966,-0.043205,-0.04841,-0.047751,-0.045295,-0.043966,-0.04292,-0.04101,-0.04101,-0.044536,-0.043966,-0.042061,-0.04292,-0.04292,-0.042443,-0.044631,-0.042824,-0.043776,-0.045673,-0.039764,-0.040436,-0.046619
1022.303017,-0.04761,-0.04846,-0.040654,-0.04324,-0.042284,-0.031136,-0.035338,-0.026397,-0.043621,-0.036794,-0.027587,-0.025503,-0.04912,-0.036018,-0.03035,-0.04505,-0.024208,-0.027092,-0.034851,-0.021907,-0.023908,-0.021706,-0.025901,-0.022408,-0.023908,-0.021003,-0.023009,-0.035629,-0.039114,-0.019493,-0.025702,-0.019291,-0.027785,-0.030153,-0.032117,-0.028576,-0.018787,-0.050625,-0.051,-0.053619,-0.051094,-0.050249,-0.052218,-0.050625,-0.048837,-0.050719,-0.048554,-0.053898,-0.050437,-0.04846,-0.047705,-0.051281,-0.048743,-0.051469,-0.048932,-0.052685,-0.046285,-0.049685,-0.046095,-0.048837,-0.050343,-0.051094,-0.049779
1024.767519,-0.059953,-0.058377,-0.047655,-0.057261,-0.044694,-0.042868,-0.041422,-0.038028,-0.050029,-0.047274,-0.034803,-0.02858,-0.053143,-0.04229,-0.036174,-0.048226,-0.035195,-0.040358,-0.047084,-0.029573,-0.031752,-0.031752,-0.033329,-0.036174,-0.031554,-0.030466,-0.030268,-0.03997,-0.04383,-0.026785,-0.030862,-0.028679,-0.034312,-0.039194,-0.038514,-0.038222,-0.026685,-0.064282,-0.058841,-0.058284,-0.063915,-0.061801,-0.059676,-0.061063,-0.057819,-0.060416,-0.060231,-0.059768,-0.058841,-0.058563,-0.056981,-0.057354,-0.056515,-0.058284,-0.060786,-0.061432,-0.055955,-0.05949,-0.0553,-0.054832,-0.057819,-0.057819,-0.055488
1027.23018,-0.063369,-0.061059,-0.054809,-0.061152,-0.053491,-0.047035,-0.048277,-0.0398,-0.061522,-0.049325,-0.041838,-0.040578,-0.060503,-0.050655,-0.043577,-0.053303,-0.042225,-0.050465,-0.052737,-0.043191,-0.041063,-0.035598,-0.038632,-0.045406,-0.036873,-0.038046,-0.036481,-0.046939,-0.051129,-0.036383,-0.039995,-0.037753,-0.043095,-0.048467,-0.046269,-0.047226,-0.034516,-0.065757,-0.06786,-0.062262,-0.064473,-0.068406,-0.066398,-0.065666,-0.066124,-0.066581,-0.063,-0.063737,-0.063921,-0.062262,-0.064656,-0.065482,-0.064473,-0.067586,-0.067586,-0.063737,-0.065391,-0.066947,-0.064013,-0.060039,-0.063829,-0.062446,-0.061615
1029.690999,-0.07196,-0.067327,-0.061814,-0.063751,-0.056135,-0.053315,-0.054445,-0.044455,-0.060888,-0.052371,-0.046088,-0.044936,-0.064763,-0.054822,-0.051614,-0.06061,-0.046663,-0.049526,-0.055385,-0.045224,-0.045416,-0.039712,-0.042525,-0.049717,-0.042719,-0.040879,-0.046567,-0.052466,-0.056042,-0.036783,-0.039615,-0.043491,-0.044551,-0.05341,-0.052749,-0.05152,-0.039323,-0.072321,-0.068148,-0.069968,-0.071869,-0.070421,-0.068968,-0.073853,-0.072231,-0.073943,-0.069241,-0.074302,-0.070784,-0.073223,-0.068422,-0.06915,-0.07196,-0.07033,-0.070874,-0.069968,-0.069968,-0.068695,-0.070512,-0.069423,-0.066047,-0.071327,-0.066139
1032.149977,-0.074037,-0.074217,-0.065754,-0.070415,-0.061599,-0.061599,-0.057404,-0.054112,-0.066855,-0.059832,-0.047646,-0.048698,-0.070324,-0.05656,-0.054867,-0.065846,-0.047358,-0.059832,-0.065386,-0.051461,-0.047742,-0.048125,-0.049558,-0.05364,-0.04889,-0.046206,-0.046206,-0.05946,-0.063543,-0.041956,-0.048794,-0.049271,-0.054584,-0.053262,-0.054207,-0.05364,-0.042732,-0.077807,-0.073405,-0.077002,-0.076554,-0.074217,-0.072139,-0.074487,-0.075477,-0.077002,-0.078164,-0.075207,-0.075926,-0.074037,-0.074847,-0.075387,-0.073856,-0.074217,-0.074127,-0.072863,-0.071324,-0.073947,-0.072953,-0.078789,-0.076195,-0.074217,-0.071686
1034.607113,-0.076233,-0.074077,-0.070095,-0.072181,-0.068181,-0.06202,-0.060256,-0.054075,-0.072271,-0.064881,-0.055017,-0.052941,-0.074797,-0.065525,-0.059977,-0.070549,-0.057645,-0.062297,-0.065433,-0.05464,-0.05398,-0.046078,-0.053225,-0.058952,-0.05038,-0.049523,-0.048187,-0.063591,-0.061185,-0.047612,-0.054075,-0.049428,-0.058766,-0.058579,-0.064329,-0.062945,-0.051331,-0.080071,-0.078201,-0.077039,-0.079092,-0.080248,-0.080603,-0.078647,-0.077039,-0.080337,-0.080692,-0.079982,-0.078468,-0.083346,-0.082109,-0.077308,-0.079092,-0.079804,-0.080692,-0.08264,-0.077754,-0.079359,-0.077665,-0.078112,-0.078914,-0.08087,-0.075785
1037.062409,-0.079607,-0.083669,-0.072813,-0.078097,-0.064994,-0.065453,-0.065269,-0.057686,-0.071007,-0.068466,-0.054502,-0.056377,-0.078097,-0.069466,-0.065269,-0.073083,-0.056938,-0.067373,-0.07164,-0.057125,-0.056658,-0.051957,-0.055909,-0.061309,-0.053373,-0.05309,-0.056752,-0.066185,-0.064719,-0.052146,-0.055722,-0.054314,-0.055722,-0.063892,-0.061956,-0.06426,-0.050252,-0.084809,-0.086646,-0.082437,-0.083229,-0.08402,-0.083493,-0.080051,-0.080847,-0.084108,-0.08067,-0.083141,-0.083141,-0.07943,-0.083493,-0.082348,-0.082701,-0.07774,-0.081996,-0.077562,-0.079607,-0.077206,-0.083229,-0.084722,-0.080139,-0.081201,-0.078364
1039.515862,-0.090438,-0.088865,-0.081805,-0.080201,-0.07868,-0.071997,-0.07345,-0.062892,-0.078769,-0.074357,-0.063728,-0.058596,-0.085173,-0.076073,-0.068433,-0.079754,-0.063356,-0.070355,-0.075622,-0.063542,-0.061775,-0.063264,-0.061496,-0.065764,-0.062427,-0.056243,-0.061962,-0.071724,-0.074718,-0.055771,-0.060469,-0.061402,-0.065302,-0.06687,-0.069441,-0.06779,-0.052737,-0.090526,-0.090787,-0.090002,-0.090874,-0.090526,-0.08939,-0.089303,-0.088252,-0.088778,-0.090089,-0.086231,-0.08755,-0.086759,-0.08869,-0.088778,-0.08482,-0.084908,-0.087463,-0.087375,-0.088428,-0.086143,-0.087111,-0.086671,-0.084996,-0.084555,-0.086231
1041.967475,-0.094846,-0.091874,-0.088174,-0.089675,-0.085422,-0.077516,-0.079957,-0.073874,-0.085511,-0.080858,-0.068909,-0.069648,-0.090468,-0.079957,-0.076427,-0.082833,-0.069371,-0.076336,-0.080768,-0.069648,-0.068724,-0.065846,-0.072776,-0.072776,-0.066591,-0.066218,-0.068446,-0.081038,-0.078784,-0.065287,-0.067519,-0.067334,-0.07057,-0.072134,-0.072501,-0.074696,-0.063043,-0.095368,-0.094672,-0.096411,-0.096845,-0.091698,-0.094846,-0.097192,-0.094323,-0.096411,-0.094323,-0.093712,-0.097711,-0.089939,-0.095107,-0.093187,-0.095107,-0.09345,-0.096238,-0.093712,-0.092925,-0.091435,-0.095716,-0.090468,-0.089499,-0.093012,-0.093712
1044.417246,-0.092367,-0.09324,-0.088416,-0.087975,-0.083716,-0.07752,-0.076162,-0.071418,-0.085052,-0.084251,-0.070959,-0.068011,-0.091229,-0.077068,-0.076343,-0.085673,-0.06875,-0.080495,-0.086737,-0.072975,-0.0727,-0.066158,-0.07004,-0.074252,-0.068104,-0.067364,-0.066344,-0.078243,-0.07752,-0.062429,-0.068196,-0.067364,-0.070959,-0.078063,-0.076071,-0.076252,-0.066808,-0.097321,-0.096369,-0.099218,-0.09758,-0.096023,-0.092105,-0.093763,-0.093066,-0.094286,-0.093938,-0.092979,-0.092629,-0.090528,-0.094547,-0.093676,-0.092192,-0.093589,-0.095068,-0.096282,-0.090352,-0.092629,-0.092629,-0.093938,-0.093763,-0.092717,-0.096888
1046.865176,-0.093721,-0.09572,-0.091451,-0.092937,-0.084835,-0.078839,-0.074309,-0.074036,-0.090838,-0.086255,-0.074036,-0.070468,-0.093808,-0.081624,-0.078749,-0.086344,-0.07658,-0.080817,-0.085989,-0.07531,-0.071018,-0.068995,-0.072393,-0.072758,-0.072484,-0.070008,-0.069087,-0.082161,-0.080099,-0.063055,-0.069087,-0.068903,-0.073398,-0.077666,-0.076218,-0.080009,-0.064547,-0.098313,-0.095633,-0.098485,-0.097709,-0.099001,-0.098571,-0.099775,-0.096586,-0.094852,-0.096413,-0.097536,-0.094591,-0.096586,-0.09745,-0.094417,-0.096672,-0.099947,-0.095286,-0.094678,-0.095026,-0.096413,-0.09572,-0.098399,-0.093634,-0.097364,-0.090048
1049.311264,-0.09648,-0.094152,-0.086036,-0.088495,-0.082498,-0.077944,-0.079557,-0.072071,-0.081698,-0.083208,-0.073615,-0.065009,-0.093287,-0.081074,-0.075063,-0.085683,-0.070339,-0.078303,-0.084801,-0.074521,-0.070887,-0.068967,-0.06915,-0.075875,-0.070796,-0.069517,-0.072071,-0.082231,-0.081342,-0.062227,-0.06805,-0.071252,-0.073343,-0.078214,-0.075334,-0.077406,-0.06362,-0.096996,-0.095361,-0.093373,-0.096996,-0.096136,-0.096222,-0.094066,-0.099138,-0.093113,-0.095964,-0.096824,-0.093979,-0.093633,-0.095533,-0.095188,-0.093979,-0.094066,-0.095275,-0.098368,-0.093893,-0.091811,-0.093113,-0.092246,-0.092853,-0.094757,-0.091376
1051.755511,-0.104345,-0.10486,-0.09496,-0.097849,-0.092405,-0.089657,-0.088143,-0.077849,-0.094784,-0.087428,-0.080491,-0.076201,-0.100286,-0.084379,-0.085727,-0.097063,-0.083568,-0.083658,-0.092405,-0.07858,-0.079673,-0.080218,-0.075467,-0.083568,-0.077392,-0.076935,-0.078488,-0.08841,-0.088945,-0.073164,-0.076201,-0.078215,-0.081489,-0.083928,-0.087071,-0.085817,-0.069081,-0.10777,-0.107172,-0.106232,-0.104431,-0.106317,-0.102881,-0.10314,-0.104431,-0.103226,-0.107599,-0.101758,-0.102449,-0.104774,-0.10219,-0.100112,-0.104689,-0.105975,-0.102449,-0.103829,-0.102363,-0.103484,-0.102363,-0.101066,-0.103053,-0.100892,-0.099504
1054.197917,-0.091923,-0.096739,-0.087403,-0.088886,-0.083893,-0.079911,-0.08,-0.072107,-0.084861,-0.082128,-0.069747,-0.068927,-0.091577,-0.081951,-0.077593,-0.084245,-0.07002,-0.079555,-0.082128,-0.066183,-0.070837,-0.069747,-0.07002,-0.072559,-0.068836,-0.070383,-0.070111,-0.077683,-0.080089,-0.065724,-0.067831,-0.067466,-0.069747,-0.076609,-0.072378,-0.080266,-0.064067,-0.095025,-0.09554,-0.098105,-0.096739,-0.092182,-0.095197,-0.096995,-0.093477,-0.096995,-0.09149,-0.093649,-0.096397,-0.097679,-0.09691,-0.095111,-0.096995,-0.094424,-0.092614,-0.09554,-0.095111,-0.09554,-0.092355,-0.091577,-0.095454,-0.09175,-0.091057
1056.638481,-0.103679,-0.103336,-0.093814,-0.099293,-0.094164,-0.091796,-0.086399,-0.079036,-0.09206,-0.088796,-0.075582,-0.078311,-0.100415,-0.086844,-0.083541,-0.093201,-0.077858,-0.086666,-0.091004,-0.07549,-0.079308,-0.076858,-0.07813,-0.084168,-0.074393,-0.079217,-0.076858,-0.088973,-0.088885,-0.070809,-0.075216,-0.074668,-0.080663,-0.084704,-0.084346,-0.081384,-0.073569,-0.10496,-0.104192,-0.103336,-0.103679,-0.100674,-0.102737,-0.103165,-0.104534,-0.100415,-0.101018,-0.105046,-0.106238,-0.102994,-0.103251,-0.099984,-0.100588,-0.102479,-0.100932,-0.103593,-0.102822,-0.10205,-0.101449,-0.10308,-0.102479,-0.099725,-0.099984
1059.077204,-0.102359,-0.105527,-0.097258,-0.096649,-0.092976,-0.089714,-0.088828,-0.079689,-0.096736,-0.088651,-0.081316,-0.076508,-0.0996,-0.088562,-0.087318,-0.094204,-0.083745,-0.089537,-0.088562,-0.078601,-0.076325,-0.078328,-0.074954,-0.085356,-0.076325,-0.073854,-0.077692,-0.085088,-0.086784,-0.071646,-0.076872,-0.075594,-0.079689,-0.085267,-0.086695,-0.084999,-0.073671,-0.105015,-0.103989,-0.104759,-0.103046,-0.105783,-0.101585,-0.104074,-0.101757,-0.105186,-0.101154,-0.103217,-0.102101,-0.10055,-0.103217,-0.105186,-0.102359,-0.101412,-0.102015,-0.101929,-0.099773,-0.100895,-0.102273,-0.101757,-0.104074,-0.103303,-0.101757
