Wavelength (nm),Absorbance (AU) 2024-10-30 00:00:01,Absorbance (AU) 2024-10-30 00:15:12,Absorbance (AU) 2024-10-30 00:30:18,Absorbance (AU) 2024-10-30 00:45:24,Absorbance (AU) 2024-10-30 01:00:30,Absorbance (AU) 2024-10-30 01:15:36,Absorbance (AU) 2024-10-30 01:30:42,Absorbance (AU) 2024-10-30 01:45:48,Absorbance (AU) 2024-10-30 02:00:54,Absorbance (AU) 2024-10-30 02:16:00,Absorbance (AU) 2024-10-30 02:31:06,Absorbance (AU) 2024-10-30 02:46:12,Absorbance (AU) 2024-10-30 03:01:18,Absorbance (AU) 2024-10-30 03:16:24,Absorbance (AU) 2024-10-30 03:31:30,Absorbance (AU) 2024-10-30 03:46:36,Absorbance (AU) 2024-10-30 04:01:42,Absorbance (AU) 2024-10-30 04:16:48,Absorbance (AU) 2024-10-30 04:31:54,Absorbance (AU) 2024-10-30 04:47:00,Absorbance (AU) 2024-10-30 05:02:06,Absorbance (AU) 2024-10-30 05:17:12,Absorbance (AU) 2024-10-30 05:32:18,Absorbance (AU) 2024-10-30 05:47:24,Absorbance (AU) 2024-10-30 06:02:30,Absorbance (AU) 2024-10-30 06:17:36,Absorbance (AU) 2024-10-30 06:32:42,Absorbance (AU) 2024-10-30 06:47:48,Absorbance (AU) 2024-10-30 07:02:54,Absorbance (AU) 2024-10-30 07:18:00,Absorbance (AU) 2024-10-30 07:33:06,Absorbance (AU) 2024-10-30 07:48:12,Absorbance (AU) 2024-10-30 08:03:18,Absorbance (AU) 2024-10-30 08:18:24,Absorbance (AU) 2024-10-30 08:33:30,Absorbance (AU) 2024-10-30 08:48:36,Absorbance (AU) 2024-10-30 09:03:42,Absorbance (AU) 2024-10-30 09:18:48,Absorbance (AU) 2024-10-30 09:33:54,Absorbance (AU) 2024-10-30 09:49:00,Absorbance (AU) 2024-10-30 10:04:06,Absorbance (AU) 2024-10-30 10:19:11,Absorbance (AU) 2024-10-30 10:34:17,Absorbance (AU) 2024-10-30 10:49:24,Absorbance (AU) 2024-10-30 11:04:30,Absorbance (AU) 2024-10-30 11:19:36,Absorbance (AU) 2024-10-30 11:34:42,Absorbance (AU) 2024-10-30 11:49:48,Absorbance (AU) 2024-10-30 12:04:54,Absorbance (AU) 2024-10-30 12:19:59,Absorbance (AU) 2024-10-30 12:35:05,Absorbance (AU) 2024-10-30 12:50:11,Absorbance (AU) 2024-10-30 13:05:17,Absorbance (AU) 2024-10-30 13:20:23,Absorbance (AU) 2024-10-30 13:35:29,Absorbance (AU) 2024-10-30 13:50:35,Absorbance (AU) 2024-10-30 14:05:41,Absorbance (AU) 2024-10-30 14:20:47,Absorbance (AU) 2024-10-30 14:35:53,Absorbance (AU) 2024-10-30 14:50:59,Absorbance (AU) 2024-10-30 15:06:05,Absorbance (AU) 2024-10-30 15:21:11,Absorbance (AU) 2024-10-30 15:36:17,Absorbance (AU) 2024-10-30 15:51:23,Absorbance (AU) 2024-10-30 16:06:29,Absorbance (AU) 2024-10-30 16:21:35,Absorbance (AU) 2024-10-30 16:36:41,Absorbance (AU) 2024-10-30 16:51:47,Absorbance (AU) 2024-10-30 17:06:53
1061.514086,1.797382,1.801748,1.800852,1.799064,1.802847,1.800653,1.799361,1.806765,1.804952,1.806664,1.810412,1.809802,1.807168,1.807269,1.810412,1.811227,1.814296,1.815736,1.812146,1.810107,1.816871,1.815942,1.812964,1.814296,1.814605,1.816664,1.821752,1.815427,1.819876,1.817801,1.823322,1.820918,1.817801,1.817905,1.818423,1.819668,1.827112,1.823636,1.821543,1.823007,1.822484,1.824371,1.822798,1.826795,1.821961,1.821543,1.820188,1.820084,1.819253,1.82217,1.820397,1.823636,1.818941,1.824687,1.827853,1.823322,1.822903,1.819772,1.825002,1.821752,1.816148,1.816664,1.82123,1.819772,1.821335,1.818734,1.817491,1.816355,1.817698
1063.949127,1.799443,1.793717,1.79855,1.803838,1.800936,1.803437,1.800139,1.79845,1.80767,1.809395,1.805346,1.810617,1.809598,1.808887,1.809598,1.812149,1.814921,1.812559,1.815539,1.816055,1.81523,1.813995,1.813892,1.817814,1.816262,1.8174,1.813174,1.81854,1.82219,1.816882,1.814509,1.817503,1.81958,1.818748,1.816986,1.822819,1.81958,1.822505,1.817918,1.821981,1.824185,1.825344,1.826823,1.824817,1.824501,1.823869,1.822086,1.823764,1.821563,1.821667,1.822924,1.821249,1.820518,1.819164,1.815952,1.820831,1.818748,1.819268,1.821458,1.817814,1.821458,1.817814,1.820414,1.812559,1.817814,1.819997,1.816365,1.817607,1.813481
1066.382326,1.801277,1.794837,1.798293,1.80388,1.803378,1.804986,1.804684,1.806499,1.806297,1.806903,1.809845,1.809337,1.808017,1.811375,1.811273,1.80893,1.809337,1.815275,1.813834,1.817445,1.813937,1.813218,1.817341,1.8161,1.818482,1.816927,1.817652,1.818171,1.82046,1.819938,1.817859,1.819938,1.820668,1.820355,1.817031,1.820147,1.818586,1.820773,1.823496,1.823601,1.818898,1.822551,1.824758,1.821923,1.820564,1.824126,1.823916,1.822551,1.823496,1.8214,1.822446,1.822342,1.822971,1.81973,1.818171,1.821609,1.823391,1.822446,1.817445,1.818171,1.819418,1.82046,1.817548,1.815584,1.81579,1.819106,1.818171,1.817756,1.817756
1067.598235,1.794712,1.798861,1.798365,1.800751,1.80115,1.804859,1.80235,1.804758,1.803853,1.805866,1.809208,1.807585,1.80718,1.807889,1.811962,1.814013,1.813499,1.813294,1.812371,1.814527,1.815145,1.814013,1.816487,1.818871,1.813088,1.816383,1.821582,1.817625,1.815042,1.818559,1.815145,1.819912,1.818871,1.820955,1.820433,1.817625,1.82085,1.825786,1.821373,1.823574,1.824205,1.821896,1.820746,1.820433,1.822001,1.820642,1.822105,1.822105,1.825258,1.824626,1.823259,1.824626,1.823469,1.820746,1.822105,1.820329,1.818663,1.824626,1.814939,1.821477,1.818559,1.823574,1.819599,1.821687,1.820537,1.817729,1.814424,1.814939,1.813396
1070.028672,1.802776,1.805187,1.801376,1.802876,1.802776,1.802275,1.800279,1.807105,1.81056,1.812707,1.805187,1.81199,1.80751,1.81107,1.81107,1.812912,1.812604,1.812297,1.814556,1.814247,1.812399,1.818797,1.819629,1.819421,1.824552,1.820359,1.820672,1.819421,1.824026,1.822136,1.820359,1.817344,1.821403,1.820672,1.824552,1.825184,1.822345,1.822555,1.820672,1.824447,1.826346,1.825395,1.826875,1.821194,1.82287,1.825818,1.825079,1.822765,1.82783,1.821926,1.82109,1.82109,1.824552,1.825184,1.819629,1.82371,1.823605,1.824552,1.826558,1.821926,1.825606,1.821612,1.817862,1.819837,1.816723,1.821926,1.82287,1.817551,1.818797
1072.457267,1.802954,1.799364,1.802154,1.807686,1.803355,1.805566,1.810734,1.810836,1.809512,1.809818,1.814009,1.814625,1.817412,1.81329,1.815346,1.810836,1.815758,1.817619,1.820842,1.815758,1.817205,1.820112,1.81876,1.819695,1.818656,1.822305,1.818967,1.820216,1.822514,1.82105,1.821886,1.825246,1.821991,1.820529,1.823458,1.823773,1.82842,1.829058,1.825246,1.823248,1.825457,1.826725,1.827042,1.825668,1.826302,1.827678,1.829271,1.826091,1.826302,1.827678,1.827254,1.827996,1.823668,1.821259,1.825352,1.823038,1.824509,1.823353,1.830123,1.823143,1.818448,1.821468,1.821677,1.822305,1.822934,1.821782,1.821782,1.820008,1.819175
1074.884022,1.808674,1.805846,1.805544,1.803637,1.807966,1.809587,1.810502,1.811929,1.809689,1.812849,1.816548,1.815003,1.813976,1.817684,1.819031,1.81562,1.815414,1.817581,1.821946,1.821007,1.822574,1.81872,1.82132,1.825303,1.82132,1.825092,1.826251,1.825408,1.824566,1.824356,1.822574,1.823412,1.825724,1.824251,1.826251,1.826357,1.832843,1.824671,1.829109,1.830599,1.825935,1.827096,1.829747,1.827519,1.826568,1.829534,1.826779,1.824566,1.830492,1.829003,1.827202,1.824356,1.825935,1.828473,1.82699,1.825408,1.825408,1.822469,1.823726,1.824146,1.823831,1.826251,1.827096,1.824671,1.824251,1.822783,1.824776,1.823936,1.823516
1077.308934,1.810391,1.809277,1.810695,1.811,1.80575,1.810391,1.813138,1.811406,1.815184,1.819202,1.816314,1.817755,1.818581,1.814364,1.818478,1.821381,1.823362,1.825352,1.822944,1.819305,1.819823,1.821901,1.82211,1.82378,1.824827,1.824513,1.826403,1.826929,1.825877,1.825142,1.827351,1.825562,1.830633,1.827773,1.833191,1.827879,1.834368,1.82714,1.82714,1.830527,1.832763,1.832336,1.832763,1.830845,1.832123,1.82989,1.832123,1.828936,1.829677,1.83191,1.832123,1.831164,1.826087,1.828724,1.828936,1.82883,1.831164,1.832123,1.832016,1.829042,1.828196,1.825772,1.829042,1.825562,1.826929,1.824618,1.826193,1.830314,1.826613
1079.732006,1.815261,1.811496,1.813018,1.8118,1.820195,1.814648,1.814954,1.815363,1.817618,1.822475,1.825395,1.825814,1.823099,1.82362,1.821437,1.825709,1.825081,1.826862,1.828229,1.828967,1.826338,1.824977,1.83034,1.826442,1.830976,1.832356,1.827072,1.831931,1.830764,1.832037,1.829706,1.831082,1.833314,1.833314,1.832781,1.835129,1.830023,1.831824,1.836737,1.834594,1.83374,1.834274,1.834594,1.832888,1.837489,1.837489,1.837597,1.83406,1.837381,1.83835,1.832037,1.833314,1.833953,1.837166,1.83438,1.832888,1.834701,1.828967,1.826442,1.831082,1.830129,1.831824,1.83034,1.833527,1.832356,1.829072,1.829283,1.831931,1.833314
1082.153236,1.815336,1.815948,1.814319,1.818915,1.816662,1.814624,1.819634,1.823768,1.82087,1.826893,1.823041,1.821076,1.824703,1.824079,1.829937,1.830464,1.825223,1.83332,1.826998,1.8292,1.830147,1.831097,1.834276,1.83417,1.836302,1.834702,1.835341,1.835021,1.836195,1.83417,1.831836,1.837908,1.837157,1.833851,1.838552,1.837908,1.837157,1.837157,1.835768,1.837372,1.835874,1.837372,1.840597,1.838122,1.837479,1.837908,1.839412,1.840274,1.838122,1.840274,1.843521,1.839197,1.834063,1.839304,1.835128,1.835768,1.834595,1.835021,1.833426,1.836729,1.836088,1.834276,1.842111,1.83705,1.83417,1.839197,1.829937,1.83078,1.833108
1084.572625,1.816973,1.819014,1.817686,1.822608,1.824882,1.821886,1.823227,1.825089,1.830305,1.830515,1.826648,1.829571,1.83041,1.832515,1.828943,1.83336,1.838356,1.836755,1.83241,1.833254,1.836968,1.839212,1.835798,1.838249,1.833571,1.837608,1.839855,1.839534,1.842762,1.841145,1.839105,1.838891,1.838784,1.842762,1.839748,1.842438,1.843735,1.836755,1.845362,1.847104,1.841575,1.841037,1.845905,1.846014,1.843302,1.839319,1.846668,1.845579,1.8405,1.840715,1.840822,1.842222,1.841575,1.845036,1.84233,1.848087,1.84406,1.840822,1.844602,1.844602,1.841037,1.842222,1.838249,1.838677,1.839319,1.838998,1.836649,1.84093,1.837822
1086.990173,1.820131,1.823411,1.828064,1.823411,1.8313,1.830881,1.833084,1.829105,1.831928,1.835087,1.829522,1.833084,1.832769,1.829731,1.836145,1.837099,1.834348,1.835087,1.839334,1.839228,1.839548,1.837843,1.839548,1.84051,1.844055,1.841903,1.84244,1.841045,1.843193,1.845784,1.846001,1.844271,1.84287,1.846977,1.844811,1.843516,1.849046,1.842978,1.84763,1.846109,1.849046,1.847303,1.847847,1.847956,1.849046,1.84992,1.84676,1.848174,1.848174,1.845676,1.846218,1.853102,1.84763,1.847847,1.844703,1.844595,1.846109,1.84981,1.842547,1.84763,1.849592,1.848719,1.847412,1.847521,1.843839,1.84244,1.843624,1.840082,1.847195
1089.405879,1.829642,1.826538,1.830578,1.832664,1.82695,1.835286,1.833397,1.830682,1.837184,1.835286,1.838136,1.837079,1.834026,1.838348,1.840047,1.843035,1.844108,1.84529,1.837501,1.844967,1.845398,1.84529,1.845613,1.845937,1.845937,1.844967,1.848641,1.849401,1.851143,1.849292,1.845506,1.851034,1.843464,1.852673,1.841432,1.849944,1.850925,1.849183,1.849944,1.85377,1.852454,1.849292,1.854429,1.85038,1.854429,1.849727,1.85355,1.85158,1.855089,1.850598,1.852673,1.849292,1.850162,1.851798,1.849292,1.852673,1.850598,1.850053,1.850162,1.854319,1.849075,1.847124,1.847773,1.845506,1.849401,1.850925,1.849292,1.849075,1.846045
1091.819744,1.834581,1.83899,1.83636,1.834685,1.841636,1.834059,1.838673,1.839729,1.842805,1.842592,1.844298,1.843018,1.84601,1.843764,1.845796,1.846225,1.847084,1.845689,1.847729,1.849239,1.848591,1.845903,1.853255,1.850971,1.854675,1.849563,1.85588,1.847622,1.857748,1.850537,1.854456,1.856209,1.857638,1.854784,1.859073,1.854128,1.859294,1.859625,1.856648,1.854565,1.856428,1.857198,1.857418,1.858079,1.857198,1.855441,1.859625,1.85852,1.859625,1.857859,1.859625,1.861511,1.854019,1.856428,1.853037,1.85108,1.861733,1.856319,1.856099,1.853582,1.851405,1.855331,1.856758,1.854237,1.854237,1.850754,1.850212,1.851405,1.855331
1094.231768,1.839883,1.83852,1.840935,1.844424,1.846019,1.847942,1.846553,1.84347,1.848906,1.848691,1.849013,1.850087,1.851488,1.846339,1.846233,1.851164,1.853001,1.856917,1.857573,1.855172,1.856589,1.853326,1.853326,1.855934,1.856589,1.86164,1.856261,1.860317,1.858668,1.860097,1.863966,1.857244,1.857463,1.862082,1.861861,1.861751,1.862746,1.862193,1.863522,1.863189,1.867646,1.860757,1.866639,1.8633,1.864855,1.862525,1.860097,1.8633,1.860537,1.858778,1.866192,1.863411,1.859217,1.863855,1.865858,1.862193,1.861972,1.861972,1.864521,1.862414,1.864188,1.860207,1.85539,1.861419,1.859767,1.864299,1.861419,1.85648,1.856917
1096.64195,1.844216,1.847816,1.848774,1.846754,1.851017,1.851231,1.852626,1.854782,1.852734,1.855647,1.850375,1.855755,1.855106,1.854998,1.856948,1.8576,1.85978,1.859889,1.859889,1.858688,1.858253,1.861861,1.866387,1.865611,1.862191,1.863401,1.860327,1.862851,1.864173,1.862961,1.868947,1.868835,1.867498,1.864726,1.865389,1.870848,1.871185,1.865389,1.863953,1.866942,1.865279,1.867164,1.866831,1.872533,1.868723,1.866498,1.868055,1.8685,1.869617,1.869282,1.869952,1.867164,1.867609,1.864615,1.867164,1.866609,1.870624,1.867498,1.862631,1.866276,1.862961,1.865279,1.868166,1.862411,1.868166,1.862631,1.862851,1.862851,1.865722
1099.050291,1.852412,1.854123,1.852946,1.850707,1.8506,1.855949,1.860058,1.855304,1.858323,1.86082,1.859515,1.861037,1.861146,1.866848,1.861037,1.862783,1.866737,1.865635,1.866517,1.868285,1.86344,1.871508,1.871174,1.868728,1.866627,1.868285,1.871062,1.868285,1.869061,1.868064,1.86895,1.874082,1.870394,1.871397,1.87498,1.871508,1.869283,1.877574,1.873521,1.870505,1.873409,1.868064,1.87229,1.875205,1.875768,1.87543,1.877801,1.875994,1.873073,1.876445,1.874531,1.876783,1.874082,1.877122,1.871508,1.870283,1.878594,1.870283,1.872849,1.871843,1.86729,1.873633,1.875768,1.867842,1.870283,1.869838,1.872066,1.871843,1.873409
1101.45679,1.857586,1.860602,1.861143,1.86266,1.86266,1.859846,1.860602,1.863204,1.864183,1.866588,1.868015,1.868565,1.868565,1.867575,1.868015,1.871991,1.867026,1.867685,1.870883,1.872213,1.876116,1.880394,1.870661,1.876116,1.872102,1.87578,1.874216,1.874439,1.878137,1.879377,1.880054,1.875109,1.876564,1.876116,1.878137,1.881526,1.877687,1.878475,1.880507,1.877238,1.878925,1.881526,1.884143,1.879602,1.882435,1.880394,1.882776,1.884257,1.885973,1.876901,1.882321,1.88096,1.883003,1.8813,1.877575,1.880054,1.875444,1.880054,1.878024,1.877687,1.884143,1.879602,1.884257,1.878587,1.876228,1.8787,1.878813,1.876004,1.8787
1103.861448,1.864563,1.863265,1.86413,1.861756,1.866953,1.868809,1.870892,1.869247,1.869137,1.873981,1.875645,1.870123,1.874757,1.876757,1.88135,1.880899,1.87832,1.879215,1.877315,1.879215,1.879888,1.878879,1.883042,1.885309,1.882477,1.880225,1.887701,1.885309,1.88406,1.883721,1.885195,1.882703,1.884627,1.888273,1.888731,1.886446,1.88656,1.887701,1.882477,1.887587,1.890797,1.885877,1.885991,1.891258,1.889304,1.891719,1.890222,1.887016,1.88656,1.88406,1.889419,1.889189,1.888502,1.890107,1.887245,1.891373,1.887016,1.889304,1.889878,1.889304,1.886902,1.88259,1.88793,1.884968,1.884968,1.88713,1.884854,1.888159,1.885195
1106.264265,1.870746,1.873922,1.873044,1.873703,1.875464,1.877343,1.88393,1.885169,1.879565,1.879231,1.88562,1.882022,1.885846,1.88247,1.885394,1.887544,1.886411,1.886638,1.89096,1.888794,1.889249,1.892564,1.89222,1.892564,1.893253,1.891647,1.89222,1.891189,1.894749,1.894288,1.887091,1.89096,1.893598,1.895095,1.894865,1.893828,1.89741,1.89683,1.89683,1.892908,1.894749,1.898339,1.895557,1.898572,1.899853,1.893138,1.895442,1.900437,1.89602,1.903368,1.898106,1.896482,1.894403,1.899736,1.893138,1.892564,1.898921,1.898223,1.89498,1.893943,1.895211,1.898688,1.893368,1.89096,1.897294,1.893598,1.888452,1.891303,1.889477
1108.665241,1.884871,1.889033,1.888242,1.887566,1.884983,1.890051,1.886553,1.891981,1.892436,1.892095,1.896326,1.890504,1.895752,1.894491,1.896096,1.894034,1.90118,1.896096,1.895293,1.900599,1.898631,1.900831,1.897246,1.902111,1.901064,1.90351,1.904329,1.904915,1.90703,1.901412,1.903627,1.902344,1.906559,1.906677,1.901645,1.909392,1.907973,1.904095,1.906677,1.905854,1.910459,1.914275,1.911172,1.907619,1.904446,1.911172,1.911886,1.904446,1.908209,1.907973,1.910222,1.905149,1.905971,1.903394,1.907973,1.907501,1.902927,1.909511,1.908682,1.904798,1.900831,1.903861,1.907501,1.900483,1.90281,1.904915,1.906324,1.906912,1.899093
1111.064375,1.895828,1.89697,1.895487,1.898458,1.904812,1.902606,1.899721,1.899606,1.907028,1.904463,1.905161,1.905744,1.90586,1.909845,1.905045,1.909139,1.910198,1.910552,1.912798,1.912206,1.919126,1.907028,1.912798,1.917326,1.917685,1.914223,1.913272,1.913628,1.916249,1.91458,1.913391,1.917805,1.919006,1.919126,1.918165,1.922992,1.915413,1.920451,1.920451,1.914937,1.919126,1.920451,1.924207,1.922992,1.920692,1.922749,1.92021,1.920934,1.920934,1.917925,1.919487,1.927015,1.925547,1.915533,1.921901,1.924938,1.917206,1.922022,1.916608,1.922507,1.917445,1.923113,1.914461,1.919848,1.91613,1.915175,1.916966,1.914342,1.914461
1113.461668,1.913344,1.911814,1.91856,1.913933,1.921913,1.917369,1.926262,1.920353,1.917964,1.922635,1.923358,1.927478,1.923479,1.926019,1.922996,1.921913,1.922996,1.924324,1.933362,1.925534,1.932868,1.928575,1.927235,1.930901,1.930901,1.926505,1.926748,1.933238,1.936085,1.934598,1.932376,1.932253,1.933115,1.930042,1.934227,1.933609,1.934969,1.934474,1.933732,1.936707,1.932745,1.93621,1.933979,1.932253,1.935837,1.937828,1.941836,1.941585,1.936956,1.931146,1.937828,1.935217,1.936085,1.935217,1.936334,1.932745,1.941333,1.933856,1.933856,1.935589,1.93435,1.929308,1.939201,1.932499,1.938701,1.934845,1.93621,1.931883,1.934845
1115.857119,1.937596,1.935867,1.935991,1.939082,1.936114,1.936237,1.938958,1.941572,1.945333,1.946216,1.941697,1.943825,1.945333,1.939455,1.947226,1.943825,1.946847,1.946089,1.949636,1.952827,1.945459,1.954367,1.952315,1.952443,1.955912,1.954238,1.94862,1.953853,1.954238,1.950782,1.9471,1.950145,1.9563,1.950909,1.955654,1.954238,1.955654,1.960452,1.955912,1.960061,1.954624,1.954495,1.961496,1.953339,1.953853,1.956687,1.95501,1.962805,1.955912,1.957334,1.9563,1.962019,1.95954,1.96333,1.957593,1.957463,1.956558,1.954367,1.956946,1.956429,1.956946,1.962281,1.955525,1.950527,1.953853,1.954367,1.951803,1.95501,1.954624
1118.250729,1.964939,1.962592,1.95742,1.959481,1.961034,1.961034,1.963894,1.965724,1.969408,1.964416,1.96888,1.972192,1.969673,1.970732,1.969805,1.974057,1.972857,1.969012,1.971395,1.975663,1.979432,1.974859,1.971926,1.975663,1.974458,1.979297,1.975261,1.981465,1.980651,1.976199,1.982962,1.979568,1.976871,1.979974,1.981873,1.979974,1.982145,1.982145,1.980922,1.983917,1.978892,1.981194,1.98269,1.982962,1.984054,1.986521,1.987897,1.978487,1.981737,1.981601,1.985423,1.982417,1.98556,1.978892,1.978487,1.977544,1.982009,1.975395,1.982962,1.982281,1.982009,1.979162,1.977544,1.979568,1.978622,1.980922,1.977678,1.977544,1.977409
1120.642498,1.994894,1.990052,1.993644,1.990741,1.994199,1.99559,1.993644,1.99559,1.993783,2.000917,2.001623,1.997825,2.004174,1.995172,2.007168,1.998807,1.996427,2.003322,2.005597,2.004742,2.008315,2.003038,2.008458,2.002189,2.005882,2.008028,2.001906,2.00233,2.009176,2.003889,2.011049,2.001906,2.010328,2.010184,2.011482,2.009608,2.013365,2.01264,2.006025,2.009032,2.010184,2.012785,2.012785,2.010328,2.013365,2.015402,2.01076,2.00932,2.014965,2.015986,2.008315,2.016424,2.011049,2.014965,2.011916,2.015694,2.013075,2.004032,2.007311,2.01264,2.01264,2.006168,2.009752,2.009176,2.011194,2.011338,2.005455,2.017742,2.009608
1123.032425,2.028916,2.025792,2.024904,2.029364,2.026089,2.028767,2.031011,2.039036,2.033569,2.030561,2.038425,2.038578,2.042411,2.036598,2.038425,2.03675,2.042411,2.042103,2.034022,2.035687,2.043954,2.046589,2.039341,2.036902,2.03675,2.037358,2.044882,2.042257,2.04072,2.045347,2.043181,2.041027,2.038883,2.041488,2.047367,2.047991,2.043027,2.044108,2.042565,2.047056,2.051908,2.048459,2.042103,2.050965,2.041795,2.048771,2.045347,2.051908,2.041488,2.044882,2.045037,2.046278,2.050808,2.04971,2.047679,2.052538,2.047835,2.045967,2.042565,2.043954,2.047523,2.039189,2.041027,2.049397,2.041641,2.04924,2.043645,2.044882,2.041795
1125.420511,2.066037,2.067817,2.064586,2.066845,2.070909,2.066683,2.071563,2.070909,2.077658,2.072218,2.070256,2.071727,2.071236,2.074188,2.07799,2.077326,2.08032,2.074847,2.075507,2.079487,2.081658,2.084513,2.076498,2.082999,2.078156,2.075342,2.083335,2.076168,2.083503,2.078987,2.08654,2.083335,2.088917,2.082496,2.076498,2.07982,2.078987,2.087218,2.084345,2.091478,2.087727,2.08654,2.083335,2.095262,2.086033,2.087727,2.087218,2.084513,2.086879,2.084176,2.088407,2.081658,2.086371,2.093538,2.082496,2.083671,2.087557,2.084008,2.082663,2.088577,2.091136,2.086371,2.086033,2.081323,2.083167,2.084513,2.089599,2.082328,2.086371
1127.806756,2.111059,2.110525,2.106103,2.110703,2.112485,2.108043,2.109814,2.115891,2.115531,2.116612,2.115351,2.123883,2.114633,2.118599,2.116251,2.116972,2.121324,2.120596,2.115172,2.115351,2.121689,2.122054,2.1237,2.127381,2.125905,2.114813,2.123151,2.120414,2.1237,2.122237,2.122237,2.128306,2.127381,2.119324,2.131092,2.122237,2.125169,2.131279,2.133897,2.128676,2.124067,2.130534,2.12775,2.130348,2.12812,2.131652,2.126273,2.131652,2.126273,2.125905,2.134273,2.125536,2.129233,2.127935,2.12775,2.128862,2.131652,2.12425,2.131839,2.122602,2.12572,2.133335,2.129047,2.131279,2.123517,2.122054,2.12096,2.118599,2.127196
1130.191159,2.140722,2.150486,2.156334,2.148361,2.141859,2.151649,2.152232,2.15909,2.158104,2.164456,2.155746,2.155746,2.15909,2.151455,2.158498,2.161268,2.159683,2.160475,2.159683,2.163656,2.162859,2.15653,2.167063,2.166058,2.16646,2.162859,2.167264,2.167264,2.157907,2.170496,2.161268,2.165857,2.166259,2.16646,2.165256,2.168473,2.163258,2.170496,2.162859,2.171714,2.16646,2.168473,2.160475,2.172936,2.170902,2.171917,2.17498,2.171917,2.169483,2.165256,2.171714,2.170293,2.169079,2.171105,2.168473,2.174775,2.164256,2.170091,2.162859,2.166661,2.162262,2.161268,2.164256,2.162063,2.169079,2.165857,2.169686,2.166661,2.171714
1132.573721,2.184432,2.195598,2.189453,2.189663,2.191562,2.194106,2.188612,2.202698,2.19688,2.196666,2.198596,2.197523,2.195384,2.199456,2.187563,2.197737,2.198811,2.203349,2.195384,2.199241,2.20075,2.196025,2.197308,2.198166,2.206621,2.198166,2.205091,2.205527,2.211685,2.201831,2.202264,2.200534,2.209916,2.204219,2.207716,2.199672,2.209696,2.198166,2.211242,2.210358,2.202048,2.220635,2.207716,2.198811,2.205527,2.2108,2.210137,2.209696,2.215019,2.209696,2.200318,2.200103,2.205964,2.205527,2.214796,2.205746,2.213238,2.201182,2.200103,2.205746,2.197523,2.203132,2.211021,2.205091,2.196238,2.204002,2.205091,2.210358,2.215243
1134.954442,2.222803,2.231236,2.212983,2.234238,2.230317,2.228254,2.231236,2.233312,2.234702,2.233081,2.239602,2.231697,2.237962,2.242899,2.246221,2.231236,2.234238,2.239133,2.235864,2.235631,2.243846,2.237962,2.237028,2.237495,2.23843,2.239602,2.234934,2.233544,2.239367,2.236795,2.241483,2.245507,2.241012,2.233081,2.244794,2.240071,2.23447,2.243135,2.241718,2.243846,2.253912,2.245032,2.246221,2.237729,2.245745,2.247892,2.24219,2.24432,2.243135,2.239133,2.241483,2.242899,2.24219,2.251253,2.242426,2.245983,2.254398,2.234007,2.249569,2.245507,2.24219,2.231466,2.248371,2.241954,2.245032,2.25005,2.24432,2.242899,2.251012
1137.333321,2.254907,2.250342,2.247958,2.249626,2.261969,2.253701,2.264678,2.255875,2.255149,2.263691,2.272153,2.25733,2.277973,2.258059,2.267156,2.264925,2.269647,2.263691,2.267653,2.263938,2.265667,2.266163,2.268151,2.268898,2.265667,2.266163,2.262706,2.267156,2.262952,2.269397,2.270898,2.267156,2.276955,2.264925,2.27518,2.280015,2.272908,2.27518,2.273916,2.271651,2.267902,2.273916,2.267404,2.270147,2.279248,2.278993,2.275433,2.273664,2.273664,2.277464,2.271902,2.268649,2.268898,2.277973,2.268649,2.280271,2.269148,2.270648,2.277209,2.275433,2.278482,2.270398,2.267156,2.272405,2.279248,2.273664,2.268649,2.2684,2.265173
1139.710359,2.278224,2.289258,2.273687,2.288739,2.285893,2.280256,2.295805,2.286925,2.276959,2.293962,2.281786,2.287702,2.289518,2.289258,2.283578,2.294751,2.284348,2.297921,2.291342,2.283834,2.286925,2.291865,2.294751,2.298186,2.293174,2.288739,2.297391,2.293962,2.289258,2.29082,2.293962,2.294751,2.291342,2.301916,2.299781,2.298717,2.298717,2.299781,2.29056,2.293437,2.296333,2.293174,2.292388,2.291342,2.295805,2.29265,2.302988,2.29265,2.301114,2.300314,2.297126,2.295805,2.301916,2.29265,2.283834,2.303793,2.297656,2.296597,2.293437,2.303256,2.302452,2.297126,2.296069,2.294751,2.304331,2.296862,2.295805,2.291865,2.291081
1142.085556,2.302788,2.298812,2.291746,2.299604,2.293567,2.302788,2.297758,2.313299,2.308956,2.304388,2.299604,2.292785,2.309767,2.301724,2.315213,2.306532,2.308686,2.317961,2.307607,2.318789,2.311393,2.305459,2.316035,2.311937,2.298812,2.321005,2.313026,2.306263,2.3068,2.308686,2.317686,2.313845,2.304388,2.311122,2.314391,2.322117,2.306532,2.316035,2.311393,2.31686,2.309496,2.32435,2.304656,2.322953,2.314391,2.326595,2.322953,2.308416,2.318513,2.31741,2.321283,2.318513,2.319342,2.314118,2.305995,2.311665,2.32045,2.316035,2.315213,2.321839,2.312481,2.332257,2.314118,2.321283,2.318513,2.316035,2.307607,2.307877,2.311665
