Wavelength (nm),Absorbance (AU) 2024-09-27 00:00:04,Absorbance (AU) 2024-09-27 00:15:10,Absorbance (AU) 2024-09-27 00:30:16,Absorbance (AU) 2024-09-27 00:45:22,Absorbance (AU) 2024-09-27 01:00:28,Absorbance (AU) 2024-09-27 01:15:34,Absorbance (AU) 2024-09-27 01:30:40,Absorbance (AU) 2024-09-27 01:45:46,Absorbance (AU) 2024-09-27 02:00:52,Absorbance (AU) 2024-09-27 02:15:58,Absorbance (AU) 2024-09-27 02:31:04,Absorbance (AU) 2024-09-27 02:46:10,Absorbance (AU) 2024-09-27 03:01:16,Absorbance (AU) 2024-09-27 03:16:22,Absorbance (AU) 2024-09-27 03:31:28,Absorbance (AU) 2024-09-27 03:46:34,Absorbance (AU) 2024-09-27 04:01:40,Absorbance (AU) 2024-09-27 04:16:46,Absorbance (AU) 2024-09-27 04:31:52,Absorbance (AU) 2024-09-27 04:46:57,Absorbance (AU) 2024-09-27 05:02:03,Absorbance (AU) 2024-09-27 05:17:09,Absorbance (AU) 2024-09-27 05:32:15,Absorbance (AU) 2024-09-27 05:47:21,Absorbance (AU) 2024-09-27 06:02:27,Absorbance (AU) 2024-09-27 06:17:33,Absorbance (AU) 2024-09-27 06:32:39,Absorbance (AU) 2024-09-27 06:47:45,Absorbance (AU) 2024-09-27 07:02:51,Absorbance (AU) 2024-09-27 07:17:57,Absorbance (AU) 2024-09-27 07:33:03,Absorbance (AU) 2024-09-27 07:48:09,Absorbance (AU) 2024-09-27 08:03:15,Absorbance (AU) 2024-09-27 08:18:21,Absorbance (AU) 2024-09-27 08:33:27,Absorbance (AU) 2024-09-27 08:48:33,Absorbance (AU) 2024-09-27 09:03:39,Absorbance (AU) 2024-09-27 09:18:45,Absorbance (AU) 2024-09-27 09:33:51,Absorbance (AU) 2024-09-27 09:48:57,Absorbance (AU) 2024-09-27 10:04:03,Absorbance (AU) 2024-09-27 10:19:09,Absorbance (AU) 2024-09-27 10:34:15,Absorbance (AU) 2024-09-27 10:49:21,Absorbance (AU) 2024-09-27 11:04:27,Absorbance (AU) 2024-09-27 11:19:33,Absorbance (AU) 2024-09-27 11:34:39,Absorbance (AU) 2024-09-27 11:49:45,Absorbance (AU) 2024-09-27 12:04:51,Absorbance (AU) 2024-09-27 12:19:57,Absorbance (AU) 2024-09-27 12:35:03,Absorbance (AU) 2024-09-27 12:50:10,Absorbance (AU) 2024-09-27 13:05:15,Absorbance (AU) 2024-09-27 13:20:22,Absorbance (AU) 2024-09-27 13:35:28,Absorbance (AU) 2024-09-27 13:50:34,Absorbance (AU) 2024-09-27 14:05:40,Absorbance (AU) 2024-09-27 14:20:46,Absorbance (AU) 2024-09-27 14:35:52,Absorbance (AU) 2024-09-27 14:50:58,Absorbance (AU) 2024-09-27 15:06:04,Absorbance (AU) 2024-09-27 15:21:10,Absorbance (AU) 2024-09-27 15:36:16,Absorbance (AU) 2024-09-27 15:51:22,Absorbance (AU) 2024-09-27 16:06:28,Absorbance (AU) 2024-09-27 16:21:34
1465.944563,2.247804,2.259791,2.256964,2.267764,2.261414,2.260805,2.258779,2.261414,2.261211,2.257165,2.261821,2.268796,2.270246,2.271285,2.272744,2.254556,2.253756,2.258173,2.262636,2.255758,2.258981,2.248001,2.243295,2.262228,2.257972,2.256763,2.250373,2.249186,2.259791,2.248396,2.255558,2.261211,2.254956,2.253556,2.258375,2.251167,2.258173,2.237484,2.239026,2.234416,2.239606,2.237869,2.238447,2.244663,2.241544,2.245446,2.242711,2.2431,2.239993,2.242711,2.245054,2.2431,2.239219,2.244467,2.246034,2.24135,2.245838,2.244076,2.242321,2.239799,2.240186,2.242906,2.241738,2.237869,2.235947,2.237869
1468.051844,2.243838,2.262467,2.260629,2.258798,2.254959,2.27094,2.271776,2.267407,2.26596,2.266993,2.262876,2.261649,2.265136,2.261241,2.26596,2.257582,2.257582,2.259408,2.25637,2.252352,2.247778,2.253353,2.259814,2.251553,2.256572,2.249363,2.25819,2.245804,2.256774,2.255966,2.255563,2.253554,2.248966,2.255161,2.256774,2.249165,2.24758,2.238964,2.246395,2.239935,2.242077,2.242468,2.241882,2.237416,2.243251,2.242664,2.248372,2.257785,2.245607,2.243055,2.245213,2.249562,2.244035,2.247382,2.230326,2.241492,2.240323,2.243251,2.249165,2.246987,2.241687,2.239158,2.236451,2.244231,2.237996,2.246001
1470.157284,2.244582,2.255567,2.261063,2.254355,2.261473,2.26456,2.256579,2.263528,2.260653,2.261268,2.267045,2.262705,2.272269,2.265593,2.263322,2.256579,2.256174,2.25154,2.258408,2.257798,2.250739,2.256782,2.244779,2.257188,2.255162,2.25134,2.249142,2.253952,2.252543,2.24636,2.248743,2.257391,2.239679,2.243203,2.246558,2.248345,2.246558,2.244779,2.236957,2.244384,2.239874,2.239289,2.246955,2.241046,2.250939,2.237151,2.245174,2.247947,2.244384,2.244779,2.253549,2.250139,2.246162,2.248544,2.243203,2.242417,2.239874,2.241242,2.238705,2.24085,2.241242,2.240069,2.240264,2.246558,2.246162,2.238316
1472.260882,2.253305,2.250281,2.253912,2.260237,2.269586,2.266865,2.256757,2.264575,2.259621,2.262298,2.264783,2.266031,2.267074,2.274231,2.270638,2.262298,2.254926,2.249478,2.253507,2.24988,2.255739,2.256757,2.249679,2.24509,2.255942,2.254317,2.252496,2.253912,2.249078,2.247478,2.255332,2.252093,2.255129,2.245288,2.251891,2.250884,2.261678,2.250281,2.24232,2.244098,2.239371,2.2439,2.2439,2.250281,2.245487,2.24232,2.243307,2.248077,2.25008,2.257574,2.25169,2.243307,2.239959,2.237027,2.243307,2.242714,2.241925,2.244098,2.236443,2.243109,2.244693,2.233147,2.239567,2.240745,2.236248,2.243307
1474.362639,2.248655,2.260068,2.257392,2.266727,2.260895,2.253103,2.266727,2.262346,2.256981,2.254732,2.268198,2.255344,2.261309,2.259449,2.266518,2.262138,2.259449,2.254732,2.257802,2.263801,2.259862,2.258831,2.260895,2.25412,2.255344,2.259243,2.254732,2.261516,2.253713,2.247449,2.253103,2.255753,2.252493,2.250671,2.252291,2.244252,2.254528,2.244053,2.243257,2.241077,2.242463,2.238908,2.236359,2.243058,2.239105,2.241077,2.24286,2.244053,2.245448,2.250267,2.246047,2.24765,2.2529,2.245648,2.249057,2.24765,2.243655,2.242067,2.25148,2.23773,2.239696,2.245848,2.243257,2.23773,2.244252,2.239302
1476.462554,2.250906,2.260772,2.255811,2.263693,2.263693,2.2554,2.260564,2.256634,2.27023,2.257871,2.262647,2.27108,2.270655,2.268533,2.274929,2.257046,2.2554,2.253352,2.263902,2.26098,2.255811,2.258078,2.25458,2.260772,2.25417,2.261188,2.259112,2.258285,2.256222,2.258285,2.257459,2.261396,2.249688,2.253761,2.250703,2.25172,2.257459,2.253556,2.241458,2.243052,2.239078,2.237893,2.23987,2.237696,2.241458,2.246056,2.251109,2.243052,2.240663,2.250906,2.253761,2.250094,2.247667,2.248676,2.246056,2.253965,2.248879,2.236318,2.247062,2.241458,2.244852,2.242453,2.237696,2.247062,2.241458,2.244852
1478.560629,2.247399,2.245174,2.261619,2.262248,2.265618,2.255792,2.264773,2.267525,2.264984,2.257449,2.259738,2.269868,2.266465,2.266677,2.267525,2.257864,2.259946,2.253113,2.255792,2.257657,2.259738,2.264773,2.263509,2.25476,2.254348,2.258488,2.258072,2.255792,2.257449,2.260782,2.264351,2.262458,2.261829,2.261829,2.257034,2.252293,2.256413,2.254966,2.245982,2.246589,2.236388,2.24056,2.253525,2.239762,2.238568,2.242961,2.250247,2.239364,2.247399,2.244771,2.251473,2.240161,2.245578,2.246184,2.239961,2.227389,2.255379,2.239961,2.241959,2.246386,2.242159,2.247602,2.246589,2.24256,2.241959,2.24457
1480.656861,2.252194,2.264959,2.249931,2.25738,2.26284,2.267301,2.260311,2.264959,2.257797,2.262629,2.267728,2.270301,2.263898,2.270731,2.265171,2.268798,2.260942,2.248907,2.254675,2.262418,2.262629,2.251987,2.253639,2.263475,2.261785,2.250547,2.259262,2.255713,2.256546,2.260942,2.255713,2.263475,2.251164,2.251369,2.254883,2.254468,2.251781,2.252194,2.244022,2.242205,2.246254,2.248293,2.246051,2.248089,2.249521,2.244225,2.248702,2.254053,2.249111,2.247884,2.250547,2.24463,2.252606,2.248089,2.247884,2.245035,2.244225,2.24768,2.242406,2.245441,2.248907,2.23126,2.242003,2.246458,2.247476,2.246051
1482.751253,2.247906,2.247701,2.26402,2.260199,2.267445,2.26723,2.262105,2.273504,2.258933,2.2668,2.27068,2.271764,2.271981,2.275469,2.269599,2.255365,2.2668,2.259355,2.263594,2.263381,2.264233,2.262105,2.25746,2.25725,2.262955,2.262743,2.26253,2.257881,2.256202,2.258091,2.260834,2.264874,2.253072,2.25725,2.247085,2.258091,2.254113,2.251205,2.249965,2.24688,2.252034,2.24688,2.247701,2.238959,2.247701,2.248111,2.248728,2.247906,2.250792,2.252449,2.252242,2.252865,2.251205,2.247495,2.248111,2.240371,2.258933,2.248728,2.244631,2.24729,2.240977,2.250172,2.248728,2.238356,2.239765,2.242394
1484.843803,2.254818,2.268918,2.261171,2.267185,2.268918,2.262238,2.266752,2.278579,2.266752,2.267617,2.262666,2.277692,2.270877,2.264382,2.265673,2.247522,2.256503,2.259467,2.257136,2.257136,2.265673,2.262025,2.266968,2.257983,2.257771,2.258618,2.251259,2.256503,2.258618,2.253349,2.25883,2.260105,2.25314,2.258194,2.248557,2.261171,2.255239,2.247729,2.252303,2.247316,2.239738,2.247109,2.238926,2.243408,2.243612,2.251676,2.24649,2.248972,2.257983,2.240957,2.256925,2.252303,2.247936,2.253559,2.247316,2.247729,2.25001,2.243408,2.241161,2.242794,2.243612,2.244843,2.248972,2.243612,2.246696,2.249387
1486.934512,2.252399,2.252188,2.255144,2.25812,2.270233,2.259616,2.265868,2.270452,2.269575,2.262192,2.2687,2.273536,2.278425,2.265217,2.269138,2.261117,2.265434,2.253875,2.263702,2.262623,2.260688,2.262192,2.25812,2.266085,2.264784,2.262408,2.252399,2.257694,2.263918,2.256417,2.267827,2.258761,2.258547,2.261547,2.256417,2.251768,2.251768,2.258974,2.256205,2.244886,2.255144,2.248209,2.248417,2.255356,2.242821,2.249462,2.251558,2.249462,2.249671,2.256842,2.251978,2.248,2.250299,2.24344,2.24241,2.247584,2.248626,2.245921,2.249462,2.245714,2.246129,2.251978,2.246129,2.246544,2.247792,2.244265
1489.02338,2.255723,2.265226,2.25423,2.264353,2.269174,2.270719,2.269394,2.273826,2.267415,2.265008,2.274049,2.27227,2.277404,2.272492,2.278528,2.26153,2.258724,2.258509,2.260233,2.25937,2.26218,2.256793,2.270056,2.250838,2.255296,2.252743,2.265226,2.256793,2.25765,2.25765,2.267415,2.26153,2.261963,2.258294,2.250415,2.25126,2.265444,2.25423,2.24789,2.240815,2.240196,2.240196,2.251049,2.250415,2.255723,2.24873,2.247471,2.256365,2.242055,2.250838,2.24873,2.254443,2.25126,2.24831,2.23855,2.251683,2.253167,2.249572,2.245797,2.243714,2.239167,2.247471,2.244338,2.233244,2.239578,2.249783
1491.110406,2.254435,2.259179,2.260917,2.275528,2.267277,2.272611,2.271717,2.272611,2.269491,2.270826,2.262662,2.274404,2.277333,2.2796,2.267498,2.258963,2.2607,2.262881,2.2631,2.268161,2.24953,2.266615,2.262226,2.269048,2.265513,2.261353,2.254007,2.251443,2.264854,2.267719,2.248048,2.259396,2.271271,2.25788,2.258746,2.255939,2.266835,2.255724,2.24238,2.24113,2.244052,2.243633,2.249106,2.249318,2.25123,2.250167,2.237196,2.258097,2.258313,2.248048,2.255509,2.257448,2.255079,2.249106,2.246572,2.254007,2.257017,2.247415,2.247626,2.248895,2.24826,2.239262,2.250379,2.258963,2.25315,2.250379
1493.195591,2.256433,2.258826,2.264313,2.261451,2.268754,2.273918,2.274596,2.268977,2.274143,2.268977,2.27144,2.280976,2.274143,2.273466,2.276863,2.270767,2.263872,2.266084,2.26233,2.263431,2.25839,2.25839,2.26233,2.260793,2.258826,2.259699,2.256216,2.271216,2.257954,2.260574,2.264534,2.254485,2.26299,2.263431,2.250615,2.26299,2.260574,2.251472,2.245719,2.248267,2.254053,2.245508,2.251472,2.255349,2.254053,2.247203,2.238583,2.248267,2.248267,2.26233,2.254269,2.250615,2.251901,2.249973,2.253406,2.246355,2.253837,2.241507,2.244451,2.245719,2.245931,2.24403,2.251901,2.24848,2.251257,2.252545
1495.278934,2.259922,2.260805,2.270409,2.275406,2.271087,2.270861,2.272447,2.276321,2.267932,2.270184,2.267932,2.279077,2.273128,2.283477,2.279769,2.264577,2.263242,2.269958,2.255972,2.264354,2.263909,2.26302,2.259702,2.256847,2.269958,2.270184,2.267035,2.26302,2.269958,2.264577,2.264354,2.264131,2.262133,2.262576,2.263686,2.269507,2.268381,2.257285,2.248393,2.249898,2.247107,2.251841,2.257943,2.248822,2.245824,2.247321,2.247964,2.255536,2.249252,2.250545,2.256847,2.260143,2.258162,2.257066,2.256847,2.260584,2.259482,2.254228,2.243908,2.239679,2.249252,2.249252,2.239679,2.253359,2.244333,2.258162
1497.360436,2.260785,2.271381,2.265488,2.264139,2.262571,2.272066,2.267745,2.281541,2.274818,2.274358,2.271381,2.275048,2.27344,2.28084,2.282242,2.267519,2.274129,2.266615,2.265488,2.262347,2.269105,2.270469,2.270014,2.263466,2.267293,2.257679,2.271381,2.259673,2.267293,2.271153,2.260785,2.2619,2.270014,2.259673,2.260118,2.260785,2.253716,2.256133,2.251531,2.250225,2.248922,2.243538,2.262347,2.246114,2.248706,2.258564,2.257679,2.253716,2.248489,2.252185,2.253497,2.263915,2.254594,2.245899,2.248489,2.250877,2.265263,2.255253,2.253497,2.254155,2.258564,2.252404,2.254374,2.246114,2.255033,2.256574
1499.440097,2.252283,2.268208,2.262759,2.289271,2.270039,2.274652,2.275348,2.276744,2.266612,2.273494,2.275813,2.273957,2.276977,2.268665,2.269123,2.266157,2.267523,2.267067,2.262759,2.266157,2.260285,2.270498,2.273032,2.274189,2.267523,2.255377,2.266612,2.264341,2.259612,2.265929,2.267751,2.265248,2.261633,2.25827,2.259612,2.265929,2.258494,2.250525,2.259388,2.250744,2.251623,2.247901,2.252503,2.254048,2.253165,2.254048,2.250086,2.256265,2.250086,2.26006,2.26006,2.251843,2.261633,2.253165,2.246812,2.257601,2.254934,2.254934,2.246594,2.253827,2.254491,2.254712,2.251843,2.254491,2.252724,2.260958
1501.517916,2.265532,2.266449,2.276668,2.275026,2.27339,2.281394,2.281156,2.274792,2.274558,2.277845,2.279261,2.273157,2.282583,2.282583,2.283537,2.264845,2.271529,2.254897,2.26852,2.281869,2.270601,2.274558,2.266908,2.270832,2.267828,2.267828,2.267598,2.27339,2.274324,2.266908,2.268059,2.274558,2.267368,2.265074,2.268059,2.266908,2.260069,2.271529,2.253781,2.258263,2.263019,2.256016,2.249345,2.254227,2.265761,2.258488,2.249566,2.251114,2.262109,2.253558,2.252668,2.259391,2.255121,2.250008,2.261428,2.258038,2.262792,2.253336,2.256689,2.249566,2.25045,2.250893,2.255792,2.251557,2.250893,2.245828
