Wavelength (nm),Absorbance (AU) 2024-09-27 00:01:09,Absorbance (AU) 2024-09-27 00:16:15,Absorbance (AU) 2024-09-27 00:31:21,Absorbance (AU) 2024-09-27 00:46:27,Absorbance (AU) 2024-09-27 01:01:33,Absorbance (AU) 2024-09-27 01:16:39,Absorbance (AU) 2024-09-27 01:31:45,Absorbance (AU) 2024-09-27 01:46:51,Absorbance (AU) 2024-09-27 02:01:57,Absorbance (AU) 2024-09-27 02:17:03,Absorbance (AU) 2024-09-27 02:32:09,Absorbance (AU) 2024-09-27 02:47:15,Absorbance (AU) 2024-09-27 03:02:21,Absorbance (AU) 2024-09-27 03:17:27,Absorbance (AU) 2024-09-27 03:32:33,Absorbance (AU) 2024-09-27 03:47:39,Absorbance (AU) 2024-09-27 04:02:45,Absorbance (AU) 2024-09-27 04:17:51,Absorbance (AU) 2024-09-27 04:32:57,Absorbance (AU) 2024-09-27 04:48:02,Absorbance (AU) 2024-09-27 05:03:08,Absorbance (AU) 2024-09-27 05:18:14,Absorbance (AU) 2024-09-27 05:33:20,Absorbance (AU) 2024-09-27 05:48:26,Absorbance (AU) 2024-09-27 06:03:31,Absorbance (AU) 2024-09-27 06:18:38,Absorbance (AU) 2024-09-27 06:33:44,Absorbance (AU) 2024-09-27 06:48:50,Absorbance (AU) 2024-09-27 07:03:56,Absorbance (AU) 2024-09-27 07:19:02,Absorbance (AU) 2024-09-27 07:34:08,Absorbance (AU) 2024-09-27 07:49:14,Absorbance (AU) 2024-09-27 08:04:20,Absorbance (AU) 2024-09-27 08:19:26,Absorbance (AU) 2024-09-27 08:34:32,Absorbance (AU) 2024-09-27 08:49:38,Absorbance (AU) 2024-09-27 09:04:44,Absorbance (AU) 2024-09-27 09:19:50,Absorbance (AU) 2024-09-27 09:34:56,Absorbance (AU) 2024-09-27 09:50:02,Absorbance (AU) 2024-09-27 10:05:08,Absorbance (AU) 2024-09-27 10:20:14,Absorbance (AU) 2024-09-27 10:35:20,Absorbance (AU) 2024-09-27 10:50:26,Absorbance (AU) 2024-09-27 11:05:32,Absorbance (AU) 2024-09-27 11:20:38,Absorbance (AU) 2024-09-27 11:35:44,Absorbance (AU) 2024-09-27 11:50:50,Absorbance (AU) 2024-09-27 12:05:56,Absorbance (AU) 2024-09-27 12:21:02,Absorbance (AU) 2024-09-27 12:36:08,Absorbance (AU) 2024-09-27 12:51:14,Absorbance (AU) 2024-09-27 13:06:20,Absorbance (AU) 2024-09-27 13:21:26,Absorbance (AU) 2024-09-27 13:36:32,Absorbance (AU) 2024-09-27 13:51:38,Absorbance (AU) 2024-09-27 14:06:45,Absorbance (AU) 2024-09-27 14:21:51,Absorbance (AU) 2024-09-27 14:36:57,Absorbance (AU) 2024-09-27 14:52:03,Absorbance (AU) 2024-09-27 15:07:09,Absorbance (AU) 2024-09-27 15:22:15,Absorbance (AU) 2024-09-27 15:37:21,Absorbance (AU) 2024-09-27 15:52:27,Absorbance (AU) 2024-09-27 16:07:33,Absorbance (AU) 2024-09-27 16:22:39
1070.028672,1.741578,1.750901,1.751612,1.75943,1.768407,1.762432,1.761065,1.769334,1.762797,1.765547,1.772499,1.769798,1.767852,1.769891,1.771286,1.758977,1.75753,1.75952,1.757259,1.757349,1.75744,1.759158,1.762797,1.762523,1.758614,1.758977,1.762797,1.76061,1.763529,1.762889,1.763895,1.758977,1.763346,1.760792,1.759702,1.758433,1.761793,1.759158,1.761702,1.754023,1.754561,1.75501,1.757169,1.75501,1.75771,1.759067,1.756808,1.756448,1.759611,1.760337,1.759248,1.757891,1.761156,1.758162,1.757079,1.757169,1.769612,1.757891,1.756718,1.755818,1.762797,1.757891,1.75771,1.762432,1.757259,1.758343
1072.457267,1.741,1.751724,1.756017,1.757999,1.764549,1.762172,1.764182,1.762902,1.765558,1.766662,1.770269,1.771106,1.774844,1.768138,1.773532,1.76008,1.763724,1.762993,1.759446,1.762811,1.760898,1.75999,1.761079,1.761079,1.758722,1.76611,1.766662,1.762628,1.759899,1.762902,1.760898,1.761807,1.759627,1.763633,1.761261,1.762628,1.760625,1.758993,1.757097,1.756736,1.758993,1.753954,1.755927,1.757187,1.756466,1.759264,1.757638,1.758541,1.763816,1.762081,1.760353,1.763084,1.762263,1.762081,1.758722,1.76008,1.768693,1.757457,1.760171,1.760988,1.762081,1.761261,1.762811,1.757818,1.76117,1.761534
1074.884022,1.748144,1.753287,1.754806,1.766877,1.764124,1.766785,1.763028,1.767429,1.765957,1.768721,1.769091,1.774021,1.775521,1.775052,1.778346,1.760572,1.761753,1.763028,1.762937,1.761117,1.76312,1.763393,1.7603,1.762572,1.765407,1.761571,1.760482,1.762937,1.761753,1.762937,1.765865,1.76449,1.76385,1.762117,1.762208,1.762299,1.765407,1.760572,1.760572,1.761571,1.760754,1.75804,1.762572,1.761026,1.762208,1.760845,1.760754,1.758852,1.758581,1.758401,1.762481,1.761844,1.763667,1.761208,1.760663,1.7566,1.769183,1.763028,1.761571,1.760119,1.764399,1.758491,1.762846,1.762846,1.759847,1.758943
1077.308934,1.744285,1.755759,1.757461,1.764978,1.767636,1.767819,1.769662,1.771235,1.76507,1.770402,1.771792,1.77702,1.774771,1.774771,1.77702,1.763428,1.764157,1.763975,1.766167,1.767084,1.768464,1.764613,1.764978,1.762882,1.764339,1.766442,1.765344,1.767544,1.764704,1.765435,1.766259,1.764796,1.764157,1.764978,1.766259,1.762973,1.7627,1.764796,1.75908,1.75863,1.761249,1.75791,1.762065,1.761339,1.761249,1.76507,1.7627,1.764613,1.763792,1.764887,1.764248,1.764704,1.763975,1.762428,1.762337,1.759983,1.769201,1.762065,1.763155,1.763428,1.762428,1.762519,1.765252,1.760796,1.761521,1.762973
1079.732006,1.747628,1.757806,1.763847,1.770896,1.763031,1.770711,1.771635,1.772653,1.76887,1.775628,1.770158,1.78013,1.775069,1.777592,1.778624,1.767495,1.765941,1.764483,1.764756,1.766763,1.764665,1.764665,1.77256,1.763303,1.763666,1.770066,1.770158,1.768503,1.770988,1.769422,1.766946,1.771265,1.766763,1.764665,1.768687,1.766123,1.768319,1.767861,1.766489,1.766854,1.767037,1.763666,1.765576,1.768595,1.765394,1.763847,1.764665,1.766306,1.766946,1.766671,1.769974,1.76979,1.766671,1.766397,1.764392,1.762759,1.76887,1.765394,1.767037,1.766397,1.766671,1.766489,1.763031,1.762397,1.764211,1.768136
1082.153236,1.750124,1.762298,1.76492,1.770854,1.769385,1.77205,1.773805,1.777242,1.773065,1.772603,1.778644,1.779674,1.780331,1.78212,1.784769,1.770302,1.771037,1.76847,1.771313,1.76966,1.766737,1.768836,1.771774,1.771405,1.772419,1.772603,1.77159,1.771405,1.770394,1.767922,1.771129,1.77501,1.770762,1.771221,1.770027,1.766737,1.769844,1.768928,1.765011,1.769752,1.768928,1.767101,1.76492,1.765011,1.76966,1.766282,1.763562,1.765827,1.769569,1.770578,1.770762,1.771405,1.771129,1.770394,1.765555,1.769844,1.775753,1.769202,1.77067,1.769385,1.769477,1.770854,1.768928,1.768288,1.765646,1.767922
1084.572625,1.7569,1.768032,1.767941,1.774167,1.773891,1.776665,1.775275,1.77927,1.775368,1.779643,1.77983,1.78114,1.783113,1.783113,1.787085,1.772143,1.770402,1.775553,1.773614,1.771868,1.773154,1.772327,1.77343,1.773891,1.773062,1.773891,1.771959,1.772235,1.773891,1.776108,1.774629,1.776201,1.77546,1.773706,1.776294,1.772878,1.771134,1.769854,1.770402,1.772694,1.772143,1.768669,1.768214,1.769124,1.769489,1.769945,1.769033,1.773983,1.774167,1.776479,1.769854,1.774352,1.774998,1.772878,1.768851,1.772878,1.780204,1.771134,1.77086,1.771501,1.774536,1.777686,1.773522,1.768669,1.773891,1.772602
1086.990173,1.75767,1.766784,1.77187,1.776,1.778497,1.775539,1.778127,1.783348,1.778405,1.780636,1.783629,1.788918,1.787116,1.788253,1.788538,1.771778,1.777293,1.774987,1.774251,1.775355,1.775908,1.776554,1.779054,1.775171,1.772784,1.779333,1.777201,1.775539,1.779798,1.77924,1.777386,1.778127,1.778497,1.776554,1.780077,1.776092,1.777849,1.774343,1.773059,1.776646,1.773792,1.771139,1.772876,1.77251,1.772327,1.772144,1.770684,1.777571,1.776185,1.775908,1.775539,1.779519,1.775447,1.771413,1.772144,1.773242,1.78316,1.776831,1.772052,1.773884,1.778869,1.776185,1.774987,1.775447,1.774803,1.774803
1089.405879,1.760299,1.769062,1.775339,1.780409,1.784695,1.779576,1.784695,1.789308,1.784883,1.78376,1.787325,1.788363,1.789308,1.789024,1.789403,1.778928,1.777637,1.777176,1.779576,1.777729,1.780317,1.782547,1.778559,1.779946,1.784695,1.781709,1.777544,1.781152,1.781152,1.781523,1.780966,1.784134,1.781337,1.780039,1.778928,1.778651,1.779668,1.77819,1.772508,1.772417,1.773693,1.775156,1.776992,1.777544,1.77819,1.777913,1.779761,1.776992,1.778374,1.779668,1.780131,1.781059,1.782081,1.777452,1.776349,1.782081,1.787985,1.77736,1.776257,1.780039,1.779391,1.774333,1.778836,1.776992,1.77819,1.776716
1091.819744,1.763979,1.771681,1.783126,1.781182,1.788259,1.786854,1.784893,1.791652,1.789482,1.789953,1.788917,1.793739,1.793264,1.793834,1.80209,1.7822,1.782385,1.785172,1.783776,1.783405,1.781737,1.783591,1.783034,1.783312,1.780813,1.783405,1.787603,1.783034,1.784986,1.784055,1.785452,1.786947,1.784986,1.784613,1.7848,1.780444,1.782107,1.783312,1.78109,1.785452,1.78183,1.775949,1.786573,1.78146,1.781552,1.779247,1.781182,1.784334,1.785825,1.782385,1.784334,1.784427,1.783126,1.784055,1.782385,1.781182,1.789953,1.783219,1.779983,1.781737,1.778696,1.784893,1.781367,1.781737,1.78257,1.78257
1094.231768,1.766058,1.776917,1.781852,1.791236,1.792082,1.788241,1.793024,1.793685,1.790391,1.790017,1.796242,1.799868,1.800347,1.798815,1.798911,1.788894,1.785359,1.787402,1.790579,1.785544,1.787961,1.783971,1.788427,1.784433,1.787868,1.788707,1.789455,1.791988,1.792835,1.784988,1.789829,1.788614,1.788614,1.787402,1.792835,1.786937,1.788241,1.785081,1.782036,1.78268,1.783971,1.779834,1.781668,1.783602,1.782496,1.785081,1.785451,1.785915,1.786379,1.79086,1.790391,1.787123,1.783694,1.787216,1.786286,1.786379,1.793401,1.787775,1.78268,1.785544,1.789549,1.786379,1.787123,1.785822,1.785173,1.788521
1096.64195,1.773624,1.783138,1.788948,1.795401,1.791835,1.795778,1.796061,1.800233,1.792864,1.796817,1.799662,1.803869,1.801569,1.804928,1.803293,1.791835,1.792209,1.789877,1.795778,1.790622,1.79249,1.78997,1.79249,1.79446,1.794836,1.792583,1.792771,1.792958,1.795401,1.794836,1.793052,1.793145,1.79559,1.792022,1.790622,1.793614,1.792864,1.790342,1.787557,1.784422,1.788855,1.785895,1.78728,1.791742,1.789598,1.791088,1.789877,1.791368,1.790156,1.796533,1.792396,1.791275,1.791088,1.793145,1.789877,1.792303,1.800329,1.787372,1.793239,1.790622,1.795024,1.78997,1.788855,1.792209,1.788669,1.793239
1099.050291,1.778655,1.786381,1.792569,1.800169,1.796869,1.796305,1.802637,1.803304,1.800264,1.801876,1.80445,1.807616,1.809836,1.806462,1.806558,1.797245,1.793313,1.793127,1.801022,1.796869,1.800169,1.797339,1.798186,1.797903,1.797809,1.799413,1.795087,1.799129,1.79894,1.796775,1.797339,1.799696,1.797527,1.795462,1.800737,1.794526,1.798846,1.796118,1.792755,1.791825,1.791825,1.793034,1.79099,1.791176,1.792848,1.798846,1.792197,1.799791,1.79462,1.799224,1.796963,1.797151,1.79828,1.79462,1.793873,1.796024,1.803304,1.792476,1.794246,1.796587,1.797621,1.797715,1.792755,1.797903,1.797151,1.79434
1101.45679,1.784911,1.792144,1.798656,1.800534,1.805266,1.806219,1.805076,1.810821,1.806791,1.806887,1.807173,1.812462,1.810435,1.813334,1.817522,1.798,1.799876,1.804316,1.803083,1.798843,1.80176,1.803178,1.798375,1.800722,1.805361,1.802326,1.805266,1.80261,1.804126,1.804601,1.801476,1.803557,1.804506,1.802137,1.802515,1.79997,1.799312,1.803462,1.798749,1.795574,1.796039,1.797907,1.804126,1.797813,1.80044,1.798562,1.797626,1.799876,1.805076,1.805647,1.801665,1.801476,1.806123,1.800534,1.799594,1.799312,1.811882,1.800534,1.800722,1.798094,1.800817,1.79997,1.798843,1.803083,1.802799,1.800722
1103.861448,1.790357,1.800146,1.796982,1.811214,1.811885,1.810543,1.810926,1.814773,1.812077,1.813326,1.811405,1.816903,1.820216,1.819337,1.823949,1.803804,1.807968,1.806355,1.805976,1.807113,1.808444,1.807303,1.809397,1.811405,1.807018,1.810065,1.808254,1.806734,1.807968,1.812653,1.806639,1.809874,1.808158,1.805787,1.808444,1.807303,1.808539,1.807873,1.806544,1.805597,1.802675,1.800146,1.80024,1.805314,1.803522,1.805219,1.807493,1.806544,1.805408,1.811022,1.808825,1.805503,1.808158,1.80503,1.804841,1.802018,1.811405,1.804653,1.809302,1.804747,1.804653,1.805881,1.804747,1.806829,1.806734,1.806829
1106.264265,1.794302,1.803363,1.80533,1.81626,1.813956,1.81761,1.820905,1.819642,1.816164,1.820419,1.822367,1.822562,1.828264,1.825994,1.826388,1.812523,1.812427,1.813382,1.809574,1.810903,1.811094,1.813382,1.81848,1.815011,1.815107,1.8179,1.813287,1.81176,1.815203,1.813096,1.814148,1.815203,1.817417,1.810618,1.813956,1.810618,1.813574,1.812809,1.807966,1.810238,1.814052,1.805706,1.810049,1.808911,1.809859,1.808439,1.8074,1.813861,1.810998,1.811189,1.811855,1.81176,1.810523,1.814723,1.813191,1.810713,1.820031,1.811569,1.814052,1.81195,1.81434,1.813191,1.809954,1.809101,1.808155,1.812332
1108.665241,1.805597,1.810851,1.813882,1.821844,1.823104,1.82049,1.823784,1.829363,1.822425,1.826516,1.830547,1.831931,1.830843,1.831733,1.835613,1.821457,1.818084,1.817317,1.819238,1.819334,1.821747,1.81943,1.819526,1.822619,1.824271,1.82291,1.821167,1.823687,1.822231,1.820877,1.820394,1.817701,1.82078,1.820105,1.825734,1.820973,1.82049,1.819912,1.815405,1.814738,1.816743,1.812458,1.819141,1.818276,1.816169,1.815883,1.818372,1.818757,1.817797,1.825343,1.825538,1.820877,1.823784,1.82165,1.821167,1.817797,1.825441,1.816074,1.823979,1.816743,1.818565,1.816551,1.81818,1.817413,1.818565,1.819912
1111.064375,1.814468,1.821327,1.826835,1.83084,1.836869,1.833893,1.839064,1.839364,1.829273,1.835775,1.836869,1.836173,1.845208,1.84531,1.839164,1.827224,1.831429,1.831528,1.830252,1.828003,1.830742,1.830056,1.828003,1.830252,1.831626,1.831724,1.829664,1.830546,1.831233,1.830252,1.82596,1.834586,1.829468,1.827906,1.829958,1.829077,1.834289,1.827224,1.82596,1.827613,1.828198,1.825669,1.823444,1.828296,1.825378,1.827321,1.828491,1.83084,1.828784,1.835577,1.831331,1.830448,1.832315,1.831528,1.82664,1.830154,1.83657,1.825766,1.829077,1.825572,1.829468,1.83261,1.827127,1.827321,1.826543,1.828784
1113.461668,1.826376,1.832398,1.835146,1.842191,1.843494,1.843494,1.842792,1.845405,1.842492,1.852518,1.848033,1.851086,1.853646,1.852825,1.856015,1.83702,1.840394,1.840793,1.841192,1.839101,1.842692,1.841392,1.841691,1.842692,1.844197,1.844398,1.842091,1.841891,1.845405,1.839498,1.843494,1.841292,1.845909,1.845909,1.841492,1.839498,1.839498,1.841492,1.836625,1.83801,1.840195,1.837712,1.836921,1.838109,1.840893,1.840295,1.838605,1.841591,1.842492,1.844901,1.8393,1.844398,1.839002,1.839996,1.839996,1.842692,1.846414,1.837613,1.836328,1.840494,1.83623,1.844297,1.839101,1.837613,1.840295,1.840594
1115.857119,1.840068,1.848852,1.855456,1.856378,1.859984,1.858847,1.862266,1.864037,1.865188,1.865816,1.861435,1.860398,1.866446,1.868235,1.866656,1.85209,1.849861,1.852802,1.854229,1.854944,1.855456,1.858229,1.859157,1.857303,1.860605,1.856583,1.854025,1.858023,1.856276,1.85474,1.856583,1.856789,1.858847,1.853821,1.854535,1.851786,1.857817,1.851481,1.84865,1.84865,1.854127,1.850873,1.848852,1.85138,1.85138,1.854433,1.851887,1.854535,1.85138,1.8572,1.860812,1.856173,1.852395,1.857508,1.853821,1.850569,1.860502,1.852904,1.856686,1.855865,1.853209,1.85474,1.85138,1.856276,1.855046,1.852497
1118.250729,1.857513,1.863166,1.867951,1.870995,1.873212,1.872472,1.874378,1.879075,1.877041,1.877468,1.879504,1.885017,1.88578,1.883064,1.884148,1.872049,1.869837,1.873318,1.871627,1.875974,1.872683,1.873424,1.870679,1.875548,1.875761,1.873954,1.868788,1.870468,1.87608,1.876187,1.875548,1.876294,1.873106,1.877575,1.873848,1.870995,1.875548,1.873106,1.863787,1.864928,1.868474,1.865864,1.869943,1.869627,1.867741,1.869417,1.867115,1.878003,1.871627,1.876934,1.876187,1.880257,1.87406,1.868998,1.874485,1.871205,1.880257,1.869417,1.871944,1.872366,1.872049,1.870468,1.866176,1.865968,1.867323,1.870889
1120.642498,1.874641,1.885317,1.889881,1.89306,1.899489,1.898485,1.899489,1.899377,1.897484,1.899043,1.905335,1.899824,1.904996,1.906468,1.908516,1.893941,1.890427,1.893721,1.894162,1.89273,1.89273,1.893831,1.89804,1.89262,1.896706,1.894603,1.896928,1.895045,1.895377,1.896041,1.894272,1.895155,1.896484,1.89251,1.901504,1.89273,1.891303,1.896484,1.88879,1.883268,1.888463,1.882301,1.891193,1.886399,1.883483,1.891522,1.888028,1.895598,1.890646,1.89284,1.896041,1.896928,1.894493,1.89273,1.89251,1.891412,1.897706,1.891961,1.8935,1.88999,1.887158,1.890536,1.888681,1.890646,1.886616,1.89328
1123.032425,1.903157,1.909348,1.914135,1.92235,1.920137,1.921767,1.923872,1.923403,1.919556,1.921184,1.926694,1.93001,1.928586,1.929416,1.932275,1.920602,1.91944,1.91805,1.914594,1.917472,1.918513,1.915168,1.919556,1.92165,1.915858,1.92235,1.919672,1.922117,1.919556,1.920137,1.914365,1.915858,1.917819,1.919556,1.916088,1.917934,1.914709,1.916895,1.909574,1.906748,1.912648,1.905173,1.910369,1.916434,1.912876,1.911165,1.912191,1.919556,1.915973,1.922584,1.916895,1.920369,1.918744,1.917241,1.916549,1.916434,1.920369,1.913334,1.912419,1.912191,1.918281,1.915858,1.910028,1.913448,1.911507,1.912991
1125.420511,1.928484,1.934407,1.942595,1.943081,1.943812,1.947115,1.949085,1.948962,1.947976,1.95032,1.950692,1.953799,1.958564,1.953924,1.955173,1.944788,1.941866,1.942838,1.934407,1.938241,1.941987,1.944666,1.945522,1.942959,1.943324,1.946379,1.945155,1.944056,1.94005,1.942595,1.945155,1.946993,1.941866,1.943203,1.941987,1.945522,1.941138,1.942716,1.938241,1.936679,1.93393,1.938241,1.938722,1.942352,1.935362,1.94687,1.937399,1.93776,1.940775,1.943934,1.943446,1.938722,1.943568,1.946256,1.939325,1.936559,1.949579,1.94017,1.940291,1.936919,1.935601,1.935841,1.939084,1.936679,1.938722,1.941502
1127.806756,1.958244,1.967097,1.965821,1.969789,1.97198,1.973663,1.970175,1.980198,1.975222,1.976787,1.978752,1.984831,1.980066,1.984299,1.985631,1.968377,1.969917,1.969018,1.974182,1.965058,1.971205,1.971463,1.972238,1.970819,1.97069,1.972626,1.968633,1.972109,1.970175,1.971851,1.969917,1.974312,1.972626,1.973404,1.968377,1.977441,1.972756,1.965821,1.957619,1.961259,1.962143,1.960629,1.965567,1.969403,1.964549,1.967353,1.964549,1.973793,1.969146,1.967993,1.974442,1.971205,1.970303,1.965949,1.962901,1.963661,1.972238,1.962143,1.965567,1.961007,1.967097,1.968249,1.965439,1.966586,1.966331,1.968377
1130.191159,1.985706,1.988631,1.99603,2.000119,1.993729,1.996165,2.00053,2.006604,2.002591,2.006326,2.005494,2.002591,2.006604,1.999982,2.009814,1.99603,2.000393,1.997116,1.99603,1.998206,1.999161,1.99427,1.996165,1.993864,1.998479,1.997389,1.993864,1.99346,1.999435,2.001903,1.995623,1.991441,1.99698,1.995894,1.994675,1.992382,1.991441,1.99292,1.987565,1.983196,1.985177,1.985309,1.981356,1.990101,1.991441,1.990904,1.988364,1.99481,1.992113,1.998615,2.003005,1.997797,1.994946,1.988898,1.985177,1.992651,2.002591,1.985971,1.992516,1.991978,1.990368,1.988764,1.987698,1.987166,1.993999,1.994134
1132.573721,2.006265,2.014907,2.02029,2.01972,2.024155,2.023293,2.022576,2.025019,2.024587,2.024155,2.033752,2.030237,2.032284,2.03287,2.034487,2.021289,2.020718,2.015611,2.018867,2.012941,2.017165,2.025019,2.019009,2.02186,2.020147,2.019435,2.021003,2.022147,2.018725,2.017732,2.018299,2.018725,2.018441,2.020147,2.023724,2.021717,2.020718,2.019293,2.01238,2.010286,2.016035,2.004063,2.008895,2.0166,2.007648,2.016882,2.008063,2.011402,2.016176,2.020432,2.02086,2.021574,2.018015,2.021003,2.01547,2.015048,2.023293,2.010008,2.010565,2.016882,2.018299,2.013642,2.016458,2.013502,2.013782,2.007509
1134.954442,2.028297,2.036157,2.036451,2.043414,2.047013,2.047314,2.044161,2.049883,2.04958,2.048219,2.049732,2.052926,2.04596,2.057067,2.057993,2.0394,2.042072,2.042221,2.038661,2.041476,2.039252,2.042668,2.04476,2.039104,2.04491,2.033667,2.042221,2.044011,2.04596,2.042072,2.04446,2.044161,2.044011,2.041625,2.040585,2.038218,2.042221,2.034544,2.033375,2.027289,2.028442,2.027433,2.031918,2.03469,2.030901,2.037481,2.035276,2.034544,2.041923,2.039104,2.045359,2.04491,2.049429,2.042072,2.03601,2.031627,2.04446,2.031773,2.032792,2.034105,2.031773,2.031627,2.030032,2.034983,2.030901,2.033813
1137.333321,2.045058,2.0547,2.051361,2.060991,2.060991,2.062539,2.071313,2.065184,2.066434,2.068473,2.068788,2.076087,2.073534,2.073375,2.069575,2.06926,2.058679,2.058986,2.055005,2.059294,2.057144,2.058064,2.060682,2.057297,2.056073,2.059602,2.05745,2.061145,2.058064,2.062384,2.064093,2.060991,2.057144,2.057911,2.060219,2.053939,2.060991,2.050003,2.047299,2.046401,2.046103,2.046551,2.042237,2.052572,2.049702,2.048349,2.047449,2.056226,2.057604,2.053787,2.058832,2.05745,2.054243,2.049702,2.052269,2.052572,2.05914,2.046551,2.051966,2.048499,2.051059,2.050305,2.053635,2.049852,2.046103,2.052572
1139.710359,2.064612,2.064457,2.066942,2.068502,2.080871,2.07655,2.074326,2.080871,2.080389,2.080549,2.079426,2.08216,2.085561,2.083129,2.093105,2.071955,2.06819,2.07164,2.074801,2.067098,2.072902,2.070382,2.075436,2.068346,2.07655,2.075754,2.073692,2.074326,2.071955,2.070854,2.078625,2.070854,2.078625,2.078305,2.072428,2.074167,2.079426,2.067565,2.06214,2.056172,2.061832,2.059375,2.06137,2.059069,2.067409,2.072428,2.055717,2.069441,2.067098,2.079586,2.072428,2.070069,2.073692,2.063219,2.056933,2.060909,2.072902,2.063065,2.059682,2.055565,2.060448,2.065697,2.060602,2.068346,2.060602,2.058763
1142.085556,2.074805,2.079397,2.082593,2.090034,2.087918,2.090034,2.095782,2.089056,2.09036,2.092488,2.092488,2.094461,2.095286,2.100101,2.096609,2.081312,2.07765,2.087269,2.084039,2.07512,2.083396,2.088405,2.086298,2.076699,2.089382,2.079079,2.08808,2.080513,2.086459,2.0842,2.086459,2.082273,2.090034,2.079397,2.082914,2.087107,2.079397,2.077491,2.065301,2.067774,2.074963,2.074648,2.073233,2.072449,2.067619,2.076541,2.073076,2.078761,2.081792,2.081472,2.082273,2.084039,2.085167,2.074805,2.07339,2.077174,2.082754,2.070885,2.073861,2.072135,2.078126,2.072919,2.072135,2.069171,2.07339,2.072762
1144.458911,2.077445,2.089738,2.090711,2.095115,2.101889,2.101057,2.099067,2.100061,2.099398,2.095771,2.094623,2.101889,2.103892,2.105568,2.103892,2.092174,2.096593,2.094459,2.092662,2.091035,2.091523,2.092825,2.091523,2.0899,2.092337,2.093152,2.087155,2.087316,2.085388,2.090711,2.087477,2.091523,2.095607,2.091685,2.094951,2.087155,2.090224,2.08299,2.07713,2.08283,2.075247,2.073683,2.07556,2.079338,2.082352,2.070884,2.082352,2.078706,2.090386,2.094951,2.087799,2.088929,2.08619,2.072904,2.078706,2.085067,2.080446,2.080922,2.080446,2.079022,2.082512,2.083309,2.076187,2.07839,2.079813,2.081875
1145.644899,2.078422,2.090378,2.095908,2.101842,2.100516,2.096728,2.0987,2.09969,2.098865,2.097056,2.109037,2.103338,2.103838,2.108026,2.107017,2.094601,2.096072,2.09722,2.093297,2.091997,2.093623,2.094927,2.094438,2.094764,2.09346,2.094764,2.098865,2.089571,2.093297,2.087639,2.090216,2.090055,2.089732,2.091835,2.095908,2.091997,2.095581,2.085876,2.083642,2.076226,2.081261,2.077793,2.082371,2.082847,2.083165,2.076852,2.081895,2.085556,2.084917,2.089571,2.088282,2.095745,2.091187,2.089409,2.073419,2.088121,2.089571,2.081578,2.088765,2.08142,2.080313,2.082054,2.083483,2.086356,2.085396,2.083483
1148.015492,2.08578,2.093311,2.093634,2.102623,2.105938,2.105107,2.11197,2.105273,2.106771,2.106604,2.110959,2.113153,2.11197,2.106938,2.113322,2.099169,2.101468,2.096393,2.098841,2.093796,2.096393,2.09412,2.09558,2.093473,2.091376,2.101633,2.101798,2.096881,2.097207,2.100481,2.09786,2.096556,2.098024,2.094606,2.09558,2.088169,2.091376,2.091698,2.09009,2.083404,2.082772,2.082772,2.086734,2.090732,2.089129,2.093473,2.09009,2.092988,2.10081,2.09493,2.099333,2.093634,2.090572,2.095742,2.087053,2.08769,2.093311,2.083878,2.092826,2.087212,2.089289,2.09009,2.091215,2.085939,2.084036,2.085621
1150.384244,2.09418,2.098707,2.098545,2.106414,2.108238,2.109569,2.105258,2.106745,2.107574,2.10394,2.109569,2.120881,2.114598,2.119685,2.106414,2.100825,2.10394,2.103775,2.096114,2.099683,2.096761,2.103775,2.102954,2.098058,2.10197,2.102134,2.100825,2.100989,2.097409,2.099846,2.101806,2.098382,2.099358,2.093537,2.101152,2.103118,2.101806,2.091614,2.091934,2.082594,2.085737,2.082437,2.08558,2.089699,2.094341,2.089699,2.091294,2.088269,2.094019,2.096599,2.100172,2.096923,2.095469,2.091614,2.090018,2.084792,2.09887,2.083064,2.091454,2.082281,2.089699,2.088586,2.089222,2.090496,2.087476,2.090496
1152.751154,2.091491,2.100161,2.106861,2.11233,2.101785,2.109339,2.106696,2.113499,2.110334,2.108016,2.110002,2.11652,2.111331,2.121091,2.111664,2.100323,2.102926,2.104725,2.101623,2.101135,2.102437,2.099674,2.099836,2.099513,2.105874,2.10571,2.104234,2.10407,2.10146,2.105546,2.105217,2.105874,2.10752,2.100647,2.10081,2.098542,2.100323,2.095804,2.095804,2.094201,2.091173,2.081589,2.096447,2.088007,2.091968,2.097735,2.097896,2.101623,2.106367,2.102274,2.098704,2.098219,2.094842,2.100485,2.092445,2.098865,2.102274,2.097735,2.086748,2.091014,2.095643,2.092445,2.088639,2.090379,2.092924,2.090221
1155.116224,2.091843,2.099504,2.097256,2.110925,2.111753,2.108946,2.111422,2.114911,2.106976,2.105994,2.110925,2.115412,2.118093,2.117757,2.121298,2.105341,2.1042,2.108453,2.100633,2.101279,2.105667,2.107467,2.111091,2.097256,2.097576,2.103224,2.104525,2.102575,2.107796,2.108124,2.100149,2.101441,2.102575,2.106812,2.107303,2.108617,2.092952,2.099666,2.088376,2.090421,2.089476,2.087279,2.089949,2.096616,2.093587,2.100956,2.10031,2.102899,2.099504,2.099988,2.106648,2.099504,2.102089,2.092635,2.096136,2.090106,2.098861,2.094064,2.089162,2.089476,2.090264,2.089162,2.090264,2.099343,2.088219,2.088847
