Wavelength (nm),Absorbance (AU) 2024-10-04 00:02:11,Absorbance (AU) 2024-10-04 00:17:17,Absorbance (AU) 2024-10-04 00:32:23,Absorbance (AU) 2024-10-04 00:47:28,Absorbance (AU) 2024-10-04 01:02:34,Absorbance (AU) 2024-10-04 01:17:40,Absorbance (AU) 2024-10-04 01:32:46,Absorbance (AU) 2024-10-04 01:47:52,Absorbance (AU) 2024-10-04 02:02:58,Absorbance (AU) 2024-10-04 02:18:03,Absorbance (AU) 2024-10-04 02:33:09,Absorbance (AU) 2024-10-04 02:48:15,Absorbance (AU) 2024-10-04 03:03:21,Absorbance (AU) 2024-10-04 03:18:27,Absorbance (AU) 2024-10-04 03:33:33,Absorbance (AU) 2024-10-04 03:48:38,Absorbance (AU) 2024-10-04 04:03:44,Absorbance (AU) 2024-10-04 04:18:50,Absorbance (AU) 2024-10-04 04:33:56,Absorbance (AU) 2024-10-04 04:49:02,Absorbance (AU) 2024-10-04 05:04:07,Absorbance (AU) 2024-10-04 05:19:13,Absorbance (AU) 2024-10-04 05:34:19,Absorbance (AU) 2024-10-04 05:49:25,Absorbance (AU) 2024-10-04 06:04:31,Absorbance (AU) 2024-10-04 06:19:36,Absorbance (AU) 2024-10-04 06:34:42,Absorbance (AU) 2024-10-04 06:49:48,Absorbance (AU) 2024-10-04 07:04:54,Absorbance (AU) 2024-10-04 07:20:00,Absorbance (AU) 2024-10-04 07:35:06,Absorbance (AU) 2024-10-04 07:50:11,Absorbance (AU) 2024-10-04 08:05:17,Absorbance (AU) 2024-10-04 08:20:23,Absorbance (AU) 2024-10-04 08:35:29,Absorbance (AU) 2024-10-04 08:50:35,Absorbance (AU) 2024-10-04 09:05:41,Absorbance (AU) 2024-10-04 09:20:47,Absorbance (AU) 2024-10-04 09:35:52,Absorbance (AU) 2024-10-04 09:50:58,Absorbance (AU) 2024-10-04 10:06:04,Absorbance (AU) 2024-10-04 10:21:10,Absorbance (AU) 2024-10-04 10:36:16,Absorbance (AU) 2024-10-04 10:51:22,Absorbance (AU) 2024-10-04 11:06:27,Absorbance (AU) 2024-10-04 11:21:33,Absorbance (AU) 2024-10-04 11:36:39,Absorbance (AU) 2024-10-04 11:51:45,Absorbance (AU) 2024-10-04 12:06:51,Absorbance (AU) 2024-10-04 12:21:57,Absorbance (AU) 2024-10-04 12:37:02,Absorbance (AU) 2024-10-04 12:52:08,Absorbance (AU) 2024-10-04 13:07:14,Absorbance (AU) 2024-10-04 13:22:20,Absorbance (AU) 2024-10-04 13:37:26,Absorbance (AU) 2024-10-04 13:52:32,Absorbance (AU) 2024-10-04 14:07:38,Absorbance (AU) 2024-10-04 14:22:44,Absorbance (AU) 2024-10-04 14:37:49,Absorbance (AU) 2024-10-04 14:52:55,Absorbance (AU) 2024-10-04 15:08:01,Absorbance (AU) 2024-10-04 15:23:07,Absorbance (AU) 2024-10-04 15:38:13,Absorbance (AU) 2024-10-04 15:53:19,Absorbance (AU) 2024-10-04 16:08:25,Absorbance (AU) 2024-10-04 16:23:30,Absorbance (AU) 2024-10-04 16:38:36,Absorbance (AU) 2024-10-04 16:53:42
1103.861448,1.80371,1.808539,1.809779,1.812365,1.810639,1.805976,1.813134,1.812845,1.819434,1.816709,1.822767,1.806449,1.815643,1.821686,1.824542,1.821882,1.821097,1.824937,1.823062,1.824443,1.824838,1.824147,1.82198,1.824443,1.82257,1.818947,1.806734,1.816321,1.818849,1.82149,1.817292,1.811597,1.81963,1.819044,1.820314,1.813808,1.812749,1.81458,1.812845,1.816903,1.809302,1.802487,1.808825,1.809111,1.811118,1.801268,1.805125,1.806165,1.807208,1.804747,1.808539,1.80626,1.814387,1.816224,1.807873,1.814773,1.815159,1.815353,1.811981,1.813134,1.813808,1.81487,1.825036,1.818167,1.820216,1.819044,1.827018,1.828013
1106.264265,1.810428,1.816164,1.819545,1.816164,1.814148,1.817224,1.817996,1.816646,1.826092,1.826388,1.824128,1.811284,1.829949,1.83234,1.830745,1.826289,1.829155,1.830347,1.829949,1.830645,1.83585,1.831043,1.830844,1.82985,1.83304,1.826388,1.807966,1.820225,1.828759,1.828858,1.827078,1.8211,1.820516,1.824913,1.825896,1.819061,1.819448,1.817996,1.816935,1.821197,1.813574,1.812714,1.816164,1.817224,1.814627,1.810618,1.806834,1.812141,1.812618,1.814915,1.815011,1.811665,1.824814,1.823736,1.81732,1.8211,1.823051,1.820419,1.814052,1.823344,1.825305,1.824618,1.824814,1.826486,1.825109,1.828759,1.831841,1.831243
1108.665241,1.82165,1.822619,1.825148,1.824173,1.829166,1.831436,1.829067,1.832725,1.831041,1.838722,1.837717,1.82359,1.840538,1.840033,1.845928,1.836514,1.839427,1.840942,1.843988,1.839024,1.838219,1.836113,1.837315,1.842767,1.840134,1.84074,1.820877,1.833619,1.832824,1.836714,1.836914,1.83025,1.837516,1.835613,1.837015,1.829264,1.828969,1.834017,1.826222,1.830843,1.820587,1.819238,1.827888,1.826907,1.825636,1.817605,1.82049,1.824271,1.826124,1.823979,1.825148,1.819238,1.832427,1.828477,1.823784,1.833122,1.833222,1.831041,1.830843,1.828772,1.827201,1.830942,1.836113,1.83342,1.837215,1.841651,1.845314,1.842462
1111.064375,1.831626,1.837965,1.838564,1.834586,1.838464,1.841169,1.841069,1.841471,1.843993,1.846326,1.850618,1.837865,1.853091,1.851338,1.855266,1.845107,1.848467,1.847242,1.855369,1.853091,1.850618,1.848058,1.851132,1.855058,1.853297,1.850721,1.834883,1.848364,1.849797,1.852368,1.844397,1.837566,1.842579,1.845208,1.849285,1.842175,1.838164,1.840968,1.837466,1.843184,1.836471,1.833992,1.841773,1.841873,1.84379,1.830154,1.832216,1.838264,1.836471,1.832315,1.83667,1.831626,1.840767,1.845716,1.834487,1.842881,1.84379,1.843184,1.843386,1.842075,1.846224,1.846733,1.848569,1.847242,1.854125,1.846733,1.854539,1.851132
1113.461668,1.8447,1.85221,1.850779,1.851597,1.856739,1.85519,1.859749,1.856532,1.859853,1.863306,1.864673,1.851188,1.866151,1.86668,1.864357,1.862047,1.864462,1.864462,1.864041,1.865517,1.866256,1.867421,1.864252,1.86976,1.866574,1.863516,1.850984,1.859125,1.865622,1.861315,1.863516,1.856946,1.856532,1.858813,1.864673,1.852928,1.856015,1.858709,1.857153,1.853441,1.849455,1.84702,1.853543,1.853235,1.853749,1.843695,1.84783,1.848337,1.854469,1.849658,1.852415,1.848642,1.856325,1.855602,1.856842,1.858709,1.859229,1.856635,1.854778,1.855705,1.857671,1.859541,1.859853,1.86121,1.859333,1.867527,1.86976,1.867633
1115.857119,1.86456,1.868235,1.872153,1.870666,1.868446,1.873005,1.874928,1.874607,1.87686,1.880532,1.881401,1.869819,1.884564,1.881401,1.88599,1.882816,1.881945,1.890517,1.881727,1.879341,1.883034,1.883034,1.879665,1.88577,1.88238,1.884893,1.865292,1.877183,1.880315,1.881727,1.878692,1.87418,1.873432,1.8788,1.884236,1.873325,1.874286,1.873112,1.873752,1.874607,1.865188,1.865083,1.869819,1.869713,1.873432,1.860812,1.862474,1.865292,1.865711,1.866551,1.864978,1.865816,1.873539,1.873752,1.867918,1.877398,1.879557,1.872899,1.870348,1.871622,1.877291,1.877075,1.884564,1.881184,1.883689,1.882489,1.886539,1.889297
1118.250729,1.891374,1.892922,1.887746,1.891815,1.890161,1.895812,1.893476,1.899396,1.897936,1.90631,1.907913,1.888732,1.908372,1.91102,1.907913,1.904486,1.901312,1.907225,1.905739,1.9046,1.905739,1.909406,1.9046,1.90631,1.907111,1.903917,1.887308,1.897488,1.904372,1.907111,1.901086,1.892147,1.901199,1.899283,1.900634,1.898834,1.894142,1.895812,1.894698,1.89392,1.890271,1.885235,1.890822,1.893809,1.894142,1.887746,1.8848,1.889281,1.889391,1.8927,1.891594,1.888293,1.902896,1.898048,1.896705,1.900409,1.898721,1.897264,1.896482,1.897152,1.898497,1.899733,1.904941,1.903804,1.904827,1.903463,1.908831,1.90631
1120.642498,1.917618,1.916804,1.919602,1.919719,1.923715,1.920773,1.929062,1.923361,1.928942,1.929779,1.934838,1.914717,1.928823,1.936537,1.937633,1.927987,1.92966,1.934475,1.93387,1.932783,1.931339,1.932301,1.934475,1.933387,1.934717,1.928106,1.914948,1.928584,1.927153,1.93206,1.927391,1.923715,1.92942,1.927272,1.932301,1.922418,1.925727,1.92549,1.922183,1.925016,1.911032,1.912295,1.920187,1.921008,1.922065,1.909886,1.919368,1.916223,1.91692,1.923007,1.91692,1.914601,1.925371,1.928464,1.915527,1.928703,1.929062,1.92644,1.927868,1.918434,1.924306,1.926677,1.933145,1.931219,1.933749,1.929062,1.937877,1.931459
1123.032425,1.947353,1.949586,1.953333,1.944025,1.952957,1.952581,1.954212,1.955345,1.955093,1.963743,1.962716,1.953458,1.966579,1.967097,1.968004,1.963101,1.962973,1.96503,1.962076,1.964515,1.968913,1.966708,1.966062,1.965417,1.96645,1.965675,1.940722,1.959524,1.957746,1.965546,1.960415,1.949337,1.958634,1.959015,1.96067,1.955471,1.957113,1.956228,1.955723,1.957366,1.948468,1.946241,1.953082,1.95183,1.954589,1.937203,1.947353,1.950582,1.949959,1.945501,1.95648,1.953207,1.955471,1.961053,1.946364,1.956733,1.960798,1.962845,1.952581,1.954338,1.954841,1.959524,1.96246,1.960415,1.961692,1.966579,1.961692,1.963872
1125.420511,1.986291,1.984145,1.986963,1.991701,1.990478,1.986291,1.987907,1.994021,1.990885,1.994842,1.994568,1.986291,1.997317,1.995666,2.004126,1.996491,1.993474,1.993064,1.995117,1.995391,2.001334,1.997869,2.002728,1.99939,1.995117,1.996078,1.979092,1.99594,1.997041,1.995391,1.996766,1.989393,1.994294,1.991565,1.991837,1.990478,1.987367,1.985753,1.991293,1.986829,1.978168,1.985351,1.984145,1.990071,1.985753,1.978432,1.978036,1.979224,1.984547,1.983077,1.986022,1.983878,1.988987,1.99361,1.981611,1.99498,1.994021,1.994021,1.986963,1.986156,1.993884,1.995254,1.994705,1.991157,1.991973,1.990478,2.001195,1.99856
1127.806756,2.021907,2.025107,2.030397,2.022052,2.030692,2.024524,2.026277,2.028038,2.03262,2.035302,2.03605,2.020459,2.03381,2.029953,2.039207,2.037851,2.034108,2.034108,2.0365,2.035452,2.040113,2.035003,2.0374,2.038002,2.035751,2.029216,2.019738,2.031284,2.03084,2.032174,2.030249,2.022632,2.023795,2.026863,2.0371,2.025107,2.024378,2.023504,2.022197,2.025546,2.025107,2.020171,2.020026,2.02365,2.025838,2.014433,2.017867,2.021762,2.024086,2.018154,2.020604,2.021327,2.029068,2.028774,2.021907,2.028332,2.028185,2.027303,2.027303,2.023068,2.027744,2.034406,2.031284,2.032768,2.033512,2.025253,2.040113,2.038905
1130.191159,2.057739,2.060721,2.055089,2.062615,2.059306,2.061351,2.059463,2.059463,2.066268,2.067546,2.071886,2.064199,2.07124,2.070273,2.072533,2.07124,2.074316,2.070595,2.070918,2.070757,2.061194,2.066268,2.068026,2.072857,2.075292,2.070273,2.047386,2.064041,2.07124,2.070918,2.065949,2.064676,2.064041,2.062299,2.073181,2.055711,2.059934,2.057896,2.064517,2.064835,2.050143,2.054468,2.063882,2.054934,2.059777,2.049529,2.059149,2.051837,2.058679,2.056958,2.056334,2.054312,2.054623,2.06579,2.051837,2.058209,2.058992,2.068988,2.060092,2.066587,2.062773,2.064041,2.059306,2.064676,2.066587,2.064199,2.063248,2.079218
1132.573721,2.089523,2.089356,2.097111,2.087522,2.100013,2.096601,2.093554,2.101385,2.100698,2.099328,2.099671,2.088521,2.105701,2.107614,2.104662,2.101729,2.103797,2.104315,2.104488,2.105181,2.098816,2.096601,2.110061,2.103106,2.111465,2.102417,2.081572,2.105701,2.101213,2.093554,2.103279,2.093385,2.101385,2.105528,2.110061,2.091366,2.091534,2.096092,2.098645,2.096262,2.084702,2.079607,2.086524,2.094398,2.092711,2.084702,2.082065,2.085198,2.09036,2.087855,2.090527,2.094736,2.096431,2.102589,2.089022,2.094906,2.094567,2.099499,2.092711,2.089858,2.093722,2.094398,2.103106,2.098987,2.095414,2.103452,2.111993,2.108312
1134.954442,2.127884,2.123911,2.128792,2.124451,2.132626,2.123731,2.126978,2.13594,2.126254,2.134648,2.133361,2.126074,2.13281,2.143208,2.142645,2.126435,2.139466,2.135571,2.132076,2.135755,2.137607,2.129884,2.143584,2.132076,2.134833,2.130796,2.114663,2.124811,2.127884,2.133912,2.133177,2.125171,2.135202,2.135571,2.12734,2.122296,2.121581,2.128247,2.133177,2.121759,2.120687,2.117133,2.125171,2.120509,2.123911,2.109937,2.119618,2.119085,2.124811,2.121759,2.11944,2.123552,2.124991,2.131893,2.120509,2.129156,2.126978,2.130431,2.122117,2.124271,2.13281,2.125171,2.138349,2.125893,2.126978,2.131162,2.13171,2.122475
1137.333321,2.153289,2.150241,2.150621,2.157901,2.157129,2.147592,2.156165,2.158094,2.156358,2.162367,2.161003,2.148914,2.164716,2.161392,2.162172,2.161003,2.159837,2.161197,2.165895,2.15655,2.162172,2.172637,2.166288,2.163344,2.164323,2.156165,2.139369,2.155012,2.155396,2.158287,2.155589,2.150621,2.151762,2.151953,2.152716,2.150431,2.150051,2.144584,2.151001,2.151191,2.137706,2.147026,2.149482,2.147215,2.151191,2.130573,2.142901,2.138814,2.148914,2.140667,2.146273,2.145897,2.150621,2.145334,2.150621,2.150051,2.149482,2.145709,2.151381,2.147403,2.150431,2.146461,2.150431,2.148536,2.150051,2.150241,2.165895,2.156936
1139.710359,2.172386,2.1651,2.170602,2.183244,2.175575,2.17338,2.178183,2.176376,2.181618,2.179594,2.180605,2.171196,2.1802,2.184263,2.184876,2.179594,2.172982,2.186104,2.183855,2.181618,2.178586,2.188776,2.18304,2.178385,2.174376,2.177379,2.166665,2.167842,2.172187,2.168629,2.183447,2.171394,2.175175,2.17338,2.176175,2.175375,2.176977,2.170998,2.166077,2.165491,2.161599,2.171196,2.166861,2.164125,2.168629,2.156975,2.170207,2.159473,2.16745,2.166469,2.173977,2.168826,2.171394,2.172187,2.167253,2.178787,2.175975,2.175975,2.174775,2.166861,2.17758,2.16745,2.183447,2.166861,2.175175,2.176175,2.182227,2.178586
1142.085556,2.189931,2.188496,2.18422,2.192609,2.187679,2.178782,2.187883,2.187679,2.189931,2.194058,2.203276,2.177783,2.199271,2.196761,2.20243,2.193229,2.201164,2.195511,2.199901,2.194265,2.198433,2.193023,2.191165,2.191783,2.201585,2.187474,2.174599,2.190342,2.198014,2.200532,2.180989,2.181795,2.188496,2.188496,2.193851,2.188496,2.192196,2.180989,2.185437,2.183208,2.177383,2.178582,2.184828,2.190959,2.189726,2.17579,2.179985,2.17026,2.18727,2.189111,2.173807,2.178982,2.184828,2.18422,2.174005,2.184828,2.193436,2.192609,2.184017,2.187474,2.186862,2.194265,2.182803,2.187066,2.181593,2.182601,2.182198,2.18341
1144.458911,2.201597,2.19805,2.200133,2.195357,2.206019,2.199925,2.198882,2.19412,2.205808,2.204962,2.208779,2.189613,2.209419,2.19722,2.209846,2.213706,2.210915,2.207503,2.202017,2.199507,2.204329,2.199925,2.198466,2.209419,2.207716,2.203908,2.187783,2.202436,2.201179,2.205174,2.206019,2.188799,2.200969,2.190429,2.204751,2.19412,2.199507,2.197427,2.192886,2.196805,2.19805,2.193914,2.192271,2.196805,2.195151,2.186972,2.185354,2.187783,2.188799,2.19412,2.194532,2.184145,2.189817,2.205385,2.192476,2.199091,2.200133,2.193708,2.199716,2.204329,2.20454,2.197635,2.200551,2.193708,2.189613,2.201807,2.196391,2.193092
1145.644899,2.205357,2.219703,2.202,2.205357,2.197013,2.202837,2.218616,2.205568,2.213864,2.211295,2.209377,2.198462,2.21645,2.212578,2.21494,2.211295,2.215371,2.214509,2.212578,2.21215,2.211295,2.205357,2.215586,2.216018,2.208952,2.211936,2.199707,2.200331,2.210868,2.207045,2.203046,2.205989,2.202209,2.21365,2.2062,2.207468,2.207257,2.204515,2.205357,2.199292,2.19331,2.194746,2.212364,2.198876,2.194952,2.190858,2.189232,2.193925,2.199292,2.1966,2.19722,2.195981,2.200123,2.205357,2.188826,2.192696,2.203675,2.198047,2.197013,2.194746,2.190451,2.192696,2.202209,2.198876,2.207892,2.2062,2.204515,2.203465
1148.015492,2.209767,2.215939,2.216154,2.212736,2.216583,2.214869,2.210613,2.204306,2.228333,2.215725,2.217442,2.209555,2.217873,2.229658,2.221114,2.218735,2.223289,2.220031,2.216154,2.214655,2.218735,2.204933,2.214869,2.222636,2.218519,2.215296,2.19809,2.217657,2.214869,2.218519,2.212098,2.20577,2.213588,2.209344,2.215083,2.211673,2.21019,2.213374,2.20577,2.200152,2.196653,2.204098,2.209767,2.209978,2.203889,2.198502,2.195629,2.197063,2.197679,2.198502,2.203056,2.199326,2.204515,2.212523,2.203889,2.21019,2.20829,2.205979,2.206818,2.200773,2.206398,2.214441,2.207028,2.207028,2.210613,2.207658,2.209767,2.211037
1150.384244,2.221053,2.215275,2.218048,2.217834,2.218476,2.217406,2.218048,2.213578,2.21485,2.225166,2.227783,2.21485,2.233953,2.226691,2.221916,2.21869,2.226472,2.231739,2.21869,2.223863,2.229098,2.218048,2.226036,2.230637,2.220192,2.221484,2.198798,2.216339,2.210203,2.224731,2.21762,2.220622,2.20748,2.216339,2.218048,2.220407,2.211887,2.215488,2.213366,2.211044,2.199618,2.209364,2.202498,2.215275,2.210413,2.21485,2.195536,2.212521,2.207063,2.214002,2.202911,2.208526,2.206021,2.211255,2.20748,2.213366,2.21869,2.207898,2.206854,2.208107,2.213578,2.21485,2.209573,2.207898,2.207272,2.216126,2.221053,2.220622
1152.751154,2.220903,2.215794,2.216006,2.221761,2.218767,2.221332,2.227158,2.230649,2.223912,2.23638,2.22262,2.21749,2.229555,2.224559,2.225424,2.221975,2.220903,2.225208,2.231525,2.232844,2.222405,2.22305,2.231306,2.229992,2.228682,2.221975,2.208449,2.219194,2.222835,2.231306,2.230211,2.211372,2.214526,2.224559,2.226507,2.21898,2.223696,2.224991,2.217703,2.212211,2.207617,2.205752,2.214104,2.21898,2.213893,2.204926,2.204513,2.212211,2.203895,2.217066,2.206166,2.209908,2.214104,2.21749,2.203277,2.213051,2.226074,2.210117,2.216641,2.216641,2.211163,2.220475,2.220475,2.213472,2.223696,2.220261,2.216641,2.217916
1155.116224,2.217996,2.216307,2.228054,2.226757,2.221608,2.22611,2.226757,2.226542,2.226973,2.226973,2.228921,2.217785,2.225895,2.233501,2.226757,2.226757,2.23636,2.228271,2.228921,2.234598,2.228271,2.228704,2.231532,2.235699,2.225249,2.225034,2.216307,2.226973,2.231532,2.222462,2.223746,2.220542,2.223532,2.223532,2.218843,2.229138,2.224175,2.218632,2.212322,2.215255,2.209616,2.211279,2.223103,2.219055,2.217362,2.211488,2.206927,2.215676,2.211696,2.212949,2.210031,2.213577,2.224819,2.214625,2.20487,2.214625,2.210447,2.22439,2.212949,2.210655,2.223532,2.210863,2.20858,2.213786,2.213577,2.22033,2.215886,2.220968
1157.479452,2.227139,2.22671,2.241988,2.218846,2.222867,2.221169,2.231454,2.234937,2.240215,2.233192,2.238008,2.220958,2.233628,2.239772,2.23647,2.226067,2.237128,2.234937,2.229076,2.229507,2.24623,2.2345,2.231237,2.229939,2.235593,2.228214,2.215699,2.220112,2.226925,2.226925,2.230371,2.221381,2.222017,2.235156,2.228214,2.223292,2.230155,2.219479,2.220958,2.214654,2.209264,2.223079,2.223505,2.217584,2.217375,2.207209,2.215489,2.213613,2.211537,2.204144,2.210089,2.207414,2.224784,2.215489,2.21969,2.222654,2.218005,2.220958,2.210916,2.218846,2.229507,2.212781,2.222229,2.219901,2.218215,2.222654,2.226496,2.226067
1159.840838,2.237086,2.22059,2.221853,2.225452,2.226943,2.230799,2.229725,2.224603,2.22609,2.233823,2.24413,2.228653,2.232957,2.235995,2.236868,2.236431,2.228011,2.230799,2.232741,2.240154,2.240814,2.23404,2.234474,2.240373,2.23339,2.228653,2.212056,2.234257,2.225027,2.233606,2.23796,2.228225,2.22737,2.225878,2.22673,2.220801,2.22524,2.230369,2.223543,2.231661,2.218075,2.219541,2.218493,2.21996,2.214537,2.211438,2.218284,2.221643,2.223332,2.214744,2.21724,2.211644,2.221643,2.22312,2.215782,2.214951,2.22059,2.221853,2.221643,2.21996,2.214329,2.221643,2.225878,2.214122,2.221432,2.216406,2.232525,2.228867
1162.200383,2.227877,2.230221,2.223646,2.218415,2.225968,2.225333,2.234949,2.23172,2.238856,2.234086,2.238638,2.216547,2.235165,2.236247,2.235381,2.236898,2.235165,2.232149,2.240384,2.223646,2.229581,2.235814,2.235598,2.239947,2.241041,2.234733,2.21099,2.231935,2.227664,2.230649,2.235165,2.225333,2.231077,2.224278,2.230008,2.221546,2.228302,2.223435,2.218831,2.229154,2.221546,2.210378,2.223856,2.222594,2.213246,2.211195,2.217168,2.219873,2.217168,2.214068,2.215926,2.218623,2.212219,2.224278,2.21634,2.216754,2.225968,2.217168,2.223015,2.220291,2.217376,2.220499,2.223015,2.215099,2.229154,2.222594,2.228089,2.220499
1164.558087,2.225059,2.236125,2.229494,2.2259,2.22907,2.235048,2.230344,2.234189,2.232476,2.229282,2.236987,2.223591,2.237852,2.240674,2.245933,2.23742,2.229494,2.239152,2.235694,2.243515,2.241546,2.236556,2.235263,2.234833,2.232049,2.233332,2.221502,2.234404,2.232049,2.228011,2.23634,2.224429,2.226532,2.232476,2.228222,2.224219,2.22907,2.228858,2.229494,2.226532,2.221919,2.215911,2.21963,2.214269,2.221919,2.209377,2.218594,2.218387,2.22401,2.21756,2.212632,2.215089,2.224219,2.224849,2.217974,2.213654,2.2259,2.221919,2.222545,2.218801,2.223591,2.21818,2.225059,2.226532,2.214269,2.224849,2.22907,2.226743
1166.91395,2.228856,2.229067,2.230123,2.2348,2.224451,2.231606,2.243652,2.233946,2.238664,2.240392,2.236727,2.234372,2.241042,2.227383,2.238448,2.239527,2.239743,2.241911,2.238233,2.236084,2.232668,2.240176,2.230334,2.23587,2.237372,2.239743,2.221954,2.237587,2.229912,2.23587,2.236727,2.2297,2.232668,2.235227,2.232455,2.232668,2.224451,2.235227,2.223617,2.222785,2.228435,2.217003,2.220091,2.223826,2.209881,2.221332,2.215773,2.225078,2.217208,2.21516,2.219884,2.218647,2.227383,2.217618,2.221125,2.227593,2.222993,2.223201,2.220091,2.220091,2.227173,2.230758,2.222993,2.225705,2.222369,2.218235,2.227803,2.223201
1169.267971,2.22789,2.233576,2.236127,2.233788,2.225179,2.23294,2.23634,2.245175,2.231883,2.243654,2.244088,2.221041,2.23698,2.244088,2.239981,2.246265,2.244305,2.233152,2.240627,2.238693,2.235488,2.244305,2.237622,2.235701,2.239766,2.235062,2.224141,2.231251,2.228518,2.241274,2.233364,2.232306,2.235488,2.235701,2.230198,2.22622,2.233152,2.227054,2.227472,2.23104,2.222072,2.214704,2.223519,2.226637,2.216738,2.212276,2.219602,2.220218,2.217555,2.212276,2.215923,2.216942,2.222898,2.232729,2.217759,2.233152,2.226012,2.237408,2.220218,2.215313,2.225595,2.223726,2.228938,2.228309,2.228518,2.229147,2.230408,2.235701
1171.620151,2.226919,2.229416,2.230043,2.239979,2.234454,2.234877,2.230252,2.228374,2.239765,2.236571,2.241049,2.229208,2.244277,2.240621,2.239979,2.238058,2.242983,2.236147,2.241264,2.250804,2.243198,2.235088,2.234032,2.247963,2.232138,2.230043,2.218698,2.234665,2.232348,2.241049,2.234243,2.226919,2.232558,2.232138,2.241907,2.230043,2.230043,2.227127,2.223818,2.228166,2.221968,2.221968,2.225263,2.224024,2.223612,2.222378,2.219513,2.217478,2.218901,2.235088,2.217072,2.22609,2.225263,2.224436,2.222378,2.224643,2.228166,2.220739,2.218087,2.227335,2.214846,2.217275,2.225263,2.227127,2.22775,2.226919,2.23088,2.236359
1173.970489,2.232495,2.238384,2.236693,2.22751,2.237749,2.238172,2.249971,2.23585,2.229788,2.245859,2.249754,2.22545,2.239656,2.245644,2.239232,2.239869,2.243924,2.236693,2.247586,2.244354,2.243924,2.238807,2.237115,2.24371,2.240294,2.230827,2.222991,2.225244,2.229995,2.236061,2.24264,2.232077,2.23564,2.232286,2.234589,2.228544,2.232495,2.230411,2.226891,2.228337,2.21309,2.223195,2.222174,2.225244,2.229995,2.21289,2.217507,2.217709,2.228544,2.224218,2.215494,2.220748,2.220139,2.228751,2.21953,2.223195,2.224629,2.226685,2.227717,2.221359,2.235219,2.220342,2.221359,2.22751,2.224014,2.22958,2.236904,2.228751
1176.318986,2.233324,2.240032,2.236246,2.231249,2.232701,2.240666,2.234574,2.234992,2.236875,2.231249,2.242362,2.229803,2.239821,2.246844,2.245987,2.233116,2.242362,2.235618,2.246844,2.234992,2.245559,2.238556,2.244064,2.244704,2.242149,2.236037,2.223454,2.238977,2.232286,2.241513,2.241089,2.234157,2.237925,2.245559,2.246201,2.233116,2.232078,2.231249,2.233532,2.233116,2.224675,2.231456,2.235409,2.232493,2.222438,2.216595,2.222235,2.228155,2.222033,2.234366,2.228978,2.217998,2.220818,2.226719,2.219406,2.221223,2.232701,2.228567,2.22631,2.22631,2.222438,2.230629,2.230009,2.22325,2.233741,2.232078,2.224879,2.231871
1178.665642,2.238852,2.228911,2.242006,2.238015,2.240531,2.248169,2.244333,2.241795,2.239481,2.244758,2.250315,2.229525,2.243274,2.245821,2.244333,2.242851,2.239271,2.245821,2.239691,2.248812,2.237597,2.239481,2.2471,2.24646,2.246034,2.243697,2.217194,2.244546,2.232199,2.244333,2.247741,2.238015,2.229525,2.239271,2.237597,2.235097,2.239901,2.231375,2.231787,2.223619,2.232405,2.222205,2.220395,2.235929,2.221601,2.222811,2.221601,2.225037,2.222407,2.225037,2.226053,2.218791,2.222609,2.229525,2.218391,2.238433,2.22748,2.233439,2.231169,2.224024,2.235305,2.223619,2.227684,2.226664,2.218991,2.223417,2.228911,2.236553
1181.010457,2.234988,2.238306,2.236436,2.245866,2.238098,2.240393,2.24249,2.248842,2.237059,2.248629,2.240393,2.241021,2.246502,2.248203,2.24165,2.249483,2.240393,2.245231,2.246715,2.24991,2.252269,2.253561,2.241231,2.24799,2.244175,2.246078,2.227409,2.24228,2.237682,2.246715,2.238931,2.223368,2.23375,2.237059,2.236644,2.234988,2.236436,2.232105,2.237474,2.235194,2.236851,2.229445,2.230057,2.233956,2.229649,2.222363,2.219762,2.223167,2.223972,2.225182,2.221361,2.225586,2.233544,2.228629,2.221361,2.230057,2.227004,2.22377,2.222966,2.229241,2.229649,2.224778,2.233956,2.229853,2.227004,2.232926,2.230466,2.232515
1183.35343,2.234738,2.24386,2.244279,2.236382,2.239482,2.244279,2.245329,2.242396,2.245119,2.24596,2.247225,2.233304,2.243232,2.251681,2.242187,2.240313,2.24617,2.244908,2.243023,2.23824,2.253391,2.244908,2.239275,2.248493,2.249766,2.238861,2.225402,2.238447,2.235354,2.240313,2.247436,2.241145,2.238447,2.234328,2.234328,2.230654,2.241353,2.233714,2.231876,2.229842,2.228223,2.227012,2.223799,2.242396,2.228223,2.221405,2.227213,2.229032,2.221803,2.2228,2.230451,2.217445,2.229032,2.233304,2.224801,2.235971,2.223,2.229842,2.225402,2.234533,2.231265,2.231672,2.227213,2.226005,2.231672,2.226408,2.230045,2.232487
