Wavelength (nm),Absorbance (AU) 2024-09-25 00:00:05,Absorbance (AU) 2024-09-25 00:15:14,Absorbance (AU) 2024-09-25 00:30:24,Absorbance (AU) 2024-09-25 00:45:34,Absorbance (AU) 2024-09-25 01:00:43,Absorbance (AU) 2024-09-25 01:15:53,Absorbance (AU) 2024-09-25 01:31:02,Absorbance (AU) 2024-09-25 01:46:12,Absorbance (AU) 2024-09-25 02:01:22,Absorbance (AU) 2024-09-25 02:16:31,Absorbance (AU) 2024-09-25 02:31:41,Absorbance (AU) 2024-09-25 02:46:50,Absorbance (AU) 2024-09-25 03:02:00,Absorbance (AU) 2024-09-25 03:17:09,Absorbance (AU) 2024-09-25 03:32:19,Absorbance (AU) 2024-09-25 03:47:28,Absorbance (AU) 2024-09-25 04:02:38,Absorbance (AU) 2024-09-25 04:17:48,Absorbance (AU) 2024-09-25 04:32:57,Absorbance (AU) 2024-09-25 04:48:07,Absorbance (AU) 2024-09-25 05:03:17,Absorbance (AU) 2024-09-25 05:18:26,Absorbance (AU) 2024-09-25 05:33:36,Absorbance (AU) 2024-09-25 05:48:45,Absorbance (AU) 2024-09-25 06:03:55,Absorbance (AU) 2024-09-25 06:19:04,Absorbance (AU) 2024-09-25 06:34:14,Absorbance (AU) 2024-09-25 06:49:24,Absorbance (AU) 2024-09-25 07:04:33,Absorbance (AU) 2024-09-25 07:19:43,Absorbance (AU) 2024-09-25 07:34:53,Absorbance (AU) 2024-09-25 07:50:02,Absorbance (AU) 2024-09-25 08:05:12,Absorbance (AU) 2024-09-25 08:20:21,Absorbance (AU) 2024-09-25 08:35:31,Absorbance (AU) 2024-09-25 08:50:41,Absorbance (AU) 2024-09-25 09:05:50,Absorbance (AU) 2024-09-25 09:21:00,Absorbance (AU) 2024-09-25 09:36:09,Absorbance (AU) 2024-09-25 09:51:19,Absorbance (AU) 2024-09-25 10:06:29,Absorbance (AU) 2024-09-25 10:21:38,Absorbance (AU) 2024-09-25 10:36:48,Absorbance (AU) 2024-09-25 10:51:58,Absorbance (AU) 2024-09-25 11:07:07,Absorbance (AU) 2024-09-25 11:22:17,Absorbance (AU) 2024-09-25 11:37:27,Absorbance (AU) 2024-09-25 11:52:36,Absorbance (AU) 2024-09-25 12:07:46,Absorbance (AU) 2024-09-25 12:22:55,Absorbance (AU) 2024-09-25 12:38:05,Absorbance (AU) 2024-09-25 12:53:11,Absorbance (AU) 2024-09-25 13:08:20,Absorbance (AU) 2024-09-25 13:23:30,Absorbance (AU) 2024-09-25 13:38:40,Absorbance (AU) 2024-09-25 13:53:49,Absorbance (AU) 2024-09-25 14:08:59,Absorbance (AU) 2024-09-25 14:24:08,Absorbance (AU) 2024-09-25 14:39:18,Absorbance (AU) 2024-09-25 14:54:28,Absorbance (AU) 2024-09-25 15:09:37,Absorbance (AU) 2024-09-25 15:24:47,Absorbance (AU) 2024-09-25 15:39:57,Absorbance (AU) 2024-09-25 15:55:06,Absorbance (AU) 2024-09-25 16:10:16,Absorbance (AU) 2024-09-25 16:25:26,Absorbance (AU) 2024-09-25 16:40:36
1067.598235,1.773321,1.764244,1.768296,1.769501,1.765621,1.768296,1.770058,1.768944,1.768019,1.775385,1.773415,1.780303,1.770615,1.77595,1.776893,1.773509,1.771547,1.774822,1.774165,1.77595,1.774822,1.776044,1.777932,1.778405,1.774258,1.774634,1.783262,1.785182,1.786337,1.78711,1.788658,1.787883,1.789921,1.789338,1.788852,1.791187,1.790992,1.795401,1.790407,1.792848,1.792065,1.793632,1.791187,1.789823,1.792163,1.788949,1.795795,1.796782,1.80265,1.799358,1.753919,1.799955,1.799955,1.799656,1.800054,1.80295,1.80799,1.795401,1.788561,1.788658,1.792456,1.792652,1.804356,1.805564,1.805765,1.810328,1.808599
1070.028672,1.773903,1.767945,1.77082,1.769519,1.768407,1.769891,1.768222,1.76739,1.76813,1.77663,1.769427,1.771007,1.771472,1.775217,1.776724,1.773434,1.77597,1.773434,1.775029,1.776441,1.77871,1.77663,1.777196,1.777574,1.775123,1.77871,1.781372,1.781181,1.784051,1.788972,1.788487,1.783188,1.791112,1.790041,1.793067,1.790236,1.789458,1.795721,1.794539,1.796708,1.796214,1.79395,1.792578,1.794638,1.79513,1.790333,1.795327,1.79651,1.79988,1.801076,1.755998,1.79988,1.801775,1.802977,1.802876,1.803578,1.801176,1.797895,1.78607,1.793263,1.79513,1.800877,1.80388,1.805893,1.807916,1.81199,1.811887
1072.457267,1.774469,1.772131,1.768138,1.768231,1.772878,1.770548,1.767123,1.772131,1.77092,1.771478,1.772691,1.775032,1.773719,1.774281,1.777008,1.773813,1.777291,1.778331,1.776066,1.77682,1.778236,1.779563,1.776914,1.777764,1.778142,1.776349,1.783854,1.788284,1.782897,1.786063,1.788769,1.786642,1.791393,1.791979,1.793152,1.791686,1.796494,1.791393,1.79867,1.796198,1.79679,1.794721,1.788575,1.792761,1.795508,1.791198,1.798967,1.800856,1.80006,1.798174,1.753507,1.799364,1.802954,1.803455,1.801555,1.803856,1.805465,1.796987,1.787801,1.796592,1.796691,1.80006,1.803455,1.809716,1.811755,1.807181,1.810734
1074.884022,1.776743,1.769369,1.771317,1.767061,1.767521,1.769183,1.769646,1.769461,1.769924,1.774583,1.777591,1.77477,1.776085,1.777969,1.776367,1.775427,1.775803,1.777874,1.779198,1.77778,1.776649,1.782143,1.780525,1.78024,1.780905,1.784149,1.78262,1.786261,1.791781,1.790031,1.790905,1.789642,1.791976,1.795599,1.794421,1.795206,1.794519,1.795108,1.797175,1.795206,1.795697,1.798757,1.795599,1.795206,1.799649,1.791392,1.797669,1.801738,1.801539,1.801539,1.755702,1.800146,1.800543,1.805042,1.804439,1.806955,1.808472,1.797866,1.79305,1.793344,1.801539,1.799451,1.807056,1.809892,1.809384,1.81244,1.812235
1077.308934,1.777772,1.775052,1.774398,1.773093,1.770217,1.772721,1.777207,1.776456,1.775613,1.77702,1.774958,1.777395,1.777395,1.777207,1.781456,1.777866,1.784121,1.778808,1.780888,1.778808,1.783073,1.782121,1.781741,1.780414,1.780982,1.783835,1.78374,1.794166,1.79173,1.792119,1.792995,1.790178,1.796124,1.794557,1.796124,1.79485,1.796026,1.799969,1.792605,1.799079,1.799276,1.79987,1.799375,1.797008,1.797205,1.7975,1.80295,1.802651,1.80575,1.807359,1.755848,1.803548,1.800662,1.811101,1.807661,1.809378,1.811813,1.801258,1.791924,1.793287,1.799771,1.803249,1.808973,1.811813,1.814057,1.811915,1.813138
1079.732006,1.776936,1.776188,1.777217,1.774696,1.776936,1.777404,1.774882,1.77451,1.778154,1.779376,1.776095,1.780695,1.779,1.778436,1.782208,1.783727,1.78525,1.785345,1.787162,1.785059,1.783252,1.780979,1.784012,1.784773,1.783442,1.784012,1.791301,1.790528,1.789082,1.792367,1.793532,1.794116,1.798912,1.799011,1.798224,1.797634,1.800194,1.803663,1.799898,1.799405,1.801083,1.802768,1.799405,1.801677,1.798912,1.800095,1.80446,1.803365,1.806859,1.81018,1.764392,1.809171,1.808466,1.808466,1.811901,1.818956,1.810585,1.803763,1.794895,1.790818,1.804859,1.805458,1.81251,1.81018,1.815568,1.815057,1.813934
1082.153236,1.78297,1.779581,1.778176,1.779768,1.777616,1.779112,1.778363,1.780425,1.778644,1.778831,1.780519,1.781272,1.782875,1.783916,1.787817,1.785244,1.782875,1.782214,1.784864,1.788774,1.786291,1.786767,1.782498,1.786195,1.789349,1.788582,1.791946,1.792622,1.799833,1.800817,1.796018,1.797481,1.80003,1.802099,1.802989,1.800521,1.80062,1.806866,1.803682,1.808366,1.810275,1.80547,1.802989,1.804575,1.805271,1.802099,1.811787,1.809973,1.809671,1.812697,1.764829,1.810073,1.812697,1.814929,1.811282,1.813102,1.815235,1.809169,1.797286,1.804377,1.805968,1.808467,1.815744,1.817582,1.816152,1.821386,1.821489
1084.572625,1.7868,1.783301,1.782266,1.782454,1.78189,1.78236,1.784905,1.778431,1.781984,1.786041,1.789467,1.785473,1.785473,1.789276,1.787941,1.788226,1.7868,1.788131,1.790998,1.790423,1.789658,1.789085,1.789562,1.788036,1.790806,1.793498,1.798736,1.803051,1.799615,1.802854,1.804434,1.802264,1.807012,1.80187,1.806615,1.806615,1.805225,1.806615,1.803841,1.808108,1.806813,1.807609,1.810708,1.805225,1.808806,1.807012,1.808108,1.810107,1.814032,1.813325,1.76958,1.812921,1.818298,1.81474,1.815449,1.82014,1.821784,1.810408,1.801085,1.805325,1.810107,1.811713,1.820858,1.818809,1.823847,1.822608,1.82055
1086.990173,1.788348,1.785322,1.787305,1.784193,1.788443,1.784193,1.785134,1.782973,1.785322,1.785511,1.789298,1.787969,1.789869,1.793886,1.789583,1.789964,1.79044,1.796296,1.792639,1.792831,1.792926,1.795138,1.795716,1.794175,1.793406,1.793406,1.800666,1.80135,1.807455,1.804096,1.808845,1.803507,1.806464,1.810939,1.807852,1.805871,1.809243,1.81184,1.81024,1.812541,1.81224,1.814956,1.809044,1.808447,1.810539,1.810739,1.815561,1.811139,1.81546,1.812642,1.772144,1.812742,1.821768,1.817485,1.820233,1.82187,1.825369,1.812742,1.8039,1.806662,1.814552,1.81204,1.820847,1.820642,1.82568,1.827026,1.826093
1089.405879,1.795024,1.790445,1.790161,1.789592,1.786196,1.79149,1.788552,1.792824,1.78808,1.793492,1.79073,1.794832,1.793683,1.795504,1.794066,1.794257,1.797621,1.794832,1.79685,1.79512,1.797524,1.795792,1.79849,1.79849,1.7982,1.7982,1.801886,1.805113,1.805407,1.806785,1.808661,1.809651,1.811241,1.810843,1.810644,1.811839,1.816448,1.813536,1.813536,1.813636,1.815844,1.811938,1.812237,1.81504,1.81504,1.814639,1.81514,1.817053,1.819785,1.820802,1.772417,1.819379,1.822739,1.82407,1.822433,1.826332,1.830474,1.816247,1.803252,1.811839,1.817457,1.821107,1.82407,1.825199,1.825611,1.831724,1.832769
1091.819744,1.796505,1.798519,1.793359,1.792884,1.791369,1.796409,1.793739,1.792315,1.795836,1.796218,1.798711,1.799289,1.798039,1.800253,1.797463,1.799481,1.801896,1.797847,1.795358,1.79977,1.801896,1.800639,1.803936,1.801703,1.80452,1.800542,1.803352,1.807552,1.812884,1.812388,1.812487,1.809421,1.815775,1.819593,1.818786,1.813381,1.815675,1.816075,1.820098,1.818585,1.820098,1.820199,1.816376,1.81778,1.8203,1.817881,1.818686,1.823241,1.823954,1.821514,1.778604,1.823444,1.828153,1.826202,1.829596,1.832705,1.831355,1.821514,1.817379,1.819492,1.817078,1.820401,1.830216,1.831666,1.835836,1.834476,1.836045
1094.231768,1.800443,1.798338,1.801788,1.798433,1.797098,1.799102,1.796528,1.797575,1.796528,1.797289,1.79872,1.801788,1.804879,1.802848,1.805849,1.8015,1.804201,1.800923,1.801692,1.801211,1.805073,1.807894,1.804491,1.804782,1.807991,1.808284,1.81034,1.811717,1.817665,1.815872,1.816468,1.811618,1.817166,1.82218,1.821776,1.820067,1.819766,1.823088,1.819665,1.823392,1.827048,1.822381,1.824607,1.82077,1.823796,1.819064,1.82899,1.826538,1.825419,1.826946,1.791048,1.829298,1.829811,1.833315,1.836118,1.831765,1.832694,1.82481,1.81607,1.822785,1.823796,1.826335,1.835701,1.839253,1.835597,1.834766,1.839148
1096.64195,1.806181,1.805795,1.805602,1.800043,1.803677,1.802718,1.802526,1.798237,1.803389,1.802814,1.806471,1.806278,1.80512,1.807827,1.808992,1.804062,1.811038,1.809576,1.811038,1.80773,1.80977,1.81231,1.810063,1.811234,1.812702,1.81055,1.815062,1.820219,1.821018,1.820918,1.821418,1.81803,1.823524,1.824531,1.823826,1.823725,1.823725,1.825944,1.829394,1.825337,1.82443,1.828682,1.826753,1.824128,1.82726,1.826652,1.826449,1.832052,1.835965,1.834623,1.790995,1.830823,1.831642,1.834107,1.838559,1.841903,1.837624,1.832462,1.821919,1.821418,1.833592,1.831232,1.835345,1.837935,1.839914,1.842532,1.843163
1099.050291,1.812652,1.80974,1.807809,1.80579,1.808484,1.809836,1.805886,1.806942,1.807905,1.813237,1.813042,1.810418,1.815291,1.814801,1.811097,1.813628,1.815781,1.814703,1.810805,1.813433,1.81637,1.813237,1.816174,1.815193,1.815487,1.815193,1.819724,1.825907,1.827618,1.825004,1.825907,1.828931,1.829133,1.83045,1.827719,1.829335,1.82792,1.832281,1.83648,1.831466,1.829943,1.827013,1.832587,1.83106,1.832383,1.829943,1.832893,1.842699,1.835966,1.838854,1.794526,1.838027,1.835555,1.840409,1.84124,1.846158,1.845212,1.831263,1.828425,1.832587,1.832587,1.831568,1.841761,1.847317,1.848903,1.850282,1.847845
1101.45679,1.814207,1.811592,1.813819,1.809666,1.814401,1.814693,1.814207,1.809089,1.815569,1.813528,1.816642,1.820075,1.816252,1.819091,1.819484,1.814499,1.821653,1.816349,1.818208,1.81811,1.816935,1.819189,1.821159,1.821455,1.823435,1.819878,1.82106,1.826522,1.830134,1.831649,1.834387,1.828324,1.832762,1.833574,1.833777,1.832661,1.840949,1.835508,1.838888,1.835814,1.834896,1.834998,1.834795,1.837861,1.840742,1.837553,1.838477,1.839402,1.837348,1.849293,1.795946,1.845414,1.843435,1.846354,1.842813,1.850136,1.849504,1.836529,1.830034,1.837246,1.836529,1.839196,1.850876,1.847716,1.850559,1.848136,1.855765
1103.861448,1.820021,1.812557,1.81807,1.817,1.815063,1.818362,1.819532,1.817972,1.819434,1.82149,1.820412,1.824147,1.823456,1.822177,1.820706,1.820216,1.824048,1.82257,1.823949,1.823161,1.826323,1.825036,1.825729,1.823653,1.823259,1.826026,1.827018,1.83021,1.836562,1.83575,1.838292,1.837782,1.840131,1.840029,1.840541,1.839824,1.838292,1.841978,1.84404,1.84239,1.843833,1.842699,1.842287,1.84435,1.840848,1.839312,1.845178,1.848819,1.849237,1.848297,1.798934,1.84997,1.850075,1.85207,1.853229,1.850494,1.85662,1.843214,1.841875,1.839824,1.842596,1.84788,1.854604,1.852807,1.857152,1.856513,1.858112
1106.264265,1.830247,1.822367,1.822465,1.823344,1.825502,1.825502,1.824618,1.822367,1.828561,1.824913,1.826881,1.826881,1.827671,1.828759,1.827868,1.826585,1.829949,1.826979,1.829255,1.830645,1.828759,1.83344,1.831542,1.835246,1.828264,1.831043,1.839287,1.844186,1.839693,1.841016,1.843161,1.839693,1.844289,1.846347,1.8447,1.845214,1.854364,1.843161,1.85091,1.851014,1.852791,1.847691,1.848312,1.845729,1.849038,1.845214,1.853839,1.858588,1.853419,1.855206,1.810428,1.856154,1.854785,1.860608,1.860928,1.860928,1.858694,1.851536,1.844803,1.849557,1.851327,1.850598,1.861142,1.860502,1.865109,1.863604,1.865001
1108.665241,1.834216,1.835513,1.835913,1.832526,1.834117,1.834117,1.832526,1.832923,1.834815,1.837616,1.83342,1.83832,1.839831,1.839528,1.839326,1.837015,1.840437,1.835613,1.840841,1.841955,1.839326,1.839629,1.840639,1.841246,1.840942,1.845008,1.841448,1.849215,1.849112,1.853671,1.849834,1.847671,1.854088,1.855969,1.855864,1.852111,1.853567,1.858806,1.854714,1.860707,1.857648,1.859967,1.853151,1.856808,1.857017,1.853359,1.856912,1.859017,1.866248,1.86283,1.821941,1.863895,1.865177,1.868182,1.865605,1.870017,1.869477,1.861025,1.852942,1.857438,1.857122,1.861131,1.86829,1.868614,1.865498,1.87273,1.871534
1111.064375,1.843689,1.844499,1.844701,1.840466,1.839664,1.84137,1.840366,1.841571,1.843891,1.843285,1.842679,1.843285,1.847446,1.84949,1.846631,1.849797,1.847038,1.850927,1.848876,1.845005,1.847956,1.847548,1.851029,1.850105,1.852471,1.852884,1.852884,1.859753,1.857973,1.859438,1.859334,1.858496,1.867479,1.861435,1.864606,1.862489,1.860488,1.8662,1.867907,1.868334,1.871125,1.869406,1.865455,1.8662,1.863758,1.861119,1.8678,1.873284,1.872852,1.870587,1.830938,1.875563,1.870157,1.875889,1.876979,1.879936,1.880816,1.869084,1.859753,1.863123,1.865668,1.869513,1.880266,1.882471,1.879278,1.883357,1.883135
1113.461668,1.858086,1.854881,1.853646,1.852415,1.851392,1.852825,1.851188,1.85262,1.858501,1.854469,1.855499,1.854572,1.859645,1.855705,1.853441,1.862676,1.857049,1.858397,1.855396,1.861419,1.861419,1.857982,1.865834,1.860062,1.859853,1.858709,1.864673,1.871897,1.87008,1.870293,1.873077,1.867845,1.876962,1.871041,1.878373,1.878047,1.879353,1.876745,1.878156,1.882196,1.880335,1.87707,1.875015,1.879462,1.875447,1.872541,1.880116,1.885168,1.885389,1.883734,1.841292,1.882415,1.880663,1.886606,1.892856,1.890167,1.894772,1.880663,1.874584,1.875447,1.882854,1.883624,1.891621,1.888939,1.891846,1.891621,1.896923
1115.857119,1.871728,1.869713,1.865502,1.871941,1.865397,1.871409,1.871409,1.867497,1.870348,1.871409,1.868129,1.873752,1.870348,1.87525,1.873859,1.871941,1.875036,1.87686,1.875464,1.870879,1.873645,1.876753,1.873752,1.87525,1.876323,1.877614,1.879557,1.88742,1.890406,1.88742,1.890073,1.884455,1.891405,1.886649,1.88963,1.892073,1.890295,1.89813,1.891739,1.894643,1.896777,1.894419,1.892742,1.890295,1.894307,1.89185,1.896777,1.897227,1.898017,1.899488,1.858641,1.89813,1.904616,1.9029,1.901532,1.90542,1.902444,1.899261,1.889408,1.890517,1.896327,1.899035,1.904273,1.905879,1.905764,1.908532,1.90657
1118.250729,1.891043,1.889721,1.887089,1.887746,1.887308,1.885998,1.886434,1.890271,1.887089,1.891484,1.893698,1.894031,1.890491,1.893698,1.892258,1.888513,1.891153,1.888184,1.893254,1.891926,1.893476,1.890051,1.893587,1.895255,1.896258,1.889501,1.897041,1.903236,1.905739,1.907454,1.905169,1.906882,1.90631,1.905853,1.909061,1.907225,1.90734,1.909061,1.909867,1.90734,1.910212,1.910789,1.907225,1.907913,1.904941,1.902556,1.912293,1.915432,1.916951,1.917303,1.874378,1.91742,1.915899,1.922252,1.92463,1.921897,1.923439,1.91415,1.906082,1.910328,1.914499,1.917303,1.925226,1.926421,1.92666,1.925704,1.924868
1120.642498,1.914139,1.91264,1.907491,1.908858,1.908516,1.909543,1.910459,1.905448,1.909429,1.906582,1.907946,1.911261,1.913677,1.916571,1.914601,1.911835,1.914717,1.913101,1.918434,1.914601,1.909658,1.917385,1.915759,1.91172,1.919602,1.915296,1.918317,1.919251,1.922772,1.92751,1.925727,1.923243,1.926915,1.926558,1.937267,1.92942,1.930379,1.92966,1.93182,1.934475,1.93206,1.933991,1.927153,1.930379,1.935201,1.928226,1.935444,1.938976,1.935323,1.94106,1.895045,1.943278,1.939833,1.941675,1.944763,1.948622,1.945259,1.935929,1.929062,1.929301,1.934475,1.933266,1.939221,1.946253,1.951508,1.944515,1.947124
1123.032425,1.938777,1.933232,1.932514,1.929772,1.935153,1.931201,1.933711,1.936961,1.929416,1.938171,1.934552,1.939992,1.935996,1.938534,1.939748,1.936237,1.942554,1.942065,1.939505,1.937565,1.941332,1.941698,1.942921,1.938292,1.940357,1.943044,1.9476,1.947972,1.947848,1.949213,1.948716,1.948592,1.954841,1.950956,1.951081,1.954715,1.961181,1.961436,1.95648,1.954841,1.957492,1.955345,1.952456,1.956101,1.955597,1.955471,1.957492,1.956733,1.962588,1.962845,1.920718,1.962204,1.967485,1.969043,1.965675,1.972176,1.967097,1.962588,1.95183,1.958888,1.965933,1.962076,1.968913,1.973226,1.974673,1.971914,1.973094
1125.420511,1.969547,1.964532,1.963893,1.96084,1.959322,1.967354,1.96084,1.959448,1.961221,1.958186,1.961728,1.967354,1.965172,1.971751,1.970324,1.967097,1.968513,1.963893,1.965812,1.964276,1.969288,1.968127,1.968772,1.968255,1.973053,1.967869,1.96903,1.976588,1.978168,1.976851,1.978036,1.975013,1.984547,1.981478,1.979621,1.977509,1.978564,1.988042,1.981611,1.976719,1.984681,1.986694,1.985485,1.986425,1.990071,1.982277,1.986425,1.987098,1.993747,1.995666,1.947976,1.994705,1.989393,1.996353,1.990613,1.9932,1.996766,1.992655,1.982943,1.990478,1.988312,1.990885,2.0005,2.007359,2.00203,2.000222,2.007924
1127.806756,2.000276,1.990862,1.991267,1.98938,1.989784,1.993163,1.989919,1.994794,1.988037,1.999036,1.996978,2.000276,1.992214,1.99493,1.998624,1.996295,1.995066,2.000828,1.999036,2.000138,1.995885,1.996978,1.992349,2.003321,1.998487,1.994658,1.997937,2.006947,2.007227,2.009334,2.01216,2.008209,2.01018,2.005828,2.015861,2.007367,2.015718,2.017867,2.007367,2.014291,2.012443,2.014719,2.016719,2.014433,2.021907,2.013153,2.015146,2.018441,2.021327,2.026277,1.982442,2.020315,2.022777,2.024232,2.024524,2.029511,2.031581,2.016433,2.009757,2.014433,2.018873,2.023068,2.028626,2.026863,2.022197,2.030249,2.0374
1130.191159,2.023038,2.021021,2.020877,2.019014,2.024919,2.0193,2.019014,2.019157,2.018013,2.020877,2.021884,2.020734,2.022893,2.027537,2.030317,2.025209,2.028705,2.022316,2.03017,2.025064,2.027828,2.027828,2.022893,2.022893,2.025789,2.023471,2.030024,2.031052,2.03623,2.039067,2.03623,2.030611,2.039067,2.040418,2.035635,2.043433,2.036379,2.039067,2.046014,2.043433,2.040418,2.04708,2.039367,2.041471,2.041621,2.037572,2.040418,2.047386,2.049682,2.045405,2.005632,2.052764,2.052918,2.061667,2.051837,2.057896,2.063723,2.049682,2.043433,2.042074,2.04815,2.045101,2.054934,2.056958,2.060721,2.056802,2.056802
1132.573721,2.052222,2.042964,2.045373,2.047493,2.04886,2.054992,2.056539,2.050538,2.043415,2.048252,2.050385,2.054067,2.060274,2.054838,2.059493,2.051609,2.061839,2.053298,2.061839,2.048252,2.058091,2.05561,2.05453,2.053144,2.056694,2.050844,2.059961,2.059181,2.065936,2.06657,2.064672,2.060586,2.066887,2.068,2.064987,2.064198,2.06043,2.06341,2.070392,2.068477,2.066729,2.070232,2.066887,2.066729,2.069434,2.069274,2.073281,2.071674,2.079444,2.076514,2.037295,2.077001,2.080752,2.083876,2.083052,2.085364,2.080098,2.074733,2.073281,2.066412,2.07312,2.072638,2.084702,2.082394,2.084041,2.085033,2.083711
1134.954442,2.081637,2.074841,2.068941,2.070051,2.073238,2.077579,2.070527,2.072279,2.073879,2.073718,2.077579,2.075805,2.08278,2.07021,2.07468,2.075323,2.08524,2.07452,2.074359,2.075323,2.080822,2.071642,2.076772,2.078387,2.080334,2.086063,2.083435,2.082616,2.087548,2.08937,2.094044,2.081474,2.095388,2.092202,2.088873,2.090534,2.096737,2.092369,2.097921,2.093373,2.103201,2.095557,2.094212,2.091701,2.099957,2.09522,2.104059,2.098259,2.096737,2.105435,2.065156,2.105091,2.104575,2.112381,2.105607,2.110634,2.102516,2.105607,2.095725,2.096906,2.10578,2.098768,2.105607,2.112381,2.115896,2.114839,2.115367
1137.333321,2.106233,2.095895,2.10061,2.09623,2.087929,2.09439,2.090237,2.092724,2.096733,2.09289,2.095727,2.098246,2.094891,2.097909,2.101118,2.095225,2.094724,2.094056,2.101118,2.102816,2.10044,2.096901,2.097741,2.101457,2.097741,2.102816,2.105034,2.112626,2.107436,2.111583,2.106405,2.10044,2.116473,2.11037,2.10985,2.110716,2.107608,2.113672,2.112278,2.117528,2.10985,2.118233,2.112105,2.113149,2.112801,2.108986,2.119999,2.131663,2.119646,2.121596,2.076568,2.121063,2.131299,2.12768,2.120354,2.133303,2.12678,2.122129,2.109332,2.119646,2.123198,2.117704,2.124448,2.133303,2.12678,2.133851,2.130936
1139.710359,2.111524,2.108771,2.1136,2.109629,2.112388,2.115512,2.1136,2.108257,2.113254,2.116908,2.112388,2.115338,2.109458,2.109286,2.114295,2.1136,2.11499,2.111006,2.11621,2.121476,2.115512,2.113254,2.114295,2.114468,2.117083,2.118659,2.123956,2.124845,2.125023,2.132567,2.128599,2.120594,2.130398,2.13112,2.134382,2.129857,2.132023,2.128958,2.131481,2.129138,2.132204,2.134746,2.130939,2.135293,2.133837,2.133111,2.139323,2.14339,2.145438,2.144506,2.099774,2.146185,2.143019,2.14432,2.147496,2.145438,2.144134,2.142833,2.130398,2.137486,2.137303,2.139507,2.147684,2.151263,2.145438,2.147121,2.147684
1142.085556,2.129278,2.123954,2.120615,2.122193,2.125721,2.136481,2.120265,2.122721,2.124483,2.127318,2.131426,2.127318,2.126253,2.134307,2.127852,2.125367,2.131786,2.134127,2.128565,2.129814,2.134307,2.129814,2.123425,2.131965,2.129636,2.127141,2.133946,2.136118,2.13485,2.141962,2.142146,2.132864,2.135574,2.141594,2.143804,2.138118,2.14362,2.145284,2.142882,2.156546,2.143067,2.151818,2.141411,2.142698,2.14362,2.14362,2.141227,2.14362,2.154838,2.146583,2.116434,2.153514,2.159025,2.151818,2.159216,2.164994,2.155027,2.146769,2.135393,2.137571,2.1477,2.152571,2.163639,2.164606,2.15826,2.162866,2.161518
1144.458911,2.137624,2.1351,2.134202,2.137624,2.133843,2.137985,2.135459,2.135459,2.141073,2.140708,2.138529,2.137262,2.140526,2.142533,2.130095,2.137624,2.129031,2.139981,2.140708,2.132948,2.133843,2.13474,2.147869,2.13654,2.144733,2.144733,2.139073,2.139799,2.144549,2.149166,2.145101,2.1514,2.150468,2.157793,2.151587,2.149352,2.147869,2.161024,2.1514,2.153458,2.156658,2.158741,2.150468,2.157036,2.145285,2.150282,2.152896,2.15912,2.170281,2.163512,2.125148,2.162362,2.171648,2.164473,2.165628,2.165243,2.166014,2.153646,2.152896,2.150096,2.151774,2.162554,2.168143,2.16332,2.16332,2.171257,2.169892
1145.644899,2.141793,2.141793,2.137448,2.137809,2.128887,2.139434,2.143251,2.131722,2.142157,2.146918,2.141429,2.141066,2.137088,2.140159,2.140884,2.141611,2.143434,2.145998,2.141975,2.143251,2.139073,2.139434,2.148393,2.136728,2.143434,2.137989,2.141248,2.154345,2.149318,2.148947,2.15472,2.153223,2.15397,2.149873,2.158485,2.159431,2.156034,2.158863,2.15547,2.154532,2.160569,2.15754,2.152663,2.158107,2.165729,2.155282,2.167077,2.165922,2.164961,2.166884,2.1179,2.164577,2.163046,2.171341,2.165153,2.170757,2.17173,2.159242,2.15397,2.167077,2.167849,2.15472,2.174664,2.167463,2.17742,2.17604,2.16727
1148.015492,2.142006,2.14838,2.144362,2.145637,2.140922,2.149667,2.149115,2.142729,2.145819,2.145637,2.141825,2.146732,2.145819,2.144181,2.146002,2.148931,2.150035,2.15188,2.151511,2.144908,2.139661,2.146367,2.148747,2.153177,2.148013,2.149299,2.153734,2.150219,2.154292,2.149851,2.158403,2.154664,2.163502,2.158403,2.156529,2.162174,2.165597,2.161418,2.159531,2.159155,2.170203,2.159531,2.163692,2.160473,2.173301,2.155223,2.165979,2.169239,2.163882,2.170396,2.130938,2.168086,2.170203,2.177205,2.172137,2.170975,2.175053,2.168278,2.161607,2.166553,2.162933,2.170782,2.171169,2.18273,2.175444,2.181342,2.179367
1150.384244,2.156142,2.146964,2.156513,2.140474,2.147146,2.154106,2.146964,2.143707,2.147509,2.151162,2.154661,2.147146,2.152448,2.146782,2.15208,2.148237,2.147691,2.155586,2.150429,2.14988,2.150246,2.14842,2.153184,2.14842,2.157257,2.151529,2.150246,2.161556,2.164572,2.164383,2.158374,2.155216,2.165519,2.159868,2.167609,2.161556,2.164761,2.166088,2.173168,2.163816,2.169901,2.168944,2.164005,2.169518,2.17259,2.17182,2.172205,2.173941,2.173361,2.175296,2.138688,2.178995,2.171627,2.172975,2.178604,2.184703,2.188284,2.169709,2.167418,2.16495,2.162496,2.175296,2.176849,2.179778,2.180759,2.186689,2.185695
